p cnf 1000 4000
-402 201 700 0 
-407 -536 -631 0 
-621 -199 -757 0 
274 133 769 0 
512 487 -720 0 
192 -315 703 0 
118 58 -304 0 
820 376 -607 0 
581 308 -467 0 
-691 -579 -532 0 
-243 -541 915 0 
-363 -840 302 0 
885 947 -504 0 
376 608 649 0 
-577 -35 333 0 
145 -270 44 0 
-100 724 -711 0 
745 753 657 0 
-684 418 -266 0 
606 -506 -27 0 
-166 337 226 0 
-902 518 736 0 
129 -887 -567 0 
-729 -67 873 0 
-944 -267 -525 0 
-126 294 258 0 
792 654 -611 0 
62 278 365 0 
-15 -327 -383 0 
-365 561 -374 0 
925 -616 -578 0 
241 848 -33 0 
268 156 -986 0 
585 983 -901 0 
316 850 -319 0 
299 -533 126 0 
212 896 995 0 
240 -402 888 0 
-244 519 -352 0 
133 -465 726 0 
795 -898 222 0 
-692 294 -146 0 
646 -59 -546 0 
-133 -935 -278 0 
-830 977 -124 0 
-471 778 -710 0 
-840 -143 797 0 
403 -801 -119 0 
-929 -933 659 0 
967 255 252 0 
721 -664 -901 0 
179 939 -231 0 
-361 767 -1 0 
617 317 -223 0 
316 -773 101 0 
982 667 -916 0 
-924 513 453 0 
187 765 800 0 
121 607 -134 0 
-339 250 209 0 
519 591 -104 0 
462 -129 226 0 
-639 515 823 0 
-184 31 593 0 
-355 799 77 0 
-943 -142 783 0 
-98 659 562 0 
620 867 -895 0 
-319 -730 -769 0 
-28 -81 912 0 
-698 -484 170 0 
896 175 190 0 
-655 28 -831 0 
226 -192 -557 0 
43 588 757 0 
582 722 -565 0 
467 395 766 0 
644 -434 -97 0 
45 74 -379 0 
755 -898 817 0 
-163 644 694 0 
-976 -312 510 0 
-273 593 699 0 
-145 94 581 0 
-544 -261 248 0 
-369 350 761 0 
763 -762 -36 0 
987 -952 -843 0 
281 606 -77 0 
-181 -369 -564 0 
672 63 -298 0 
-380 689 -440 0 
-777 -243 -889 0 
-641 -782 913 0 
598 -38 539 0 
727 -517 -329 0 
-960 472 -237 0 
926 -166 23 0 
-914 -936 -423 0 
-375 -810 -351 0 
75 604 -440 0 
721 922 816 0 
504 348 716 0 
-183 -418 -589 0 
981 -918 765 0 
733 695 383 0 
-378 -289 -607 0 
-822 -380 26 0 
-349 -716 -221 0 
-797 -699 234 0 
611 999 22 0 
976 867 -753 0 
-844 -812 -52 0 
-654 -190 408 0 
468 70 268 0 
184 -708 311 0 
770 -579 -464 0 
-128 965 -773 0 
901 -61 -618 0 
-196 -580 492 0 
-724 688 964 0 
-543 -868 345 0 
-311 47 483 0 
58 -910 228 0 
47 562 259 0 
443 -578 152 0 
-573 626 390 0 
772 963 -233 0 
-649 -663 -613 0 
-663 -761 -809 0 
5 -166 363 0 
-52 420 -894 0 
859 950 -654 0 
786 -232 980 0 
-284 -805 327 0 
-342 -29 -123 0 
-609 702 -861 0 
409 -211 106 0 
-663 -745 916 0 
-269 81 -112 0 
-395 -551 -313 0 
971 -471 263 0 
477 -383 -423 0 
-588 316 247 0 
107 673 171 0 
482 916 79 0 
-178 322 -646 0 
-363 794 -811 0 
481 -699 262 0 
147 -539 627 0 
-477 -222 619 0 
-537 977 594 0 
584 425 663 0 
-794 -485 -883 0 
-50 -23 564 0 
-684 -268 -804 0 
463 -743 -308 0 
422 357 -904 0 
7 789 -679 0 
-900 -686 104 0 
-242 285 -627 0 
-331 -809 11 0 
-76 -310 -606 0 
420 598 -658 0 
357 -92 331 0 
890 43 699 0 
-176 -955 -284 0 
-737 225 862 0 
-588 899 -560 0 
-964 437 -393 0 
-414 930 910 0 
-634 800 -148 0 
-201 941 -417 0 
973 410 156 0 
446 593 216 0 
-306 220 -351 0 
-754 76 -104 0 
-93 -142 -696 0 
-645 424 -557 0 
-531 460 250 0 
-812 175 349 0 
130 780 540 0 
501 -579 83 0 
455 -741 -660 0 
178 781 -536 0 
508 -811 -675 0 
784 314 -138 0 
-660 936 11 0 
735 -774 -73 0 
617 693 345 0 
7 746 257 0 
-396 -514 446 0 
493 647 210 0 
-954 -107 284 0 
-222 440 -532 0 
667 923 -237 0 
-734 -557 811 0 
579 2 -153 0 
-337 572 893 0 
229 88 -780 0 
-942 985 382 0 
679 56 -119 0 
-251 -328 -338 0 
-405 573 -663 0 
126 -72 123 0 
159 -931 -530 0 
868 -887 727 0 
491 -551 -674 0 
-17 -840 90 0 
-398 88 -300 0 
-401 220 496 0 
-567 298 453 0 
395 177 463 0 
-542 -677 526 0 
384 555 -939 0 
-4 675 929 0 
707 -601 281 0 
930 -238 485 0 
262 976 -304 0 
-960 156 630 0 
490 74 -981 0 
-737 682 -804 0 
-838 -435 -789 0 
969 -175 -874 0 
-7 -286 698 0 
82 51 -497 0 
988 -243 -6 0 
78 -977 -614 0 
-951 -555 467 0 
-905 342 -286 0 
18 477 -480 0 
-760 -890 -467 0 
-478 -591 -792 0 
740 126 -900 0 
-957 -248 -243 0 
-868 762 -955 0 
462 296 -743 0 
-526 -44 695 0 
264 533 886 0 
-570 -204 -506 0 
405 555 -285 0 
-288 543 -347 0 
-2 521 -441 0 
503 -418 736 0 
-30 -966 618 0 
-930 679 104 0 
680 -154 -883 0 
-433 -226 -989 0 
-110 253 845 0 
105 -517 234 0 
789 -567 61 0 
-898 677 949 0 
507 -225 -269 0 
394 16 892 0 
988 -173 -300 0 
454 -135 818 0 
-36 176 203 0 
379 -628 98 0 
-84 337 217 0 
-502 -525 -868 0 
11 924 -152 0 
-530 577 182 0 
-686 -458 256 0 
87 473 978 0 
609 996 412 0 
555 232 960 0 
385 706 647 0 
85 762 -451 0 
-317 466 270 0 
-568 -332 36 0 
123 -629 908 0 
-259 -578 -244 0 
404 -795 -550 0 
-850 -896 53 0 
421 653 452 0 
-462 -580 794 0 
-187 -485 876 0 
-220 -958 307 0 
92 -619 534 0 
581 58 -658 0 
250 747 631 0 
899 -835 -724 0 
878 684 750 0 
113 -586 -995 0 
-114 338 66 0 
-216 -191 331 0 
778 -470 89 0 
753 820 12 0 
-168 -343 954 0 
-228 328 -152 0 
-620 -965 -968 0 
897 -372 -402 0 
535 532 -172 0 
251 -65 431 0 
365 -391 355 0 
349 27 -152 0 
-649 613 -537 0 
499 116 -67 0 
57 284 -538 0 
-191 -484 454 0 
-322 183 509 0 
437 -91 -876 0 
-128 -792 -207 0 
204 160 -265 0 
582 -879 837 0 
-843 738 580 0 
539 697 686 0 
-526 -119 -305 0 
-848 43 -544 0 
-817 -908 -777 0 
-399 -809 65 0 
627 -317 647 0 
-594 242 -511 0 
840 -674 -648 0 
411 -481 -157 0 
42 -709 831 0 
-818 866 -675 0 
680 -415 -582 0 
363 733 -715 0 
965 685 -62 0 
-839 523 -503 0 
219 -975 -141 0 
767 -121 960 0 
-924 -865 487 0 
-50 587 162 0 
-593 -541 -245 0 
22 -351 -313 0 
-573 -830 -491 0 
101 997 -859 0 
25 104 -174 0 
491 -172 533 0 
350 -38 125 0 
-501 868 154 0 
-155 -908 -420 0 
-741 -308 856 0 
-270 -32 156 0 
687 -55 -188 0 
81 753 -804 0 
707 798 -416 0 
-80 913 93 0 
-528 517 -615 0 
-384 32 -639 0 
-326 -144 881 0 
603 -274 241 0 
-116 -925 763 0 
481 496 -673 0 
493 386 -249 0 
-845 430 -119 0 
-788 644 -358 0 
-547 537 -770 0 
-535 -796 955 0 
-659 614 -694 0 
113 685 -128 0 
-899 -100 914 0 
864 173 -131 0 
902 -730 422 0 
-659 -129 -247 0 
-92 -765 -122 0 
972 346 307 0 
148 -951 -213 0 
56 831 -837 0 
838 -930 -241 0 
92 564 773 0 
-853 137 -252 0 
459 356 486 0 
-940 600 636 0 
-9 412 335 0 
598 161 193 0 
-472 539 -869 0 
-279 -552 -637 0 
596 -115 -747 0 
-452 -43 132 0 
734 -275 -201 0 
332 -762 -297 0 
907 990 -887 0 
-925 618 658 0 
-504 -325 209 0 
-772 291 862 0 
-704 852 -763 0 
423 38 825 0 
-701 59 500 0 
306 -915 684 0 
-386 -175 -863 0 
-413 -404 -755 0 
469 -931 -339 0 
335 -513 714 0 
196 737 679 0 
-126 -950 400 0 
-688 -492 873 0 
436 -399 326 0 
570 -184 736 0 
601 -4 164 0 
-321 861 -779 0 
56 526 315 0 
-354 -628 -621 0 
329 -554 406 0 
838 147 818 0 
-516 -294 85 0 
-662 -450 272 0 
-405 754 -606 0 
-648 435 926 0 
567 773 466 0 
513 -98 978 0 
-405 -522 -922 0 
-773 -630 160 0 
312 247 391 0 
262 -528 402 0 
594 -154 861 0 
-507 752 625 0 
-403 -687 -306 0 
-121 -341 -712 0 
856 527 -268 0 
-871 349 -377 0 
-635 348 -939 0 
-216 -420 -525 0 
60 271 -72 0 
-662 425 365 0 
-892 680 345 0 
742 -250 -77 0 
192 -897 -523 0 
-445 522 -862 0 
184 139 -148 0 
-847 638 -374 0 
-544 538 -515 0 
-516 762 251 0 
23 -414 810 0 
706 738 -156 0 
-689 524 -890 0 
177 -560 -81 0 
506 134 312 0 
667 -329 719 0 
-384 432 -244 0 
-364 -986 901 0 
279 -121 -453 0 
-598 -492 -15 0 
787 -933 -788 0 
-556 661 -687 0 
-757 524 596 0 
646 -350 379 0 
736 -612 -171 0 
-578 -809 -73 0 
-758 856 646 0 
277 57 262 0 
60 -857 596 0 
250 196 -239 0 
224 -338 9 0 
-671 -76 860 0 
608 286 162 0 
-243 -450 -248 0 
-659 614 537 0 
543 704 391 0 
10 125 -89 0 
412 537 259 0 
78 -418 355 0 
360 -839 -791 0 
-549 -848 -512 0 
-722 108 873 0 
553 859 -217 0 
119 -447 966 0 
-902 252 -435 0 
-4 724 697 0 
363 -610 900 0 
-40 476 417 0 
188 -866 -241 0 
689 -217 -155 0 
-623 487 -685 0 
546 628 864 0 
331 898 823 0 
-560 783 -809 0 
-206 86 -962 0 
717 784 952 0 
399 -313 966 0 
-527 91 106 0 
595 -955 -893 0 
896 21 203 0 
-922 -222 -852 0 
-207 -109 -833 0 
-755 -995 938 0 
433 -245 840 0 
-165 -733 877 0 
-716 692 430 0 
896 978 491 0 
-512 -295 913 0 
-994 648 -379 0 
-292 -216 903 0 
-905 204 -173 0 
-189 734 -225 0 
42 -436 809 0 
443 466 984 0 
466 465 591 0 
-865 946 -935 0 
-463 -989 -307 0 
935 -977 394 0 
939 -83 -80 0 
-940 865 895 0 
-916 -468 -784 0 
-751 -285 749 0 
343 -420 487 0 
-762 -193 71 0 
194 602 -744 0 
741 312 618 0 
-996 -540 738 0 
-268 -536 -147 0 
-255 683 -719 0 
859 718 -983 0 
-234 -115 265 0 
-594 186 -405 0 
826 -632 508 0 
-399 -76 -719 0 
124 633 -475 0 
-867 500 265 0 
856 -171 582 0 
-808 74 314 0 
169 -8 -537 0 
795 -874 998 0 
-652 874 545 0 
-838 860 -657 0 
972 -200 822 0 
-869 -286 -62 0 
-183 292 -711 0 
-504 463 307 0 
363 261 227 0 
-400 732 -441 0 
554 -795 -976 0 
791 841 663 0 
303 759 278 0 
901 739 371 0 
-190 -745 486 0 
184 473 -43 0 
-400 355 -287 0 
664 124 179 0 
774 -951 -152 0 
-558 -186 -73 0 
890 -500 349 0 
83 -920 575 0 
-769 -327 878 0 
-333 609 213 0 
-701 576 -675 0 
-254 369 -618 0 
322 -157 -311 0 
-973 -934 -748 0 
-932 844 576 0 
-115 -455 -583 0 
-980 -772 -711 0 
73 691 -154 0 
781 213 850 0 
381 -732 441 0 
-592 475 -396 0 
-959 18 -519 0 
237 315 915 0 
-535 856 988 0 
-271 -441 -102 0 
-868 730 -487 0 
-710 -98 -715 0 
-681 444 -636 0 
-686 -315 -512 0 
-185 -299 -93 0 
-444 374 -507 0 
-613 873 -770 0 
314 -927 151 0 
679 -386 303 0 
-520 -475 -351 0 
972 -89 228 0 
-746 524 200 0 
-993 -519 -394 0 
-510 -783 76 0 
394 741 335 0 
253 -597 -430 0 
627 86 -564 0 
965 -657 -186 0 
927 -812 448 0 
-705 729 81 0 
476 360 -730 0 
65 139 381 0 
562 293 958 0 
-692 119 -585 0 
267 -191 -375 0 
-882 263 373 0 
-806 -425 -448 0 
670 -776 -709 0 
126 -636 238 0 
874 -374 -596 0 
-423 214 -767 0 
896 243 961 0 
887 -920 241 0 
287 -459 -589 0 
728 116 -423 0 
46 950 -310 0 
189 654 215 0 
666 -903 721 0 
642 330 977 0 
-207 -382 468 0 
941 756 659 0 
-44 239 -299 0 
145 534 -10 0 
520 -628 391 0 
231 -948 150 0 
989 429 750 0 
-183 978 -987 0 
496 661 973 0 
-733 -342 661 0 
238 -26 -713 0 
663 446 -659 0 
563 769 666 0 
-237 827 234 0 
385 273 -875 0 
-671 -41 374 0 
243 347 591 0 
-376 -137 584 0 
-991 -381 388 0 
99 -280 -858 0 
-759 -146 282 0 
-561 -701 854 0 
230 -986 -929 0 
200 -670 -388 0 
151 -626 193 0 
686 -244 191 0 
-452 -165 -157 0 
-843 514 565 0 
740 -572 -281 0 
769 -301 982 0 
-271 -573 -511 0 
-334 -630 481 0 
905 -992 -748 0 
-585 -456 -537 0 
-142 -437 740 0 
996 -200 946 0 
483 -836 -702 0 
-720 -676 700 0 
-504 452 242 0 
-992 -974 372 0 
-867 226 47 0 
-335 757 -634 0 
-607 -180 772 0 
717 -471 -61 0 
692 -37 -201 0 
625 646 -543 0 
161 303 -434 0 
512 -480 405 0 
264 290 -954 0 
-779 -601 -428 0 
-554 742 891 0 
980 -910 644 0 
552 623 -77 0 
413 454 31 0 
308 151 -958 0 
492 673 -306 0 
-674 80 690 0 
-347 -593 -454 0 
-627 -94 612 0 
21 108 57 0 
-882 202 -167 0 
259 646 -887 0 
-246 2 -798 0 
-406 644 -942 0 
-109 365 314 0 
-425 -465 -168 0 
15 -499 -217 0 
979 -954 -1 0 
-603 -739 -444 0 
-348 -9 -724 0 
-654 292 822 0 
-891 410 -957 0 
42 6 -301 0 
672 -745 -196 0 
132 -944 230 0 
-556 -199 -850 0 
-463 -365 287 0 
-493 82 543 0 
223 974 -920 0 
484 282 598 0 
-885 847 -148 0 
-355 -711 -569 0 
433 303 469 0 
-197 -341 929 0 
84 347 -76 0 
