p cnf 1000 3000
-504 386 -467 0 
476 61 377 0 
-430 748 -237 0 
-266 -926 361 0 
900 260 -496 0 
-152 -792 62 0 
623 19 -887 0 
213 859 442 0 
-367 873 320 0 
741 -715 -826 0 
-895 674 -158 0 
-372 -711 459 0 
710 -289 -562 0 
-659 615 -326 0 
-647 -856 946 0 
-148 -569 -683 0 
255 -580 164 0 
-151 401 589 0 
121 -879 57 0 
-498 447 -760 0 
869 886 -610 0 
-540 748 85 0 
417 401 -434 0 
-331 978 752 0 
19 -606 -246 0 
941 970 215 0 
854 825 -128 0 
256 -691 936 0 
138 -514 390 0 
-127 567 645 0 
-544 -503 320 0 
393 30 -73 0 
442 -969 363 0 
623 519 848 0 
-38 -409 963 0 
954 288 -354 0 
206 -1 294 0 
-63 -473 772 0 
712 -334 -943 0 
249 -340 358 0 
475 9 -786 0 
-984 171 -420 0 
713 -974 -572 0 
-574 -859 -175 0 
339 -406 -811 0 
-451 -327 249 0 
192 -784 771 0 
303 -229 -778 0 
-31 -1000 606 0 
85 322 49 0 
250 628 681 0 
609 -103 -56 0 
-154 -627 138 0 
966 -141 -110 0 
55 -29 -910 0 
388 -855 -654 0 
-900 -928 -421 0 
-515 61 364 0 
-549 7 416 0 
-410 889 819 0 
313 70 -463 0 
-63 -280 -539 0 
-283 543 -575 0 
-995 -540 53 0 
754 -703 837 0 
838 404 -52 0 
-24 866 -682 0 
-436 -149 -820 0 
27 198 -941 0 
-725 -316 -663 0 
-767 983 623 0 
669 -709 -530 0 
180 -996 -714 0 
-762 938 951 0 
-204 -871 131 0 
842 -47 -996 0 
317 334 139 0 
246 -456 -687 0 
300 15 599 0 
-8 146 -374 0 
289 -20 391 0 
-634 658 -700 0 
-857 133 -968 0 
-945 734 102 0 
-407 824 922 0 
799 751 36 0 
62 738 -441 0 
-937 692 352 0 
418 -474 -664 0 
-495 -743 912 0 
-682 503 -986 0 
-896 964 -3 0 
-709 448 882 0 
347 991 -404 0 
911 -655 -762 0 
-334 624 449 0 
-672 -929 -779 0 
983 596 -714 0 
890 -845 -9 0 
-845 173 -539 0 
596 83 -489 0 
672 17 -609 0 
499 -349 -26 0 
-91 -465 534 0 
-561 342 654 0 
431 -945 -90 0 
413 925 300 0 
-820 253 -882 0 
-856 -890 428 0 
17 -115 -444 0 
-152 -81 -514 0 
398 927 -188 0 
269 -885 877 0 
426 -636 157 0 
-478 -88 -497 0 
-779 98 -36 0 
376 813 523 0 
-434 103 -306 0 
-622 189 146 0 
455 -184 141 0 
581 -611 78 0 
353 659 -148 0 
-858 -957 -854 0 
-692 -581 -465 0 
254 769 371 0 
734 -929 774 0 
865 416 -211 0 
-303 663 768 0 
-167 -278 232 0 
412 644 931 0 
-10 941 -811 0 
-853 -810 -460 0 
98 -540 -172 0 
587 -251 -982 0 
934 -924 -147 0 
688 918 950 0 
-600 213 -222 0 
748 -255 -931 0 
-602 172 877 0 
-578 125 191 0 
430 -129 -731 0 
-182 313 317 0 
-531 -626 379 0 
-988 470 -102 0 
-773 -729 431 0 
-19 539 -800 0 
-808 906 -925 0 
-156 -224 -294 0 
156 304 509 0 
-188 39 778 0 
-909 -642 -660 0 
-390 247 23 0 
541 -289 -34 0 
-553 -93 551 0 
-479 -604 -806 0 
-79 415 -829 0 
-946 -314 388 0 
-273 -170 -456 0 
-892 -995 -968 0 
-33 -163 -584 0 
395 -569 -150 0 
-330 165 -159 0 
-816 304 648 0 
976 -399 -662 0 
-333 478 166 0 
-442 543 626 0 
606 -845 -951 0 
-921 -865 -44 0 
884 4 237 0 
-587 -445 980 0 
392 -422 383 0 
-190 506 -489 0 
-600 572 -147 0 
-778 -687 -969 0 
-869 -564 495 0 
-425 -435 506 0 
655 -748 522 0 
-418 -491 -509 0 
-241 442 26 0 
88 -250 772 0 
403 431 481 0 
450 -216 516 0 
-464 193 147 0 
140 -343 -560 0 
-89 -854 272 0 
715 -108 -927 0 
886 361 -98 0 
-339 522 980 0 
321 231 -721 0 
112 -606 -338 0 
873 -421 -580 0 
-485 -677 72 0 
-540 12 -5 0 
758 -968 753 0 
242 -369 -285 0 
32 943 -492 0 
957 548 -633 0 
-385 -669 263 0 
971 -215 -811 0 
-603 -782 -146 0 
-512 -372 420 0 
-350 368 -156 0 
-529 181 -515 0 
-835 -271 -632 0 
-159 -98 -1000 0 
162 -307 -353 0 
980 -12 -968 0 
-493 -443 588 0 
-808 -364 470 0 
-555 -195 -671 0 
-970 -379 422 0 
970 991 595 0 
-775 -514 11 0 
-112 842 -456 0 
-23 -883 443 0 
326 -324 -410 0 
694 -380 -871 0 
935 -591 -88 0 
600 840 374 0 
745 330 -764 0 
475 -837 279 0 
876 -296 266 0 
-836 -445 175 0 
-562 742 -710 0 
-564 647 -123 0 
-578 498 832 0 
-722 -962 282 0 
-366 -814 161 0 
61 598 -913 0 
-242 -466 167 0 
-934 669 -914 0 
953 612 -263 0 
952 -258 -779 0 
921 -747 737 0 
594 459 570 0 
-761 -969 -26 0 
119 446 181 0 
-924 -462 302 0 
353 -391 -687 0 
-235 907 274 0 
884 -571 171 0 
595 173 -612 0 
879 572 -721 0 
-696 -639 851 0 
527 981 -503 0 
-689 490 162 0 
-258 913 201 0 
-144 -759 -925 0 
-24 -663 266 0 
-156 -258 -878 0 
-936 -19 902 0 
-901 182 -530 0 
-597 82 49 0 
-664 -321 -115 0 
-640 104 -69 0 
-704 -280 -773 0 
-621 -824 -843 0 
-884 127 339 0 
-401 -971 -64 0 
753 -147 716 0 
368 872 -511 0 
-118 658 709 0 
-233 -498 170 0 
908 565 -427 0 
-395 -148 239 0 
679 809 -412 0 
10 -974 -823 0 
511 707 -438 0 
485 993 -370 0 
-617 109 336 0 
327 606 814 0 
877 -871 903 0 
-641 -249 -263 0 
-861 590 -389 0 
-469 952 441 0 
-920 399 -102 0 
-840 -239 574 0 
160 76 354 0 
514 443 -176 0 
-640 -823 -631 0 
169 -915 -463 0 
390 60 621 0 
972 -577 -257 0 
276 792 -996 0 
430 175 719 0 
215 -391 -463 0 
-382 -998 -135 0 
67 602 365 0 
-871 -718 481 0 
589 -788 918 0 
-291 625 171 0 
-137 148 -600 0 
918 -28 919 0 
-663 -968 -205 0 
-415 -260 258 0 
932 759 -873 0 
880 -271 109 0 
-910 991 -792 0 
202 -531 -310 0 
564 939 990 0 
613 -639 572 0 
47 982 340 0 
-260 998 672 0 
-799 600 -333 0 
-45 -413 -38 0 
-906 732 -878 0 
895 -275 -689 0 
95 146 741 0 
835 -95 185 0 
941 -198 -709 0 
-567 -511 -140 0 
592 -918 950 0 
-98 718 -342 0 
6 66 -413 0 
296 60 -489 0 
901 -459 548 0 
-858 791 98 0 
-738 -494 213 0 
-692 923 824 0 
640 708 -62 0 
301 -876 679 0 
655 -897 781 0 
158 -102 -615 0 
170 574 -206 0 
306 368 -972 0 
534 -173 -42 0 
-482 -899 773 0 
-944 583 513 0 
78 -417 -104 0 
-249 15 638 0 
652 -782 716 0 
-919 970 350 0 
-87 341 -699 0 
906 -591 415 0 
774 678 -343 0 
-795 -725 -123 0 
563 210 637 0 
75 288 -677 0 
-859 -214 -180 0 
271 -8 923 0 
213 526 -384 0 
-583 -600 -223 0 
485 331 919 0 
637 -474 763 0 
-241 465 -330 0 
-148 -21 804 0 
-71 364 506 0 
688 60 -147 0 
380 -571 -208 0 
-775 -424 -517 0 
781 495 482 0 
-270 -984 28 0 
-952 876 510 0 
-262 -406 -15 0 
109 874 213 0 
120 -734 281 0 
472 176 665 0 
16 540 417 0 
362 -356 44 0 
662 -105 -40 0 
763 -502 635 0 
-763 679 -710 0 
-626 -210 -327 0 
-386 188 -924 0 
-487 696 -86 0 
293 568 -910 0 
-480 350 273 0 
-286 -808 -777 0 
-819 -286 -403 0 
-81 420 753 0 
-394 -415 -967 0 
353 -669 65 0 
-697 -734 746 0 
-543 672 930 0 
37 -880 314 0 
623 766 -470 0 
180 -491 -735 0 
255 609 -516 0 
-641 733 270 0 
-523 -422 647 0 
696 -337 106 0 
-675 521 168 0 
-295 -504 597 0 
-1 474 -361 0 
421 907 -238 0 
699 -659 -143 0 
424 -143 -786 0 
-78 24 -918 0 
-151 56 -261 0 
353 174 -280 0 
758 491 -717 0 
-33 -316 -480 0 
-476 -102 56 0 
-740 -31 795 0 
237 -317 -958 0 
-858 466 566 0 
-886 488 166 0 
-782 -129 301 0 
425 237 948 0 
-970 -672 -640 0 
532 561 99 0 
-353 -892 -244 0 
-364 47 440 0 
-948 -287 518 0 
129 -311 476 0 
965 770 865 0 
-977 810 -680 0 
647 600 -217 0 
-585 -273 307 0 
734 -655 -132 0 
183 -594 438 0 
-667 -880 -139 0 
-35 -694 338 0 
-612 -744 -791 0 
389 -272 -507 0 
866 178 -26 0 
-444 -173 -426 0 
120 -778 -523 0 
-187 493 637 0 
-188 -745 -470 0 
-636 -973 915 0 
168 -810 89 0 
-927 -84 598 0 
-713 246 -485 0 
30 693 -611 0 
-256 -500 185 0 
747 829 347 0 
925 951 -52 0 
120 519 696 0 
-6 -756 -293 0 
-408 -93 -214 0 
