p cnf 1000 1400
-571 -455 961 0 
71 398 613 0 
-158 568 126 0 
804 -141 745 0 
580 -19 234 0 
-449 -646 -572 0 
-657 485 -609 0 
-379 -359 -947 0 
202 -730 895 0 
-877 629 251 0 
-932 962 -275 0 
165 -243 -700 0 
475 549 339 0 
620 -915 -668 0 
166 899 -673 0 
-898 -787 -607 0 
-819 739 488 0 
-88 -473 964 0 
342 395 766 0 
-284 -784 53 0 
-223 422 -701 0 
94 951 736 0 
300 -469 30 0 
-124 -861 276 0 
-52 -964 109 0 
961 -480 -919 0 
706 -164 -439 0 
-98 648 -962 0 
523 615 786 0 
-761 699 -267 0 
783 -804 546 0 
-661 -351 -489 0 
-152 385 171 0 
-854 -664 296 0 
-570 -621 -540 0 
-849 780 241 0 
-190 429 335 0 
397 -129 810 0 
317 265 -499 0 
136 -411 181 0 
-844 -390 -242 0 
252 434 921 0 
63 -658 -876 0 
593 865 -59 0 
311 -372 -270 0 
908 -621 951 0 
632 -568 225 0 
-166 -276 274 0 
267 765 -412 0 
32 716 -314 0 
767 778 -457 0 
996 574 -666 0 
-633 945 -38 0 
127 -654 -528 0 
-884 -22 -100 0 
-940 458 74 0 
-209 53 -192 0 
-753 -140 769 0 
275 -975 -102 0 
-898 -636 -571 0 
-685 418 335 0 
628 697 -849 0 
-825 922 -208 0 
612 -100 115 0 
476 -988 822 0 
746 653 -569 0 
-172 -272 -673 0 
914 -425 734 0 
-662 404 -118 0 
-503 493 -459 0 
-685 -810 -956 0 
516 -918 -122 0 
-679 -812 871 0 
202 -457 126 0 
-238 -115 -349 0 
-458 -493 -625 0 
-577 -177 465 0 
111 43 200 0 
746 -533 486 0 
296 889 316 0 
-109 822 816 0 
23 -653 795 0 
-168 210 -722 0 
-221 720 690 0 
223 -832 514 0 
-678 848 -320 0 
-428 -823 -749 0 
124 564 -230 0 
235 -185 -890 0 
178 -110 -642 0 
-470 786 31 0 
847 26 -631 0 
561 -414 -485 0 
-178 -58 -523 0 
-637 266 -95 0 
598 -196 -182 0 
58 -48 -934 0 
-798 583 930 0 
-946 87 -253 0 
303 64 -374 0 
-444 -963 -427 0 
-385 222 -45 0 
995 672 -474 0 
-323 124 -163 0 
-706 -907 698 0 
788 -935 -27 0 
-504 -632 -2 0 
-334 -300 -201 0 
-243 -26 -812 0 
193 149 914 0 
-945 -571 -727 0 
900 277 -127 0 
777 330 604 0 
-153 439 -924 0 
-562 216 -509 0 
-318 -698 9 0 
520 -329 -558 0 
-910 -842 -140 0 
747 -198 19 0 
709 118 98 0 
-784 -232 273 0 
-95 957 397 0 
-88 -478 -923 0 
71 -28 861 0 
-84 403 -559 0 
609 -443 -8 0 
428 -106 610 0 
-934 -231 -939 0 
97 266 -476 0 
348 -232 738 0 
363 766 983 0 
-988 -579 -685 0 
-200 61 -14 0 
321 -717 273 0 
201 992 898 0 
45 -778 446 0 
635 814 -268 0 
-624 751 -960 0 
902 -107 37 0 
867 83 -336 0 
780 -282 -850 0 
-984 529 -83 0 
620 925 -61 0 
709 -547 519 0 
230 -859 -124 0 
-694 197 -815 0 
856 833 310 0 
209 386 927 0 
179 46 698 0 
399 -430 697 0 
-907 -861 118 0 
620 -656 636 0 
196 300 -395 0 
942 -619 172 0 
411 -478 318 0 
54 171 -773 0 
13 395 885 0 
973 4 351 0 
-562 -691 959 0 
-659 548 130 0 
-968 -12 -534 0 
-235 942 -845 0 
-527 -217 -741 0 
702 396 555 0 
951 -503 -350 0 
-564 17 -875 0 
-998 844 590 0 
-410 206 44 0 
-104 -950 -786 0 
-136 841 121 0 
-396 828 -950 0 
-124 -617 -737 0 
703 -907 -130 0 
-89 166 224 0 
-318 -414 391 0 
-131 828 784 0 
33 -784 -47 0 
-168 -262 703 0 
-59 150 -562 0 
325 209 -959 0 
341 575 -903 0 
412 669 -478 0 
532 -295 523 0 
914 -309 362 0 
886 712 -622 0 
181 517 -330 0 
657 -528 -203 0 
-41 -563 290 0 
-763 -844 -139 0 
94 344 351 0 
286 -763 -26 0 
833 783 -550 0 
-684 578 233 0 
237 -70 925 0 
-693 852 -662 0 
-24 -451 224 0 
963 662 -34 0 
-682 459 614 0 
158 882 -118 0 
-165 157 -773 0 
-59 -336 321 0 
160 -586 -489 0 
-748 335 164 0 
-311 -276 842 0 
856 775 -374 0 
235 653 744 0 
245 711 145 0 
831 -578 -122 0 
643 189 576 0 
762 -323 -297 0 
-905 227 180 0 
-330 615 773 0 
-150 166 -295 0 
451 521 916 0 
548 -600 902 0 
-469 -693 310 0 
858 -645 -371 0 
-160 -452 518 0 
-325 344 2 0 
-686 572 -349 0 
-283 -876 -128 0 
948 -280 -972 0 
-759 124 -153 0 
-352 -493 -717 0 
141 486 835 0 
-571 -165 -144 0 
-593 630 -396 0 
388 -170 374 0 
20 -425 -316 0 
-839 45 -343 0 
590 565 -798 0 
424 -970 -991 0 
587 468 -892 0 
13 -430 378 0 
405 168 742 0 
-294 -944 345 0 
846 812 -785 0 
