p cnf 1000 1000
-953 431 517 0 
-376 565 -362 0 
-696 -567 -902 0 
624 433 821 0 
767 -329 -125 0 
372 495 286 0 
301 114 811 0 
-139 -444 -977 0 
386 213 918 0 
-527 -401 -937 0 
543 -499 654 0 
-187 -934 -122 0 
-213 698 -879 0 
219 -954 89 0 
-778 -770 -508 0 
959 763 -844 0 
474 -957 -878 0 
-42 -802 126 0 
-738 -576 77 0 
-480 -943 -735 0 
-955 -354 -626 0 
-396 -945 868 0 
-94 -290 784 0 
152 212 28 0 
-704 -696 -527 0 
798 971 -383 0 
828 400 -997 0 
825 -800 895 0 
-141 -400 -782 0 
7 -673 -578 0 
-818 303 480 0 
92 935 772 0 
-640 404 624 0 
450 905 959 0 
-875 -103 -377 0 
884 -393 -300 0 
510 -246 854 0 
-189 915 -434 0 
-527 717 -245 0 
182 477 194 0 
-934 644 613 0 
-642 -710 242 0 
984 565 268 0 
-777 559 -792 0 
-373 63 -971 0 
982 657 494 0 
-285 -573 -348 0 
-810 52 -273 0 
-688 117 -471 0 
-662 107 157 0 
-615 981 539 0 
-793 -355 -714 0 
-751 -510 398 0 
-952 -282 67 0 
-565 592 351 0 
-129 -999 -864 0 
409 180 967 0 
53 -993 841 0 
208 893 802 0 
430 -999 448 0 
790 621 774 0 
-16 -258 -918 0 
-958 494 -73 0 
891 -954 587 0 
-419 454 -272 0 
896 373 990 0 
-578 -813 260 0 
-486 819 -530 0 
-353 -450 233 0 
144 -76 -798 0 
170 -390 -793 0 
-466 661 476 0 
-668 -268 -569 0 
-137 786 -713 0 
-821 -4 -36 0 
-943 -128 -593 0 
-302 1 -112 0 
199 -800 -63 0 
978 -788 -266 0 
-906 604 840 0 
-626 -223 -397 0 
283 221 822 0 
121 -637 -507 0 
-464 104 -440 0 
-434 -840 912 0 
371 789 794 0 
432 -331 972 0 
-138 164 -105 0 
-210 -547 933 0 
-789 -214 499 0 
34 937 475 0 
843 624 675 0 
-58 -751 -786 0 
-767 -891 936 0 
-867 -882 -945 0 
-975 456 -697 0 
-945 33 125 0 
-624 50 -493 0 
190 -18 -614 0 
899 -952 6 0 
657 -115 -439 0 
-928 484 949 0 
-222 -196 245 0 
302 -401 -690 0 
-466 -546 -669 0 
93 164 -139 0 
-531 -743 -686 0 
862 317 109 0 
-119 518 372 0 
672 916 263 0 
