p cnf 1000 3200
806 460 -316 0 
560 -141 999 0 
712 711 755 0 
-2 -156 -179 0 
-763 609 -921 0 
-931 -789 577 0 
753 -902 983 0 
532 -531 242 0 
700 -424 -797 0 
854 933 -3 0 
756 -441 -805 0 
-958 506 474 0 
-466 882 259 0 
-334 256 57 0 
-303 7 -736 0 
-92 -64 -477 0 
-777 477 -272 0 
853 -520 362 0 
-449 956 -208 0 
464 20 56 0 
-415 -854 -62 0 
492 -803 -935 0 
-878 -112 -321 0 
-514 -408 -375 0 
632 375 -569 0 
20 -55 -836 0 
-310 -481 -335 0 
690 -775 602 0 
513 -903 -202 0 
-61 -606 210 0 
-268 550 159 0 
-102 -475 -608 0 
-8 683 -198 0 
105 855 -614 0 
-666 -982 764 0 
-743 -627 742 0 
20 813 362 0 
-758 759 -244 0 
-855 268 492 0 
-954 49 -737 0 
-857 635 830 0 
-222 -662 -313 0 
-773 -237 -513 0 
154 330 -66 0 
140 -605 988 0 
-583 -734 766 0 
103 603 -701 0 
980 887 -244 0 
167 113 -302 0 
-580 -630 -867 0 
-41 173 -132 0 
136 413 -900 0 
163 791 -96 0 
588 -982 -391 0 
-579 618 -163 0 
74 444 836 0 
-307 -246 -854 0 
835 -427 420 0 
386 136 79 0 
813 -155 393 0 
-887 475 -269 0 
690 121 487 0 
-219 694 -579 0 
766 -129 -260 0 
-334 -883 -903 0 
351 190 -784 0 
158 -504 45 0 
588 -253 697 0 
95 -991 -398 0 
507 728 663 0 
-692 566 215 0 
388 343 106 0 
-639 -249 -707 0 
-325 -792 -879 0 
-949 808 -984 0 
-984 -976 686 0 
582 -825 950 0 
-881 441 232 0 
-574 303 892 0 
-606 710 -450 0 
-122 951 874 0 
16 -272 546 0 
720 426 -752 0 
-667 65 169 0 
-367 699 904 0 
895 -896 -227 0 
-769 -374 38 0 
-485 -638 296 0 
-711 205 -907 0 
998 -259 -565 0 
-818 -645 109 0 
614 -739 -167 0 
-620 -497 767 0 
989 473 534 0 
-852 752 -770 0 
-607 -441 745 0 
-192 -773 -608 0 
-917 281 -626 0 
302 516 -654 0 
237 -789 726 0 
-569 521 -200 0 
258 882 -67 0 
269 -327 -306 0 
423 632 -298 0 
203 -522 804 0 
-504 608 793 0 
87 -661 -172 0 
538 -853 167 0 
181 248 93 0 
792 74 947 0 
-619 739 -882 0 
577 195 944 0 
-155 350 -20 0 
-958 -123 728 0 
-139 -930 -111 0 
134 -81 -753 0 
-756 -2 164 0 
548 250 -418 0 
767 -814 -795 0 
-412 -540 -263 0 
369 311 126 0 
827 -245 -226 0 
82 -343 -136 0 
-263 892 -517 0 
370 921 -166 0 
-90 122 -559 0 
-270 -706 137 0 
-357 -295 -535 0 
871 147 233 0 
-496 -920 72 0 
805 -66 764 0 
825 -717 715 0 
-352 912 449 0 
-14 899 -437 0 
490 81 147 0 
-786 452 999 0 
6 51 307 0 
-94 645 -620 0 
677 136 106 0 
556 987 -575 0 
396 813 86 0 
-623 -218 993 0 
-443 647 648 0 
-351 -191 467 0 
893 -85 -502 0 
523 -539 246 0 
-457 733 -50 0 
-258 -62 450 0 
-758 76 313 0 
165 -504 -469 0 
598 -512 890 0 
495 -278 -892 0 
120 -470 106 0 
-94 -154 258 0 
-900 -914 104 0 
282 -401 697 0 
159 239 -502 0 
-760 -831 759 0 
-424 996 284 0 
-940 18 -271 0 
250 -436 932 0 
812 690 290 0 
817 519 -219 0 
612 958 898 0 
543 735 549 0 
-538 806 -270 0 
407 -751 -275 0 
-678 -571 -583 0 
380 208 -772 0 
-117 -387 685 0 
209 127 -841 0 
-869 773 -422 0 
-263 -233 -218 0 
572 -67 -286 0 
-591 954 243 0 
-857 -464 614 0 
-519 351 -14 0 
-48 -205 33 0 
-63 493 774 0 
-57 303 -663 0 
33 -114 303 0 
626 515 284 0 
-604 980 -764 0 
-477 375 892 0 
-672 -460 853 0 
-484 210 -740 0 
-823 -967 423 0 
366 814 -310 0 
671 -258 -109 0 
-167 -54 -814 0 
758 99 -416 0 
-881 596 -851 0 
467 377 539 0 
-387 -820 -281 0 
142 313 193 0 
-838 36 -203 0 
-134 -611 351 0 
761 543 -124 0 
-60 807 -889 0 
-303 -533 682 0 
-878 -43 272 0 
-150 -114 974 0 
25 449 -804 0 
-111 -535 179 0 
215 -572 -432 0 
768 790 681 0 
-94 -783 462 0 
50 -149 -148 0 
-893 738 363 0 
711 922 822 0 
-430 -576 376 0 
-792 1 320 0 
512 340 -942 0 
920 727 514 0 
423 550 -112 0 
-180 452 -301 0 
92 272 -76 0 
996 -911 -10 0 
-770 -898 606 0 
330 -662 447 0 
-387 -82 -575 0 
773 138 247 0 
51 347 -191 0 
653 347 -136 0 
963 615 73 0 
807 -993 -374 0 
727 646 -478 0 
793 578 346 0 
656 -228 260 0 
94 -576 987 0 
-68 -711 464 0 
35 -279 -482 0 
-571 -605 -628 0 
477 499 -785 0 
963 295 284 0 
16 -84 89 0 
961 -921 650 0 
-921 -399 177 0 
402 67 221 0 
468 98 822 0 
778 -365 -779 0 
157 216 -924 0 
-121 193 189 0 
-695 461 -350 0 
-604 -376 580 0 
-123 -953 -538 0 
176 106 528 0 
-992 97 -649 0 
-863 283 56 0 
-93 -64 -355 0 
-496 -610 804 0 
-826 68 229 0 
-101 -904 576 0 
-515 -408 897 0 
-696 -163 909 0 
-675 514 490 0 
685 7 250 0 
-279 -504 970 0 
-735 422 254 0 
-881 -974 152 0 
187 890 -413 0 
-272 984 -370 0 
-470 269 115 0 
-207 -758 -974 0 
774 912 -194 0 
609 -433 -786 0 
-647 190 456 0 
-662 -10 242 0 
-565 30 467 0 
-176 -286 846 0 
-636 409 828 0 
