p cnf 1000 3200
896 -620 -348 0 
110 179 67 0 
945 -106 -662 0 
6 -242 -964 0 
524 -370 906 0 
-624 -736 567 0 
-430 -148 496 0 
-226 750 -998 0 
89 695 99 0 
-158 -63 415 0 
520 715 657 0 
-551 94 564 0 
919 511 -708 0 
433 636 -729 0 
370 861 845 0 
-300 -970 816 0 
365 -170 -248 0 
542 30 -416 0 
92 48 742 0 
668 -174 361 0 
-317 -43 433 0 
-743 -953 -884 0 
735 253 -422 0 
715 -713 -841 0 
499 -157 -447 0 
-294 551 336 0 
85 326 -68 0 
-556 -467 -881 0 
77 -834 -93 0 
108 774 -276 0 
-653 839 -717 0 
560 400 -931 0 
-316 -195 -182 0 
-418 162 313 0 
884 190 -922 0 
716 -394 346 0 
238 655 -461 0 
-512 -110 -969 0 
274 -638 655 0 
-801 -8 86 0 
-912 -539 491 0 
589 -337 480 0 
410 203 817 0 
749 -855 809 0 
-920 -169 437 0 
166 -776 -757 0 
-721 890 -872 0 
-862 370 -645 0 
-868 828 -943 0 
778 -204 -629 0 
-728 384 754 0 
-239 397 -963 0 
-184 410 280 0 
345 305 -262 0 
-347 -914 -288 0 
431 515 303 0 
-484 -46 -70 0 
106 -700 -201 0 
-923 375 204 0 
115 -96 951 0 
561 22 -648 0 
358 905 -851 0 
-448 -167 484 0 
-602 854 -858 0 
550 -920 -926 0 
705 -8 -12 0 
-707 -886 -255 0 
988 -452 459 0 
944 -976 243 0 
742 787 419 0 
-161 682 -827 0 
-166 -514 629 0 
-511 -839 -989 0 
733 327 170 0 
-378 -603 947 0 
81 578 699 0 
-896 637 -678 0 
608 -307 800 0 
-130 747 18 0 
-252 235 -393 0 
-468 -695 -804 0 
-280 -218 -209 0 
-383 392 753 0 
-178 625 496 0 
301 -480 880 0 
-924 7 781 0 
-225 -936 -961 0 
469 811 864 0 
529 684 -18 0 
-795 -748 573 0 
-883 437 -760 0 
-791 654 -266 0 
337 941 829 0 
-44 -379 852 0 
670 930 -565 0 
18 -923 306 0 
-317 515 17 0 
-443 -553 -980 0 
-96 390 242 0 
128 -587 554 0 
887 440 451 0 
-16 -877 -306 0 
-152 573 -914 0 
150 -116 -891 0 
-470 -444 943 0 
-277 -338 -140 0 
960 423 -153 0 
-214 -404 239 0 
873 -170 796 0 
529 -629 -592 0 
-279 107 -724 0 
355 959 914 0 
273 -781 -682 0 
371 -393 -666 0 
944 708 -794 0 
209 803 -170 0 
559 -763 538 0 
296 391 604 0 
-503 58 803 0 
-205 -984 -71 0 
-656 651 197 0 
802 -258 784 0 
-182 812 583 0 
-709 330 102 0 
-516 767 263 0 
-594 435 871 0 
847 -248 335 0 
32 -742 -955 0 
910 -617 -643 0 
-90 92 982 0 
-664 -77 -732 0 
-844 -193 788 0 
45 592 -649 0 
341 -457 -459 0 
-171 -514 -364 0 
-277 -499 -568 0 
878 887 -698 0 
634 -137 792 0 
-215 348 -780 0 
-81 -906 -745 0 
-184 797 192 0 
18 -388 -820 0 
466 -477 -578 0 
-877 -533 205 0 
-611 922 -600 0 
294 -624 -901 0 
445 -392 770 0 
979 -865 331 0 
-823 941 -711 0 
821 -981 256 0 
790 -556 -491 0 
87 624 -768 0 
-734 813 -774 0 
-710 -696 -567 0 
-649 446 315 0 
709 350 352 0 
-351 496 868 0 
-289 448 -415 0 
185 -991 366 0 
-83 -968 145 0 
-47 772 -334 0 
574 -373 -376 0 
-828 960 211 0 
-316 240 246 0 
972 124 -685 0 
-57 -254 221 0 
579 -493 515 0 
512 325 -633 0 
219 -198 -974 0 
-446 -775 33 0 
655 -499 -489 0 
-776 -565 662 0 
-390 872 -865 0 
941 -654 -367 0 
-443 -249 248 0 
-269 -468 -337 0 
925 -595 507 0 
209 -838 293 0 
-135 -881 -480 0 
-765 691 733 0 
986 -399 916 0 
190 -456 704 0 
-24 -893 -644 0 
191 73 978 0 
-650 -516 -394 0 
136 -964 -26 0 
254 170 631 0 
-718 38 926 0 
-503 101 194 0 
-667 706 192 0 
-253 -483 -690 0 
64 996 960 0 
609 451 307 0 
315 594 -631 0 
-865 -486 -209 0 
-776 522 -574 0 
-471 -165 -810 0 
272 -643 604 0 
77 -449 -994 0 
436 -564 -317 0 
-557 -476 224 0 
540 194 5 0 
-666 -703 281 0 
251 260 -637 0 
620 -867 402 0 
-954 513 733 0 
704 927 -522 0 
-233 980 789 0 
902 924 706 0 
588 -946 -761 0 
252 -596 535 0 
353 59 10 0 
