p cnf 1000 3200
832 987 253 0 
-164 875 61 0 
944 544 -481 0 
963 481 -218 0 
-580 266 -441 0 
521 -64 -998 0 
-971 378 88 0 
-745 -439 237 0 
515 862 842 0 
-509 -707 -856 0 
259 63 384 0 
294 -442 568 0 
167 594 849 0 
-178 609 122 0 
-607 -455 -105 0 
-955 -286 -962 0 
523 891 219 0 
837 827 893 0 
-616 532 -255 0 
153 480 -152 0 
-209 49 214 0 
-485 95 -200 0 
313 -131 -909 0 
-262 -167 -657 0 
-230 830 -20 0 
704 826 -706 0 
-903 -87 794 0 
89 -664 -592 0 
-768 112 -283 0 
122 594 812 0 
-784 -34 755 0 
666 -2 -254 0 
-92 -936 962 0 
840 837 -811 0 
-200 667 11 0 
962 972 -292 0 
-243 80 545 0 
-350 734 -269 0 
-109 -299 576 0 
-681 811 -600 0 
-951 125 -30 0 
-78 -853 -830 0 
-241 606 -767 0 
737 -790 -693 0 
860 -744 -475 0 
-890 -957 288 0 
-252 -864 -445 0 
159 224 649 0 
749 636 804 0 
977 -824 367 0 
-455 -219 663 0 
-686 871 400 0 
-331 22 -665 0 
307 535 291 0 
240 -637 870 0 
-621 976 190 0 
-434 793 -554 0 
498 540 900 0 
-401 -940 -865 0 
77 824 478 0 
297 -955 -704 0 
79 823 -90 0 
-963 -24 518 0 
180 -779 -71 0 
-866 -271 -397 0 
676 -841 699 0 
-749 912 408 0 
27 414 460 0 
856 -553 -370 0 
-695 -32 -381 0 
562 806 768 0 
510 -810 194 0 
-24 761 -388 0 
-590 -585 -449 0 
-315 -174 268 0 
730 -307 -762 0 
-92 -827 -891 0 
526 534 -1 0 
-322 291 9 0 
-236 548 -862 0 
-96 79 -870 0 
-889 -861 -511 0 
323 -43 -344 0 
387 13 883 0 
-279 891 -210 0 
-389 -867 -76 0 
-396 910 586 0 
603 269 39 0 
-332 -61 -71 0 
-904 -855 -999 0 
-172 22 108 0 
-708 -985 987 0 
13 55 -518 0 
-489 615 714 0 
-52 -585 101 0 
-944 244 -832 0 
620 659 -921 0 
459 418 -176 0 
483 173 -808 0 
-991 -404 813 0 
-917 313 -393 0 
587 -272 708 0 
699 -163 -635 0 
-38 -373 -570 0 
709 808 255 0 
329 -514 947 0 
-625 -759 205 0 
-620 -938 -750 0 
940 -97 553 0 
546 -257 780 0 
144 356 -412 0 
-114 262 594 0 
-639 972 25 0 
12 831 -143 0 
-62 -571 173 0 
819 71 76 0 
-424 -487 -622 0 
755 -274 -446 0 
567 14 146 0 
168 -428 67 0 
-414 -246 -584 0 
-321 644 194 0 
-478 -813 -93 0 
-796 -610 393 0 
276 579 282 0 
-606 640 518 0 
31 -91 980 0 
395 233 -666 0 
966 70 -504 0 
372 651 -997 0 
238 108 631 0 
-802 316 -181 0 
-884 53 -617 0 
111 871 243 0 
-199 -206 -128 0 
253 860 39 0 
-857 767 587 0 
-954 375 169 0 
-678 -722 530 0 
381 666 -342 0 
-185 -160 -548 0 
916 -275 697 0 
711 857 -150 0 
-208 -753 -881 0 
-832 9 14 0 
507 415 -101 0 
366 100 85 0 
622 445 392 0 
-333 -890 548 0 
359 538 492 0 
805 -30 154 0 
903 -327 -312 0 
-639 -387 -942 0 
676 -403 108 0 
354 877 -317 0 
876 767 -10 0 
-872 -200 384 0 
797 716 -685 0 
26 -641 997 0 
786 -35 659 0 
-2 501 737 0 
76 775 -518 0 
589 552 -776 0 
516 -50 -315 0 
97 -660 642 0 
-996 -242 855 0 
333 818 -988 0 
783 111 312 0 
-44 291 -955 0 
-260 -599 -638 0 
-464 -606 997 0 
-982 -163 792 0 
599 -952 -313 0 
-67 394 -852 0 
