p cnf 1000 1800
770 556 125 0 
106 -607 -342 0 
702 899 78 0 
-679 -697 820 0 
-545 -561 37 0 
-48 735 -611 0 
-139 628 970 0 
-464 -425 738 0 
649 993 -222 0 
361 -808 -863 0 
397 244 860 0 
-256 687 709 0 
154 682 307 0 
-637 -839 -649 0 
-244 -934 195 0 
822 -360 789 0 
154 -577 472 0 
-863 785 -280 0 
-355 903 -134 0 
-593 80 -810 0 
-106 806 -412 0 
823 283 189 0 
-741 -933 -367 0 
-388 98 933 0 
-896 84 -947 0 
-612 674 -143 0 
-689 453 27 0 
62 431 929 0 
-930 -195 70 0 
-410 105 266 0 
-339 -42 -759 0 
979 134 662 0 
-703 522 922 0 
584 -522 -379 0 
-757 383 -639 0 
-375 340 -403 0 
-70 558 -151 0 
752 -362 813 0 
396 440 -369 0 
493 -511 391 0 
-947 231 863 0 
-974 -768 -438 0 
-947 -120 952 0 
159 826 -230 0 
-65 -673 781 0 
-94 852 713 0 
922 -538 741 0 
-51 -724 -939 0 
-648 -256 -626 0 
408 386 -427 0 
-843 -622 340 0 
-884 460 -284 0 
529 -440 268 0 
416 -576 539 0 
195 -58 813 0 
-254 -91 -989 0 
840 919 -375 0 
-650 -209 -349 0 
552 -524 647 0 
-501 923 -47 0 
431 -985 -166 0 
651 855 37 0 
403 340 -852 0 
-646 -590 183 0 
-584 -442 -817 0 
-431 -682 300 0 
575 900 489 0 
-549 407 83 0 
430 -958 428 0 
-785 545 576 0 
851 -890 115 0 
187 -672 -870 0 
591 -907 -298 0 
20 -493 -355 0 
481 296 51 0 
-697 -995 -155 0 
-997 445 -387 0 
871 69 -11 0 
757 -221 280 0 
-977 124 -902 0 
805 -540 -703 0 
-524 -649 558 0 
113 125 803 0 
-730 -111 266 0 
-57 35 371 0 
-100 798 758 0 
972 332 439 0 
803 -850 131 0 
-370 287 -542 0 
275 -521 790 0 
-363 -3 29 0 
302 -602 -994 0 
-435 -192 -474 0 
640 655 -608 0 
-113 953 74 0 
-757 448 555 0 
333 677 -551 0 
350 167 -466 0 
-427 -570 648 0 
-960 17 -879 0 
