p cnf 1000 2200
-444 -139 702 0 
766 972 -744 0 
-533 -522 971 0 
259 811 47 0 
-497 189 -768 0 
-751 59 506 0 
214 -188 191 0 
823 -455 -769 0 
184 -685 -699 0 
891 754 -284 0 
-349 -243 -611 0 
-175 -903 -151 0 
41 502 -497 0 
-103 -654 802 0 
-41 855 913 0 
45 650 -232 0 
375 839 -760 0 
-280 -395 -706 0 
155 409 -674 0 
-398 703 -924 0 
-374 893 -477 0 
573 -349 447 0 
215 -76 179 0 
-111 -820 -922 0 
322 -936 -537 0 
-831 50 241 0 
-717 167 -173 0 
-942 -11 -984 0 
816 -390 841 0 
-943 -81 633 0 
-951 60 -556 0 
-22 560 -928 0 
344 -23 143 0 
495 -554 -914 0 
-632 -476 578 0 
-425 -728 990 0 
47 -578 -721 0 
254 -660 -211 0 
215 619 -866 0 
-337 539 -382 0 
-56 -526 246 0 
604 789 -216 0 
292 45 703 0 
961 -860 -646 0 
669 -411 667 0 
-837 -414 -660 0 
141 33 -202 0 
-926 -19 -7 0 
-243 -410 836 0 
-261 -386 -24 0 
188 310 -567 0 
-794 911 300 0 
872 242 405 0 
-322 -337 -444 0 
870 535 832 0 
-111 67 -363 0 
219 990 -948 0 
-499 264 -631 0 
833 217 784 0 
356 -558 219 0 
-906 455 -957 0 
619 767 -580 0 
-629 -917 -641 0 
-218 -916 -15 0 
108 993 316 0 
716 867 -220 0 
-972 738 192 0 
216 564 -408 0 
-282 821 902 0 
-278 -981 632 0 
-958 -724 -980 0 
-283 769 -789 0 
152 -198 -163 0 
162 -927 -67 0 
-906 638 237 0 
101 60 609 0 
-831 256 -120 0 
541 260 -627 0 
709 -580 -794 0 
128 22 689 0 
-172 -354 712 0 
378 726 868 0 
778 575 -388 0 
702 -849 -254 0 
213 73 387 0 
-620 -120 -537 0 
879 -69 -886 0 
-172 -285 -301 0 
-855 -345 -340 0 
-659 -651 -173 0 
-484 -331 -583 0 
-610 503 193 0 
-577 176 359 0 
381 -282 604 0 
-519 150 -491 0 
70 901 577 0 
178 -503 -193 0 
-903 688 -59 0 
292 301 329 0 
-679 -59 769 0 
369 -482 -932 0 
328 241 -124 0 
694 -566 -221 0 
989 -403 -828 0 
669 530 110 0 
449 70 -90 0 
-509 -187 171 0 
488 -817 -899 0 
-815 -554 673 0 
-191 -136 864 0 
-809 -736 -908 0 
905 4 268 0 
268 -888 275 0 
-410 140 -152 0 
-937 -301 89 0 
8 547 -138 0 
803 -746 597 0 
-961 -333 295 0 
587 -273 -158 0 
718 838 624 0 
593 -448 -360 0 
106 337 835 0 
-561 407 75 0 
-287 -691 126 0 
-400 485 -37 0 
-122 -891 638 0 
-740 -148 -11 0 
370 -294 -418 0 
-973 341 136 0 
269 861 319 0 
919 -339 -490 0 
525 346 908 0 
-854 -481 -462 0 
-269 925 516 0 
-431 -361 493 0 
469 -63 961 0 
-277 32 956 0 
-703 -890 -430 0 
-365 -391 -312 0 
593 226 394 0 
252 -558 119 0 
-599 -533 186 0 
-667 77 757 0 
698 -543 -709 0 
-428 58 -950 0 
161 -403 -974 0 
-233 -900 -721 0 
-531 -810 -268 0 
-455 -566 843 0 
395 769 -399 0 
-397 -78 101 0 
68 -159 776 0 
-860 -702 41 0 
341 -165 169 0 
-966 858 598 0 
-186 46 -506 0 
-707 125 999 0 
696 -472 -241 0 
780 -827 -940 0 
-450 486 125 0 
-980 -727 44 0 
590 -785 433 0 
-938 21 -118 0 
933 840 -28 0 
596 -289 14 0 
425 -144 -163 0 
423 263 -613 0 
-550 837 -103 0 
-175 595 -321 0 
718 215 -613 0 
993 786 970 0 
375 -818 -384 0 
439 -731 160 0 
686 -261 -726 0 
979 -331 -743 0 
-247 -917 643 0 
-939 558 406 0 
-949 -64 201 0 
-792 -762 361 0 
-698 -317 613 0 
162 123 397 0 
124 -506 -481 0 
133 -216 524 0 
85 934 -539 0 
-466 -753 -644 0 
-321 664 782 0 
31 969 526 0 
-431 843 854 0 
-218 -366 788 0 
84 819 89 0 
-185 930 2 0 
-727 -298 -26 0 
420 775 734 0 
-260 -356 -18 0 
-220 -459 400 0 
855 -513 -833 0 
-607 214 834 0 
416 -550 24 0 
728 248 -660 0 
-902 938 977 0 
-81 -219 -458 0 
774 160 25 0 
758 772 -153 0 
-790 -35 489 0 
338 951 279 0 
