p cnf 1000 1600
22 428 -1000 0 
-111 -575 -218 0 
60 -996 26 0 
132 -42 -676 0 
-268 -909 -213 0 
582 208 223 0 
-854 -750 985 0 
552 650 -128 0 
-746 609 833 0 
-627 255 488 0 
-61 104 312 0 
-976 354 -911 0 
559 861 -650 0 
-97 793 -895 0 
-983 139 -938 0 
-702 46 -196 0 
452 -903 999 0 
684 763 333 0 
113 158 52 0 
629 -756 -93 0 
747 46 -538 0 
737 115 121 0 
608 -588 677 0 
-215 495 -465 0 
622 171 962 0 
-396 259 -130 0 
188 269 361 0 
556 484 475 0 
438 1000 584 0 
-703 358 -226 0 
445 837 952 0 
-792 -878 851 0 
144 605 -908 0 
327 -477 540 0 
454 564 -233 0 
-490 -870 873 0 
-244 -773 -848 0 
418 -158 9 0 
363 -349 -990 0 
-968 736 -894 0 
-981 430 617 0 
50 -554 557 0 
-357 -476 -867 0 
-17 -683 233 0 
-408 380 -880 0 
718 -707 523 0 
-845 892 592 0 
-623 -779 -257 0 
-942 -354 -304 0 
-753 214 78 0 
-281 -930 -16 0 
-123 -915 -317 0 
255 452 -19 0 
-128 -780 584 0 
277 438 799 0 
851 971 -829 0 
-643 699 936 0 
-33 875 953 0 
-438 -988 -824 0 
-48 31 49 0 
409 -694 -789 0 
-506 258 -670 0 
783 87 -848 0 
419 -677 -385 0 
-268 497 -393 0 
-675 497 399 0 
676 -836 834 0 
-4 112 -764 0 
-859 700 251 0 
469 256 -245 0 
51 321 415 0 
884 -396 -235 0 
-898 -257 -852 0 
8 -779 -308 0 
772 54 842 0 
999 -173 25 0 
-437 272 -160 0 
304 4 -894 0 
874 948 -554 0 
-557 6 -153 0 
-530 293 157 0 
-910 631 661 0 
-890 -349 378 0 
350 407 -446 0 
-864 -135 -896 0 
471 -651 -354 0 
715 -174 -542 0 
-634 63 -767 0 
-960 -773 305 0 
-204 70 342 0 
146 661 687 0 
-316 -589 648 0 
-848 -623 118 0 
-394 -49 -947 0 
591 -647 -897 0 
239 -653 3 0 
114 -803 -213 0 
-684 -947 -296 0 
298 552 -25 0 
-22 704 29 0 
-675 91 139 0 
-460 429 -86 0 
-78 -128 -518 0 
809 -717 -972 0 
599 -286 -482 0 
-783 424 497 0 
-521 -418 317 0 
-639 356 -964 0 
865 -578 -68 0 
608 -518 -39 0 
-700 211 -41 0 
-580 655 -597 0 
457 -131 571 0 
-189 -485 882 0 
-972 860 419 0 
-731 764 -157 0 
-866 328 592 0 
924 -737 -299 0 
473 -14 -655 0 
-329 305 -852 0 
976 901 -948 0 
-451 81 -943 0 
-601 -92 486 0 
-28 -853 -987 0 
-147 -37 -791 0 
-938 -64 678 0 
894 -531 677 0 
-853 10 -553 0 
457 -77 -151 0 
255 825 159 0 
834 -247 -322 0 
39 -950 -370 0 
20 101 428 0 
-614 495 -301 0 
-580 -223 -447 0 
474 908 -615 0 
241 99 -496 0 
342 -74 752 0 
989 439 -264 0 
-915 -371 -898 0 
-513 117 -868 0 
-318 818 651 0 
-926 43 -822 0 
868 863 605 0 
-725 986 -267 0 
241 675 921 0 
473 376 723 0 
646 -446 -980 0 
-449 -292 -175 0 
-255 250 -828 0 
-274 -404 600 0 
-89 159 742 0 
-255 -557 740 0 
285 796 -8 0 
134 -724 137 0 
-387 -180 -840 0 
116 795 -391 0 
-875 -645 -241 0 
191 494 594 0 
-376 -940 -721 0 
-989 -449 61 0 
-894 -346 -371 0 
-56 823 -282 0 
125 -1 466 0 
-158 -110 107 0 
33 -957 -327 0 
813 123 -526 0 
-689 640 -716 0 
-461 846 515 0 
-941 23 -173 0 
-798 740 -996 0 
-323 -200 508 0 
75 -129 -398 0 
681 -345 -303 0 
-670 -557 817 0 
718 836 648 0 
-920 -105 741 0 
398 866 -176 0 
-857 -235 686 0 
-612 -172 -126 0 
-981 735 -643 0 
87 477 658 0 
184 -3 -895 0 
-536 724 -125 0 
721 -327 39 0 
668 -138 -711 0 
-214 819 464 0 
877 892 -270 0 
-219 447 -606 0 
-468 728 -44 0 
-709 747 985 0 
-381 -706 977 0 
664 -736 -375 0 
565 -139 967 0 
77 -331 -290 0 
606 -246 -825 0 
89 -762 95 0 
202 -990 -373 0 
951 823 9 0 
-257 -71 735 0 
-862 -121 -774 0 
-720 -299 276 0 
448 301 349 0 
118 -863 -440 0 
483 667 479 0 
-521 808 203 0 
-580 -587 756 0 
-84 -757 -526 0 
119 -539 -644 0 
45 121 -401 0 
-630 719 -101 0 
427 -128 6 0 
-832 243 417 0 
549 -544 -227 0 
844 -612 1 0 
-96 327 775 0 
-513 -921 -871 0 
-957 -201 594 0 
-355 -93 -382 0 
-315 967 686 0 
607 -5 818 0 
-231 413 -464 0 
-63 776 -479 0 
374 -62 204 0 
-743 516 796 0 
-89 -729 -523 0 
46 274 998 0 
-814 666 -663 0 
768 554 -793 0 
-512 -811 -805 0 
-147 978 595 0 
531 -927 589 0 
200 -184 -829 0 
-775 130 -525 0 
908 -440 -968 0 
95 41 195 0 
201 -241 533 0 
556 86 705 0 
-660 66 -376 0 
-518 -967 911 0 
724 -466 -963 0 
-725 707 -584 0 
-494 402 -408 0 
227 473 958 0 
-245 246 779 0 
493 -855 865 0 
218 118 958 0 
-86 -104 67 0 
-32 -1000 552 0 
710 -392 -258 0 
-166 -788 -280 0 
-261 -364 27 0 
-132 337 218 0 
-655 -953 828 0 
-660 -730 132 0 
-381 -875 -980 0 
545 -35 194 0 
-298 610 -892 0 
270 -79 222 0 
-614 537 -354 0 
557 -775 410 0 
-83 315 -920 0 
-758 572 725 0 
-54 491 969 0 
816 598 -713 0 
329 -412 -395 0 
-9 -595 -24 0 
924 628 -131 0 
557 419 -423 0 
174 -5 -662 0 
-941 872 -644 0 
844 -575 910 0 
675 -706 701 0 
544 -298 -356 0 
210 759 3 0 
42 944 -735 0 
-374 -37 -108 0 
-361 -621 495 0 
775 874 431 0 
-216 -540 246 0 
-369 -712 -334 0 
442 916 325 0 
68 139 479 0 
535 174 -931 0 
-706 -315 719 0 
-512 -581 -381 0 
844 706 -548 0 
-848 412 408 0 
-600 -551 372 0 
902 330 -317 0 
-424 -916 847 0 
-601 984 -493 0 
-99 144 321 0 
-491 -411 756 0 
476 -459 337 0 
48 996 -656 0 
-73 524 774 0 
-784 -936 961 0 
750 288 583 0 
504 217 -532 0 
-33 879 -569 0 
278 -691 263 0 
-812 -930 -299 0 
138 106 506 0 
291 198 803 0 
-657 139 365 0 
-909 -242 -51 0 
576 -731 628 0 
-748 -594 -583 0 
-195 173 -323 0 
-722 -249 121 0 
646 -976 -383 0 
19 -388 565 0 
613 300 -50 0 
174 -938 -373 0 
327 -540 339 0 
546 -145 -23 0 
-264 294 231 0 
312 390 -262 0 
346 -155 326 0 
339 17 579 0 
710 -212 485 0 
-526 229 1 0 
-256 369 -712 0 
398 -858 623 0 
-640 -890 -235 0 
-757 -54 471 0 
631 -900 -321 0 
955 513 284 0 
205 -902 -602 0 
296 -573 -29 0 
290 -47 881 0 
-411 -489 -461 0 
-850 662 830 0 
623 76 432 0 
-667 123 -482 0 
799 256 -935 0 
693 121 -675 0 
-972 -908 -451 0 
222 143 -391 0 
563 -384 555 0 
429 851 -150 0 
169 -115 -324 0 
106 520 378 0 
200 -498 -948 0 
-249 913 -524 0 
-356 153 967 0 
627 342 -589 0 
210 -625 895 0 
-465 -857 143 0 
285 -274 -740 0 
-645 -80 123 0 
-290 -385 -11 0 
964 -305 95 0 
312 863 -597 0 
473 809 81 0 
408 -630 -37 0 
-238 101 -230 0 
-709 -380 477 0 
102 -444 212 0 
766 -603 526 0 
115 306 -769 0 
-709 -876 36 0 
225 903 304 0 
70 -427 -276 0 
964 728 -89 0 
-295 -43 -55 0 
-191 -703 -216 0 
-133 222 -219 0 
-251 -576 -87 0 
377 -939 -643 0 
-24 -804 552 0 
696 867 -216 0 
781 -808 -192 0 
-989 716 748 0 
-526 -716 543 0 
-923 -108 265 0 
-287 -576 -899 0 
666 -67 172 0 
103 436 -316 0 
-989 37 -535 0 
337 -149 953 0 
-503 883 -139 0 
-32 -833 -974 0 
994 -501 -211 0 
-986 936 -82 0 
547 561 -173 0 
-469 -959 528 0 
-858 -213 462 0 
-995 213 779 0 
361 -799 61 0 
-359 924 421 0 
-349 701 -746 0 
-946 708 -737 0 
-446 -49 -727 0 
-483 -115 -434 0 
-831 -213 150 0 
909 309 -279 0 
-870 847 -722 0 
384 -772 961 0 
817 7 915 0 
683 270 898 0 
-705 269 -509 0 
6 396 474 0 
-743 618 -480 0 
-826 -310 -209 0 
693 868 -399 0 
-426 -984 880 0 
-531 -577 326 0 
710 375 527 0 
-394 -467 -431 0 
-916 -708 -372 0 
786 -577 787 0 
-690 -976 -101 0 
40 -117 -112 0 
-86 -695 -390 0 
68 185 -332 0 
650 -394 -375 0 
944 -636 -730 0 
-689 -56 269 0 
-541 920 -599 0 
-52 377 256 0 
131 506 -823 0 
416 -250 443 0 
895 -855 219 0 
976 -647 48 0 
268 -402 714 0 
590 -528 -131 0 
344 795 -156 0 
909 -287 -489 0 
210 -791 -606 0 
-38 846 -582 0 
144 -964 -883 0 
-734 -918 -186 0 
-49 645 -505 0 
-939 275 -940 0 
-210 687 725 0 
-957 963 694 0 
-308 -975 -302 0 
-320 608 -33 0 
829 233 281 0 
-585 196 -477 0 
-93 -186 514 0 
-982 764 -671 0 
-27 -501 77 0 
539 368 -786 0 
843 54 419 0 
-225 -613 -917 0 
-414 553 94 0 
288 -922 -744 0 
-341 510 -81 0 
513 500 619 0 
336 182 431 0 
746 -478 724 0 
214 -871 -805 0 
978 -811 350 0 
-631 758 -451 0 
903 -68 -304 0 
-457 209 411 0 
189 -672 506 0 
-641 91 939 0 
-343 -461 71 0 
583 969 837 0 
-807 293 380 0 
-221 -452 -178 0 
-145 135 -786 0 
201 692 871 0 
-864 -146 -756 0 
-474 32 -355 0 
785 818 865 0 
-831 -922 192 0 
-927 -737 -761 0 
248 -775 -110 0 
707 -752 898 0 
214 -869 923 0 
-882 -83 -565 0 
217 820 -489 0 
-704 333 -829 0 
402 732 -295 0 
409 -973 -400 0 
36 -552 -334 0 
-759 -357 665 0 
-603 298 904 0 
-364 484 -507 0 
432 355 -143 0 
-216 -7 901 0 
-374 556 -156 0 
383 -60 -110 0 
-604 175 436 0 
-679 -492 -706 0 
211 921 638 0 
-581 906 563 0 
-121 860 -306 0 
-488 682 464 0 
911 336 -928 0 
-416 -546 110 0 
-453 79 -111 0 
37 792 507 0 
517 -855 -315 0 
791 522 -788 0 
827 -742 -578 0 
918 -348 560 0 
-948 380 -585 0 
94 934 -260 0 
-771 -754 461 0 
626 -152 -915 0 
-893 -274 682 0 
66 368 -837 0 
377 515 -64 0 
140 -643 909 0 
-707 -781 -473 0 
726 -153 -524 0 
-367 -256 -655 0 
415 -70 452 0 
459 -106 10 0 
-460 186 352 0 
-653 -679 242 0 
489 -150 -959 0 
-762 83 -529 0 
-8 -759 -995 0 
141 -1000 -192 0 
870 -586 850 0 
-305 959 29 0 
368 -249 521 0 
561 707 775 0 
454 -79 226 0 
262 -744 298 0 
731 -428 328 0 
-541 -393 -508 0 
-21 627 -120 0 
-446 -536 550 0 
-119 782 786 0 
-529 41 -356 0 
-946 -229 -593 0 
776 451 681 0 
428 -60 -287 0 
-604 -819 433 0 
174 -66 -57 0 
-519 812 147 0 
774 971 966 0 
-270 719 -827 0 
931 894 -356 0 
295 -160 290 0 
-818 936 140 0 
-21 833 -370 0 
-205 -233 -962 0 
719 -952 -152 0 
-481 -934 -331 0 
1000 -420 -815 0 
-295 -859 -35 0 
154 912 634 0 
-248 495 -901 0 
-582 949 -20 0 
164 72 -13 0 
86 927 528 0 
-436 61 -429 0 
-173 -597 471 0 
426 -943 987 0 
979 -616 -278 0 
-331 -220 174 0 
661 363 -258 0 
-272 741 -954 0 
676 -371 -670 0 
-710 395 -817 0 
846 130 1000 0 
-669 514 -468 0 
-478 404 -535 0 
497 573 -346 0 
794 339 912 0 
-409 -359 670 0 
1 -417 -100 0 
-285 75 633 0 
698 462 83 0 
602 78 314 0 
866 693 -938 0 
-131 -225 -925 0 
-6 841 -321 0 
150 680 434 0 
-208 -185 -504 0 
-782 292 399 0 
-748 517 -51 0 
817 -499 -253 0 
985 -291 -177 0 
955 -848 -154 0 
466 775 -296 0 
938 -733 -481 0 
-230 673 -117 0 
468 -973 566 0 
-431 -535 -938 0 
-558 825 -317 0 
-1000 -610 -557 0 
-800 -783 -177 0 
698 348 -661 0 
745 -347 350 0 
756 -318 -460 0 
-885 -625 -104 0 
-398 466 723 0 
