p cnf 1000 2200
893 766 -46 0 
927 52 39 0 
-842 580 -155 0 
747 909 855 0 
-982 515 -832 0 
655 575 274 0 
413 705 -139 0 
-83 248 -941 0 
432 124 -823 0 
569 -82 972 0 
99 728 -836 0 
-215 -356 492 0 
712 631 585 0 
-774 485 74 0 
645 669 9 0 
-675 -80 -704 0 
-340 398 166 0 
934 -203 -541 0 
-268 -339 290 0 
213 -866 -404 0 
235 -183 14 0 
674 821 509 0 
-45 -303 -628 0 
-906 -178 124 0 
-534 -462 288 0 
-870 534 -342 0 
-724 728 -395 0 
-967 866 655 0 
-927 -528 -507 0 
-902 839 -926 0 
392 84 -362 0 
813 -55 -803 0 
494 -162 -122 0 
642 -535 973 0 
-933 -721 -942 0 
-415 365 319 0 
355 84 52 0 
-661 -332 -248 0 
-708 146 -296 0 
-320 928 287 0 
-875 -857 228 0 
727 -236 -976 0 
-252 475 403 0 
-71 -74 9 0 
-910 -859 -258 0 
853 526 1000 0 
-169 50 407 0 
218 -450 341 0 
-424 -979 320 0 
575 20 -182 0 
553 -621 -736 0 
-313 652 696 0 
-491 100 643 0 
-567 925 -713 0 
-830 -553 311 0 
-779 -879 305 0 
-851 -76 358 0 
-816 -158 699 0 
-887 26 645 0 
-234 -516 398 0 
-51 379 454 0 
-329 -860 -509 0 
-412 141 -574 0 
-606 233 -941 0 
748 -228 915 0 
794 780 174 0 
341 294 -353 0 
-210 640 359 0 
453 229 -856 0 
-371 796 -393 0 
446 497 491 0 
-28 23 796 0 
595 526 -781 0 
-533 26 -41 0 
-991 -92 67 0 
33 906 150 0 
-633 788 -77 0 
915 759 300 0 
-127 290 -331 0 
15 -380 413 0 
-988 655 850 0 
-376 -740 -300 0 
431 -556 -910 0 
-395 -603 701 0 
-113 -840 725 0 
793 -826 86 0 
759 201 -574 0 
-761 -169 -374 0 
-15 -429 453 0 
325 -844 -232 0 
-308 -626 911 0 
-915 -670 170 0 
860 -169 -41 0 
-634 175 -956 0 
-977 -872 -753 0 
-642 576 -728 0 
-792 509 -104 0 
894 803 -165 0 
125 -433 510 0 
-471 37 -425 0 
976 447 -687 0 
599 -633 584 0 
659 626 -724 0 
150 -207 911 0 
247 625 141 0 
-545 -858 -282 0 
823 -827 -439 0 
362 459 90 0 
-200 395 803 0 
514 148 334 0 
-258 383 248 0 
-865 977 459 0 
447 57 714 0 
-837 266 -73 0 
375 729 -631 0 
-297 532 294 0 
-406 -396 -137 0 
-590 -874 498 0 
431 -522 -483 0 
19 228 209 0 
-280 14 -433 0 
-963 231 886 0 
520 -631 741 0 
-416 507 -20 0 
665 -192 -943 0 
-332 -897 -927 0 
843 290 -547 0 
56 289 392 0 
230 -330 648 0 
147 -278 -483 0 
-960 12 325 0 
-350 831 -908 0 
62 -102 510 0 
31 -440 417 0 
-223 -374 -893 0 
260 52 161 0 
426 617 775 0 
969 -153 -348 0 
716 -626 -225 0 
-98 878 138 0 
-207 673 -985 0 
-434 628 531 0 
-712 338 535 0 
293 -196 -857 0 
-236 -242 -627 0 
215 -785 505 0 
290 -894 -122 0 
-384 342 264 0 
331 984 722 0 
-378 893 529 0 
229 842 -910 0 
-996 -296 74 0 
401 438 946 0 
-154 819 -406 0 
-816 -588 -12 0 
-123 -789 885 0 
-691 -485 944 0 
347 -38 -292 0 
391 221 -440 0 
-851 -404 -604 0 
646 733 -675 0 
-183 -19 -261 0 
-340 -48 184 0 
810 780 -258 0 
-633 265 900 0 
252 -532 2 0 
-277 222 -292 0 
-285 46 -140 0 
-868 -979 -440 0 
-763 771 -395 0 
176 678 -538 0 
-238 -258 -422 0 
-256 -574 -254 0 
527 -671 -268 0 
391 577 -930 0 
-694 -990 -467 0 
-770 352 116 0 
-578 221 170 0 
-543 232 877 0 
503 -204 -399 0 
-567 -984 -190 0 
-570 81 225 0 
518 -815 433 0 
166 -187 -932 0 
330 -318 384 0 
642 77 -966 0 
917 894 -881 0 
-920 -201 -713 0 
419 778 942 0 
545 351 830 0 
-512 576 -6 0 
608 709 -737 0 
-458 -471 -828 0 
465 564 -540 0 
824 571 -972 0 
729 687 -535 0 
-888 -509 -128 0 
-101 -985 -134 0 
-613 467 868 0 
296 -44 -387 0 
195 -702 22 0 
977 -949 294 0 
199 -984 978 0 
785 -302 702 0 
-166 567 -875 0 
-996 -904 969 0 
-812 -93 -942 0 
38 751 668 0 
-951 -576 402 0 
-961 780 98 0 
-716 -832 -774 0 
-772 -671 646 0 
712 -457 210 0 
310 132 874 0 
844 -348 -499 0 
-981 576 -140 0 
11 -213 66 0 
-640 15 583 0 
-628 -376 125 0 
-163 -379 143 0 
92 167 -345 0 
-377 -533 -212 0 
-341 788 -88 0 
161 -86 -883 0 
976 -312 139 0 
-879 -511 60 0 
-47 -209 -876 0 
-298 890 618 0 
11 417 898 0 
429 678 -26 0 
-507 488 -625 0 
124 -517 -188 0 
-433 713 958 0 
714 -253 903 0 
-832 -317 767 0 
-920 460 938 0 
121 -365 -631 0 
198 -660 559 0 
792 -397 453 0 
933 679 348 0 
-121 6 -906 0 
879 -635 -689 0 
47 496 933 0 
252 48 72 0 
49 -359 -251 0 
-70 -505 988 0 
661 -7 -215 0 
43 -852 -355 0 
-408 -389 891 0 
-668 -158 -786 0 
14 693 -449 0 
643 -884 -820 0 
766 -376 -690 0 
-177 -580 513 0 
640 538 446 0 
688 -759 -285 0 
294 181 300 0 
-597 -165 -346 0 
121 -732 -263 0 
-296 -762 -472 0 
182 246 -2 0 
-687 -426 511 0 
-185 -881 70 0 
440 381 -251 0 
-692 487 -388 0 
-650 240 598 0 
461 -901 -738 0 
-774 -953 -380 0 
662 553 451 0 
321 642 934 0 
-102 -386 -146 0 
123 -89 972 0 
146 934 -65 0 
-521 -734 -618 0 
-453 -648 968 0 
122 -751 993 0 
-549 905 891 0 
256 -415 -594 0 
-353 914 -431 0 
-383 948 -896 0 
-987 249 -782 0 
255 -980 -716 0 
-284 -416 481 0 
-715 277 -358 0 
720 -673 -319 0 
-835 -697 785 0 
342 5 41 0 
753 493 561 0 
777 794 952 0 
-735 -288 298 0 
512 -5 604 0 
-377 -819 -647 0 
649 805 -533 0 
7 167 143 0 
508 -949 -978 0 
763 306 700 0 
190 -67 -172 0 
91 305 -745 0 
36 -541 885 0 
-291 -294 161 0 
-470 -355 -121 0 
295 -527 -625 0 
833 566 -116 0 
338 -785 -568 0 
-47 -397 -983 0 
-826 616 774 0 
-339 -698 -602 0 
-535 968 -411 0 
96 -993 -986 0 
-363 973 223 0 
-918 723 -509 0 
189 485 -852 0 
-465 626 -23 0 
34 393 -818 0 
-407 487 -701 0 
476 -456 976 0 
889 -229 980 0 
163 -475 799 0 
-834 -472 910 0 
717 305 -542 0 
-234 190 -403 0 
445 -602 -139 0 
806 -918 -730 0 
-457 16 98 0 
674 -828 761 0 
119 108 563 0 
266 425 240 0 
-759 229 -54 0 
738 -675 -960 0 
-519 63 295 0 
248 88 841 0 
98 645 625 0 
-875 -464 71 0 
161 -52 -993 0 
