p cnf 1000 2000
184 25 -970 0 
862 515 825 0 
197 794 487 0 
-791 -286 -282 0 
-756 -885 -185 0 
122 -333 159 0 
654 -188 -734 0 
-467 -604 686 0 
-366 -644 -752 0 
559 925 745 0 
-578 -581 992 0 
818 19 -949 0 
981 698 672 0 
-23 309 573 0 
-801 -888 -740 0 
-215 873 -819 0 
957 -550 -797 0 
435 270 -621 0 
-624 814 794 0 
271 -160 103 0 
-925 931 -337 0 
-712 63 428 0 
485 774 382 0 
-498 873 -316 0 
797 51 -199 0 
-689 466 -507 0 
943 347 -530 0 
-267 420 604 0 
-96 384 508 0 
784 647 968 0 
60 -99 -625 0 
-689 25 12 0 
-365 237 136 0 
411 -73 629 0 
-14 935 -774 0 
641 -507 -828 0 
348 -262 -172 0 
-692 -396 801 0 
510 -638 -96 0 
585 380 78 0 
422 987 614 0 
709 -175 -435 0 
-326 324 981 0 
948 354 -903 0 
515 289 -51 0 
-446 111 91 0 
-300 -116 -437 0 
-412 -740 -669 0 
324 66 -926 0 
204 -326 183 0 
753 -855 762 0 
-135 50 -488 0 
43 707 -907 0 
-225 -143 -124 0 
812 -986 -635 0 
-382 -653 909 0 
-506 -327 832 0 
-224 -68 -811 0 
558 -655 -605 0 
884 -880 89 0 
858 486 782 0 
-562 696 149 0 
899 24 -803 0 
-609 104 -847 0 
-915 -187 -424 0 
-859 850 789 0 
-424 306 -69 0 
345 -659 -758 0 
914 475 -207 0 
317 12 646 0 
709 20 -79 0 
-919 -705 -329 0 
-695 243 -657 0 
-935 61 927 0 
252 524 617 0 
528 -124 -241 0 
-906 -940 -807 0 
223 -56 -55 0 
293 816 737 0 
-847 -948 503 0 
473 171 605 0 
419 -569 355 0 
489 474 -264 0 
589 -185 -359 0 
-219 -191 -963 0 
-133 -673 796 0 
-130 -791 725 0 
411 -677 819 0 
-509 949 798 0 
-798 976 745 0 
-90 938 -652 0 
271 -34 -226 0 
451 293 434 0 
148 940 95 0 
-99 245 117 0 
573 167 125 0 
823 162 337 0 
497 -94 876 0 
30 -101 300 0 
-16 -952 575 0 
357 263 -208 0 
444 512 190 0 
749 -903 945 0 
-335 857 754 0 
376 -130 641 0 
905 966 194 0 
-596 -940 -84 0 
-188 949 585 0 
-80 650 68 0 
544 20 869 0 
-64 730 -840 0 
-146 275 398 0 
802 -274 -155 0 
-204 882 -451 0 
-609 11 -939 0 
458 99 -959 0 
963 -256 -400 0 
168 -713 -171 0 
84 -393 206 0 
897 -193 253 0 
748 -812 -300 0 
-289 -572 -724 0 
-882 655 228 0 
-360 -859 -318 0 
-177 -420 804 0 
420 -229 -580 0 
800 -949 -567 0 
-531 -298 -818 0 
-201 519 -729 0 
852 -170 -463 0 
-180 976 -934 0 
-840 124 -850 0 
419 431 181 0 
823 -712 791 0 
-662 -905 -412 0 
-450 -474 778 0 
743 601 -485 0 
-144 -87 102 0 
-720 -577 326 0 
869 706 -551 0 
729 -103 620 0 
-434 -69 -751 0 
-229 -453 818 0 
328 326 723 0 
-906 -703 661 0 
807 -919 -675 0 
-866 728 -604 0 
141 442 -743 0 
90 59 -2 0 
-242 893 -42 0 
-451 982 730 0 
346 770 -2 0 
829 -25 364 0 
-865 340 -104 0 
631 972 619 0 
431 -764 495 0 
691 814 -913 0 
-717 -375 -315 0 
78 -486 -843 0 
162 10 585 0 
294 -370 -200 0 
836 -422 -177 0 
-550 -491 119 0 
-974 295 -399 0 
415 -253 -621 0 
667 876 -839 0 
-332 814 -874 0 
-988 -403 -157 0 
812 -215 -465 0 
110 -414 -289 0 
-594 -63 560 0 
-75 -390 -388 0 
-864 802 -254 0 
-209 -608 933 0 
604 -403 865 0 
219 -112 -197 0 
-246 740 959 0 
104 -470 -862 0 
-892 -375 -765 0 
810 911 56 0 
