p cnf 1000 1000
732 -51 -337 0 
-459 -710 328 0 
-601 -423 -385 0 
937 859 494 0 
193 930 262 0 
203 766 -88 0 
488 -626 127 0 
529 5 718 0 
-536 -470 783 0 
613 -680 235 0 
184 -273 642 0 
632 892 -475 0 
-109 -444 675 0 
-872 696 791 0 
-628 -114 -331 0 
660 56 854 0 
879 -881 -676 0 
-576 -166 591 0 
918 -273 -916 0 
28 499 -271 0 
-186 -223 583 0 
-316 -801 81 0 
-51 175 -340 0 
-930 -302 30 0 
136 -743 830 0 
-220 805 -965 0 
-266 192 226 0 
-652 768 -14 0 
-965 199 -284 0 
179 621 -499 0 
-102 554 131 0 
-305 -580 -298 0 
601 317 228 0 
-50 322 -811 0 
-656 920 -804 0 
210 -271 599 0 
473 -232 842 0 
426 12 232 0 
-447 -347 -933 0 
943 -424 993 0 
946 -837 336 0 
340 511 953 0 
73 -302 957 0 
989 262 -898 0 
-398 99 92 0 
491 -230 887 0 
792 610 -641 0 
667 425 -100 0 
671 -259 -239 0 
347 749 -597 0 
-74 -337 -939 0 
676 644 -458 0 
-805 -944 -556 0 
236 -779 -572 0 
-380 488 590 0 
754 279 506 0 
-980 -459 -959 0 
-138 -246 927 0 
268 -408 218 0 
-429 783 -37 0 
-380 355 -2 0 
-986 -361 -667 0 
-690 81 899 0 
-741 702 -25 0 
931 585 -889 0 
862 -987 789 0 
-559 156 -977 0 
927 48 -440 0 
594 526 408 0 
-968 487 251 0 
790 831 -924 0 
953 -237 -950 0 
-648 -375 895 0 
538 -138 -463 0 
202 933 434 0 
44 -86 33 0 
-662 -801 -579 0 
-904 -717 -219 0 
-571 825 582 0 
-659 -223 727 0 
986 728 -471 0 
712 161 -90 0 
497 -857 -437 0 
250 -739 -18 0 
-617 110 -467 0 
301 189 -655 0 
-227 99 273 0 
-729 331 741 0 
862 788 1000 0 
771 -168 394 0 
637 -451 -520 0 
305 174 97 0 
957 -779 -739 0 
-818 160 333 0 
430 -79 718 0 
883 844 550 0 
564 118 -591 0 
-798 941 395 0 
-815 939 -137 0 
-64 -931 125 0 
-801 920 937 0 
947 -344 -544 0 
-477 942 -991 0 
-549 411 2 0 
649 -778 -681 0 
537 762 359 0 
163 416 -293 0 
354 -580 -101 0 
-910 -644 -406 0 
699 -412 -8 0 
-252 -783 -303 0 
-893 509 -489 0 
833 -569 958 0 
-500 394 129 0 
-780 489 -805 0 
77 -285 -728 0 
-134 794 -600 0 
-68 -500 -35 0 
-723 457 -73 0 
372 821 994 0 
635 42 344 0 
701 -504 -700 0 
849 801 238 0 
-839 -331 335 0 
-248 -297 -498 0 
-6 53 -693 0 
-170 891 -236 0 
-679 -526 835 0 
341 431 312 0 
588 407 118 0 
375 215 505 0 
-782 89 -817 0 
572 956 612 0 
741 224 339 0 
-445 -103 394 0 
-794 868 -305 0 
-361 667 961 0 
827 -724 -862 0 
937 -147 -650 0 
898 197 -181 0 
-35 -198 -497 0 
-790 352 751 0 
354 -860 -999 0 
983 920 425 0 
838 150 -183 0 
22 -764 -422 0 
-123 896 -178 0 
-169 695 -359 0 
-524 -172 -317 0 
585 -955 -976 0 
266 -220 -394 0 
372 -398 -381 0 
-990 -729 168 0 
