p cnf 1000 2400
472 810 -830 0 
-46 -39 -419 0 
689 570 -904 0 
180 711 615 0 
-650 -281 -131 0 
-487 -581 589 0 
718 -568 918 0 
344 -446 671 0 
946 836 678 0 
784 618 -409 0 
-424 -877 -858 0 
-646 -682 917 0 
6 15 159 0 
-724 256 630 0 
388 440 543 0 
-512 -322 -408 0 
-470 827 298 0 
858 939 -258 0 
964 124 -375 0 
368 -494 -695 0 
-396 -147 -998 0 
153 387 722 0 
-784 -834 -930 0 
-199 -78 694 0 
699 170 664 0 
-859 -600 -112 0 
42 -699 946 0 
-417 332 816 0 
340 -838 -13 0 
574 229 -411 0 
-196 -262 -2 0 
985 353 451 0 
475 943 -443 0 
514 327 -146 0 
604 607 371 0 
442 645 -424 0 
537 -104 -558 0 
42 -913 -447 0 
4 -878 958 0 
-53 873 -948 0 
434 -888 -752 0 
797 -73 -98 0 
419 -1 922 0 
-159 -141 131 0 
-507 462 92 0 
741 -680 -470 0 
80 -660 -328 0 
307 -934 779 0 
-37 -895 -129 0 
860 83 -513 0 
-268 487 -165 0 
-6 -946 -453 0 
513 502 -954 0 
-7 -568 946 0 
187 -77 -683 0 
-299 -720 -270 0 
-39 154 -358 0 
-62 305 -63 0 
-342 -921 -125 0 
51 760 392 0 
51 -136 310 0 
818 488 373 0 
378 826 -651 0 
351 -410 167 0 
228 193 -575 0 
57 335 168 0 
523 146 -575 0 
818 823 -64 0 
-796 -44 -544 0 
-920 473 951 0 
945 267 -135 0 
-868 -533 585 0 
906 455 780 0 
674 53 -911 0 
10 288 -86 0 
-535 32 -731 0 
-222 -809 -508 0 
339 -987 -106 0 
-267 330 -813 0 
-428 -190 568 0 
264 402 883 0 
-549 -396 940 0 
805 -567 -726 0 
680 286 -112 0 
-226 234 10 0 
359 376 -370 0 
-749 807 -630 0 
-836 -990 -164 0 
585 -655 119 0 
22 225 -538 0 
-958 454 -423 0 
808 689 596 0 
65 -980 -686 0 
169 -979 -952 0 
796 205 732 0 
684 -259 -790 0 
120 -267 262 0 
31 -310 -929 0 
637 -146 952 0 
-629 141 -863 0 
-663 8 -352 0 
-489 992 -747 0 
679 570 830 0 
-134 -286 145 0 
561 151 -640 0 
-938 197 -553 0 
-178 -890 -921 0 
-709 -851 643 0 
-668 -81 899 0 
-385 17 384 0 
118 -294 113 0 
62 534 164 0 
-525 562 -169 0 
-879 -706 -495 0 
2 136 -653 0 
425 521 -127 0 
-674 -359 -527 0 
923 995 109 0 
-432 291 220 0 
-425 979 864 0 
-474 286 -938 0 
955 -233 597 0 
147 -754 -758 0 
661 -740 326 0 
-148 261 552 0 
517 487 623 0 
120 -4 -415 0 
672 -645 553 0 
-345 -242 763 0 
-557 598 -323 0 
618 -223 343 0 
470 -155 968 0 
-731 -29 -454 0 
133 330 -357 0 
-94 743 -927 0 
-235 -507 -614 0 
-950 806 -288 0 
-701 -469 -973 0 
631 977 240 0 
908 85 938 0 
817 603 383 0 
649 358 834 0 
-596 -373 -752 0 
-270 910 -325 0 
-259 -179 -176 0 
-667 131 359 0 
360 623 -544 0 
595 -504 664 0 
-719 359 -673 0 
696 -158 889 0 
967 873 428 0 
393 -857 594 0 
307 -499 961 0 
-574 432 224 0 
-144 -959 512 0 
-307 524 611 0 
