p cnf 1000 3200
-19 -432 403 0 
921 -518 951 0 
402 779 43 0 
-423 651 286 0 
-451 -633 -153 0 
-446 100 -276 0 
-675 56 863 0 
-22 172 815 0 
524 -898 -388 0 
-570 38 169 0 
-307 214 397 0 
-543 275 -914 0 
310 -224 846 0 
-423 362 876 0 
495 -326 -269 0 
-446 -55 -952 0 
88 -622 -244 0 
-767 -281 997 0 
-373 309 891 0 
108 463 213 0 
81 -179 -799 0 
-22 -331 -930 0 
49 728 -929 0 
-890 -713 -790 0 
-948 -367 -588 0 
-891 -528 25 0 
640 688 -877 0 
108 -17 444 0 
393 -283 564 0 
346 -301 283 0 
-530 426 -836 0 
789 778 -908 0 
870 -317 288 0 
235 -634 875 0 
533 -809 630 0 
-918 -164 -331 0 
-639 -218 97 0 
-582 644 315 0 
87 -985 471 0 
47 191 824 0 
-546 -658 515 0 
24 925 -934 0 
600 948 -409 0 
-639 707 -558 0 
2 -43 -69 0 
646 359 -857 0 
625 114 -106 0 
959 868 681 0 
658 40 207 0 
784 415 -602 0 
687 789 72 0 
462 76 303 0 
99 -222 925 0 
796 -678 616 0 
746 804 41 0 
22 747 -774 0 
270 686 -552 0 
427 -942 551 0 
322 -116 151 0 
-682 936 -423 0 
705 143 -952 0 
-958 744 803 0 
256 -747 -832 0 
684 185 -711 0 
-212 -88 996 0 
264 -957 143 0 
-105 -55 -601 0 
-974 708 -103 0 
-114 175 -595 0 
728 350 -989 0 
-676 -536 494 0 
-414 -266 -384 0 
-924 464 -157 0 
-9 -160 -927 0 
-129 23 630 0 
-231 122 111 0 
-631 404 293 0 
-650 -858 68 0 
-837 -701 -720 0 
765 987 686 0 
-752 -338 -446 0 
-942 -403 -226 0 
43 -598 770 0 
-177 487 339 0 
-487 688 844 0 
-302 -128 -484 0 
818 51 490 0 
-800 -27 -856 0 
506 -243 637 0 
510 -201 -913 0 
896 378 -829 0 
-843 987 254 0 
-465 -945 -569 0 
497 7 -738 0 
-807 -830 -509 0 
408 435 856 0 
-618 564 185 0 
-894 -552 -386 0 
703 -829 -532 0 
524 678 -725 0 
444 522 462 0 
856 294 -886 0 
-46 -422 -751 0 
-211 752 724 0 
278 250 794 0 
-470 -551 -937 0 
568 386 -64 0 
196 663 108 0 
671 842 -965 0 
785 197 -664 0 
-991 -739 920 0 
-84 -284 561 0 
383 526 81 0 
-153 -891 97 0 
-177 324 743 0 
836 -436 -459 0 
-111 -954 77 0 
-525 -967 943 0 
693 -866 702 0 
-597 824 128 0 
629 -180 -587 0 
905 -656 -91 0 
-592 938 -329 0 
-928 940 -802 0 
-186 -415 299 0 
405 -822 834 0 
-452 701 -891 0 
421 935 -216 0 
286 -260 -162 0 
-766 40 335 0 
-470 -940 -768 0 
998 -956 -545 0 
811 -827 640 0 
-833 132 605 0 
-567 60 374 0 
742 757 249 0 
-33 229 684 0 
407 86 382 0 
334 -174 516 0 
850 842 891 0 
-896 607 132 0 
713 -506 176 0 
-944 107 -594 0 
-505 746 102 0 
-239 289 -60 0 
326 811 -882 0 
-879 -907 -439 0 
881 -516 -231 0 
-657 888 221 0 
201 808 278 0 
284 16 761 0 
761 -786 -792 0 
597 -157 605 0 
170 220 575 0 
705 78 638 0 
631 775 148 0 
61 -740 -783 0 
-564 -245 -866 0 
-595 495 -79 0 
568 -704 -824 0 
-980 571 958 0 
-226 789 -643 0 
247 939 360 0 
-195 -618 596 0 
306 97 89 0 
-888 -400 -464 0 
-693 320 574 0 
-553 408 878 0 
99 88 -229 0 
55 -45 453 0 
730 -553 -248 0 
-794 -752 1000 0 
204 685 365 0 
-500 -365 -492 0 
36 -996 959 0 
-601 -23 -51 0 
-500 598 591 0 
-639 -228 -942 0 
-331 -904 208 0 
587 -151 -438 0 
598 -311 610 0 
-69 -675 -524 0 
-651 -203 290 0 
-118 471 -261 0 
199 -369 -242 0 
-958 -722 837 0 
540 446 761 0 
-877 -422 -196 0 
964 -773 -502 0 
454 237 529 0 
720 518 -23 0 
629 -275 -985 0 
-237 -85 -974 0 
-899 -358 -553 0 
968 -460 -577 0 
-776 618 463 0 
666 -299 357 0 
-827 975 -4 0 
952 202 616 0 
575 691 269 0 
-100 -317 391 0 
429 -986 -556 0 
723 899 675 0 
-615 -820 591 0 
-936 -270 434 0 
854 784 274 0 
-891 -126 992 0 
-417 -113 -705 0 
-770 -26 243 0 
260 99 893 0 
810 250 995 0 
-883 -288 813 0 
-928 942 -590 0 
867 363 -974 0 
554 865 -185 0 
-541 -185 580 0 
-800 367 -527 0 
389 -643 -413 0 
-938 -185 -242 0 
952 334 -81 0 
-777 344 -768 0 
-764 136 785 0 
-804 760 -255 0 
169 -831 763 0 
623 819 547 0 
-673 -891 973 0 
45 223 -631 0 
64 -845 -289 0 
-620 -464 -283 0 
-445 643 -799 0 
-489 630 -154 0 
-328 174 -265 0 
-921 129 -197 0 
728 72 942 0 
674 880 670 0 
-596 -242 -448 0 
886 248 -288 0 
-1 -518 212 0 
-956 717 384 0 
981 558 546 0 
-946 -508 -80 0 
46 53 332 0 
-594 -338 -409 0 
-448 -530 -988 0 
-640 245 677 0 
456 823 211 0 
-632 655 358 0 
427 320 329 0 
993 -350 588 0 
-383 -733 -963 0 
