p cnf 1000 1400
71 -809 561 0 
-125 401 -785 0 
286 -763 783 0 
206 -204 -729 0 
160 -35 6 0 
448 -814 45 0 
366 -697 -971 0 
-209 566 285 0 
580 938 -68 0 
300 -319 557 0 
855 -148 -911 0 
590 -335 -613 0 
-684 -379 -851 0 
-5 119 -246 0 
-31 -395 369 0 
-933 -312 -78 0 
-102 -231 865 0 
890 351 -509 0 
-67 -511 -526 0 
-641 773 998 0 
-429 115 -67 0 
-487 -539 880 0 
-333 821 499 0 
985 825 -797 0 
-410 -266 100 0 
589 608 -272 0 
-155 -446 -305 0 
-297 -268 852 0 
179 8 -536 0 
-475 69 -948 0 
-576 268 214 0 
934 984 -203 0 
937 651 -93 0 
-515 939 -306 0 
529 485 882 0 
-719 -299 -31 0 
-326 497 -71 0 
664 699 447 0 
271 -568 -992 0 
445 56 629 0 
264 530 -484 0 
79 -334 -980 0 
952 -779 -400 0 
-449 -728 -291 0 
-178 -141 -445 0 
-67 308 -82 0 
-253 -31 -41 0 
433 57 533 0 
-849 -64 -799 0 
-737 134 760 0 
918 -587 -30 0 
540 -647 417 0 
-299 -925 -354 0 
386 -588 -132 0 
393 -951 -206 0 
-1000 401 -751 0 
-173 8 218 0 
535 462 -652 0 
-85 -5 498 0 
-402 823 -992 0 
748 -684 -624 0 
-951 61 108 0 
-218 -349 -676 0 
-682 -871 -698 0 
896 -44 -269 0 
598 567 -835 0 
-847 495 978 0 
505 -656 595 0 
142 703 807 0 
-569 957 -194 0 
668 403 110 0 
91 783 52 0 
687 -340 -308 0 
-485 -626 -379 0 
799 -221 582 0 
-293 -557 1 0 
-637 663 -654 0 
-29 -15 -390 0 
104 459 140 0 
209 -730 -480 0 
-395 -39 499 0 
447 -599 979 0 
669 724 -987 0 
269 152 -516 0 
-39 -742 619 0 
-831 894 922 0 
720 345 162 0 
441 330 -165 0 
-447 -941 -132 0 
-772 -548 -943 0 
18 253 -966 0 
667 410 350 0 
383 -894 -299 0 
-609 -302 -253 0 
-452 -774 545 0 
978 72 995 0 
831 -722 -555 0 
-130 371 -735 0 
82 362 783 0 
-247 -520 -614 0 
-534 -191 -671 0 
-319 942 -943 0 
589 -70 -466 0 
483 142 -895 0 
26 -878 389 0 
-46 908 810 0 
927 -558 865 0 
-675 -944 -643 0 
-381 658 -196 0 
903 -324 -638 0 
765 -546 379 0 
353 234 9 0 
336 13 -756 0 
430 -205 720 0 
583 600 -749 0 
-827 -687 -401 0 
611 303 352 0 
952 -44 -80 0 
-908 -161 668 0 
192 -860 550 0 
-7 -465 23 0 
416 -673 966 0 
937 829 404 0 
-187 965 616 0 
360 650 296 0 
182 -964 -944 0 
464 -853 -440 0 
339 825 -622 0 
-324 -109 -878 0 
369 -439 -586 0 
-884 -856 -8 0 
181 -586 -93 0 
149 -235 248 0 
-85 -547 808 0 
774 -638 784 0 
686 93 -515 0 
48 -571 805 0 
258 556 29 0 
711 108 -479 0 
274 214 805 0 
-565 -582 359 0 
-114 -997 36 0 
853 -312 112 0 
334 404 -644 0 
12 -863 337 0 
-3 874 897 0 
763 -331 981 0 
-480 898 -989 0 
-93 -20 -373 0 
-784 -248 105 0 
489 219 -726 0 
-652 -597 -700 0 
804 200 500 0 
619 641 257 0 
-894 -509 877 0 
-636 -369 -91 0 
-276 -793 511 0 
-168 -206 -821 0 
-898 -33 870 0 
813 505 81 0 
-68 395 390 0 
-304 691 491 0 
93 161 984 0 
-753 -362 134 0 
719 515 -900 0 
880 -937 -280 0 
-345 410 991 0 
-593 121 420 0 
-630 -794 425 0 
702 175 -940 0 
-16 -775 179 0 
562 284 807 0 
695 -950 -248 0 
656 -764 -534 0 
702 -729 758 0 
-691 602 969 0 
658 -888 926 0 
760 -501 565 0 
-526 -591 -303 0 
-483 -25 521 0 
268 -721 493 0 
594 644 149 0 
-660 389 427 0 
-473 -432 496 0 
-114 -234 107 0 
338 226 -648 0 
-534 -137 -401 0 
132 258 -611 0 
475 -562 -620 0 
30 -466 -686 0 
-193 694 -191 0 
-876 729 333 0 
960 -429 -324 0 
-958 619 541 0 
-899 297 576 0 
-507 -819 -842 0 
-407 113 -301 0 
-757 964 -654 0 
89 560 -385 0 
-476 696 -663 0 
-50 -450 43 0 
195 -766 634 0 
14 -236 -232 0 
-366 -782 -461 0 
-224 -541 437 0 
365 -264 -754 0 
540 873 964 0 
-344 -868 -438 0 
-216 -523 883 0 
-834 -32 94 0 
144 749 674 0 
-161 451 296 0 
838 -587 586 0 
25 303 281 0 
577 -437 -684 0 
264 309 -868 0 
-77 135 422 0 
944 257 -380 0 
-567 -447 38 0 
393 -898 -652 0 
809 202 -160 0 
350 503 419 0 
129 -124 803 0 
-5 -980 -100 0 
327 406 -148 0 
700 -606 -933 0 
896 644 -164 0 
403 128 -426 0 
410 -730 -310 0 
584 -405 242 0 
206 290 434 0 
-338 739 101 0 
-629 324 -993 0 
860 -18 -311 0 
171 -29 -736 0 
-398 -339 -137 0 
749 -953 819 0 
544 445 -614 0 
-666 190 102 0 
512 161 -711 0 
27 -39 378 0 
-369 529 -707 0 
991 -602 944 0 
-545 562 -459 0 
276 -135 474 0 
-955 107 552 0 
-571 939 895 0 
-130 713 -424 0 
442 -570 -409 0 
705 -415 153 0 
852 -469 -372 0 
539 -249 -305 0 
535 563 446 0 
147 248 354 0 
780 -868 828 0 
154 -700 461 0 
7 589 760 0 
58 -892 253 0 
-8 -624 527 0 
887 -184 -24 0 
961 -939 -511 0 
-624 -989 -656 0 
-171 -972 -818 0 
-683 -96 -795 0 
-547 536 -311 0 
-133 -618 672 0 
-876 634 -905 0 
777 -403 -954 0 
-290 913 28 0 
757 -46 318 0 
-585 -433 -538 0 
-820 152 404 0 
275 100 990 0 
-62 -580 -388 0 
-308 833 -580 0 
-193 969 -987 0 
213 -344 849 0 
-70 478 -373 0 
-452 -858 -174 0 
685 -405 -759 0 
563 -623 -312 0 
-959 799 -835 0 
234 348 -891 0 
819 -45 602 0 
-624 -833 -664 0 
586 -441 461 0 
638 809 -844 0 
-24 530 -527 0 
432 209 -462 0 
657 -116 53 0 
-50 -68 480 0 
-706 -490 -712 0 
747 719 571 0 
330 -496 -891 0 
938 -521 -582 0 
-693 -977 588 0 
868 864 738 0 
969 -56 -956 0 
-95 -125 -173 0 
-510 -936 703 0 
-695 870 -312 0 
853 108 503 0 
990 705 -292 0 
-846 -916 -768 0 
857 -138 439 0 
-792 539 457 0 
-932 892 962 0 
233 -140 874 0 
274 -147 -257 0 
-645 -23 772 0 
325 -478 -997 0 
-80 739 -288 0 
989 -561 -431 0 
-418 -538 442 0 
28 884 -467 0 
263 -717 449 0 
-683 -733 891 0 
-179 -443 -607 0 
-22 203 441 0 
333 460 209 0 
246 291 -619 0 
918 -22 -30 0 
805 -622 -987 0 
431 851 257 0 
141 634 -714 0 
558 833 189 0 
-57 -479 -286 0 
-771 -961 -763 0 
-659 828 -863 0 
-400 28 -289 0 
31 411 -113 0 
-493 -154 641 0 
-199 -961 -247 0 
-532 535 427 0 
19 -854 -87 0 
-194 -351 768 0 
-857 559 724 0 
-466 -85 -375 0 
-669 737 -534 0 
-43 210 -655 0 
685 230 355 0 
545 244 -418 0 
-129 954 981 0 
695 -232 -747 0 
974 -695 688 0 
325 276 -202 0 
-753 -218 -174 0 
421 -872 137 0 
9 -855 711 0 
365 -397 660 0 
-171 -771 -88 0 
758 -358 529 0 
-47 62 787 0 
-609 -109 -605 0 
-149 7 526 0 
266 933 38 0 
439 -559 185 0 
479 944 287 0 
-504 941 798 0 
727 589 328 0 
756 819 654 0 
968 946 276 0 
424 -898 -39 0 
-851 852 503 0 
-596 -862 -179 0 
193 331 952 0 
-699 -299 -450 0 
957 267 310 0 
840 -267 -340 0 
-888 -590 -641 0 
-872 552 364 0 
576 -358 673 0 
225 692 937 0 
284 122 952 0 
-26 723 -330 0 
-848 -473 -827 0 
912 -983 -916 0 
284 529 395 0 
943 -659 811 0 
-108 109 -801 0 
284 -565 -33 0 
-127 425 708 0 
637 581 968 0 
367 438 -227 0 
-292 358 565 0 
-664 435 75 0 
-646 -938 -91 0 
833 -930 134 0 
518 226 -677 0 
976 133 890 0 
677 356 823 0 
943 917 -851 0 
-673 3 -807 0 
-740 -21 -610 0 
792 -963 -383 0 
-72 279 -840 0 
818 -398 782 0 
-727 -14 193 0 
-108 -89 -358 0 
623 -765 -537 0 
-609 -732 -968 0 
-665 583 -174 0 
-875 -62 -166 0 
-721 931 279 0 
-248 220 -297 0 
-485 59 260 0 
-535 783 -435 0 
464 567 -846 0 
-645 866 838 0 
-42 -953 480 0 
-823 -485 -36 0 
15 -768 -473 0 
700 -474 905 0 
927 -287 194 0 
-894 -509 -675 0 
-670 64 767 0 
-96 916 -627 0 
328 -316 378 0 
36 -516 -232 0 
895 -92 -738 0 
-685 106 -705 0 
545 -997 -724 0 
-689 773 417 0 
700 937 -462 0 
633 -941 720 0 
80 30 -714 0 
634 -582 775 0 
44 515 -727 0 
263 987 -19 0 
-591 53 622 0 
-343 -470 -454 0 
-415 911 -5 0 
490 798 71 0 
522 -424 555 0 
40 -27 -892 0 
343 -336 342 0 
-845 903 793 0 
-336 -507 882 0 
-926 17 883 0 
225 -444 -494 0 
851 -804 -585 0 
-753 -547 463 0 
403 596 -351 0 
-873 381 992 0 
131 -544 192 0 
-102 -683 877 0 
-1 445 -821 0 
-497 934 504 0 
576 -177 -290 0 
589 875 -155 0 
-480 -733 -457 0 
-898 -199 170 0 
130 -866 911 0 
-846 -693 -596 0 
815 267 -358 0 
-942 205 583 0 
110 728 -515 0 
-770 1 -945 0 
-175 -433 -836 0 
855 -910 -691 0 
162 -694 425 0 
-56 -292 649 0 
-763 -789 -569 0 
-237 228 -94 0 
-415 -907 869 0 
-882 266 -452 0 
-922 -959 -153 0 
784 101 952 0 
857 488 -651 0 
-771 966 478 0 
-731 -509 231 0 
-231 -103 360 0 
-913 343 879 0 
827 46 968 0 
-65 272 872 0 
705 -985 -546 0 
-656 61 -619 0 
-994 -861 121 0 
289 -639 -586 0 
961 813 653 0 
699 345 -857 0 
794 -976 450 0 
712 -764 -204 0 
-10 -333 -833 0 
-732 -783 988 0 
-593 -693 -648 0 
-798 -111 -366 0 
-459 -214 -728 0 
-100 -926 -382 0 
33 -240 712 0 
300 -415 749 0 
507 78 359 0 
5 -322 585 0 
762 819 -48 0 
-291 993 -4 0 
504 403 -352 0 
616 636 668 0 
331 -159 174 0 
261 583 438 0 
767 -796 -97 0 
160 715 -754 0 
404 -549 -51 0 
316 -730 -472 0 
-479 350 308 0 
368 338 -396 0 
-319 987 791 0 
-265 730 613 0 
886 802 112 0 
-653 -274 -791 0 
-254 -163 777 0 
-629 881 382 0 
-536 682 849 0 
620 -534 31 0 
17 668 -896 0 
936 -428 978 0 
962 295 -715 0 
-460 526 79 0 
786 207 -933 0 
-954 304 -712 0 
-726 209 121 0 
254 86 548 0 
-805 952 277 0 
-80 -626 431 0 
-524 -352 -973 0 
40 806 -602 0 
598 -831 -636 0 
795 440 866 0 
637 360 -86 0 
683 479 -73 0 
-458 -258 -675 0 
738 672 416 0 
-529 343 -267 0 
-684 851 -798 0 
164 -23 314 0 
-34 -539 915 0 
500 714 -223 0 
-82 -604 511 0 
79 866 -979 0 
-382 -858 575 0 
2 -682 163 0 
394 463 -887 0 
610 -331 -231 0 
-624 387 717 0 
-783 845 -70 0 
-486 807 479 0 
-919 -912 729 0 
-919 412 659 0 
-265 488 598 0 
750 -671 -539 0 
917 794 446 0 
568 203 -359 0 
-820 404 -376 0 
553 -73 -863 0 
820 312 897 0 
-409 -951 868 0 
974 -940 -292 0 
-568 482 -943 0 
498 367 123 0 
17 493 171 0 
-944 888 -339 0 
-22 714 -769 0 
-876 26 -166 0 
-825 112 -609 0 
544 303 444 0 
48 603 129 0 
-620 -487 -62 0 
769 511 -957 0 
-231 131 -848 0 
-505 -249 694 0 
-285 841 802 0 
483 631 671 0 
744 306 -843 0 
926 -278 -47 0 
-81 209 -627 0 
384 -344 -640 0 
-486 -945 -619 0 
99 964 402 0 
374 654 552 0 
-784 916 414 0 
-742 193 -291 0 
458 794 369 0 
896 228 -895 0 
132 -29 159 0 
883 750 208 0 
233 -482 833 0 
-271 -888 -695 0 
159 -222 -540 0 
288 318 -673 0 
-685 -469 273 0 
-258 763 371 0 
-80 383 -944 0 
623 -330 -133 0 
650 -111 -447 0 
-621 -255 -551 0 
-588 -416 490 0 
-107 100 -740 0 
-781 -118 -461 0 
147 496 -379 0 
-1000 -715 239 0 
277 -810 -662 0 
988 -128 155 0 
61 -143 750 0 
-167 559 906 0 
206 43 -260 0 
-137 -221 -803 0 
-711 320 899 0 
870 -39 629 0 
515 281 89 0 
409 -652 187 0 
-735 -29 -905 0 
293 -259 -637 0 
583 -605 29 0 
-257 957 -438 0 
-110 440 -236 0 
-739 -771 42 0 
276 -292 -488 0 
561 378 -59 0 
789 -464 -459 0 
-900 -866 -632 0 
-608 274 -623 0 
998 -977 368 0 
-707 -955 -6 0 
-81 -21 444 0 
277 935 -673 0 
56 266 886 0 
865 -197 841 0 
