p cnf 1000 3800
280 -624 232 0 
-758 757 -932 0 
464 -261 570 0 
807 67 665 0 
22 -643 90 0 
-538 707 736 0 
-393 -478 930 0 
110 -208 -172 0 
417 -87 -630 0 
-236 112 223 0 
-215 90 829 0 
-672 32 -855 0 
196 443 134 0 
-426 -811 471 0 
-925 -227 -222 0 
-883 -582 396 0 
-572 173 -551 0 
594 -808 438 0 
-473 202 -676 0 
-982 983 -877 0 
-730 551 51 0 
-663 -120 -560 0 
736 267 751 0 
-657 -979 673 0 
589 -98 455 0 
-170 -790 -7 0 
63 -825 749 0 
997 324 -613 0 
830 -107 416 0 
-233 -199 -10 0 
2 -27 -482 0 
-359 51 925 0 
391 624 933 0 
-329 946 -398 0 
258 -482 -426 0 
237 -638 -692 0 
407 439 -358 0 
-159 -776 661 0 
-135 457 732 0 
383 -613 -837 0 
-985 -871 894 0 
-852 67 -20 0 
831 -123 52 0 
55 375 247 0 
-731 590 -335 0 
-858 756 447 0 
56 -686 -457 0 
-587 337 -416 0 
-10 -688 -51 0 
-895 161 -282 0 
419 63 951 0 
-307 -588 979 0 
805 -268 203 0 
-274 295 953 0 
-326 -937 134 0 
717 -131 -763 0 
786 -102 -923 0 
76 -385 417 0 
-746 79 -274 0 
572 -239 328 0 
679 -192 821 0 
648 620 83 0 
550 -514 -76 0 
-943 -173 909 0 
-31 914 922 0 
450 428 -698 0 
-2 462 -391 0 
920 -969 -716 0 
341 941 -667 0 
-132 -96 389 0 
904 973 -843 0 
-156 -292 -19 0 
-621 -271 -565 0 
-332 -198 414 0 
-648 540 -399 0 
749 254 -691 0 
294 -326 504 0 
781 -912 88 0 
-617 217 188 0 
570 -534 -199 0 
-965 766 56 0 
-901 590 982 0 
-847 582 861 0 
916 -65 283 0 
-212 303 -685 0 
-834 658 -107 0 
348 779 522 0 
-289 -715 -166 0 
-302 603 -815 0 
232 452 107 0 
-152 162 -160 0 
63 -789 897 0 
-124 -48 -148 0 
-504 40 690 0 
-87 -171 377 0 
328 85 287 0 
-938 889 978 0 
789 -908 -797 0 
-257 200 -570 0 
314 16 -483 0 
-352 903 -518 0 
-847 -124 -643 0 
-569 484 746 0 
-643 -627 -492 0 
-243 603 -347 0 
954 261 -570 0 
504 359 369 0 
49 -698 -758 0 
-707 -957 -564 0 
141 -418 -884 0 
-788 -30 -903 0 
390 195 -846 0 
-968 -176 -315 0 
910 -921 -382 0 
-967 -266 906 0 
691 -802 -499 0 
884 297 -379 0 
430 -942 -671 0 
-580 651 -506 0 
-815 477 -354 0 
-564 -640 98 0 
-877 -12 604 0 
-478 495 -929 0 
-614 188 302 0 
-748 -617 -888 0 
762 -514 991 0 
-328 770 -678 0 
-498 243 -221 0 
436 -162 972 0 
159 548 270 0 
790 -724 850 0 
-699 -880 -738 0 
-870 11 -454 0 
280 -258 -886 0 
-748 -78 -834 0 
932 -795 820 0 
417 373 -814 0 
-34 146 -677 0 
-520 -127 -45 0 
14 -902 34 0 
-968 -368 -810 0 
263 449 -93 0 
-549 -993 -360 0 
-326 675 810 0 
6 -344 -213 0 
730 -504 -595 0 
-708 -918 410 0 
733 319 151 0 
-531 902 -969 0 
411 -833 -52 0 
-718 106 445 0 
524 -576 -78 0 
587 -469 -180 0 
780 736 415 0 
-350 -692 -925 0 
277 -28 -835 0 
440 732 -147 0 
30 437 -335 0 
769 -674 252 0 
-995 249 -107 0 
630 927 287 0 
-763 125 328 0 
-141 419 -458 0 
-800 -448 -674 0 
136 599 -56 0 
208 125 860 0 
-101 -443 -547 0 
832 678 556 0 
-930 393 -759 0 
329 -923 -469 0 
806 -880 199 0 
-393 622 -144 0 
-766 5 681 0 
591 -560 597 0 
341 -465 344 0 
446 -284 -977 0 
-630 832 -875 0 
494 -73 -266 0 
991 -308 -333 0 
-507 -765 122 0 
-643 12 836 0 
107 -106 542 0 
-285 246 -96 0 
968 54 -871 0 
-685 -185 -80 0 
735 733 538 0 
682 -408 99 0 
168 -914 757 0 
142 -856 884 0 
281 -542 293 0 
-516 -203 498 0 
943 -284 488 0 
-749 972 943 0 
873 433 658 0 
933 -266 948 0 
45 727 -393 0 
-468 -611 -509 0 
-249 12 -975 0 
-773 160 -7 0 
-727 914 700 0 
659 -995 -976 0 
-940 -126 -90 0 
-24 298 965 0 
404 544 191 0 
-733 222 289 0 
-359 796 -422 0 
-470 -395 -228 0 
539 644 -930 0 
118 625 11 0 
-733 -914 893 0 
136 151 622 0 
