p cnf 1000 1800
-136 -204 -705 0 
735 952 -260 0 
-637 -154 -275 0 
-534 16 -44 0 
642 239 -481 0 
502 -371 -802 0 
-194 2 -546 0 
546 -600 82 0 
71 -580 297 0 
-412 -373 123 0 
838 552 -32 0 
194 476 15 0 
-970 -933 947 0 
638 662 -829 0 
254 451 -956 0 
-819 -795 617 0 
-674 -429 -611 0 
989 676 926 0 
715 938 -880 0 
20 890 -418 0 
63 163 844 0 
-572 905 909 0 
574 731 2 0 
448 42 234 0 
204 -806 -916 0 
-755 304 279 0 
925 -977 741 0 
-743 -943 -399 0 
-710 384 109 0 
567 -227 -674 0 
520 172 401 0 
232 496 -601 0 
-498 878 483 0 
-909 69 539 0 
14 918 -722 0 
-938 377 -322 0 
-103 974 -402 0 
236 12 347 0 
201 96 -31 0 
929 59 -734 0 
841 -918 957 0 
474 -493 -27 0 
-118 -380 534 0 
947 445 735 0 
431 438 -578 0 
20 604 -801 0 
76 563 -533 0 
-398 -124 -325 0 
533 -45 -668 0 
764 -41 290 0 
639 579 -779 0 
-347 -296 913 0 
-30 -990 475 0 
-584 -891 816 0 
989 706 680 0 
893 -554 424 0 
-541 -549 -109 0 
224 578 -684 0 
182 -96 427 0 
-640 -773 29 0 
-237 -753 -681 0 
-28 -972 286 0 
-974 734 -583 0 
-971 -184 587 0 
176 -921 -519 0 
830 193 -237 0 
-789 6 569 0 
-650 257 694 0 
-318 -928 366 0 
115 -581 -904 0 
-36 2 -674 0 
709 453 -845 0 
588 431 241 0 
-534 -753 -20 0 
-99 -79 31 0 
-434 800 622 0 
-890 -246 -273 0 
228 -953 690 0 
325 588 -633 0 
387 855 687 0 
-982 315 102 0 
428 786 762 0 
165 -511 -607 0 
-856 853 -130 0 
-509 -152 627 0 
459 213 -193 0 
-875 -257 -241 0 
-928 -296 516 0 
-396 -351 342 0 
455 -351 836 0 
890 -485 -744 0 
-914 691 -27 0 
359 406 699 0 
617 661 -650 0 
-502 -114 -772 0 
-630 713 -245 0 
-611 -609 -47 0 
-722 927 757 0 
777 -314 950 0 
-120 -134 -666 0 
293 772 -834 0 
-490 -848 796 0 
651 940 854 0 
-564 404 -707 0 
-759 -131 17 0 
48 -872 -259 0 
-842 -942 -74 0 
900 -561 662 0 
908 860 469 0 
-639 406 622 0 
-901 684 540 0 
-157 -349 971 0 
230 9 753 0 
547 1000 -78 0 
334 390 357 0 
-901 -529 -254 0 
-990 2 213 0 
-256 -494 -791 0 
653 -731 144 0 
-399 -618 -859 0 
627 -846 -276 0 
305 103 684 0 
347 186 -874 0 
-781 419 831 0 
-209 -407 308 0 
408 -5 148 0 
917 -829 196 0 
327 -560 375 0 
-158 365 562 0 
15 399 331 0 
226 -258 -390 0 
-98 -885 152 0 
-828 -673 481 0 
-779 -823 452 0 
608 -587 -666 0 
-824 -108 -346 0 
472 231 -528 0 
952 -700 -929 0 
-382 -50 -241 0 
-945 -388 83 0 
-42 -216 -249 0 
-714 -593 -999 0 
243 -382 -94 0 
434 -207 -969 0 
679 443 298 0 
-137 -387 42 0 
