p cnf 1000 1400
-337 158 288 0 
511 -929 -884 0 
-339 -875 -986 0 
-312 228 -394 0 
350 355 304 0 
-837 381 -656 0 
541 -427 694 0 
507 -704 -399 0 
26 -260 111 0 
661 818 -571 0 
993 -615 -922 0 
980 453 156 0 
628 -446 -469 0 
-438 311 75 0 
663 -625 182 0 
631 577 435 0 
-193 -421 -288 0 
-409 704 192 0 
-197 69 303 0 
-41 620 666 0 
-379 90 575 0 
-384 166 -843 0 
188 248 -827 0 
87 -716 -299 0 
-122 920 371 0 
-794 838 456 0 
-99 -655 -705 0 
-455 -170 -904 0 
-415 -898 -793 0 
471 -211 -659 0 
679 -175 312 0 
692 105 -675 0 
-812 481 -79 0 
-224 703 -228 0 
-286 853 667 0 
-716 -479 -128 0 
-712 -206 -360 0 
571 -475 -89 0 
-957 -168 -187 0 
630 463 -646 0 
936 -188 -139 0 
45 -533 -640 0 
-698 -123 776 0 
-969 -236 -38 0 
764 -233 80 0 
507 -518 807 0 
126 662 -726 0 
416 305 528 0 
-134 47 557 0 
-743 -568 46 0 
-14 510 -175 0 
156 -664 -652 0 
895 476 615 0 
-620 -697 171 0 
699 -454 -802 0 
-697 577 -431 0 
993 -345 -19 0 
880 -24 -425 0 
312 792 -148 0 
-610 393 654 0 
-720 -383 -444 0 
-859 5 651 0 
-208 -509 210 0 
-68 981 -713 0 
-687 -742 -813 0 
-718 995 -530 0 
972 418 -262 0 
813 370 456 0 
-940 -990 26 0 
780 318 224 0 
632 -971 298 0 
740 -614 -878 0 
-178 818 346 0 
-92 595 208 0 
-622 691 -58 0 
476 -102 -261 0 
746 232 -739 0 
800 794 -159 0 
-853 993 287 0 
574 -615 -804 0 
34 -69 276 0 
847 612 737 0 
745 -482 664 0 
108 825 878 0 
-470 782 776 0 
910 51 -661 0 
689 -125 -310 0 
-557 -768 478 0 
-995 -67 782 0 
-327 -454 866 0 
-838 589 305 0 
-230 793 579 0 
-345 565 -857 0 
-955 -70 -420 0 
906 -679 579 0 
545 143 672 0 
-962 89 985 0 
561 367 497 0 
-597 -587 953 0 
138 281 427 0 
512 900 -286 0 
644 523 515 0 
8 445 138 0 
14 260 822 0 
-722 -689 -8 0 
-195 810 480 0 
76 -697 443 0 
-489 12 -452 0 
-686 -56 -793 0 
510 -244 -505 0 
-907 404 276 0 
-384 87 -540 0 
-84 -679 -960 0 
836 -610 659 0 
-803 11 -35 0 
-589 -910 -440 0 
507 653 352 0 
60 -627 36 0 
-151 842 362 0 
-103 -270 848 0 
187 -157 -646 0 
-593 -602 -872 0 
-851 83 -196 0 
-998 650 831 0 
-974 525 -659 0 
-907 782 -978 0 
46 -242 958 0 
-499 -681 969 0 
523 756 -499 0 
-467 -401 -9 0 
852 925 871 0 
420 -489 -740 0 
-167 -375 716 0 
-721 908 732 0 
849 574 -485 0 
-227 -163 381 0 
172 350 908 0 
91 680 26 0 
-558 -905 -432 0 
3 -982 -498 0 
-589 107 -951 0 
826 794 888 0 
-612 842 -688 0 
361 -393 964 0 
313 -440 493 0 
-64 434 911 0 
699 355 -330 0 
-427 143 -396 0 
-260 578 2 0 
-703 -608 -547 0 
-943 -991 87 0 
413 51 -634 0 
641 -821 -74 0 
-227 656 272 0 
175 -962 -284 0 
512 474 801 0 
-799 -407 -214 0 
-87 840 64 0 
704 540 121 0 
-666 373 645 0 
669 582 352 0 
-768 506 80 0 
921 699 408 0 
-68 608 -161 0 
-344 -707 -106 0 
531 600 167 0 
-452 -632 -769 0 
-281 652 -691 0 
637 819 836 0 
955 -772 -713 0 
263 437 -157 0 
-741 14 -135 0 
66 -955 -40 0 
590 -681 939 0 
-534 261 -518 0 
635 -116 -336 0 
-687 719 387 0 
-306 -563 -492 0 
-570 -795 -938 0 
-827 -749 -352 0 
-168 -92 -317 0 
487 -942 40 0 
-855 -858 -859 0 
817 -932 -57 0 
629 -285 -365 0 
637 444 443 0 
-423 -158 -620 0 
-463 -84 738 0 
175 453 -908 0 
271 919 -946 0 
-878 380 62 0 
109 -348 -981 0 
909 -328 -675 0 
769 390 -545 0 
443 138 126 0 
-59 946 260 0 
269 470 235 0 
174 369 -741 0 
599 292 -119 0 
164 904 580 0 
-227 -860 731 0 
772 909 -254 0 
896 -329 760 0 
-842 -241 -260 0 
-455 227 -889 0 
-513 -844 985 0 
-122 706 396 0 
53 323 -434 0 
961 823 741 0 
381 -861 130 0 
471 246 417 0 
-262 657 43 0 
-710 409 933 0 
469 689 949 0 
819 552 72 0 
134 -651 -224 0 
-371 -224 -969 0 
-2 -851 -513 0 
729 -478 -817 0 
-826 -325 368 0 
-118 14 -107 0 
-531 -252 -264 0 
784 430 -312 0 
610 14 437 0 
-857 330 -390 0 
278 398 -437 0 
-871 236 -87 0 
-425 -318 -949 0 
-891 409 58 0 
435 935 -415 0 
53 992 -492 0 
-747 -185 -627 0 
-79 690 -603 0 
332 162 867 0 
-652 957 -626 0 
333 -716 -137 0 
-489 -115 456 0 
-723 575 137 0 
838 569 379 0 
-893 -190 -751 0 
592 -871 358 0 
-142 173 242 0 
-308 -709 417 0 
766 -284 507 0 
603 -234 641 0 
-393 967 958 0 
462 66 -482 0 
-558 -579 -68 0 
257 946 27 0 
-9 -557 -740 0 
-509 -488 -330 0 
-893 -77 497 0 
274 -121 637 0 
-790 -492 303 0 
-692 989 191 0 
-829 381 916 0 
-450 627 -791 0 
-895 695 680 0 
671 -6 -779 0 
-46 -281 -475 0 
-297 -205 -807 0 
-518 -970 7 0 
-672 514 -547 0 
-208 -946 -767 0 
-363 -246 292 0 
-190 -958 -365 0 
766 -71 610 0 
401 350 -954 0 
-495 87 -894 0 
-108 163 165 0 
466 929 380 0 
-290 -58 190 0 
-62 -662 -376 0 
-992 -19 -220 0 
828 -958 -341 0 
-492 110 -94 0 
82 914 -924 0 
-487 -369 998 0 
-401 -712 786 0 
464 561 -603 0 
488 -229 -620 0 
-664 643 341 0 
53 944 873 0 
-682 924 618 0 
-788 -725 17 0 
995 269 730 0 
158 252 -597 0 
276 45 249 0 
-806 457 -128 0 
862 -557 -887 0 
-189 410 -589 0 
912 -362 -964 0 
-201 -765 971 0 
-231 -245 464 0 
198 -512 502 0 
331 840 868 0 
-927 803 758 0 
433 -377 -985 0 
-355 681 -146 0 
903 423 705 0 
-605 543 -929 0 
-459 421 577 0 
571 -889 -817 0 
981 -252 -266 0 
-186 648 974 0 
521 -704 -618 0 
854 63 750 0 
-170 310 -570 0 
839 -985 452 0 
766 68 436 0 
312 144 43 0 
194 -865 -891 0 
693 540 -418 0 
-531 298 405 0 
-956 -912 767 0 
-508 925 487 0 
726 899 421 0 
-705 -758 872 0 
-204 -878 237 0 
565 430 845 0 
429 -85 -392 0 
-306 193 268 0 
-574 370 784 0 
-206 682 -407 0 
890 344 -310 0 
869 -744 -606 0 
265 888 10 0 
-227 -380 484 0 
924 819 850 0 
722 -347 -130 0 
408 -104 -655 0 
-364 803 535 0 
194 -617 -816 0 
410 -516 -860 0 
406 551 795 0 
671 483 711 0 
-280 416 539 0 
-375 958 -655 0 
-606 -575 963 0 
815 594 714 0 
-96 -509 139 0 
477 -36 664 0 
-139 563 298 0 
7 -96 -900 0 
531 550 -312 0 
893 -969 242 0 
-759 542 66 0 
9 51 251 0 
552 -671 186 0 
818 969 -773 0 
759 937 887 0 
445 277 511 0 
-141 420 174 0 
286 -681 370 0 
-242 816 262 0 
653 963 -497 0 
-157 -901 -299 0 
622 -735 675 0 
-568 -352 96 0 
739 596 -631 0 
-601 -196 989 0 
329 -790 555 0 
365 -174 -484 0 
332 247 577 0 
-158 3 628 0 
49 -745 507 0 
-828 -954 -778 0 
475 548 -399 0 
-1 -837 400 0 
364 228 -510 0 
-927 -843 -201 0 
-776 -504 385 0 
-666 -908 -619 0 
402 -800 441 0 
215 631 -848 0 
202 692 -709 0 
811 -51 -308 0 
33 -637 226 0 
-557 -134 820 0 
595 -549 -705 0 
434 -348 731 0 
445 532 957 0 
-437 -474 797 0 
428 88 -449 0 
70 -247 -250 0 
654 514 -677 0 
491 -735 845 0 
702 15 -201 0 
234 -628 580 0 
787 -629 15 0 
-306 638 802 0 
-254 -266 597 0 
-443 849 -895 0 
-868 -448 420 0 
-984 -512 -773 0 
-549 544 547 0 
-156 -871 -514 0 
842 -681 -571 0 
-253 221 90 0 
712 -335 317 0 
-258 383 -236 0 
-617 -425 347 0 
546 660 987 0 
-700 600 125 0 
331 -828 846 0 
266 929 76 0 
-797 951 489 0 
884 461 -921 0 
-368 -569 -526 0 
799 14 -509 0 
-23 -99 -975 0 
-463 754 834 0 
-735 -648 251 0 
-331 67 709 0 
673 518 86 0 
964 -773 -219 0 
733 447 977 0 
-278 669 755 0 
-64 495 773 0 
462 771 -458 0 
-128 451 -55 0 
930 140 950 0 
478 -683 280 0 
902 375 -910 0 
-378 734 -486 0 
-520 459 906 0 
420 734 -597 0 
5 -370 -200 0 
956 561 520 0 
-73 742 -923 0 
-568 -585 -878 0 
658 439 -653 0 
814 257 -314 0 
-115 -211 -629 0 
437 -280 -107 0 
882 961 -157 0 
-37 -863 73 0 
752 -608 681 0 
557 598 833 0 
305 -530 -860 0 
926 564 601 0 
21 -502 777 0 
-323 111 639 0 
-675 -132 -157 0 
567 -68 908 0 
204 -447 431 0 
-254 -450 114 0 
-565 500 6 0 
-458 10 444 0 
-801 750 -745 0 
916 362 -253 0 
422 839 -700 0 
901 -540 -680 0 
726 722 -981 0 
-869 -304 -700 0 
695 -272 944 0 
-980 713 -956 0 
512 185 756 0 
861 535 -80 0 
258 -326 -732 0 
-492 1000 872 0 
-183 -283 -529 0 
-90 578 -501 0 
404 -177 459 0 
656 965 -627 0 
396 905 -385 0 
110 152 674 0 
-825 -462 142 0 
711 -325 121 0 
-380 249 457 0 
-122 322 -921 0 
-211 387 980 0 
625 120 -726 0 
-547 675 -198 0 
165 801 -197 0 
343 860 135 0 
915 -419 546 0 
763 586 81 0 
302 -237 -329 0 
-18 905 689 0 
-203 263 -192 0 
-625 -6 -390 0 
423 -776 -389 0 
-423 731 -896 0 
733 458 -253 0 
-296 700 548 0 
917 200 -363 0 
847 700 533 0 
785 659 -275 0 
-732 88 703 0 
-378 220 -150 0 
-271 704 -53 0 
256 -319 -586 0 
-746 917 488 0 
-881 -638 -689 0 
386 472 -887 0 
-801 -100 -249 0 
-748 219 -323 0 
-748 -437 -700 0 
-98 -492 -41 0 
-181 -249 -512 0 
530 67 -197 0 
-483 -861 980 0 
91 -489 228 0 
440 -184 755 0 
-525 -995 -25 0 
-987 -868 -524 0 
-40 -731 -38 0 
-918 194 949 0 
-319 293 81 0 
721 111 -333 0 
904 586 468 0 
-35 930 -790 0 
182 -439 436 0 
-698 -35 613 0 
850 910 843 0 
190 638 339 0 
-727 -670 777 0 
-761 -468 -637 0 
-891 -371 -78 0 
119 471 562 0 
789 741 452 0 
965 -771 295 0 
313 34 891 0 
-884 14 669 0 
449 -765 676 0 
-286 -432 -892 0 
-640 -378 656 0 
-899 193 573 0 
947 -898 422 0 
-559 905 -196 0 
769 923 -683 0 
82 -87 520 0 
124 317 68 0 
-99 -701 229 0 
-632 566 714 0 
949 54 330 0 
-658 -362 -982 0 
-977 -245 -464 0 
-835 652 553 0 
624 -996 -647 0 
-791 891 57 0 
-247 -605 -261 0 
977 -194 864 0 
785 -582 -143 0 
495 118 636 0 
-443 595 350 0 
115 122 -69 0 
-475 196 199 0 
-702 127 530 0 
155 277 -453 0 
972 -731 761 0 
-421 -506 738 0 
-220 329 -988 0 
137 -837 610 0 
387 760 589 0 
2 539 198 0 
-664 -979 521 0 
-348 340 -959 0 
729 341 764 0 
16 -772 138 0 
731 -502 -334 0 
960 559 -686 0 
-265 -371 272 0 
120 -925 432 0 
-353 -28 857 0 
-103 -742 -881 0 
738 189 -130 0 
-698 -999 -610 0 
559 -968 389 0 
486 140 18 0 
120 -614 212 0 
-697 -93 -587 0 
605 174 -461 0 
214 -534 577 0 
372 639 -863 0 
514 443 -39 0 
291 -227 -685 0 
73 -807 743 0 
862 -836 -349 0 
388 -2 308 0 
272 -421 640 0 
-24 777 879 0 
8 555 399 0 
2 -734 609 0 
92 -373 -483 0 
-505 378 -191 0 
692 105 -182 0 
528 -630 896 0 
-534 -761 664 0 
-919 -12 -240 0 
38 -247 220 0 
-663 150 313 0 
396 -480 -612 0 
850 -907 213 0 
-723 -515 507 0 
-885 -596 735 0 
-196 2 197 0 
-102 929 187 0 
-295 197 -757 0 
-536 -301 515 0 
356 554 -85 0 
-235 -12 -548 0 
-544 -33 -660 0 
-992 51 -975 0 
-973 304 -712 0 
890 -56 493 0 
112 -565 -393 0 
-858 973 -525 0 
-322 -529 286 0 
337 224 -106 0 
201 483 -504 0 
917 435 -845 0 
345 340 -210 0 
408 838 -198 0 
263 129 -437 0 
600 427 -984 0 
804 559 303 0 
968 -528 967 0 
-444 -400 22 0 
417 -988 -308 0 
-543 -57 638 0 
986 -586 -983 0 
551 -114 231 0 
-387 703 328 0 
-202 842 -623 0 
-521 -238 791 0 
556 -515 958 0 
866 995 413 0 
-106 -118 -45 0 
547 -216 -72 0 
605 -56 -741 0 
829 -797 -297 0 
256 824 -93 0 
928 131 205 0 
-49 632 -213 0 
805 -552 -36 0 
-935 215 -721 0 
960 747 -94 0 
874 -921 -831 0 
-250 909 954 0 
252 932 117 0 
-93 -354 272 0 
57 910 766 0 
-612 -515 -744 0 
729 -481 116 0 
166 125 433 0 
483 222 841 0 
890 -732 -626 0 
-640 -462 -586 0 
-426 -785 408 0 
311 261 -843 0 
787 -69 902 0 
-497 814 -703 0 
25 492 -861 0 
961 -747 386 0 
1 310 407 0 
-433 806 232 0 
303 789 -138 0 
941 -91 -680 0 
601 -627 661 0 
65 779 -414 0 
466 292 864 0 
14 382 -211 0 
-901 316 -691 0 
929 -276 -676 0 
546 87 823 0 
-585 -184 832 0 
-291 997 211 0 
-51 792 -63 0 
145 222 197 0 
-379 278 40 0 
340 331 -698 0 
-442 -404 536 0 
202 585 926 0 
358 110 659 0 
-10 -641 184 0 
853 -149 940 0 
379 653 622 0 
159 346 701 0 
-193 400 -967 0 
-469 -315 -90 0 
469 -689 981 0 
-448 364 32 0 
-421 711 271 0 
851 933 129 0 
-429 -598 -258 0 
608 -620 -666 0 
822 -573 47 0 
106 -951 663 0 
-267 568 592 0 
491 -636 34 0 
934 -319 -350 0 
515 563 839 0 
-563 409 -996 0 
-618 -566 -260 0 
623 -402 847 0 
375 332 -16 0 
-704 364 911 0 
940 -627 -591 0 
-129 713 -702 0 
983 -342 167 0 
547 544 591 0 
597 -33 439 0 
281 411 299 0 
-50 -743 -310 0 
558 216 407 0 
-170 -945 989 0 
195 798 -999 0 
630 368 -367 0 
-956 463 777 0 
163 14 951 0 
444 76 -735 0 
480 485 -383 0 
-63 480 678 0 
508 565 254 0 
-655 62 14 0 
-805 314 841 0 
273 894 901 0 
-640 544 -196 0 
464 917 -32 0 
265 411 764 0 
860 158 -554 0 
619 920 148 0 
796 -735 -761 0 
-441 949 830 0 
-409 483 -830 0 
831 717 685 0 
914 -518 570 0 
-509 -73 970 0 
-85 -952 -191 0 
-903 -272 654 0 
-489 394 -425 0 
-599 735 766 0 
-29 857 -559 0 
450 213 106 0 
351 767 866 0 
612 840 -580 0 
314 -238 -438 0 
-181 476 838 0 
893 -112 786 0 
835 795 -203 0 
-591 381 844 0 
-604 359 990 0 
350 -404 732 0 
-105 636 360 0 
-966 281 529 0 
-755 -358 946 0 
299 568 152 0 
934 -1000 -982 0 
-437 281 -839 0 
505 545 985 0 
777 -905 -196 0 
882 -931 -797 0 
-465 386 -399 0 
287 -246 763 0 
52 322 526 0 
-280 647 -205 0 
-469 235 249 0 
-897 187 696 0 
-764 -797 -382 0 
-642 -813 599 0 
-965 -303 -353 0 
-807 502 -537 0 
-929 356 -995 0 
436 54 -60 0 
311 452 800 0 
560 847 304 0 
25 -359 193 0 
240 -604 542 0 
90 -74 -787 0 
843 -285 -247 0 
162 -589 -854 0 
647 -771 -872 0 
816 806 836 0 
-11 -823 361 0 
53 805 797 0 
336 271 9 0 
-334 -106 -682 0 
-665 -60 112 0 
-249 331 -429 0 
772 670 -11 0 
-279 885 -536 0 
-868 94 695 0 
-739 -775 -774 0 
-463 402 -338 0 
624 337 -911 0 
-396 -426 933 0 
833 573 -731 0 
820 440 109 0 
-453 -358 728 0 
-184 -404 433 0 
-973 -717 -789 0 
-276 -712 -490 0 
-623 134 -726 0 
71 142 -779 0 
-663 682 168 0 
665 -975 -267 0 
44 -706 755 0 
-639 -975 -528 0 
-255 197 -425 0 
72 -828 -686 0 
-496 672 -306 0 
536 675 383 0 
106 -303 179 0 
-597 -798 621 0 
-306 -8 -898 0 
431 360 925 0 
-432 585 -830 0 
337 -490 -843 0 
-259 110 140 0 
-305 131 -291 0 
-473 -864 -112 0 
293 -887 285 0 
931 979 -359 0 
888 892 823 0 
-522 471 -241 0 
338 -604 601 0 
-819 453 -514 0 
-938 -653 -406 0 
-54 28 329 0 
-855 -367 -156 0 
-714 661 275 0 
809 691 -615 0 
9 703 -545 0 
-113 -13 -614 0 
-792 -139 -288 0 
387 -842 -596 0 
749 886 51 0 
-826 -960 -635 0 
-47 75 372 0 
553 243 388 0 
-459 226 -817 0 
786 -582 -137 0 
-618 94 -530 0 
138 314 919 0 
-557 711 -366 0 
-348 -123 815 0 
370 944 842 0 
-369 -837 -551 0 
2 128 -416 0 
277 -810 -859 0 
6 -904 83 0 
-978 -567 -365 0 
-441 917 613 0 
-130 -842 -424 0 
-685 647 -747 0 
768 184 526 0 
-595 715 -521 0 
-477 645 247 0 
818 -912 -668 0 
-204 -304 199 0 
-429 -798 -422 0 
-924 -982 -784 0 
18 -474 662 0 
-284 -645 188 0 
-492 -52 -269 0 
447 -484 -499 0 
244 357 389 0 
-549 -954 -146 0 
-252 -173 38 0 
-224 377 -260 0 
19 -665 370 0 
-277 864 774 0 
-384 -263 -449 0 
-629 914 -981 0 
254 486 715 0 
-43 -745 -5 0 
187 -732 196 0 
602 -172 -774 0 
-47 573 724 0 
228 830 891 0 
-113 -534 980 0 
751 292 -910 0 
330 -500 931 0 
-868 141 -469 0 
-577 367 982 0 
-299 273 -191 0 
7 -819 542 0 
649 141 483 0 
822 -882 815 0 
420 -16 -454 0 
-682 -623 -843 0 
297 -433 840 0 
-677 -150 -590 0 
563 149 -945 0 
-271 -22 -786 0 
-802 24 869 0 
70 746 -774 0 
370 198 -728 0 
384 -195 434 0 
739 -716 68 0 
428 488 995 0 
