p cnf 1000 2200
-147 58 -713 0 
410 254 -211 0 
654 613 420 0 
-751 -966 -305 0 
359 321 -191 0 
867 -549 -316 0 
880 -295 329 0 
-702 -972 559 0 
-951 984 218 0 
-666 -304 369 0 
-705 -314 -441 0 
-999 97 861 0 
-97 -165 -18 0 
-584 638 185 0 
405 -247 376 0 
638 -310 686 0 
78 -670 629 0 
-625 -858 886 0 
-813 -8 -344 0 
584 555 -137 0 
160 965 692 0 
8 -928 197 0 
603 -919 -689 0 
534 -978 471 0 
941 -18 -381 0 
-971 643 734 0 
-379 781 793 0 
500 407 -27 0 
-270 938 -249 0 
-132 94 -736 0 
54 -309 -506 0 
156 -190 428 0 
456 954 -815 0 
-771 -918 912 0 
-348 39 -410 0 
-874 984 912 0 
-465 -178 -813 0 
-32 -812 711 0 
365 419 -198 0 
590 560 -130 0 
898 379 -568 0 
-185 -950 -773 0 
423 406 572 0 
445 -506 751 0 
-62 -19 -320 0 
460 -114 -160 0 
-774 705 -991 0 
-691 373 -650 0 
-498 -882 160 0 
794 -106 -752 0 
725 94 583 0 
-405 -713 398 0 
-39 -324 -89 0 
552 173 857 0 
-930 440 -339 0 
-677 802 304 0 
69 -479 441 0 
199 -284 -984 0 
169 870 -755 0 
-245 -841 -73 0 
761 -858 -844 0 
708 -327 335 0 
-256 -504 -707 0 
-563 453 -574 0 
-168 779 -532 0 
-401 -465 -697 0 
406 374 291 0 
842 387 893 0 
314 165 -216 0 
21 -88 -221 0 
-880 -871 -507 0 
872 -193 282 0 
-392 408 409 0 
432 -59 -542 0 
-36 980 -590 0 
-766 739 -287 0 
-943 -953 695 0 
811 546 156 0 
368 -512 659 0 
3 68 314 0 
998 -845 -113 0 
-898 -480 -482 0 
-84 -562 117 0 
-277 -229 -271 0 
997 -545 -756 0 
994 -938 335 0 
972 -96 -654 0 
-966 -795 -346 0 
447 675 908 0 
-792 -229 942 0 
-209 -647 982 0 
-965 499 412 0 
-708 -388 713 0 
446 -467 502 0 
907 -887 -393 0 
305 -960 -426 0 
656 408 -407 0 
272 -504 640 0 
-428 -158 -147 0 
789 -672 -835 0 
48 -389 214 0 
-415 -728 594 0 
-711 423 -352 0 
-778 -569 -364 0 
-72 -302 -331 0 
-110 191 -972 0 
57 -279 828 0 
-616 -969 -379 0 
438 918 4 0 
579 871 237 0 
328 936 443 0 
-511 -437 501 0 
-288 -383 -953 0 
-928 -733 -731 0 
324 323 -990 0 
-352 143 -440 0 
566 769 -869 0 
-342 411 -403 0 
-305 -600 -139 0 
209 960 -572 0 
177 744 -718 0 
-819 564 -180 0 
296 -987 -338 0 
-693 927 -548 0 
-913 61 -130 0 
-668 232 -41 0 
-481 -887 625 0 
903 -444 324 0 
799 586 417 0 
-629 -965 -222 0 
-61 -386 -766 0 
-481 832 -493 0 
293 -428 553 0 
-302 979 -853 0 
818 -737 196 0 
819 901 437 0 
-383 -434 -839 0 
-293 -1000 78 0 
748 -889 -936 0 
-155 483 691 0 
-5 -383 522 0 
-588 -985 610 0 
410 695 -785 0 
-550 996 591 0 
-601 -612 -946 0 
-21 -718 596 0 
-504 -590 -771 0 
747 332 -54 0 
-535 -877 -775 0 
661 72 -702 0 
207 121 -481 0 
-704 361 -556 0 
-83 -901 836 0 
-756 -800 -202 0 
545 838 -653 0 
712 -514 5 0 
-283 407 295 0 
264 301 -234 0 
-843 -282 821 0 
-426 -581 -671 0 
976 781 610 0 
-73 -876 -531 0 
-799 -631 -512 0 
-259 -546 510 0 
947 541 -215 0 
29 -434 -608 0 
-312 649 923 0 
-872 824 469 0 
229 696 -671 0 
-972 291 -445 0 
-77 628 -148 0 
-88 -383 673 0 
-317 -907 -312 0 
-855 1 778 0 
692 480 743 0 
541 195 -578 0 
37 602 345 0 
-176 -476 765 0 
-619 812 -786 0 
433 924 938 0 
-124 -591 -192 0 
-407 681 632 0 
425 104 782 0 
186 100 -810 0 
463 -339 86 0 
68 -165 959 0 
-192 399 962 0 
-608 -771 -191 0 
-354 -3 -384 0 
-400 762 -620 0 
-675 176 -287 0 
427 94 63 0 
69 176 -407 0 
903 -123 -947 0 
-768 -683 -425 0 
608 -741 388 0 
762 -159 96 0 
-750 -728 -217 0 
273 552 659 0 
-363 45 635 0 
-620 370 -592 0 
-45 -595 -176 0 
973 695 509 0 
-721 625 -664 0 
696 689 367 0 
900 -601 793 0 
-363 -468 -786 0 
798 -215 -768 0 
-221 131 -232 0 
-65 -816 814 0 
513 366 75 0 
-86 76 -887 0 
-309 147 299 0 
751 899 409 0 
779 861 -500 0 
820 772 -361 0 
122 674 -461 0 
170 -883 603 0 
588 732 -905 0 
84 837 91 0 
-949 16 605 0 
493 996 -286 0 
-104 -432 -310 0 
-966 508 728 0 
196 442 410 0 
744 -341 166 0 
-55 -541 -281 0 
821 -782 256 0 
853 -456 -581 0 
73 16 580 0 
23 585 554 0 
-945 -163 -301 0 
344 90 40 0 
480 924 -825 0 
899 93 553 0 
-150 -45 885 0 
-468 840 101 0 
-787 -494 149 0 
-589 -539 982 0 
743 -471 -969 0 
524 -941 -128 0 
-891 374 -554 0 
-165 854 -320 0 
-767 240 -766 0 
796 -193 799 0 
183 252 -47 0 
-16 -928 594 0 
-424 -619 28 0 
41 -566 -784 0 
538 -253 -705 0 
973 -826 -111 0 
-223 536 -350 0 
-234 -12 -353 0 
755 -627 -212 0 
941 721 -103 0 
462 -320 -936 0 
191 106 360 0 
-535 -39 853 0 
986 492 -320 0 
-283 -221 -650 0 
44 -780 650 0 
-979 -922 846 0 
-773 -284 960 0 
-140 -734 489 0 
-646 910 -596 0 
-766 643 204 0 
-939 -419 438 0 
-111 639 782 0 
-693 36 627 0 
958 -768 -281 0 
667 -97 -241 0 
173 -832 20 0 
-866 -398 -308 0 
862 -765 334 0 
-992 953 -726 0 
-256 480 215 0 
906 -640 -564 0 
337 -834 -343 0 
-494 -579 45 0 
261 -844 -491 0 
450 816 -521 0 
-146 -264 154 0 
-885 659 205 0 
761 937 -901 0 
-239 616 -208 0 
223 253 732 0 
-184 -390 -671 0 
229 459 842 0 
-901 917 223 0 
-877 795 -153 0 
-243 -185 -451 0 
133 964 -917 0 
463 329 -169 0 
-647 -355 38 0 
-812 120 276 0 
270 172 -849 0 
-585 456 -846 0 
376 -484 495 0 
-526 201 -466 0 
-50 -117 -983 0 
988 -699 -620 0 
572 -301 -840 0 
733 -607 -186 0 
666 817 805 0 
-943 744 -308 0 
-238 -692 965 0 
643 80 -857 0 
-698 945 239 0 
662 401 446 0 
-795 -283 960 0 
540 467 -635 0 
-116 -405 -538 0 
284 216 252 0 
333 -917 -143 0 
-313 -363 -983 0 
-887 -975 -725 0 
-337 -712 -267 0 
855 940 -859 0 
-12 500 446 0 
504 630 438 0 
864 390 249 0 
310 923 -128 0 
-63 -525 -428 0 
999 828 -546 0 
555 247 20 0 
-485 116 -567 0 
-275 747 -248 0 
-691 -309 142 0 
123 -837 -97 0 
808 -787 638 0 
839 -935 -675 0 
366 -316 887 0 
-748 -487 -331 0 
-160 721 -247 0 
-707 -654 -218 0 
826 886 337 0 
-203 309 -764 0 
-825 881 830 0 
673 -207 -223 0 
781 -827 -873 0 
119 -718 253 0 
-806 863 -858 0 
428 -258 288 0 
-837 442 -273 0 
646 -659 205 0 
-306 -689 -885 0 
-511 291 412 0 
-376 694 605 0 
645 -240 976 0 
-773 -582 -892 0 
266 -374 990 0 
-274 56 -432 0 
523 -109 937 0 
512 125 -883 0 
394 257 -692 0 
222 812 -562 0 
556 -258 275 0 
359 -151 684 0 
439 853 -907 0 
-77 689 -570 0 
81 -866 546 0 
-162 911 450 0 
-346 -869 480 0 
-280 -940 23 0 
575 -900 110 0 
-997 -571 -54 0 
831 -720 778 0 
-217 -484 37 0 
435 -830 -721 0 
936 122 -685 0 
936 -38 -103 0 
633 -469 411 0 
-790 -541 -844 0 
-542 -829 590 0 
873 139 509 0 
746 768 856 0 
473 -116 -149 0 
-525 -23 -281 0 
611 -341 -688 0 
-106 671 685 0 
-41 521 -704 0 
-282 -880 145 0 
370 -379 -433 0 
-635 293 348 0 
-142 355 -746 0 
-423 976 -610 0 
206 505 840 0 
629 654 618 0 
-412 823 -931 0 
583 -574 -59 0 
423 -465 -716 0 
965 265 -96 0 
45 792 647 0 
15 -932 448 0 
-535 -524 671 0 
-740 -546 29 0 
-151 -78 -482 0 
-854 -150 227 0 
288 821 -63 0 
360 -657 217 0 
-391 -62 -129 0 
-625 430 130 0 
-425 -351 981 0 
674 172 790 0 
673 465 -439 0 
40 -680 -326 0 
692 -152 -247 0 
-32 146 527 0 
925 -845 -389 0 
-236 135 -991 0 
888 640 222 0 
494 620 -961 0 
-853 430 700 0 
-74 86 888 0 
273 -385 -760 0 
803 417 -87 0 
661 -161 437 0 
464 173 275 0 
-432 -511 -213 0 
970 -223 -165 0 
-732 -86 -11 0 
-602 595 705 0 
885 -29 -61 0 
549 283 -469 0 
-177 -144 -574 0 
868 -982 541 0 
90 305 580 0 
308 717 -644 0 
-515 -42 779 0 
259 -154 -313 0 
652 -784 108 0 
-42 -712 354 0 
-280 -965 898 0 
186 709 -224 0 
-219 946 -867 0 
194 646 -249 0 
-336 422 135 0 
-736 -58 -329 0 
-711 -747 -631 0 
67 327 -251 0 
-807 -436 703 0 
-866 470 940 0 
735 -290 -277 0 
222 -506 -231 0 
207 477 842 0 
-743 373 183 0 
197 796 358 0 
-16 -259 48 0 
-935 -640 -866 0 
340 46 -32 0 
321 732 -453 0 
-200 408 -166 0 
-513 -102 639 0 
115 752 -130 0 
605 241 -658 0 
8 -796 840 0 
890 786 -41 0 
347 -222 357 0 
10 -38 -209 0 
-702 692 151 0 
190 -354 504 0 
388 22 -793 0 
1 999 -431 0 
-846 718 887 0 
-59 40 679 0 
175 -364 -259 0 
-133 423 927 0 
-507 75 208 0 
630 -347 861 0 
858 -672 863 0 
238 -758 -401 0 
-819 -29 82 0 
859 752 -62 0 
-955 458 -78 0 
161 -206 -517 0 
970 -916 993 0 
355 66 329 0 
927 -268 11 0 
-657 425 -628 0 
376 284 -634 0 
905 965 604 0 
542 706 487 0 
-225 651 545 0 
687 -525 681 0 
396 558 -594 0 
500 -557 -718 0 
-265 588 -308 0 
371 -511 527 0 
-924 583 600 0 
941 384 685 0 
-642 932 -696 0 
245 -292 41 0 
-815 65 -119 0 
-391 607 -754 0 
-837 -337 273 0 
-840 334 -873 0 
10 -247 290 0 
820 963 313 0 
951 -371 -303 0 
-691 493 -983 0 
94 -543 -296 0 
205 125 962 0 
-282 316 782 0 
-567 -695 633 0 
318 -647 -67 0 
411 144 -477 0 
-702 -194 312 0 
-913 -764 -531 0 
255 -430 968 0 
-748 -7 313 0 
-557 628 -837 0 
-80 -936 439 0 
-114 -592 760 0 
-139 -127 -28 0 
890 134 145 0 
-979 -246 639 0 
-123 443 -889 0 
200 584 722 0 
697 537 64 0 
-961 -785 -130 0 
-482 -360 -920 0 
-20 -384 986 0 
350 58 402 0 
-400 -541 790 0 
558 562 -659 0 
-694 -800 -102 0 
-793 173 -150 0 
-820 658 814 0 
293 852 -484 0 
-149 894 -910 0 
-443 251 -425 0 
24 -720 -394 0 
319 829 -961 0 
11 -333 -575 0 
-545 -780 166 0 
576 -351 910 0 
360 786 -575 0 
-720 -865 179 0 
-849 63 130 0 
-54 -502 -472 0 
-680 -829 -237 0 
-917 -321 -457 0 
-239 581 -169 0 
-462 486 119 0 
-649 -784 -680 0 
344 -129 951 0 
108 901 799 0 
115 -141 -563 0 
475 537 -568 0 
-727 675 752 0 
-640 137 969 0 
-524 895 -579 0 
-656 -340 -768 0 
899 -543 -648 0 
-570 -754 283 0 
-509 -730 411 0 
-267 -295 -356 0 
242 679 -557 0 
905 -791 -863 0 
-515 503 -441 0 
-997 866 -317 0 
296 727 354 0 
-863 329 -934 0 
514 28 703 0 
-978 -748 -300 0 
-358 -823 -689 0 
904 -191 -719 0 
-654 -484 219 0 
-637 84 445 0 
378 -89 36 0 
785 974 -828 0 
-218 -872 832 0 
-605 881 861 0 
-457 -42 271 0 
892 -158 -682 0 
569 -979 -956 0 
75 -449 950 0 
13 721 -643 0 
68 -516 -719 0 
787 973 -79 0 
88 -453 -764 0 
-858 600 -588 0 
265 -541 333 0 
662 773 402 0 
660 -539 -194 0 
-887 492 -684 0 
287 -768 375 0 
-505 -357 341 0 
-615 -454 -237 0 
913 -130 552 0 
-483 -433 805 0 
329 -885 -217 0 
-195 598 -885 0 
-640 -258 -157 0 
99 905 332 0 
-616 -123 220 0 
-160 368 -469 0 
214 325 331 0 
-101 -809 -496 0 
55 637 47 0 
-238 -616 -869 0 
605 92 -442 0 
-236 -669 -824 0 
20 300 937 0 
297 666 -106 0 
828 304 -739 0 
-227 988 599 0 
-640 -923 314 0 
-407 -944 469 0 
-711 863 -848 0 
-368 -536 427 0 
-868 910 911 0 
-703 -816 568 0 
-898 -476 202 0 
502 -503 -655 0 
673 218 -832 0 
92 337 -503 0 
631 -545 -702 0 
-499 -963 532 0 
-645 410 71 0 
939 531 264 0 
142 -638 -666 0 
489 726 461 0 
-448 -76 -613 0 
-877 369 -582 0 
-798 696 -834 0 
-902 -38 -304 0 
596 -121 -977 0 
499 -356 804 0 
162 -805 877 0 
-6 987 13 0 
416 -254 -677 0 
80 358 613 0 
870 -786 686 0 
-506 -367 -926 0 
-754 126 -48 0 
-787 -697 603 0 
351 593 461 0 
964 403 19 0 
-907 572 -697 0 
-207 -625 528 0 
131 -862 464 0 
-985 -364 -419 0 
-630 746 425 0 
543 967 413 0 
84 -673 243 0 
-550 -321 -680 0 
133 377 886 0 
-385 -132 648 0 
678 -82 -162 0 
458 920 -789 0 
202 -586 52 0 
-840 -703 988 0 
793 -505 822 0 
992 -195 -199 0 
876 -315 755 0 
-430 -688 -689 0 
640 64 352 0 
609 641 -839 0 
-951 -32 -393 0 
-320 13 -996 0 
608 167 696 0 
121 -512 476 0 
-868 258 748 0 
738 389 582 0 
900 519 626 0 
68 485 -643 0 
-686 461 -804 0 
200 -622 18 0 
701 -402 372 0 
317 380 -572 0 
-738 857 -214 0 
-522 -508 -117 0 
-481 -784 -122 0 
-417 -858 289 0 
607 63 280 0 
-578 -788 -993 0 
538 -566 927 0 
-349 -529 -751 0 
774 323 -763 0 
258 -627 -674 0 
189 882 -898 0 
530 -798 -978 0 
262 540 -962 0 
-495 791 642 0 
875 743 688 0 
938 305 124 0 
732 177 -933 0 
590 -71 441 0 
-118 493 -255 0 
-745 -556 244 0 
-119 94 -194 0 
-919 464 88 0 
131 571 -806 0 
645 -230 -285 0 
-56 -72 97 0 
-351 -501 815 0 
-548 -724 -716 0 
-130 602 262 0 
78 -932 -175 0 
6 -1000 -911 0 
-197 -577 886 0 
49 -84 -233 0 
710 291 691 0 
554 173 -337 0 
-203 -272 -795 0 
-841 521 628 0 
-664 -939 -617 0 
292 -372 -950 0 
-284 -303 -657 0 
367 240 154 0 
812 -4 304 0 
801 -742 -876 0 
-778 585 122 0 
254 618 -194 0 
-2 -179 -221 0 
-913 -134 987 0 
-302 198 -579 0 
6 -854 358 0 
-702 -862 -178 0 
-286 487 47 0 
-643 -697 25 0 
581 276 -798 0 
-887 297 673 0 
-817 757 682 0 
883 116 304 0 
-491 -270 -239 0 
-543 -586 -193 0 
288 -983 502 0 
424 -136 919 0 
547 -548 -853 0 
-82 -307 -568 0 
911 -864 954 0 
840 786 355 0 
715 214 39 0 
76 -602 -92 0 
497 -469 824 0 
614 -839 -185 0 
-544 -96 328 0 
748 295 868 0 
-154 -766 -246 0 
769 57 912 0 
923 872 958 0 
-777 488 29 0 
-684 753 518 0 
885 -627 -989 0 
508 -690 25 0 
-259 801 960 0 
-616 592 -394 0 
432 -516 -422 0 
-899 -545 -507 0 
-578 800 180 0 
770 -639 -861 0 
738 -871 -898 0 
-200 939 415 0 
-219 -96 307 0 
-472 -186 923 0 
-211 -549 -145 0 
542 469 290 0 
-991 120 99 0 
349 29 -216 0 
-867 -869 -432 0 
346 65 682 0 
965 -63 -436 0 
-462 472 611 0 
661 913 663 0 
852 -247 -574 0 
-111 -627 -510 0 
-375 973 861 0 
443 24 845 0 
-943 799 -546 0 
928 -25 -978 0 
455 766 -976 0 
385 -105 739 0 
-688 -219 696 0 
410 38 -518 0 
-719 -723 -582 0 
-590 -799 607 0 
-817 -326 -868 0 
770 -864 -459 0 
657 -829 -488 0 
-928 -783 -462 0 
-651 843 -252 0 
-691 -305 -547 0 
980 58 -428 0 
-32 -11 688 0 
-941 68 -870 0 
-971 -320 -900 0 
639 -800 520 0 
237 -740 248 0 
-499 -741 862 0 
-228 742 -374 0 
141 -507 -833 0 
-828 314 -966 0 
816 853 975 0 
787 411 -501 0 
802 977 -344 0 
264 310 800 0 
116 141 287 0 
907 650 621 0 
-856 -96 -681 0 
416 343 -981 0 
-578 172 -259 0 
96 24 295 0 
-728 -495 -675 0 
117 632 -219 0 
-148 -201 125 0 
558 -345 -183 0 
-821 -10 -907 0 
945 513 -157 0 
103 -185 337 0 
-108 442 197 0 
941 225 404 0 
54 -413 -598 0 
-21 -902 912 0 
-152 -723 161 0 
214 966 -269 0 
-843 618 815 0 
-558 244 105 0 
652 554 -545 0 
-935 -975 469 0 
-884 -803 -651 0 
308 184 826 0 
44 -380 -260 0 
-230 -419 785 0 
-902 -763 -468 0 
33 919 216 0 
995 -625 585 0 
352 -29 -372 0 
-504 -248 -327 0 
-513 -960 170 0 
595 136 120 0 
676 974 542 0 
