p cnf 1000 3000
-77 35 26 0 
432 -952 390 0 
-544 -69 -442 0 
-536 937 808 0 
983 967 985 0 
-632 -360 421 0 
-182 -968 -665 0 
297 345 -453 0 
-922 288 562 0 
-687 116 232 0 
354 66 -173 0 
-186 678 -608 0 
66 373 -105 0 
135 701 367 0 
-464 -360 899 0 
-751 -832 -102 0 
-314 -635 189 0 
253 898 -913 0 
-342 -967 -143 0 
-438 526 210 0 
337 -582 -305 0 
-988 137 974 0 
475 -525 -504 0 
375 116 -199 0 
108 -620 -554 0 
-455 -409 876 0 
-323 971 -233 0 
-667 -716 -68 0 
72 -627 -54 0 
702 210 -460 0 
-128 156 12 0 
966 714 708 0 
640 744 835 0 
126 -397 148 0 
760 146 -459 0 
688 -956 -599 0 
-44 -185 -111 0 
-594 76 463 0 
-118 952 779 0 
924 -726 878 0 
964 -670 -966 0 
810 140 -538 0 
306 681 917 0 
183 -488 326 0 
-718 968 -613 0 
464 -612 -171 0 
-89 -422 -194 0 
663 159 -175 0 
-295 -803 406 0 
-362 -531 510 0 
969 348 945 0 
816 -939 461 0 
-637 128 -560 0 
951 -511 -321 0 
-238 354 971 0 
-415 693 16 0 
783 -626 903 0 
915 -109 5 0 
280 -392 -841 0 
194 709 -853 0 
992 -495 567 0 
185 -247 570 0 
-778 962 -340 0 
489 493 -836 0 
-988 758 597 0 
690 -4 727 0 
650 281 -301 0 
-346 449 -483 0 
-94 -664 -854 0 
-877 -727 -752 0 
371 914 -48 0 
-514 -491 -404 0 
-200 122 -474 0 
-597 -736 527 0 
-33 -169 506 0 
-843 -118 -327 0 
-642 494 115 0 
-396 -789 541 0 
378 423 -601 0 
347 -359 -88 0 
385 252 918 0 
-823 -104 551 0 
60 -829 963 0 
-803 601 -357 0 
44 -924 483 0 
-394 -377 -110 0 
452 -39 -864 0 
-745 36 -712 0 
-218 -513 763 0 
-483 699 162 0 
-905 330 488 0 
-650 944 238 0 
-78 -157 459 0 
-943 159 -868 0 
-221 -314 770 0 
-247 -375 -176 0 
-732 -987 792 0 
-228 -231 -926 0 
313 -634 548 0 
-262 743 122 0 
293 -752 829 0 
-909 -343 -959 0 
-531 657 564 0 
-926 -730 985 0 
-6 -885 773 0 
-146 757 -69 0 
-395 -544 -93 0 
60 -874 -829 0 
536 -866 934 0 
-547 772 -811 0 
-656 925 -645 0 
687 642 207 0 
287 -414 -445 0 
458 -161 -416 0 
-502 463 896 0 
751 -851 -925 0 
111 -467 383 0 
236 -836 364 0 
129 776 260 0 
862 -363 950 0 
65 964 -173 0 
424 -57 134 0 
635 28 -134 0 
435 223 645 0 
721 552 -140 0 
315 -483 -178 0 
-400 -399 287 0 
-606 -76 -62 0 
-625 -20 -210 0 
19 446 664 0 
-660 785 568 0 
139 -630 -62 0 
467 -430 637 0 
-40 -24 -198 0 
-444 -168 -167 0 
-200 826 763 0 
979 728 806 0 
975 54 -532 0 
