p cnf 1000 1800
284 -761 44 0 
750 -620 -407 0 
451 423 910 0 
-702 700 697 0 
716 -324 -891 0 
-934 -11 -902 0 
826 728 898 0 
-16 934 -36 0 
163 -853 -447 0 
435 -267 -553 0 
-407 524 -508 0 
255 593 -120 0 
-468 -515 -243 0 
-657 -938 101 0 
88 -677 -989 0 
-303 27 671 0 
432 -693 -65 0 
-590 -809 -607 0 
-90 214 -36 0 
-521 -888 -30 0 
890 138 806 0 
-847 554 705 0 
-382 939 276 0 
-885 559 231 0 
-453 -992 109 0 
-199 43 723 0 
-933 -656 459 0 
977 349 -78 0 
883 825 516 0 
910 -306 463 0 
-725 402 -119 0 
20 943 342 0 
-119 -528 90 0 
318 870 808 0 
494 645 125 0 
-921 705 769 0 
681 168 819 0 
512 -142 -377 0 
-642 66 380 0 
343 -425 -502 0 
159 848 297 0 
527 -912 -88 0 
800 218 796 0 
-189 -499 815 0 
563 -483 592 0 
-402 -294 270 0 
869 -382 543 0 
202 358 301 0 
-978 405 251 0 
333 878 -568 0 
849 573 -246 0 
-957 933 186 0 
754 915 720 0 
-290 226 -893 0 
880 887 -446 0 
773 830 -876 0 
697 -349 115 0 
-650 -228 480 0 
-847 -389 -357 0 
787 -522 -880 0 
202 -893 551 0 
-750 -957 -654 0 
247 361 -600 0 
-226 -355 41 0 
-925 816 -98 0 
-227 91 -821 0 
155 168 373 0 
-365 -562 -376 0 
227 -927 -50 0 
-875 273 -571 0 
-44 -385 -874 0 
63 613 -71 0 
398 -577 -245 0 
-866 -97 -206 0 
571 991 29 0 
-972 -964 259 0 
-337 -515 -331 0 
-680 87 -158 0 
-137 193 472 0 
-990 -135 72 0 
343 399 -177 0 
466 314 902 0 
-842 -484 -262 0 
870 -590 438 0 
-445 -321 684 0 
188 651 -933 0 
729 -406 -856 0 
-967 619 -890 0 
-71 797 -248 0 
-28 169 110 0 
-308 -643 -190 0 
-398 913 878 0 
165 190 -658 0 
-679 407 -335 0 
73 217 -407 0 
136 808 -293 0 
457 920 666 0 
324 426 -635 0 
66 -874 363 0 
814 -31 728 0 
334 954 535 0 
238 108 -643 0 
-568 708 -63 0 
103 736 754 0 
-693 -195 -477 0 
711 926 -250 0 
831 -901 -876 0 
-312 -846 -692 0 
-777 -291 -361 0 
359 252 -814 0 
-231 -136 -475 0 
-380 929 -902 0 
9 -446 -528 0 
-31 -612 -644 0 
200 816 -78 0 
382 998 279 0 
-794 -530 975 0 
899 139 511 0 
829 652 180 0 
814 178 -567 0 
768 -10 123 0 
-542 581 354 0 
-163 -461 -672 0 
840 957 845 0 
-14 -217 -879 0 
-902 657 513 0 
-78 831 -890 0 
-624 -595 999 0 
-639 -704 315 0 
-279 -867 538 0 
-675 -341 302 0 
929 -807 -239 0 
487 796 412 0 
-826 603 -614 0 
-325 -772 889 0 
-60 542 -135 0 
372 89 -790 0 
733 -389 211 0 
784 959 -528 0 
-36 -4 -331 0 
-143 -376 -223 0 
-409 325 -544 0 
-373 217 437 0 
580 667 576 0 
606 -971 625 0 
-834 -498 958 0 
-790 -577 -155 0 
234 29 27 0 
106 6 855 0 
947 601 -783 0 
-644 -223 -146 0 
50 298 646 0 
-847 694 955 0 
-255 517 -404 0 
753 -986 776 0 
-739 318 -901 0 
-814 -425 -954 0 
-298 -737 -816 0 
459 2 -869 0 
560 863 859 0 
403 -948 409 0 
-456 203 624 0 
461 435 -839 0 
-31 657 -678 0 
958 11 -141 0 
450 -736 -752 0 
-729 -385 31 0 
455 -305 -558 0 
27 844 526 0 
229 792 -556 0 
-279 600 882 0 
-584 340 -550 0 
984 275 641 0 
-391 333 660 0 
222 -620 -352 0 
-485 552 -309 0 
530 -964 389 0 
-646 -842 -197 0 
839 -33 150 0 
443 -68 342 0 
-822 -169 -980 0 
-475 3 831 0 
-326 -800 140 0 
216 -611 84 0 
-438 -927 394 0 
-816 36 223 0 
-612 769 -476 0 
209 455 -261 0 
825 616 -510 0 
256 -776 -170 0 
-857 -602 296 0 
-357 -11 -514 0 
62 -978 -545 0 
-695 7 278 0 
-74 129 -662 0 
-329 530 -570 0 
413 -346 -710 0 
-430 480 377 0 
892 -762 237 0 
-405 106 750 0 
846 -852 539 0 
904 -783 -101 0 
372 -132 281 0 
-176 105 -598 0 
28 540 300 0 
283 839 187 0 
-544 -12 626 0 
973 -771 -88 0 
-955 317 344 0 
-948 -972 420 0 
