p cnf 1000 3800
-475 538 -950 0 
-991 265 -946 0 
67 329 503 0 
776 160 -505 0 
-821 -108 -157 0 
-931 291 -452 0 
933 -675 529 0 
-751 -575 -615 0 
790 70 890 0 
-425 243 462 0 
-530 553 944 0 
228 -76 536 0 
222 -243 -944 0 
-317 -72 392 0 
-492 -47 -833 0 
-828 877 464 0 
-370 651 224 0 
94 852 135 0 
-951 -113 -278 0 
-859 318 -453 0 
641 584 -60 0 
-662 -65 222 0 
-840 -472 176 0 
406 404 960 0 
-665 787 672 0 
743 196 -784 0 
-367 -414 -712 0 
508 693 -661 0 
769 -93 185 0 
751 -156 -693 0 
-359 -551 -47 0 
192 275 460 0 
-653 252 190 0 
421 -347 813 0 
979 -296 626 0 
186 48 -64 0 
669 -242 190 0 
-495 30 -207 0 
-637 -867 583 0 
187 660 -307 0 
-225 -673 -95 0 
82 -93 -514 0 
-705 643 -656 0 
719 505 -526 0 
15 -108 537 0 
-411 644 880 0 
65 455 131 0 
644 689 252 0 
431 483 51 0 
-799 -210 -4 0 
685 530 116 0 
-644 464 -146 0 
887 -989 554 0 
-746 173 899 0 
954 -881 716 0 
404 138 -992 0 
130 448 57 0 
-734 -217 -615 0 
613 224 -195 0 
-185 -700 162 0 
-35 -61 -375 0 
465 520 -916 0 
-52 929 836 0 
-681 -145 -125 0 
-614 128 368 0 
-341 846 -722 0 
277 -778 242 0 
-87 774 -756 0 
428 621 35 0 
-47 -76 959 0 
277 295 298 0 
-613 -917 -162 0 
-129 562 946 0 
-238 -995 -322 0 
132 -965 -413 0 
499 -657 512 0 
-614 -557 -708 0 
-978 105 -729 0 
201 231 912 0 
920 8 -260 0 
-580 433 872 0 
-27 -239 602 0 
92 734 -437 0 
-970 827 66 0 
597 70 647 0 
86 117 961 0 
-698 635 971 0 
297 761 536 0 
-870 122 -917 0 
-871 -324 584 0 
-224 -609 399 0 
494 444 -199 0 
157 385 -454 0 
641 247 987 0 
-98 528 -675 0 
137 -107 237 0 
979 776 477 0 
229 -308 -866 0 
-938 363 -193 0 
-80 112 -44 0 
-35 -506 548 0 
-925 736 -283 0 
371 730 -553 0 
958 960 -312 0 
-98 -171 -335 0 
769 -595 48 0 
-263 -600 22 0 
912 -55 -286 0 
-559 -553 863 0 
-484 945 303 0 
-977 726 666 0 
113 -444 708 0 
-784 803 -477 0 
470 -216 -77 0 
-590 -245 913 0 
947 -992 -354 0 
151 68 262 0 
226 -298 395 0 
-325 -961 418 0 
-705 -744 759 0 
266 91 -107 0 
-248 761 88 0 
204 -666 765 0 
-746 840 480 0 
-245 117 -884 0 
-622 296 -572 0 
856 875 896 0 
-450 682 -446 0 
-786 -589 758 0 
-859 -384 -300 0 
-859 512 -562 0 
935 794 908 0 
665 655 47 0 
612 -26 681 0 
-445 -998 -796 0 
327 853 -647 0 
-128 631 -556 0 
-102 535 305 0 
-156 -682 -558 0 
511 604 850 0 
-714 -313 -426 0 
654 73 582 0 
205 -305 626 0 
-620 -266 57 0 
-711 -231 -325 0 
-390 -841 -229 0 
-901 -434 705 0 
469 664 -334 0 
544 881 -167 0 
944 924 92 0 
728 163 782 0 
-409 -723 14 0 
870 -105 -598 0 
-966 -660 342 0 
776 403 825 0 
940 160 -828 0 
-337 -714 881 0 
-694 610 199 0 
-139 -132 35 0 
-177 -76 952 0 
322 15 -698 0 
990 900 34 0 
618 385 637 0 
58 352 428 0 
-302 -927 581 0 
906 -581 75 0 
175 -537 -750 0 
87 -911 -468 0 
138 985 -858 0 
563 -413 -532 0 
628 518 894 0 
610 2 637 0 
34 -387 -941 0 
33 376 796 0 
263 96 212 0 
-26 632 594 0 
-176 84 -30 0 
-703 70 947 0 
-709 -770 809 0 
-453 305 -409 0 
-561 187 339 0 
-481 -606 -298 0 
-498 -122 691 0 
-970 -750 182 0 
-955 499 39 0 
391 373 -93 0 
-162 961 429 0 
787 -197 -142 0 
-752 -950 115 0 
-376 882 -411 0 
459 -565 -753 0 
698 866 272 0 
332 760 338 0 
-86 517 64 0 
-907 708 753 0 
544 224 928 0 
-213 814 -852 0 
331 -972 209 0 
193 -547 315 0 
-946 715 -108 0 
-680 -948 915 0 
-909 -733 -985 0 
-665 -189 -93 0 
569 -194 -784 0 
220 849 -64 0 
771 -328 -208 0 
927 243 826 0 
-301 -560 777 0 
-822 -189 651 0 
-542 41 -258 0 
688 53 419 0 
-768 -672 -740 0 
-150 455 402 0 
833 -966 559 0 
388 -966 -962 0 
809 -927 882 0 
886 376 256 0 
-498 -42 749 0 
-273 999 -660 0 
560 875 411 0 
-514 136 -90 0 
-909 474 590 0 
59 -630 -663 0 
203 -428 655 0 
202 647 561 0 
-575 -372 -816 0 
340 621 713 0 
130 527 -838 0 
450 -925 290 0 
752 -577 -661 0 
127 557 61 0 
739 799 942 0 
-46 -169 102 0 
160 -825 -801 0 
693 727 -375 0 
449 -412 -135 0 
-764 244 134 0 
-666 996 526 0 
-384 -742 -233 0 
-363 426 -735 0 
-586 150 -720 0 
-536 -458 -100 0 
-668 113 -937 0 
921 -217 -948 0 
-56 612 -699 0 
611 -992 -104 0 
-166 556 -158 0 
-5 -998 240 0 
-727 -361 413 0 
-867 459 691 0 
942 980 345 0 
-385 -247 847 0 
26 -725 113 0 
-709 -720 992 0 
754 849 -296 0 
644 -778 841 0 
147 344 -544 0 
-243 -819 202 0 
-783 -299 -67 0 
-176 -850 -554 0 
729 765 399 0 
-345 808 491 0 
-94 -865 -489 0 
900 -435 728 0 
263 316 679 0 
-957 166 428 0 
267 -626 -931 0 
-255 -428 -211 0 
71 -995 -282 0 
696 528 -939 0 
837 -715 -439 0 
768 178 974 0 
232 710 196 0 
-70 -417 870 0 
-676 682 540 0 
-846 536 588 0 
731 -619 442 0 
166 -692 -908 0 
184 -952 -70 0 
-639 -299 728 0 
510 533 -2 0 
-557 289 460 0 
-710 398 -960 0 
-138 944 451 0 
853 -709 18 0 
-901 285 -264 0 
-491 110 619 0 
-679 623 624 0 
-483 -36 14 0 
729 709 -119 0 
804 -768 766 0 
-751 438 753 0 
119 987 -630 0 
-811 -291 -388 0 
793 -131 53 0 
-801 -822 900 0 
-466 -337 83 0 
38 877 439 0 
277 408 -349 0 
-462 -138 251 0 
-66 -637 620 0 
513 912 202 0 
232 991 207 0 
975 -930 -602 0 
773 22 -730 0 
416 -143 185 0 
-168 -280 19 0 
-964 -450 234 0 
-215 649 -393 0 
571 -181 765 0 
483 -163 768 0 
-689 97 961 0 
-184 626 585 0 
93 -924 246 0 
-541 309 360 0 
330 249 -14 0 
920 759 689 0 
-411 412 -68 0 
-391 -422 209 0 
442 -919 846 0 
18 276 -319 0 
782 -477 -631 0 
625 -978 452 0 
734 677 -612 0 
-303 -438 -481 0 
-350 229 -664 0 
-671 906 571 0 
281 -416 481 0 
-759 735 -589 0 
-63 -100 -685 0 
185 -777 -908 0 
931 -211 164 0 
-368 778 -396 0 
408 931 -705 0 
190 856 509 0 
-378 838 -364 0 
485 23 -988 0 
-386 141 -529 0 
989 530 867 0 
-716 156 757 0 
-802 93 -193 0 
-524 656 783 0 
643 346 92 0 
-818 -891 930 0 
871 -816 -945 0 
-111 -350 774 0 
-718 -462 274 0 
473 -330 -792 0 
-955 -951 -763 0 
10 -916 -920 0 
990 -955 912 0 
-729 725 323 0 
822 -621 836 0 
-45 -11 32 0 
779 148 -413 0 
-900 927 -54 0 
368 -589 156 0 
499 -483 696 0 
757 186 429 0 
-152 57 208 0 
241 619 233 0 
-801 353 234 0 
686 -797 87 0 
82 708 -928 0 
-805 985 327 0 
-811 314 -7 0 
-391 -539 -924 0 
994 -388 -876 0 
88 -30 514 0 
-5 420 -646 0 
659 -475 389 0 
-562 -183 -911 0 
-490 -393 -5 0 
203 35 -792 0 
867 318 974 0 
-931 110 962 0 
-944 -145 -444 0 
-140 -707 -849 0 
-548 62 795 0 
192 -311 -319 0 
-24 -806 189 0 
516 403 399 0 
84 -696 -509 0 
340 219 -392 0 
-584 -193 314 0 
873 -568 -283 0 
-333 -916 570 0 
-654 -747 -187 0 
126 -405 886 0 
-734 63 -480 0 
-216 356 -528 0 
250 791 -958 0 
936 -930 -292 0 
-845 892 436 0 
290 -272 -679 0 
317 -424 130 0 
942 -535 -375 0 
837 -512 806 0 
957 -518 -669 0 
-284 -710 -251 0 
328 746 -777 0 
-793 336 -554 0 
695 308 -733 0 
-434 -238 584 0 
889 -260 496 0 
245 94 111 0 
752 225 -481 0 
-659 814 203 0 
-194 -318 13 0 
-638 -583 835 0 
260 852 -967 0 
776 474 831 0 
213 -637 -2 0 
-749 -537 715 0 
-12 -361 -778 0 
-780 -236 -249 0 
-64 -826 2 0 
-953 10 -736 0 
-699 -827 815 0 
618 -962 -83 0 
775 -182 -571 0 
48 -78 -156 0 
-763 -875 -976 0 
-26 386 213 0 
656 286 164 0 
-619 389 -383 0 
-971 -297 -278 0 
-484 935 -368 0 
-56 -178 -322 0 
573 880 -592 0 
-825 -908 -894 0 
804 -961 -469 0 
-36 -715 -914 0 
764 971 436 0 
220 371 90 0 
272 524 989 0 
114 840 212 0 
-731 -271 -305 0 
111 -374 -498 0 
566 893 56 0 
355 -366 428 0 
283 266 -989 0 
320 -163 947 0 
731 -445 394 0 
945 497 327 0 
59 -146 -216 0 
733 258 225 0 
-377 420 -911 0 
801 190 236 0 
-749 -534 -779 0 
-690 -458 -677 0 
-737 533 725 0 
-219 -408 282 0 
337 981 -535 0 
756 761 176 0 
172 -906 -690 0 
444 -528 28 0 
-182 572 259 0 
-859 668 49 0 
-847 -182 -468 0 
607 976 -214 0 
-203 -952 -186 0 
-772 72 725 0 
483 284 -82 0 
-278 -264 261 0 
944 -977 130 0 
-35 -859 -496 0 
-324 480 -192 0 
-401 388 -612 0 
-695 -509 373 0 
-259 -45 396 0 
-156 -949 -396 0 
-223 -961 -497 0 
242 -770 246 0 
-520 104 415 0 
-340 783 -538 0 
-997 -699 42 0 
777 491 -351 0 
829 -966 785 0 
864 -350 623 0 
644 408 -530 0 
89 91 -471 0 
353 49 -904 0 
-797 -196 -193 0 
-931 276 -667 0 
-510 635 -718 0 
981 615 134 0 
524 127 217 0 
642 -878 251 0 
-664 -629 959 0 
289 871 560 0 
-693 -88 -61 0 
728 46 736 0 
-469 -860 -266 0 
-783 599 -603 0 
-672 -522 -434 0 
-294 727 -796 0 
-713 806 329 0 
-442 -563 475 0 
858 -792 -241 0 
-33 -926 614 0 
567 -216 -238 0 
-187 -492 -366 0 
-151 -288 166 0 
298 544 -212 0 
-162 977 298 0 
889 592 399 0 
844 161 -987 0 
95 -25 -165 0 
395 -841 -917 0 
-361 -874 -860 0 
-245 -425 -746 0 
