p cnf 1000 3600
285 220 -584 0 
-255 500 954 0 
684 730 754 0 
286 94 220 0 
133 -879 -9 0 
-848 280 934 0 
-718 259 -14 0 
-3 -230 -53 0 
-340 -406 335 0 
-806 -634 351 0 
377 -943 -862 0 
973 325 749 0 
-554 551 735 0 
944 972 388 0 
372 224 582 0 
-15 971 419 0 
721 979 513 0 
372 344 -111 0 
-438 -690 285 0 
-133 -630 -438 0 
902 966 -693 0 
-583 -233 213 0 
970 -694 982 0 
44 -517 826 0 
182 158 962 0 
-961 15 77 0 
226 -882 -681 0 
468 784 218 0 
366 32 -11 0 
-108 604 -187 0 
672 300 957 0 
892 534 777 0 
-55 -337 637 0 
-523 -270 336 0 
-461 904 -435 0 
-731 173 -225 0 
-323 -879 -745 0 
566 992 -734 0 
-207 -760 681 0 
-567 487 -691 0 
207 -832 13 0 
-765 600 757 0 
-370 283 -583 0 
-795 -64 -187 0 
585 -644 888 0 
-302 757 -964 0 
246 -660 364 0 
-542 558 423 0 
-16 -134 -286 0 
554 596 -933 0 
94 -87 74 0 
-159 461 -406 0 
-882 -790 -460 0 
-101 -348 -134 0 
-358 -155 -789 0 
444 777 -12 0 
665 -192 -115 0 
-452 800 355 0 
-878 -962 833 0 
-276 -762 -473 0 
-220 425 -299 0 
-644 -218 -288 0 
-190 6 -234 0 
959 651 -427 0 
-53 990 946 0 
-638 -312 -393 0 
184 970 -789 0 
-940 787 -45 0 
121 628 -618 0 
391 23 895 0 
-362 -933 498 0 
-884 77 530 0 
771 90 -976 0 
397 633 -197 0 
-906 75 -589 0 
687 -163 315 0 
-204 876 859 0 
455 502 -639 0 
846 -897 1000 0 
766 -877 80 0 
-698 -786 271 0 
-894 534 -892 0 
-473 861 -11 0 
105 487 603 0 
306 -405 101 0 
179 -143 -817 0 
-884 -660 662 0 
799 -129 883 0 
614 -537 -525 0 
-747 -909 774 0 
271 70 -929 0 
-288 -504 -11 0 
-733 -916 -502 0 
-954 -947 214 0 
534 -948 245 0 
-861 -721 -718 0 
-819 968 -87 0 
-96 -276 760 0 
-344 -598 307 0 
870 -647 -36 0 
-286 699 -241 0 
466 -20 485 0 
737 -931 832 0 
-1000 -740 -117 0 
-447 -237 21 0 
-769 659 -643 0 
163 960 869 0 
-360 -993 -596 0 
-226 461 -971 0 
242 -311 797 0 
-790 815 258 0 
-696 -967 -403 0 
334 946 996 0 
-876 987 -314 0 
906 576 -614 0 
-622 515 -1 0 
799 -125 -610 0 
-244 -28 465 0 
-907 -583 -797 0 
-826 686 -748 0 
-537 421 326 0 
-167 740 920 0 
466 -628 458 0 
-328 -805 -941 0 
313 18 83 0 
386 -455 191 0 
124 182 -344 0 
-92 -498 183 0 
-902 270 -926 0 
102 -17 57 0 
-663 -870 -812 0 
216 576 287 0 
381 69 773 0 
-270 672 -484 0 
88 -590 -783 0 
-13 985 60 0 
816 -859 956 0 
676 -177 -339 0 
619 -41 -236 0 
767 560 -653 0 
316 434 263 0 
-183 -129 -602 0 
-81 -162 73 0 
858 -339 760 0 
764 386 264 0 
783 -788 -135 0 
-750 -246 -184 0 
700 -350 938 0 
-145 784 -874 0 
-702 -280 -408 0 
741 -417 179 0 
22 -303 -931 0 
300 -539 -581 0 
-1000 -948 -643 0 
-838 768 177 0 
899 495 322 0 
-867 408 -727 0 
-249 -535 -781 0 
-727 -285 -91 0 
714 -922 -860 0 
860 -496 -630 0 
413 829 -391 0 
973 -269 -880 0 
-936 -193 288 0 
511 -804 -590 0 
652 879 453 0 
437 -987 70 0 
-515 479 -743 0 
-163 -911 -918 0 
788 -349 706 0 
895 -683 355 0 
984 411 607 0 
210 -667 535 0 
669 785 531 0 
