p cnf 1000 3600
824 997 143 0 
-500 -948 568 0 
939 -661 326 0 
124 -336 -226 0 
218 108 -273 0 
709 300 569 0 
-137 -311 706 0 
893 607 -507 0 
267 -474 -285 0 
-404 918 113 0 
489 -533 264 0 
987 -476 767 0 
-742 -972 -842 0 
740 -35 -341 0 
-303 -27 -881 0 
-829 -575 826 0 
188 -987 -462 0 
-122 420 297 0 
-482 333 617 0 
840 496 -514 0 
686 -242 -953 0 
408 -225 -102 0 
-26 -213 -436 0 
-100 733 317 0 
884 319 -749 0 
-867 252 58 0 
-536 674 -739 0 
901 511 311 0 
16 216 948 0 
141 289 986 0 
-448 517 72 0 
895 -97 794 0 
-912 858 -371 0 
-48 534 -92 0 
-844 196 -648 0 
154 -15 -101 0 
-678 -276 890 0 
223 -430 -362 0 
-237 234 -330 0 
583 221 768 0 
-93 744 844 0 
343 960 807 0 
-70 596 -27 0 
46 -72 32 0 
-368 31 -576 0 
-647 234 715 0 
777 -242 -508 0 
-10 325 -38 0 
5 343 -6 0 
486 952 388 0 
-498 -481 240 0 
724 985 -774 0 
539 -919 -946 0 
354 -405 736 0 
92 -548 -507 0 
102 -82 -6 0 
248 910 553 0 
-762 231 491 0 
-783 -671 -236 0 
221 637 385 0 
-108 -656 473 0 
141 -564 -60 0 
949 -181 -322 0 
788 -509 473 0 
167 511 365 0 
778 -392 -937 0 
686 -880 -841 0 
-25 500 -818 0 
754 -931 -677 0 
-386 -293 -762 0 
-486 857 757 0 
-16 -324 992 0 
542 989 -439 0 
520 933 939 0 
-732 558 -993 0 
944 906 -189 0 
-933 -367 581 0 
-929 607 85 0 
-100 960 -933 0 
437 416 -316 0 
361 -46 -120 0 
571 678 -666 0 
676 -246 972 0 
-83 -506 189 0 
-65 329 479 0 
-429 734 -105 0 
795 966 689 0 
-927 230 454 0 
505 11 -606 0 
609 513 139 0 
-22 623 -455 0 
-815 59 958 0 
-396 811 -942 0 
546 979 156 0 
770 -769 -192 0 
272 -765 -160 0 
10 622 818 0 
-408 -66 152 0 
-360 -206 870 0 
-111 731 -907 0 
415 763 -768 0 
-26 -20 -748 0 
-416 683 -267 0 
-124 -306 -140 0 
293 -331 909 0 
-426 -999 921 0 
905 198 674 0 
245 619 386 0 
453 -142 -184 0 
-538 -602 836 0 
-451 -461 501 0 
-895 406 -99 0 
-445 -915 -503 0 
117 -319 -391 0 
510 -798 221 0 
-391 723 -748 0 
-719 583 -795 0 
-484 193 683 0 
798 376 -115 0 
-384 154 128 0 
638 -147 -717 0 
-265 -470 987 0 
516 416 655 0 
888 -11 675 0 
-683 -452 218 0 
616 -802 892 0 
-653 903 -68 0 
-444 217 625 0 
406 -733 84 0 
917 -476 -505 0 
-296 769 376 0 
585 167 344 0 
181 -615 -995 0 
725 925 781 0 
-520 25 -223 0 
-795 729 475 0 
914 -997 -687 0 
-698 -388 896 0 
626 595 -413 0 
697 -269 512 0 
-479 -957 299 0 
945 620 -74 0 
-508 889 633 0 
-377 -455 910 0 
-302 -390 -745 0 
-946 810 -165 0 
883 501 414 0 
-789 -875 -402 0 
108 -482 605 0 
-343 -127 321 0 
838 18 -437 0 
821 72 -796 0 
913 443 -578 0 
331 887 565 0 
624 -504 -479 0 
-395 128 -126 0 
-595 -513 -724 0 
-236 -394 770 0 
-825 -496 -747 0 
-41 394 434 0 
-450 78 884 0 
-662 -3 411 0 
-4 -236 -789 0 
-389 33 -965 0 
875 -142 -237 0 
725 -525 -152 0 
-428 -20 -276 0 
-328 -487 653 0 
-955 -385 57 0 
547 553 963 0 
620 399 171 0 
889 84 250 0 
-994 -340 -392 0 
-734 -766 42 0 
-580 -665 782 0 
-346 916 706 0 
-586 855 350 0 
504 -147 237 0 
733 188 258 0 
-221 141 252 0 
600 -691 890 0 
-315 -973 586 0 
405 -771 539 0 
989 858 144 0 
71 859 28 0 
249 33 -163 0 
577 -767 99 0 
80 900 213 0 
292 572 -290 0 
687 -923 745 0 
276 -58 15 0 
-919 518 409 0 
548 -666 -337 0 
-939 -488 -614 0 
762 955 -584 0 
-554 766 -80 0 
591 91 90 0 
-189 -256 1 0 
690 -211 -773 0 
359 -120 7 0 
-89 544 363 0 
-888 -884 -94 0 
684 673 -164 0 
568 404 -166 0 
-835 890 -139 0 
29 -446 -550 0 
613 967 -937 0 
-290 875 453 0 
55 -830 -671 0 
-276 -129 -883 0 
-673 243 -254 0 
37 -729 -421 0 
158 -43 758 0 
-204 39 863 0 
-169 -406 -904 0 
183 577 -86 0 
238 190 -239 0 
-88 411 -662 0 
-204 -463 -218 0 
-238 908 477 0 
769 -765 -678 0 
-114 -438 489 0 
-324 281 175 0 
-4 -796 -571 0 
747 -854 646 0 
222 -389 -815 0 
229 41 733 0 
661 -674 -887 0 
815 -389 43 0 
138 -141 -745 0 
983 -583 59 0 
363 298 -120 0 
685 321 354 0 
847 -877 -578 0 
-212 -588 179 0 
224 -543 -147 0 
-105 447 87 0 
680 519 -431 0 
602 -309 769 0 
-385 -121 560 0 
258 -917 -450 0 
878 594 915 0 
-898 703 649 0 
538 88 -472 0 
363 643 223 0 
-880 632 52 0 
770 245 -659 0 
616 -255 -699 0 
800 -523 972 0 
-520 860 -349 0 
-95 -88 -96 0 
