p cnf 1000 2600
416 64 813 0 
-106 -89 -259 0 
-557 547 761 0 
216 670 -756 0 
-383 264 -992 0 
-75 305 -726 0 
-408 653 18 0 
146 -674 565 0 
944 950 599 0 
-661 442 -389 0 
-565 431 704 0 
992 -925 69 0 
-960 659 -616 0 
129 -295 -658 0 
249 -448 -356 0 
704 439 131 0 
589 626 -652 0 
-178 265 -219 0 
279 416 824 0 
-565 -382 678 0 
-646 -145 -238 0 
230 -58 -11 0 
-105 867 -15 0 
440 393 795 0 
-352 539 215 0 
681 -581 958 0 
483 466 456 0 
70 849 412 0 
133 630 856 0 
859 -658 858 0 
-966 -792 426 0 
463 116 541 0 
-759 -846 -669 0 
495 -356 -264 0 
-996 -295 733 0 
143 -6 55 0 
-23 -548 -183 0 
253 -887 524 0 
-527 888 243 0 
-142 412 -22 0 
-775 815 -667 0 
498 -767 -989 0 
-284 -9 -162 0 
656 693 940 0 
-708 949 -770 0 
64 -680 283 0 
699 646 748 0 
146 -431 -165 0 
-812 95 810 0 
483 -623 1000 0 
877 840 -9 0 
-305 -732 -909 0 
-911 -335 387 0 
-396 928 204 0 
-951 107 687 0 
-250 27 40 0 
-407 -281 -276 0 
-674 -73 860 0 
412 132 292 0 
877 -998 328 0 
715 -871 606 0 
-589 -993 125 0 
175 773 219 0 
-228 703 197 0 
27 -641 -699 0 
380 859 -601 0 
45 -685 9 0 
83 6 632 0 
505 -51 -47 0 
-876 61 576 0 
809 182 974 0 
773 257 -287 0 
-869 232 -588 0 
631 152 417 0 
-909 426 706 0 
734 51 757 0 
345 -71 -222 0 
391 701 -152 0 
404 -1 780 0 
-982 964 -968 0 
-7 -899 393 0 
835 510 45 0 
216 -40 765 0 
-91 -969 -581 0 
169 600 -261 0 
963 -263 452 0 
588 -809 712 0 
162 -793 166 0 
956 429 236 0 
669 -970 -468 0 
463 528 255 0 
814 -730 -155 0 
246 301 783 0 
-234 442 -575 0 
-312 13 -126 0 
-492 -201 831 0 
-467 -687 -675 0 
980 852 -673 0 
855 -492 346 0 
-509 -886 -862 0 
630 -947 -329 0 
-472 746 645 0 
-145 844 791 0 
-829 525 30 0 
622 254 106 0 
-546 -294 394 0 
29 297 885 0 
-456 854 -449 0 
-172 -153 -661 0 
448 954 -547 0 
-582 725 -861 0 
-761 -713 309 0 
-74 264 -305 0 
375 362 460 0 
867 580 -252 0 
-375 -481 -616 0 
-884 -188 429 0 
564 -654 724 0 
644 198 136 0 
46 -871 433 0 
528 -521 -215 0 
-869 562 750 0 
273 45 690 0 
-358 -578 -846 0 
-68 878 -85 0 
-398 -540 843 0 
629 707 -311 0 
-822 -221 410 0 
168 731 -891 0 
-273 660 25 0 
-168 -15 869 0 
-689 -523 560 0 
-457 880 541 0 
312 162 58 0 
-783 552 -679 0 
464 260 249 0 
67 -414 -48 0 
251 184 -446 0 
-576 -645 279 0 
-797 -726 753 0 
17 -963 312 0 
-871 358 412 0 
-836 308 -822 0 
395 -936 -418 0 
344 485 512 0 
161 792 544 0 
10 373 678 0 
-937 -975 -934 0 
654 503 -443 0 
-950 -739 -252 0 
921 563 -888 0 
273 -72 -542 0 
957 -469 640 0 
229 424 -358 0 
-514 867 -823 0 
88 -538 311 0 
111 -160 549 0 
-827 917 365 0 
872 -755 709 0 
-456 226 734 0 
-465 401 -362 0 
-807 -401 -462 0 
-986 -704 257 0 
-856 -806 155 0 
-901 363 866 0 
810 995 -729 0 
-121 900 -239 0 
-319 396 -314 0 
-363 -667 992 0 
-699 686 247 0 
-559 -649 314 0 
736 714 -40 0 
-693 89 844 0 
-848 7 692 0 
831 -491 -685 0 
-240 -372 -996 0 
918 -814 509 0 
-756 436 -847 0 
-13 -933 496 0 
86 -847 934 0 
-231 -34 -548 0 
-978 -57 656 0 
703 -249 -792 0 
-761 -909 308 0 
-198 -698 747 0 
