p cnf 1000 3000
-432 383 476 0 
520 910 -994 0 
-833 -216 75 0 
-416 -527 -198 0 
688 807 -965 0 
-563 -250 -297 0 
697 887 -345 0 
567 -12 -30 0 
713 55 46 0 
-132 950 -444 0 
-383 692 -841 0 
-707 -636 532 0 
-317 -687 -528 0 
-10 574 9 0 
256 -709 -321 0 
686 576 791 0 
-887 2 564 0 
-958 -750 11 0 
642 957 -988 0 
485 -60 42 0 
-292 491 -277 0 
-725 684 -590 0 
-111 -717 500 0 
708 -719 478 0 
512 378 -329 0 
-955 295 -934 0 
311 463 -305 0 
-57 140 610 0 
-927 499 797 0 
-173 72 -100 0 
145 102 -846 0 
342 -992 -133 0 
-514 990 120 0 
-264 -840 -614 0 
-872 -664 -398 0 
-222 -874 983 0 
241 884 -659 0 
756 -185 -765 0 
-403 422 347 0 
-997 485 515 0 
-515 -778 -915 0 
-649 -479 474 0 
257 135 492 0 
782 134 -493 0 
34 -996 -292 0 
-347 876 -286 0 
54 845 -761 0 
897 627 -523 0 
774 544 612 0 
591 -346 602 0 
-478 -971 -617 0 
-760 784 -931 0 
998 714 275 0 
-770 721 188 0 
-782 161 -672 0 
192 -400 16 0 
-900 -50 495 0 
-573 859 -86 0 
-455 -203 -353 0 
-45 107 708 0 
690 120 -565 0 
293 -946 -439 0 
282 -8 941 0 
-384 335 -586 0 
914 -461 -150 0 
299 903 -781 0 
167 -762 -933 0 
178 -522 -325 0 
474 222 962 0 
-108 613 -912 0 
613 797 -742 0 
-127 377 -845 0 
255 461 -121 0 
42 910 -160 0 
-950 -569 -797 0 
27 927 156 0 
-152 -228 -598 0 
-88 794 607 0 
-241 262 -419 0 
144 748 -808 0 
14 425 -194 0 
582 531 692 0 
60 -27 522 0 
-5 -54 676 0 
-978 197 503 0 
31 694 340 0 
249 -913 276 0 
-945 383 784 0 
-449 369 868 0 
53 342 778 0 
174 577 -192 0 
777 -628 658 0 
157 -491 -768 0 
-557 -891 359 0 
260 -933 730 0 
960 269 -942 0 
238 -586 -323 0 
815 -247 174 0 
165 178 -426 0 
-955 37 250 0 
814 391 -299 0 
-78 -44 -498 0 
-282 -507 275 0 
80 795 -138 0 
695 -712 -647 0 
-708 480 261 0 
843 -744 617 0 
993 -278 693 0 
-804 578 317 0 
-909 -631 -725 0 
-561 -896 244 0 
76 120 1 0 
464 485 -37 0 
-995 -229 288 0 
-805 34 -169 0 
-784 415 -506 0 
46 486 467 0 
-34 315 -40 0 
511 318 -806 0 
566 -118 813 0 
819 227 368 0 
321 25 995 0 
-437 -292 -139 0 
62 933 907 0 
762 -343 -596 0 
-348 972 193 0 
558 743 416 0 
305 -171 834 0 
-709 115 883 0 
-952 575 -411 0 
197 451 627 0 
622 -591 -357 0 
-601 343 4 0 
-104 10 -498 0 
