p cnf 1000 3400
-482 789 -403 0 
108 816 95 0 
-683 753 -881 0 
751 111 -504 0 
139 -349 -385 0 
506 -661 675 0 
246 -610 84 0 
974 -756 -568 0 
-597 -436 -550 0 
-90 -827 388 0 
688 -639 737 0 
8 -298 101 0 
-361 -120 862 0 
63 -34 -977 0 
509 -920 -234 0 
-120 -607 -371 0 
381 -446 232 0 
-203 -646 663 0 
539 -943 809 0 
118 -850 -988 0 
-169 996 609 0 
910 -874 408 0 
-519 -172 -178 0 
-209 -893 945 0 
-176 325 478 0 
669 -982 847 0 
-135 710 -678 0 
78 988 -132 0 
-897 -292 376 0 
-67 232 -249 0 
640 488 -516 0 
874 310 -103 0 
-549 -602 117 0 
-95 236 481 0 
-562 -72 910 0 
697 -495 195 0 
-780 815 -647 0 
240 -126 726 0 
-445 75 -254 0 
82 890 -541 0 
-870 205 853 0 
-743 -992 616 0 
353 -37 -449 0 
-613 729 -41 0 
-230 -666 894 0 
-457 98 853 0 
-755 346 642 0 
193 958 -125 0 
-212 -668 -6 0 
941 250 905 0 
-743 710 -570 0 
342 -670 990 0 
-217 139 -838 0 
592 908 -367 0 
820 96 -688 0 
610 167 884 0 
992 781 -702 0 
-290 -306 887 0 
-803 724 199 0 
111 659 -529 0 
434 750 940 0 
-708 -259 270 0 
400 -116 -676 0 
448 540 870 0 
-569 -355 -964 0 
842 -883 -975 0 
-283 -179 -870 0 
459 855 582 0 
853 745 97 0 
22 763 -582 0 
552 845 794 0 
72 95 -40 0 
-18 550 -446 0 
-14 806 -888 0 
546 -687 -596 0 
-777 -607 -194 0 
5 -86 -905 0 
823 -513 580 0 
-133 282 155 0 
-502 -128 60 0 
788 -219 -304 0 
571 -139 -821 0 
-872 -516 -600 0 
149 -994 -462 0 
849 -5 720 0 
-824 -434 510 0 
174 735 -402 0 
-518 -690 319 0 
431 125 918 0 
664 -353 -300 0 
-826 -871 378 0 
397 168 -939 0 
-441 -533 913 0 
-787 590 407 0 
-248 -320 24 0 
459 -942 -255 0 
344 484 105 0 
-286 -921 671 0 
244 782 130 0 
609 -414 -560 0 
-3 -464 -237 0 
824 51 935 0 
360 490 129 0 
-48 -254 387 0 
-846 -194 -722 0 
-54 -382 456 0 
-219 902 363 0 
-795 -683 870 0 
-698 -766 470 0 
156 453 -490 0 
700 -825 -367 0 
-113 918 458 0 
505 7 348 0 
-754 942 283 0 
-808 383 -784 0 
-21 -680 -447 0 
821 59 461 0 
-134 862 -207 0 
494 -228 360 0 
-43 882 28 0 
-186 -973 -79 0 
-730 99 675 0 
-632 862 -282 0 
-673 -44 -964 0 
-672 599 985 0 
-270 211 -925 0 
-871 535 -43 0 
95 774 695 0 
-816 769 704 0 
-724 -430 107 0 
25 -382 513 0 
186 740 -184 0 
380 62 391 0 
-131 -852 -408 0 
158 -343 -180 0 
273 751 394 0 
669 69 -779 0 
994 -531 333 0 
-778 -255 -209 0 
382 -858 806 0 
281 -204 221 0 
171 -925 -345 0 
327 -824 -241 0 
777 882 -501 0 
815 -951 -913 0 
-226 373 147 0 
822 737 797 0 
-69 38 -901 0 
-509 156 693 0 
-815 -635 -633 0 
-377 -338 -300 0 
40 -667 -487 0 
-939 860 76 0 
958 -44 -928 0 
993 -261 -734 0 
-32 969 -416 0 
-433 866 -216 0 
55 -52 -676 0 
-5 -515 907 0 
309 -286 -861 0 
-515 -974 -148 0 
-654 649 -860 0 
-793 775 -174 0 
199 957 524 0 
536 716 273 0 
219 -182 -78 0 
-100 507 -933 0 
-376 -734 39 0 
476 81 -968 0 
-15 -636 -586 0 
544 -443 464 0 
-196 -621 930 0 
-793 432 -381 0 
477 -859 864 0 
-736 -938 -93 0 
-323 261 -589 0 
641 -982 293 0 
-135 -474 -892 0 
866 -863 -756 0 
-295 102 967 0 
24 180 -716 0 
759 296 -293 0 
-488 -74 21 0 
600 439 -827 0 
-279 211 401 0 
994 -785 28 0 
-203 -166 654 0 
-676 329 -274 0 
-923 -256 -900 0 
-632 -138 186 0 
-822 94 725 0 
142 104 288 0 
852 -51 -52 0 
-755 41 985 0 
652 719 222 0 
-156 551 611 0 
486 674 264 0 
-373 261 -29 0 
-284 777 -779 0 
460 -132 -328 0 
-915 -260 -241 0 
87 -756 -216 0 
350 701 928 0 
-513 711 502 0 
263 -764 498 0 
-229 -20 722 0 
-133 411 -811 0 
470 518 -604 0 
-881 353 -871 0 
685 577 531 0 
950 775 34 0 
-99 974 547 0 
-333 58 364 0 
-595 -979 867 0 
897 -502 -876 0 
-229 984 -254 0 
580 693 -502 0 
845 -508 -10 0 
-795 -978 -110 0 
685 564 -966 0 
-271 123 -710 0 
833 -487 -206 0 
492 -503 -793 0 
521 -534 785 0 
838 -92 109 0 
345 995 -529 0 
-896 363 -206 0 
503 -557 -93 0 
416 189 -890 0 
502 -912 40 0 
-886 -572 291 0 
961 363 175 0 
-89 -977 -647 0 
-199 805 885 0 
947 230 414 0 
-256 -632 825 0 
918 -349 -830 0 
-66 -200 112 0 
315 -445 -705 0 
489 -259 920 0 
-999 823 168 0 
757 391 762 0 
-428 444 344 0 
-339 -855 170 0 
369 190 566 0 
52 -275 -794 0 
592 -857 23 0 
947 -256 -86 0 
-712 364 -398 0 
-787 -503 -867 0 
446 834 -73 0 
-613 -53 382 0 
725 -552 -717 0 
-292 -600 976 0 
642 345 -448 0 
163 354 304 0 
-44 -455 -101 0 
-69 -288 -51 0 
-745 203 -522 0 
-381 -384 473 0 
-678 -829 -943 0 
-459 -868 677 0 
-872 -799 254 0 
-437 718 917 0 
-632 700 593 0 
-932 -328 -848 0 
-942 -498 711 0 
995 -519 -407 0 
-140 288 -844 0 
-272 -775 -556 0 
-821 -644 233 0 
788 -381 356 0 
386 528 -476 0 
382 257 -348 0 
-835 630 860 0 
-162 -832 -110 0 
-137 401 662 0 
143 -522 80 0 
536 -736 -279 0 
753 499 -346 0 
-777 -832 -111 0 
-934 -23 527 0 
728 737 -155 0 
-503 691 -653 0 
134 285 -626 0 
-420 328 -206 0 
356 34 -117 0 
-585 856 -817 0 
160 389 -966 0 
241 313 -608 0 
-139 1 5 0 
393 -941 -367 0 
-785 -901 -420 0 
-173 -217 368 0 
968 -50 -651 0 
-123 -926 510 0 
-125 13 744 0 
-867 -524 131 0 
-383 955 -20 0 
229 627 -560 0 
-373 366 -563 0 
-894 533 -216 0 
618 -682 -536 0 
-321 174 -347 0 
270 -888 -672 0 
-512 868 700 0 
769 324 -969 0 
697 687 -78 0 
-494 -863 459 0 
-734 -589 -892 0 
-550 -768 279 0 
818 -46 -294 0 
-637 555 806 0 
-818 71 -717 0 
478 624 -588 0 
624 -473 -604 0 
828 338 227 0 
586 928 893 0 
426 -284 226 0 
352 -804 593 0 
575 -431 -411 0 
