p cnf 1000 1400
-814 -567 949 0 
119 -873 384 0 
-248 558 -132 0 
961 532 -730 0 
-215 849 722 0 
390 94 898 0 
-71 -580 -693 0 
-773 -772 446 0 
-873 -506 -443 0 
-799 549 -484 0 
837 396 -942 0 
-126 -508 -384 0 
-548 133 -795 0 
-155 147 454 0 
164 -222 -207 0 
-941 989 -974 0 
-678 787 590 0 
-948 -290 880 0 
277 -448 -764 0 
374 -751 -217 0 
77 800 -483 0 
968 642 -667 0 
-825 615 -149 0 
940 296 -565 0 
146 -597 221 0 
-915 -13 -95 0 
597 743 711 0 
-715 383 721 0 
-405 -66 -785 0 
-167 -207 262 0 
-810 527 -962 0 
358 -651 -858 0 
-166 961 -81 0 
732 659 -718 0 
560 102 -738 0 
-545 -337 -649 0 
-290 -451 -151 0 
864 -211 522 0 
298 689 -413 0 
-425 -169 -109 0 
-898 280 401 0 
-49 89 479 0 
-906 996 143 0 
-604 927 -156 0 
708 -994 336 0 
498 -777 10 0 
263 391 -385 0 
269 -539 639 0 
-391 -123 227 0 
-406 -367 872 0 
39 -347 -420 0 
949 961 367 0 
-886 -584 760 0 
245 -452 719 0 
-639 909 -670 0 
-573 -284 173 0 
-619 -617 276 0 
476 872 723 0 
-312 282 -133 0 
-466 38 836 0 
-576 296 -236 0 
-983 779 -755 0 
-339 -752 -539 0 
-601 -951 -98 0 
-892 292 -341 0 
-266 -5 -676 0 
641 698 -482 0 
649 -589 921 0 
192 -628 -183 0 
-345 -971 -820 0 
132 522 16 0 
429 -393 332 0 
68 -515 175 0 
-159 861 -589 0 
663 -362 -699 0 
636 -117 -54 0 
582 534 -783 0 
-470 214 -485 0 
-57 405 -231 0 
572 623 -164 0 
513 -957 491 0 
557 65 564 0 
658 -274 820 0 
561 53 216 0 
543 351 -704 0 
501 -213 229 0 
124 -993 957 0 
585 703 -472 0 
255 -281 538 0 
-293 -609 236 0 
374 644 26 0 
-36 865 334 0 
363 535 -119 0 
193 -592 312 0 
-366 -536 547 0 
-263 -552 850 0 
-725 -17 984 0 
-178 683 809 0 
917 -242 -428 0 
-368 -660 97 0 
44 66 -88 0 
411 -349 -940 0 
-91 -157 654 0 
-505 -566 515 0 
-122 -295 511 0 
-798 -438 511 0 
306 884 -60 0 
-339 -173 -904 0 
-112 925 -727 0 
-991 -603 -459 0 
129 -924 -958 0 
244 575 -897 0 
229 375 -152 0 
128 839 761 0 
-15 -249 -674 0 
-572 146 -265 0 
914 -422 -788 0 
-379 -638 -487 0 
-958 -531 -714 0 
-95 -301 435 0 
125 -973 351 0 
751 -915 -331 0 
635 -79 710 0 
-565 424 -784 0 
-556 -239 -533 0 
-736 -325 -571 0 
637 -399 363 0 
-872 53 -448 0 
522 -487 -145 0 
410 782 -333 0 
546 162 133 0 
-24 -790 659 0 
495 840 -835 0 
-831 34 114 0 
-35 854 -998 0 
715 777 898 0 
-916 -628 53 0 
-976 -255 250 0 
161 -946 -13 0 
799 527 50 0 
678 370 1 0 
-646 -354 757 0 
-470 960 386 0 
-971 -240 -230 0 
603 879 479 0 
931 127 -105 0 
35 -969 -617 0 
210 -43 327 0 
-674 426 67 0 
-60 548 360 0 
-835 578 160 0 
-603 -427 -264 0 
426 119 -973 0 
-803 321 695 0 
-775 -997 327 0 
941 -894 -357 0 
-346 635 -569 0 
381 -620 -783 0 
-936 -58 546 0 
-135 17 -365 0 
256 698 -384 0 
-908 924 -340 0 
341 430 518 0 
809 -267 -558 0 
-621 -33 588 0 
483 -833 100 0 
921 980 -942 0 
934 417 -766 0 
-199 -39 393 0 
441 -465 309 0 
436 -514 618 0 
632 -92 -847 0 
69 360 -709 0 
-733 896 -475 0 
-35 -402 -561 0 
770 943 200 0 
188 477 843 0 
-691 950 -448 0 
681 775 815 0 
542 -26 999 0 
-157 828 -544 0 
-427 726 -564 0 
977 -633 938 0 
-26 901 955 0 
-201 -831 928 0 
-36 -707 -938 0 
123 329 83 0 
-252 -389 -120 0 
-880 51 -569 0 
-624 -275 -559 0 
484 52 -795 0 
-907 631 -504 0 
-988 -146 -552 0 
971 -239 -991 0 
-846 -808 -416 0 
-229 -475 872 0 
-775 523 -193 0 
256 158 -477 0 
50 423 -728 0 
-283 -276 -883 0 
260 -645 -626 0 
-924 913 842 0 
-119 -511 478 0 
-510 316 -717 0 
-913 285 774 0 
583 -990 -191 0 
-52 -607 -100 0 
506 -349 -683 0 
-521 -594 -22 0 
896 -268 547 0 
-611 -871 -880 0 
-233 -572 227 0 
81 98 486 0 
630 629 -685 0 
300 961 -165 0 
-353 76 -300 0 
507 -578 145 0 
20 118 -738 0 
933 47 -399 0 
212 -231 498 0 
260 -482 -289 0 
838 -146 892 0 
-703 -853 972 0 
337 773 -16 0 
678 -232 -952 0 
-898 149 -27 0 
-835 -890 -418 0 
-591 826 -7 0 
-706 -886 610 0 
845 659 494 0 
303 -60 968 0 
-48 384 738 0 
-179 -974 314 0 
516 -812 -89 0 
254 968 149 0 
336 -164 -870 0 
-365 -597 -332 0 
-659 301 -839 0 
278 234 318 0 
-619 -638 577 0 
-198 266 -571 0 
878 507 -100 0 
-260 702 -680 0 
954 -66 576 0 
732 83 -613 0 
-366 61 244 0 
957 196 941 0 
464 -613 741 0 
51 387 -841 0 
-648 -912 -781 0 
-139 742 -221 0 
-730 -124 -608 0 
995 -328 -349 0 
-863 265 -365 0 
-425 328 -455 0 
435 492 443 0 
-831 -767 -647 0 
-915 -954 737 0 
347 -334 445 0 
484 836 86 0 
-184 993 -93 0 
-338 902 -948 0 
504 413 71 0 
-380 464 -485 0 
-388 898 994 0 
-8 35 414 0 
-109 965 -378 0 
-654 672 70 0 
-958 259 -500 0 
956 678 -690 0 
190 67 91 0 
886 552 446 0 
270 433 455 0 
-347 390 -806 0 
126 -834 595 0 
-974 27 -168 0 
-491 1 -326 0 
587 -116 -146 0 
-325 -760 -196 0 
271 162 -26 0 
-603 613 654 0 
-489 62 -919 0 
-970 -869 144 0 
353 -978 -658 0 
397 961 675 0 
-990 -385 481 0 
-308 957 -480 0 
-715 300 -802 0 
-526 -932 709 0 
-819 681 -348 0 
660 -2 -313 0 
647 -439 674 0 
719 -385 -887 0 
-749 -551 -340 0 
-586 532 926 0 
-905 -222 -13 0 
-607 847 -405 0 
104 -151 383 0 
906 -907 420 0 
-161 700 473 0 
826 872 -613 0 
361 -624 799 0 
6 932 -274 0 
213 94 -170 0 
318 294 903 0 
165 -281 -451 0 
364 838 127 0 
528 777 -33 0 
-110 936 -35 0 
541 -876 -821 0 
-449 565 -708 0 
770 208 151 0 
-312 -786 351 0 
608 493 -668 0 
-694 82 -295 0 
331 -796 328 0 
458 -993 622 0 
972 605 266 0 
-347 -529 -186 0 
-887 -978 -315 0 
104 -214 -867 0 
-579 209 -65 0 
-247 -964 613 0 
909 771 -549 0 
-3 -128 -101 0 
-443 233 -262 0 
795 857 566 0 
-413 653 558 0 
790 410 -776 0 
761 -580 260 0 
501 600 -357 0 
-884 -176 540 0 
-245 -305 -84 0 
816 339 913 0 
-196 -35 -403 0 
-174 284 -18 0 
-706 534 460 0 
680 763 484 0 
500 -20 502 0 
-184 689 789 0 
292 -487 744 0 
-565 -739 640 0 
469 776 521 0 
-552 -427 -463 0 
241 -358 -750 0 
-361 -195 856 0 
-398 -758 846 0 
-208 -333 -284 0 
-317 -462 712 0 
-811 -576 989 0 
786 -255 540 0 
-247 666 -797 0 
-883 834 959 0 
-488 -769 941 0 
-769 -380 -118 0 
-582 475 -983 0 
391 -277 -87 0 
82 -602 618 0 
14 899 -224 0 
18 -27 541 0 
-142 -332 -252 0 
-653 309 -440 0 
-950 -643 656 0 
944 808 113 0 
-127 -552 -837 0 
594 -977 485 0 
594 -44 -905 0 
-471 -298 686 0 
707 580 -385 0 
898 -687 959 0 
-77 529 496 0 
-311 -103 -102 0 
464 -276 881 0 
-279 473 167 0 
-183 -49 474 0 
-631 -317 768 0 
-671 -907 625 0 
-544 -112 843 0 
660 460 -217 0 
116 -192 -916 0 
710 -442 56 0 
894 453 -506 0 
-938 -931 -498 0 
-828 884 667 0 
-80 -537 174 0 
464 -771 973 0 
131 -399 673 0 
816 -397 939 0 
-703 -193 -267 0 
-803 116 -631 0 
313 -260 935 0 
-166 317 -841 0 
-142 73 -263 0 
679 936 866 0 
-405 -704 -303 0 
545 -239 84 0 
257 711 230 0 
-431 -442 -635 0 
189 994 -806 0 
668 448 -17 0 
-273 977 530 0 
26 -5 662 0 
-908 30 -446 0 
516 -394 624 0 
802 302 -670 0 
889 162 999 0 
-846 -106 276 0 
141 -624 446 0 
-811 -732 -268 0 
-455 -660 -424 0 
-993 -800 -293 0 
28 -302 -549 0 
701 327 -931 0 
-197 743 692 0 
-929 504 711 0 
-872 685 80 0 
-503 855 -176 0 
352 -63 -728 0 
-764 -679 -251 0 
946 -945 -340 0 
-513 -759 -989 0 
-243 443 435 0 
-101 900 461 0 
599 812 -68 0 
467 748 519 0 
-484 -546 620 0 
-773 192 -720 0 
-392 -211 842 0 
-13 -303 -163 0 
624 -715 120 0 
-601 -284 921 0 
-512 -784 564 0 
765 -627 -775 0 
133 -296 -831 0 
673 692 -414 0 
713 909 513 0 
367 -826 153 0 
-862 28 -552 0 
655 -77 -716 0 
-972 -765 508 0 
959 102 -230 0 
-357 -621 -638 0 
-162 -184 428 0 
-229 -559 -569 0 
-388 -394 -71 0 
721 889 656 0 
-19 29 -827 0 
560 585 67 0 
143 -523 -558 0 
-784 -458 863 0 
311 -342 435 0 
394 120 -67 0 
73 728 -765 0 
-877 188 -62 0 
-283 -887 -597 0 
-978 -810 -862 0 
-883 756 432 0 
-352 218 813 0 
-730 -489 -682 0 
311 -345 -877 0 
135 -352 -625 0 
-164 -443 343 0 
188 -331 868 0 
624 129 -404 0 
-47 634 908 0 
213 -217 -28 0 
-710 783 -690 0 
-352 857 -623 0 
398 -760 164 0 
-438 -605 -418 0 
335 -65 -845 0 
-716 -882 221 0 
-391 -623 -362 0 
279 -958 838 0 
730 -371 487 0 
588 -958 -650 0 
797 717 297 0 
-285 956 -64 0 
-655 648 -410 0 
-117 -636 801 0 
-281 560 -470 0 
-777 564 -515 0 
-907 -162 8 0 
-718 -855 358 0 
995 -647 -631 0 
341 445 230 0 
-373 931 -400 0 
-550 -746 -12 0 
574 527 439 0 
717 79 33 0 
325 204 79 0 
961 192 -917 0 
641 -36 -181 0 
411 -590 247 0 
617 -131 717 0 
-35 -754 704 0 
-428 721 -40 0 
-541 694 -402 0 
492 -415 307 0 
-243 -144 721 0 
236 934 -628 0 
-58 -393 -404 0 
-845 788 177 0 
-278 -994 -372 0 
33 -412 -951 0 
316 765 693 0 
-340 -618 749 0 
-500 961 692 0 
326 -964 397 0 
790 -226 -291 0 
-538 370 845 0 
-997 -663 -603 0 
-446 416 -689 0 
-677 -429 -391 0 
147 9 -958 0 
298 -299 838 0 
-605 770 475 0 
804 -861 -121 0 
-302 945 861 0 
362 230 -236 0 
-184 635 -390 0 
-993 -649 -875 0 
-720 -823 545 0 
541 -616 999 0 
239 107 -913 0 
-780 -507 -186 0 
12 -483 849 0 
-918 488 -250 0 
429 708 -838 0 
-624 -537 29 0 
-162 237 -421 0 
383 913 422 0 
183 687 651 0 
-91 -166 606 0 
-576 -492 282 0 
436 264 -226 0 
291 964 774 0 
-361 -800 -869 0 
880 -352 -582 0 
-595 609 237 0 
763 -278 -683 0 
-640 897 569 0 
-777 -406 204 0 
-132 67 -182 0 
120 578 267 0 
-858 275 -751 0 
-827 900 -323 0 
-594 -513 385 0 
-715 100 -634 0 
446 682 165 0 
-289 466 564 0 
-696 -521 -11 0 
-416 -451 -875 0 
-125 -908 -874 0 
-960 552 -239 0 
-742 -852 -120 0 
-605 368 -971 0 
207 -721 -114 0 
25 -613 584 0 
-687 596 -251 0 
629 829 623 0 
-350 452 91 0 
-290 -111 -764 0 
-985 -36 -155 0 
-265 -518 740 0 
-321 865 -68 0 
-192 224 962 0 
427 163 -626 0 
626 82 384 0 
903 -197 -79 0 
-761 -465 139 0 
-266 47 589 0 
-918 887 155 0 
862 -404 373 0 
140 275 435 0 
-111 625 964 0 
25 -102 912 0 
51 -119 82 0 
778 -291 -338 0 
-454 -458 635 0 
414 -100 693 0 
464 834 -283 0 
454 -278 192 0 
-616 -207 -384 0 
312 27 -689 0 
-42 901 -408 0 
-993 -285 -445 0 
-870 -818 729 0 
-448 531 -744 0 
271 35 -187 0 
-702 324 648 0 
-342 -655 612 0 
791 829 926 0 
164 -959 759 0 
-131 -272 416 0 
14 -885 -918 0 
-681 -940 -365 0 
259 -316 224 0 
-534 500 -618 0 
828 137 -668 0 
514 771 254 0 
-620 555 560 0 
72 918 -241 0 
-615 333 549 0 
-904 -419 739 0 
-68 407 -751 0 
-710 -267 -625 0 
568 -510 -563 0 
-441 810 -720 0 
115 309 484 0 
-812 544 -263 0 
-122 929 938 0 
937 -384 971 0 
587 454 -415 0 
804 -254 538 0 
-242 -487 -817 0 
-899 573 -877 0 
730 577 921 0 
332 -28 -364 0 
920 -400 -289 0 
235 41 -353 0 
-536 771 -269 0 
-181 -886 8 0 
233 176 676 0 
-189 957 -925 0 
427 166 -924 0 
141 -58 268 0 
-887 -191 235 0 
605 -631 -360 0 
-635 -855 759 0 
-537 653 -932 0 
157 512 669 0 
803 -970 43 0 
-421 -19 681 0 
540 -967 -453 0 
-897 -222 464 0 
-466 443 -41 0 
409 -704 505 0 
99 924 -359 0 
50 -51 -456 0 
-187 320 -448 0 
991 -809 808 0 
162 -449 716 0 
22 738 45 0 
331 -518 -788 0 
-150 -668 -296 0 
-23 458 -64 0 
-170 -131 800 0 
823 578 386 0 
203 998 -430 0 
233 -283 501 0 
860 508 980 0 
-242 -665 -767 0 
553 -434 -125 0 
793 -407 474 0 
-921 312 -165 0 
-65 -107 -314 0 
-606 3 -680 0 
455 199 921 0 
198 -805 -35 0 
924 -154 -576 0 
-613 -13 289 0 
943 -242 956 0 
829 -749 -368 0 
824 301 -900 0 
-993 977 -120 0 
-950 656 578 0 
398 929 246 0 
-848 -218 -939 0 
179 906 126 0 
-934 -901 812 0 
-556 -273 -749 0 
-636 106 -414 0 
-15 -738 -878 0 
-657 -450 -149 0 
-724 -376 849 0 
789 298 643 0 
-237 -37 191 0 
58 -140 400 0 
-820 -322 690 0 
-53 341 -182 0 
-234 37 40 0 
-236 -611 839 0 
-867 190 -189 0 
-873 -507 -657 0 
-875 555 56 0 
-27 310 473 0 
-726 416 51 0 
-45 -329 593 0 
874 703 -926 0 
61 636 162 0 
-217 268 427 0 
46 605 -528 0 
-618 -853 -858 0 
-151 341 608 0 
91 158 -856 0 
-466 -65 675 0 
-146 -769 -803 0 
39 -584 -403 0 
-277 379 -78 0 
-714 284 731 0 
38 -409 -90 0 
551 -233 -422 0 
231 -589 141 0 
114 -540 202 0 
504 699 525 0 
-395 314 -488 0 
-189 108 -602 0 
-287 654 -879 0 
-794 -789 750 0 
244 263 299 0 
556 -589 66 0 
121 -759 358 0 
-566 201 -761 0 
-562 683 -646 0 
523 -485 29 0 
-656 -194 -260 0 
379 -865 690 0 
-708 965 467 0 
-726 450 -388 0 
21 665 -657 0 
747 934 -813 0 
-72 168 -305 0 
-715 794 331 0 
124 -266 511 0 
516 -141 982 0 
-905 -907 371 0 
-9 -179 -685 0 
-172 -831 -483 0 
871 -579 -310 0 
900 -723 242 0 
812 -556 -196 0 
543 -496 647 0 
525 -354 513 0 
-223 -647 831 0 
464 500 -68 0 
-487 -467 662 0 
752 455 837 0 
-860 529 748 0 
853 -41 -4 0 
-755 478 784 0 
539 547 888 0 
359 425 -145 0 
-528 -288 22 0 
-186 -617 -2 0 
438 131 556 0 
832 324 -669 0 
-781 -574 -629 0 
145 222 609 0 
153 -47 -105 0 
389 757 146 0 
468 624 -594 0 
959 -310 109 0 
724 125 -719 0 
959 455 530 0 
316 -437 452 0 
543 -625 -13 0 
244 439 20 0 
-994 436 908 0 
-388 -619 -210 0 
-174 -536 404 0 
-457 494 -449 0 
369 -66 -991 0 
-97 -475 -104 0 
691 -358 -527 0 
29 116 -871 0 
103 -1 -32 0 
386 398 -230 0 
-269 -441 588 0 
407 907 833 0 
-269 -347 385 0 
645 -606 -691 0 
-608 705 764 0 
-721 -291 -814 0 
-381 -535 -704 0 
101 -756 514 0 
857 -240 -141 0 
495 914 267 0 
-856 737 534 0 
-464 560 400 0 
826 896 691 0 
-568 -265 -482 0 
234 101 -807 0 
-540 338 -195 0 
-471 -369 -255 0 
760 270 -565 0 
-61 -322 -193 0 
-462 -103 -515 0 
-348 371 70 0 
-384 420 -953 0 
-391 -605 -562 0 
-971 511 -394 0 
-388 317 793 0 
845 612 -594 0 
-32 -11 634 0 
-93 860 -693 0 
671 827 -105 0 
144 -938 -298 0 
148 -735 131 0 
-862 -266 -938 0 
310 421 556 0 
837 -664 -193 0 
196 725 -429 0 
-348 328 -436 0 
-500 530 672 0 
668 963 -683 0 
354 367 -929 0 
797 94 -968 0 
-913 -400 -918 0 
-523 83 585 0 
-786 353 431 0 
323 -982 191 0 
93 -638 -214 0 
-698 699 32 0 
158 222 -523 0 
316 784 -969 0 
-333 492 -458 0 
-217 -345 695 0 
704 700 814 0 
642 -233 238 0 
150 -326 224 0 
-318 -62 159 0 
3 -608 -974 0 
474 96 -248 0 
-779 -186 -308 0 
196 -163 754 0 
436 632 -756 0 
-110 49 -970 0 
-352 616 460 0 
-33 -63 580 0 
631 -508 52 0 
38 -425 540 0 
209 946 -937 0 
-184 20 658 0 
473 154 -72 0 
-710 790 39 0 
363 581 -17 0 
-379 39 793 0 
-74 324 315 0 
313 -514 2 0 
-749 709 459 0 
-610 -984 -941 0 
879 360 985 0 
188 -582 -744 0 
403 -339 -224 0 
-623 -634 719 0 
-949 -384 915 0 
-344 -918 86 0 
288 -395 -702 0 
567 198 65 0 
-58 -236 993 0 
672 -787 -281 0 
521 314 -967 0 
-895 421 -944 0 
-798 385 -717 0 
587 -227 -890 0 
682 77 -891 0 
558 -625 176 0 
837 451 33 0 
677 686 -667 0 
264 -824 576 0 
991 -425 858 0 
689 811 976 0 
988 -968 43 0 
-539 25 -141 0 
-2 797 376 0 
-14 -850 -261 0 
-73 -845 -735 0 
-13 965 188 0 
-683 -79 -632 0 
-295 683 -209 0 
-559 136 93 0 
-171 548 -465 0 
-262 -290 -506 0 
-270 596 -312 0 
-644 -698 -138 0 
154 559 41 0 
623 963 26 0 
-410 909 7 0 
-883 153 -512 0 
-521 443 -522 0 
-222 821 -606 0 
490 -869 -73 0 
547 289 -973 0 
-403 -651 214 0 
-39 743 -153 0 
-796 -831 -212 0 
148 -291 537 0 
-337 -523 -738 0 
-804 680 -512 0 
779 877 -171 0 
804 270 -743 0 
-975 951 150 0 
-301 739 -879 0 
129 458 -529 0 
357 -566 -218 0 
-823 766 743 0 
-83 411 -281 0 
-385 430 -722 0 
372 -595 739 0 
413 925 986 0 
703 783 749 0 
677 -405 -9 0 
-814 -390 -475 0 
-555 -65 -959 0 
271 610 -288 0 
915 883 405 0 
581 321 492 0 
299 671 761 0 
-817 -811 259 0 
-645 -331 -712 0 
-503 912 -201 0 
857 -49 858 0 
-756 409 45 0 
-294 -444 -491 0 
347 250 389 0 
-775 -106 26 0 
-315 888 -387 0 
-167 -475 964 0 
491 196 912 0 
-347 331 955 0 
-321 857 619 0 
543 -109 757 0 
-800 -230 -240 0 
-594 249 -206 0 
-139 941 -637 0 
-543 976 -643 0 
-160 993 927 0 
250 699 432 0 
200 -812 19 0 
-707 -740 832 0 
-820 -630 -843 0 
-152 524 -730 0 
-805 315 755 0 
-387 -100 674 0 
784 152 -604 0 
247 -654 -527 0 
373 307 -218 0 
-968 -191 543 0 
-163 208 672 0 
-182 226 -99 0 
99 -994 -233 0 
902 -840 467 0 
884 560 -937 0 
-893 715 454 0 
-170 640 -603 0 
110 -441 783 0 
436 746 -429 0 
-869 -328 128 0 
865 -327 -216 0 
-457 361 840 0 
-174 -659 739 0 
-194 806 884 0 
625 -909 381 0 
551 -378 632 0 
640 403 862 0 
-503 863 537 0 
-885 -283 -207 0 
-851 218 -978 0 
-919 76 63 0 
-27 754 -691 0 
94 -700 200 0 
569 691 631 0 
832 -908 -327 0 
372 485 115 0 
701 -362 927 0 
536 291 240 0 
623 311 975 0 
739 -761 706 0 
-51 792 -798 0 
761 -62 800 0 
-726 -114 -483 0 
-433 700 -551 0 
-92 -932 13 0 
998 389 590 0 
-449 -145 408 0 
-751 122 -681 0 
718 884 750 0 
-809 759 -977 0 
742 -609 -645 0 
-527 -786 -258 0 
-182 -887 -21 0 
-22 -833 586 0 
272 558 116 0 
857 -962 -686 0 
335 512 253 0 
-962 -67 -10 0 
-755 -141 719 0 
-817 422 922 0 
270 696 -208 0 
-983 155 -906 0 
258 -982 512 0 
989 -789 -583 0 
592 414 517 0 
709 46 854 0 
339 -131 783 0 
-935 367 -480 0 
-803 882 -986 0 
-902 534 116 0 
441 -603 -518 0 
-98 -107 -991 0 
-959 952 378 0 
-840 578 125 0 
504 -245 -647 0 
372 154 700 0 
-143 -330 -547 0 
-587 -949 178 0 
339 -188 -697 0 
-121 -899 683 0 
-835 975 -710 0 
-112 671 833 0 
216 122 969 0 
55 -494 -375 0 
-336 -914 -51 0 
-126 194 -50 0 
-269 907 -828 0 
369 578 126 0 
908 436 -625 0 
498 506 436 0 
-605 -638 336 0 
-386 -58 -316 0 
-441 -193 972 0 
-821 756 197 0 
276 78 -953 0 
-236 33 -624 0 
851 -284 -635 0 
403 -111 788 0 
357 586 -506 0 
-998 242 -385 0 
-635 286 -821 0 
275 156 -874 0 
458 -860 -575 0 
-169 148 488 0 
266 -50 -160 0 
678 -583 -179 0 
954 -18 -60 0 
898 -853 471 0 
-307 97 661 0 
737 517 -888 0 
-60 -773 -391 0 
-992 -583 471 0 
663 661 -760 0 
-436 -661 265 0 
-719 -63 -426 0 
-5 -290 89 0 
-258 -261 882 0 
-848 -607 -209 0 
-444 215 601 0 
933 765 -664 0 
997 586 547 0 
-716 -214 -426 0 
134 -418 -469 0 
-465 375 692 0 
981 -308 563 0 
451 -673 -244 0 
520 -83 -996 0 
-24 -715 822 0 
36 939 147 0 
-761 868 -350 0 
927 -63 775 0 
-439 188 550 0 
-190 215 496 0 
510 91 418 0 
-664 -971 387 0 
985 -18 807 0 
98 80 -896 0 
