p cnf 1000 1000
104 -15 -609 0 
852 368 904 0 
-963 324 -432 0 
-153 -757 -953 0 
-959 256 149 0 
262 -168 -53 0 
114 296 45 0 
-24 732 -964 0 
-456 -205 -25 0 
-96 -326 441 0 
-544 583 890 0 
-695 296 439 0 
33 -347 636 0 
481 -585 518 0 
-38 -680 982 0 
-588 -644 -65 0 
629 910 908 0 
-182 -607 582 0 
440 -221 391 0 
-190 -483 273 0 
252 -605 -991 0 
942 244 224 0 
755 -73 -576 0 
339 -478 173 0 
639 603 226 0 
448 822 -836 0 
-154 -125 764 0 
356 275 852 0 
583 586 504 0 
631 96 84 0 
-541 -227 -352 0 
231 -883 -472 0 
742 -688 -533 0 
-935 975 -329 0 
-938 -807 -367 0 
914 19 -703 0 
-377 -641 -217 0 
583 733 688 0 
838 275 -170 0 
136 92 -364 0 
-659 -6 253 0 
-69 -205 565 0 
265 760 279 0 
775 401 -27 0 
-57 -629 928 0 
-932 -207 -214 0 
440 526 -782 0 
-574 -700 217 0 
-794 -353 31 0 
-592 307 -683 0 
2 -504 590 0 
-485 47 -840 0 
-813 -334 704 0 
-564 -904 -440 0 
-970 -921 -322 0 
-526 774 -533 0 
-483 528 -966 0 
-642 -705 -706 0 
19 -795 903 0 
464 302 -956 0 
-985 207 -863 0 
-658 -540 -940 0 
924 -84 -719 0 
-379 -291 931 0 
472 -223 -120 0 
69 948 -441 0 
939 -608 -460 0 
-583 74 -831 0 
-66 -900 -152 0 
518 307 865 0 
672 -642 786 0 
-668 828 -897 0 
-494 665 -201 0 
676 -493 263 0 
-777 -731 556 0 
72 239 -449 0 
-675 -971 -453 0 
675 828 530 0 
24 -582 956 0 
397 497 -800 0 
-410 489 495 0 
136 -54 -579 0 
-219 363 -264 0 
845 8 860 0 
638 390 -493 0 
151 838 923 0 
-906 858 178 0 
-43 -754 -210 0 
436 207 683 0 
91 -756 263 0 
301 740 167 0 
24 869 748 0 
-938 116 576 0 
591 378 -2 0 
63 802 -24 0 
-539 773 -437 0 
226 -299 -627 0 
805 26 -926 0 
-580 13 601 0 
323 319 243 0 
689 740 -479 0 
614 -824 -493 0 
-755 -220 -737 0 
-436 -914 -993 0 
-449 37 209 0 
-903 -864 -81 0 
809 -928 -952 0 
941 735 -942 0 
22 -666 -184 0 
-135 -886 480 0 
-262 -377 841 0 
-470 -802 146 0 
-822 641 -528 0 
920 401 -866 0 
947 480 890 0 
-716 764 101 0 
518 600 589 0 
-449 -261 496 0 
650 357 -835 0 
799 117 -926 0 
324 -605 15 0 
-576 849 -628 0 
220 697 411 0 
-632 -531 -904 0 
-829 331 -990 0 
502 -990 566 0 
777 53 -100 0 
-843 -614 -244 0 
54 782 277 0 
433 -552 -939 0 
-247 -395 -445 0 
923 -921 -107 0 
-745 80 -609 0 
974 -108 4 0 
-833 274 -164 0 
-756 533 788 0 
512 -261 801 0 
-971 783 -476 0 
