p cnf 1000 200
966 -883 692 0 
28 89 575 0 
572 -929 941 0 
743 -840 -508 0 
-448 141 580 0 
-233 -323 -953 0 
445 -250 -290 0 
-341 791 -139 0 
741 491 692 0 
-656 -423 697 0 
-15 482 578 0 
690 785 454 0 
537 -75 994 0 
390 -85 988 0 
127 385 -907 0 
-561 620 -934 0 
-151 368 -661 0 
110 -4 465 0 
-351 -192 -352 0 
826 478 -654 0 
-584 79 -622 0 
-965 -908 -141 0 
-626 -2 -311 0 
-131 -783 463 0 
539 -469 555 0 
65 -327 663 0 
-223 -834 663 0 
-37 788 -71 0 
-357 -548 -567 0 
-160 207 -764 0 
285 560 -416 0 
-522 -872 556 0 
354 -933 -310 0 
-767 725 -46 0 
-945 324 537 0 
-405 133 -475 0 
710 -421 943 0 
872 360 -920 0 
-68 -290 -782 0 
-388 -548 -132 0 
333 -905 359 0 
512 615 241 0 
-561 -575 245 0 
-31 -973 -173 0 
637 -594 867 0 
-340 -275 -185 0 
11 -360 67 0 
421 902 -882 0 
-580 972 -991 0 
460 -164 -430 0 
-420 -278 -141 0 
-104 358 123 0 
367 -177 5 0 
-588 -217 810 0 
1 -241 821 0 
984 247 -601 0 
244 -758 -30 0 
-464 480 -689 0 
-93 504 248 0 
704 23 857 0 
-856 -218 166 0 
-804 -477 788 0 
848 -31 849 0 
899 287 411 0 
-401 -95 720 0 
-282 -427 -76 0 
-532 -159 -853 0 
-783 -417 -365 0 
192 -374 966 0 
-127 -687 -149 0 
259 134 349 0 
385 102 -717 0 
811 583 -178 0 
-886 -16 741 0 
-832 354 -814 0 
-11 853 -260 0 
-621 72 -260 0 
117 414 484 0 
-46 722 -798 0 
771 610 -773 0 
-575 -459 253 0 
943 -418 991 0 
-488 662 308 0 
-716 555 478 0 
989 -791 -9 0 
943 -302 -199 0 
-509 891 -479 0 
33 -423 167 0 
370 439 -412 0 
-483 202 -897 0 
394 480 -512 0 
793 945 -960 0 
-952 585 563 0 
-608 -565 434 0 
593 584 -514 0 
564 809 -696 0 
-293 853 -426 0 
254 862 77 0 
-108 -376 -398 0 
-763 -946 640 0 
-28 -71 -416 0 
-26 20 798 0 
456 897 395 0 
464 -941 446 0 
-419 85 640 0 
-107 149 405 0 
-477 -371 236 0 
394 -492 -994 0 
139 -964 -71 0 
860 -382 565 0 
324 -850 918 0 
-883 504 840 0 
616 -411 583 0 
-324 809 -357 0 
765 -618 760 0 
957 707 686 0 
903 -727 -665 0 
-888 -230 -56 0 
-770 691 -334 0 
61 188 534 0 
533 896 945 0 
-51 -825 -351 0 
565 283 -57 0 
-996 710 404 0 
504 134 -752 0 
716 -67 734 0 
-97 -911 -53 0 
-388 951 -21 0 
-267 116 50 0 
157 -582 941 0 
826 180 245 0 
608 675 -501 0 
-104 367 -689 0 
267 -561 987 0 
-547 325 410 0 
50 -494 489 0 
741 -469 606 0 
602 3 -52 0 
407 -582 -431 0 
-447 -876 663 0 
-647 40 -567 0 
-202 -760 964 0 
-902 -913 -157 0 
225 534 -521 0 
-452 286 -145 0 
614 798 608 0 
795 261 680 0 
156 -507 -560 0 
13 -441 523 0 
-618 379 765 0 
669 960 -309 0 
962 -741 732 0 
261 18 946 0 
-464 -890 -117 0 
787 811 -776 0 
626 826 -52 0 
364 239 -773 0 
772 -668 792 0 
-160 471 503 0 
-26 898 -930 0 
788 234 -381 0 
-270 -815 979 0 
229 757 509 0 
55 590 576 0 
-321 102 -137 0 
472 997 570 0 
-707 93 254 0 
469 -511 -300 0 
225 -753 664 0 
430 -546 553 0 
-576 -433 -802 0 
-598 -806 -293 0 
-588 327 12 0 
-59 982 -592 0 
77 752 -205 0 
406 -311 -366 0 
-479 59 -602 0 
-992 -492 -303 0 
-324 891 682 0 
-158 442 -460 0 
797 -680 192 0 
34 -947 401 0 
467 504 620 0 
730 92 -145 0 
158 -403 878 0 
233 -267 774 0 
-203 481 -606 0 
-880 54 -321 0 
695 -559 -497 0 
513 758 -639 0 
747 260 -928 0 
-823 16 84 0 
-154 606 203 0 
669 714 814 0 
948 833 -934 0 
366 -610 -170 0 
717 222 935 0 
510 -605 -628 0 
995 -716 -50 0 
816 -719 32 0 
