p cnf 1000 600
538 549 107 0 
-732 -278 697 0 
477 2 -295 0 
-667 111 -646 0 
2 774 298 0 
-982 -833 406 0 
-846 753 -348 0 
-399 -467 989 0 
922 576 921 0 
-555 -720 40 0 
-826 -586 -342 0 
-609 -969 -588 0 
-696 769 -20 0 
91 -972 501 0 
-218 705 40 0 
502 -480 -241 0 
-269 -16 -295 0 
-883 38 -556 0 
-408 -529 299 0 
191 212 -345 0 
310 703 51 0 
466 58 -303 0 
-971 -717 627 0 
165 12 -803 0 
-121 949 -376 0 
-269 768 -587 0 
-49 -907 676 0 
476 -19 -392 0 
-516 -989 823 0 
-30 558 38 0 
957 -554 311 0 
-497 720 -443 0 
783 302 -780 0 
-854 -47 245 0 
-218 -861 413 0 
-468 497 -375 0 
438 122 -721 0 
981 505 756 0 
-556 903 552 0 
823 -202 550 0 
831 -405 327 0 
89 -759 910 0 
-972 -878 756 0 
273 115 -972 0 
-755 -994 -251 0 
43 -231 942 0 
76 733 230 0 
-996 285 -277 0 
728 393 -212 0 
69 224 -905 0 
104 -560 150 0 
-29 -911 -226 0 
811 66 -483 0 
-25 -903 366 0 
-431 -456 655 0 
259 882 654 0 
606 -188 -538 0 
-814 151 809 0 
-42 -315 -224 0 
636 1000 526 0 
-969 -989 563 0 
381 -305 334 0 
-704 -333 -955 0 
827 849 878 0 
899 -453 761 0 
-210 -137 -317 0 
-514 162 571 0 
-301 288 75 0 
33 51 -572 0 
855 -811 329 0 
216 -77 -174 0 
368 899 -848 0 
388 -79 788 0 
616 155 -462 0 
226 -37 -742 0 
45 -539 155 0 
-974 836 -241 0 
-675 -907 570 0 
332 557 169 0 
390 745 396 0 
26 124 -648 0 
852 -890 -782 0 
139 -452 468 0 
-78 -688 -400 0 
472 -949 232 0 
-129 -47 118 0 
-101 -187 -540 0 
34 943 -187 0 
-892 596 81 0 
-196 831 140 0 
767 -869 -440 0 
-939 -719 266 0 
508 -303 457 0 
886 -537 427 0 
575 562 986 0 
967 207 986 0 
647 -172 -66 0 
300 188 961 0 
460 -443 -795 0 
502 -125 -43 0 
-219 -632 87 0 
948 75 -858 0 
-734 142 922 0 
262 -617 -250 0 
-312 -515 -190 0 
414 -808 -501 0 
90 314 994 0 
-638 -963 979 0 
43 -96 112 0 
273 716 431 0 
-760 803 -221 0 
432 -491 998 0 
-580 -541 -7 0 
967 424 187 0 
687 164 -122 0 
675 -1000 -77 0 
423 327 -240 0 
-411 451 461 0 
815 -343 698 0 
715 620 -269 0 
434 77 -315 0 
199 -58 -723 0 
-657 147 -639 0 
-80 885 -532 0 
-614 932 935 0 
70 -179 324 0 
-851 661 -271 0 
63 545 29 0 
49 22 -596 0 
-616 -323 553 0 
-538 907 -34 0 
-359 751 -497 0 
26 660 312 0 
756 398 969 0 
933 604 221 0 
-778 909 677 0 
-121 114 -172 0 
799 -280 -917 0 
-12 490 -32 0 
-141 844 -407 0 
37 581 -585 0 
-110 398 -413 0 
2 289 -599 0 
67 760 -18 0 
-130 -942 -422 0 
154 -25 341 0 
-600 -445 -641 0 
-838 691 -745 0 
889 -696 -799 0 
786 -464 557 0 
130 853 -948 0 
-72 256 -84 0 
548 -485 509 0 
690 815 752 0 
359 -607 -12 0 
456 420 532 0 
555 721 -30 0 
-241 -286 -85 0 
-767 -675 236 0 
487 -816 46 0 
-411 186 343 0 
392 963 244 0 
310 266 -309 0 
-581 -261 -747 0 
-294 -360 -375 0 
179 401 -56 0 
210 -400 -980 0 
727 -179 -656 0 
117 379 829 0 
218 -992 759 0 
-940 -942 529 0 
659 -342 660 0 
675 -217 398 0 
-293 -958 581 0 
624 -926 995 0 
-933 -186 -907 0 
-125 330 473 0 
-35 196 -722 0 
-618 -907 -886 0 
-629 -297 749 0 
608 788 -652 0 
769 -135 347 0 
77 392 579 0 
-445 -829 928 0 
952 -738 7 0 
-422 -989 55 0 
748 -664 -995 0 
-413 138 365 0 
-980 -726 749 0 
-179 196 -864 0 
-477 296 335 0 
-701 72 -103 0 
692 -544 -255 0 
899 320 666 0 
-72 499 142 0 
505 412 202 0 
305 -140 -950 0 
-936 -676 -13 0 
501 -215 -193 0 
927 559 761 0 
56 799 200 0 
713 615 -994 0 
-727 -975 540 0 
-89 -115 789 0 
-671 907 -28 0 
-46 -636 888 0 
-207 -545 817 0 
-552 -628 -919 0 
-326 -413 930 0 
699 -527 -195 0 
839 424 739 0 
591 136 -281 0 
-281 755 863 0 
