p cnf 1000 600
452 -558 -362 0 
-793 87 825 0 
-868 -641 -371 0 
77 119 23 0 
396 829 212 0 
131 -341 677 0 
658 450 800 0 
-759 63 5 0 
757 994 542 0 
245 564 847 0 
-627 562 -282 0 
240 -82 305 0 
934 754 -626 0 
956 964 109 0 
968 -768 -636 0 
-407 -321 -13 0 
748 272 -518 0 
-131 -917 -328 0 
-543 -383 392 0 
-494 -973 -9 0 
891 -346 -968 0 
-653 730 -941 0 
-803 63 286 0 
451 -803 870 0 
-729 490 -681 0 
993 244 534 0 
918 -639 808 0 
-454 -254 968 0 
411 -172 823 0 
-261 305 938 0 
273 771 -891 0 
740 -929 59 0 
396 -901 515 0 
344 114 -499 0 
-999 -506 -500 0 
672 462 301 0 
248 -874 313 0 
-59 -631 -604 0 
-236 320 -398 0 
168 858 -597 0 
-920 573 -65 0 
288 -956 476 0 
16 -645 614 0 
611 -570 -552 0 
268 512 833 0 
-23 -907 802 0 
-478 -846 -350 0 
117 -60 12 0 
749 78 -459 0 
-977 97 597 0 
-355 683 858 0 
693 329 248 0 
207 745 -907 0 
759 -841 -743 0 
-814 -421 -505 0 
-998 117 -522 0 
-840 134 -342 0 
209 -557 -91 0 
537 -414 -97 0 
-351 885 -361 0 
-571 -678 776 0 
9 -710 -910 0 
-615 -806 -641 0 
967 820 334 0 
-275 950 -861 0 
-557 383 -262 0 
231 435 475 0 
5 -261 230 0 
181 576 630 0 
712 57 834 0 
-188 328 289 0 
658 -666 818 0 
-21 237 -51 0 
-20 -455 361 0 
-702 -76 -87 0 
-889 204 885 0 
402 791 204 0 
566 447 -776 0 
-853 73 305 0 
-528 -598 -962 0 
185 294 888 0 
257 -316 -216 0 
845 45 -592 0 
573 714 108 0 
-380 -886 -38 0 
-208 85 -523 0 
-669 814 -391 0 
258 -156 -6 0 
-834 -215 556 0 
108 687 -818 0 
-704 -351 544 0 
645 169 -156 0 
-769 693 -398 0 
-209 178 768 0 
-988 -165 -13 0 
-51 417 -822 0 
794 -816 -736 0 
499 -663 -538 0 
-692 -428 295 0 
-918 -21 -215 0 
-204 255 466 0 
562 -238 256 0 
404 -282 -741 0 
-757 -685 780 0 
-918 -536 723 0 
621 175 234 0 
617 952 825 0 
925 201 -758 0 
-218 -64 -38 0 
6 573 507 0 
-792 593 -752 0 
343 115 -787 0 
213 -939 713 0 
-799 454 507 0 
40 -307 -333 0 
549 -398 -801 0 
85 224 -992 0 
92 402 523 0 
566 872 714 0 
12 -93 176 0 
-250 658 980 0 
831 494 160 0 
-447 448 894 0 
946 487 -376 0 
-396 -322 165 0 
-319 398 -183 0 
-318 -49 860 0 
27 174 -979 0 
-328 -813 -631 0 
121 877 801 0 
-887 -701 734 0 
378 -986 -656 0 
848 494 -402 0 
-484 -339 -964 0 
788 -235 437 0 
-135 226 865 0 
545 832 -920 0 
-970 -256 -817 0 
-534 778 -405 0 
642 501 -57 0 
-946 856 -260 0 
-888 -332 -634 0 
-763 -430 636 0 
273 -378 -685 0 
-294 757 -348 0 
262 413 831 0 
-383 -624 469 0 
-460 543 13 0 
-268 366 -594 0 
243 350 986 0 
104 610 730 0 
-105 647 635 0 
-288 683 -952 0 
946 -450 343 0 
845 -489 -941 0 
-773 552 -867 0 
-589 205 -403 0 
-452 548 714 0 
-411 -308 577 0 
-70 516 -937 0 
426 -557 -329 0 
219 -738 -945 0 
668 147 -891 0 
-589 -131 586 0 
-537 991 612 0 
-656 537 -193 0 
-7 -330 -88 0 
-800 -812 552 0 
211 128 954 0 
-629 -685 -153 0 
820 11 424 0 
-319 -76 533 0 
-908 655 -20 0 
-836 -961 -818 0 
927 515 -324 0 
600 95 -886 0 
833 -65 926 0 
-209 559 -429 0 
-789 927 -505 0 
361 479 76 0 
324 -979 -798 0 
-34 -789 602 0 
-198 801 384 0 
-826 -605 449 0 
-583 163 890 0 
-751 -461 826 0 
-939 667 658 0 
-453 960 -631 0 
-838 902 42 0 
-400 -375 -495 0 
-194 -372 939 0 
-574 -724 -723 0 
-611 963 -729 0 
341 -651 -542 0 
889 -944 603 0 
958 135 -870 0 
-885 264 607 0 
409 79 -30 0 
-73 -917 1 0 
376 -887 -306 0 
377 75 254 0 
318 -757 -407 0 
582 -176 951 0 
-280 -119 -140 0 
643 778 -366 0 
-38 464 -382 0 
488 289 -18 0 
-696 -783 2 0 
532 -16 839 0 
-715 -599 -950 0 
-965 -381 229 0 
864 -482 142 0 
448 -726 332 0 
357 927 260 0 
-215 -332 -388 0 
-395 -780 -573 0 
643 700 968 0 
-664 -628 -246 0 
-460 -246 -573 0 
-483 -141 999 0 
594 721 -242 0 
-124 681 -161 0 
-741 193 340 0 
-896 540 690 0 
962 -671 -552 0 
594 -821 -203 0 
350 326 -194 0 
742 753 883 0 
-177 819 408 0 
-948 655 -746 0 
925 -23 -868 0 
-716 245 707 0 
834 -1000 500 0 
-85 657 -381 0 
-814 -660 638 0 
-208 -378 -560 0 
695 912 -3 0 
-309 480 -676 0 
-934 924 -453 0 
725 280 262 0 
212 573 -1 0 
831 -145 972 0 
310 -796 997 0 
552 -592 -264 0 
-389 -325 254 0 
532 791 640 0 
980 36 -120 0 
-33 -298 -900 0 
-3 627 -331 0 
94 -266 705 0 
-720 778 -39 0 
839 407 -679 0 
-547 597 -37 0 
-660 -961 -911 0 
-577 116 713 0 
-905 607 447 0 
-264 670 -179 0 
-693 -145 -922 0 
-286 168 23 0 
-829 -817 899 0 
-384 663 293 0 
173 -962 -92 0 
679 -661 706 0 
331 -173 -936 0 
-666 -713 537 0 
-427 532 497 0 
-728 -675 -776 0 
664 119 584 0 
-622 -909 753 0 
-428 623 770 0 
852 -592 -576 0 
-139 -787 800 0 
-597 -135 -965 0 
959 964 -299 0 
-552 -4 -676 0 
450 -738 395 0 
-643 -433 558 0 
629 -334 -718 0 
10 -659 698 0 
-150 -713 553 0 
489 769 515 0 
-101 596 281 0 
260 -462 -982 0 
795 134 -517 0 
683 899 -893 0 
49 306 140 0 
-69 -41 698 0 
75 -985 462 0 
-522 -630 758 0 
189 -525 48 0 
-535 389 897 0 
-371 -261 -821 0 
-107 43 592 0 
26 122 225 0 
969 -600 468 0 
46 -198 609 0 
327 -580 -265 0 
184 -32 69 0 
90 289 152 0 
-503 -63 941 0 
235 -990 258 0 
394 -649 -735 0 
-154 -89 -140 0 
-856 -552 20 0 
792 431 706 0 
-160 412 914 0 
-231 974 -131 0 
641 197 -562 0 
-127 518 997 0 
462 720 733 0 
416 98 306 0 
520 -176 33 0 
281 748 908 0 
397 -754 -309 0 
-801 -172 240 0 
-43 -994 394 0 
824 -225 -634 0 
-678 -297 -747 0 
-303 211 -37 0 
968 -919 587 0 
9 55 -882 0 
343 -409 992 0 
679 484 -893 0 
816 -942 -553 0 
979 541 -854 0 
596 363 580 0 
-845 -4 727 0 
-32 984 659 0 
312 200 -62 0 
178 432 764 0 
835 -525 544 0 
-733 838 -558 0 
-132 852 -594 0 
25 -845 174 0 
-418 -34 298 0 
-815 -855 607 0 
-793 910 -329 0 
718 -18 383 0 
-411 -998 -963 0 
175 -39 -105 0 
621 -600 -706 0 
378 -995 -897 0 
9 129 475 0 
-74 -313 -324 0 
-764 -805 -383 0 
556 685 857 0 
597 511 364 0 
-514 566 -332 0 
29 213 -68 0 
-9 777 -145 0 
52 709 147 0 
861 -427 -239 0 
384 -237 -266 0 
218 -418 114 0 
678 -361 927 0 
382 -496 273 0 
864 332 203 0 
-81 -959 946 0 
-263 -859 18 0 
677 912 -619 0 
-426 219 519 0 
-873 -622 390 0 
565 846 393 0 
251 -513 402 0 
-76 330 834 0 
715 229 -421 0 
-702 775 431 0 
-126 -888 920 0 
-21 -1000 916 0 
448 15 -664 0 
704 772 -649 0 
-288 39 -482 0 
199 999 -295 0 
842 922 559 0 
805 137 -954 0 
695 -260 222 0 
-623 -564 967 0 
501 -318 516 0 
502 89 878 0 
45 692 -777 0 
881 -808 497 0 
-142 -916 -159 0 
701 -71 -172 0 
-23 496 582 0 
-998 -813 -33 0 
-324 -985 -45 0 
-116 780 201 0 
-238 307 -463 0 
801 -596 541 0 
-744 -738 646 0 
588 -92 48 0 
-996 -532 -109 0 
373 947 -939 0 
140 -389 -488 0 
680 -151 884 0 
-507 -661 -527 0 
49 -3 -345 0 
-400 270 938 0 
234 370 -745 0 
-54 421 -255 0 
76 195 -968 0 
339 509 982 0 
537 500 -274 0 
-654 -153 571 0 
532 731 -344 0 
-259 897 175 0 
699 -489 -390 0 
