p cnf 1000 200
756 659 -331 0 
-736 -350 663 0 
-815 298 -292 0 
-393 -40 -601 0 
-630 -494 899 0 
-294 -501 639 0 
-579 -17 415 0 
-481 55 457 0 
-125 -696 604 0 
390 841 -368 0 
-29 -401 -787 0 
5 759 135 0 
-30 643 808 0 
-912 574 487 0 
-89 -992 754 0 
728 -897 -561 0 
490 -706 230 0 
-365 -400 -834 0 
-566 647 673 0 
-325 -984 -194 0 
265 -11 653 0 
601 911 213 0 
-530 -753 -11 0 
-985 -80 365 0 
-225 110 -839 0 
404 -677 366 0 
-677 122 -693 0 
-782 619 592 0 
-868 -343 -913 0 
795 641 582 0 
820 -276 595 0 
772 376 -992 0 
-837 -932 513 0 
-45 -782 -186 0 
515 532 -539 0 
-781 471 -80 0 
-326 888 479 0 
-225 777 -199 0 
-985 785 -468 0 
279 391 -449 0 
-906 -577 -330 0 
203 835 -647 0 
277 792 -596 0 
-855 -568 244 0 
852 126 265 0 
757 244 578 0 
-86 -51 -848 0 
-983 -985 184 0 
148 532 -875 0 
-569 907 82 0 
591 -475 -633 0 
-825 857 -600 0 
-551 269 -126 0 
-187 959 -282 0 
-380 -225 -71 0 
570 361 -284 0 
930 777 793 0 
-976 -146 -798 0 
96 484 -662 0 
-818 -436 766 0 
-721 769 -377 0 
-501 -927 768 0 
175 390 -122 0 
79 50 -645 0 
-680 742 76 0 
75 654 575 0 
-427 740 73 0 
-520 -593 -636 0 
151 419 44 0 
-109 -995 253 0 
-285 -6 -233 0 
354 -607 -563 0 
573 -681 -687 0 
-357 -757 828 0 
-70 -146 780 0 
654 508 -32 0 
-288 -501 140 0 
873 559 -337 0 
882 803 -95 0 
91 -627 -416 0 
-902 457 370 0 
-945 203 -43 0 
642 871 -218 0 
525 -527 345 0 
-237 -826 -864 0 
58 -636 73 0 
-71 -900 -765 0 
665 545 720 0 
806 903 463 0 
-416 -129 137 0 
937 -294 20 0 
-71 -298 181 0 
761 -230 355 0 
266 -806 -359 0 
-461 -732 -645 0 
140 -12 -185 0 
93 930 -595 0 
234 716 -935 0 
166 -616 -207 0 
-962 -32 -89 0 
289 -128 906 0 
-580 -180 -854 0 
-389 -778 606 0 
-325 230 -614 0 
-36 79 206 0 
803 -724 928 0 
-455 923 -315 0 
152 -970 -705 0 
620 -183 -93 0 
715 938 -374 0 
353 891 223 0 
-580 -685 -636 0 
463 716 647 0 
212 552 -790 0 
968 787 -850 0 
-406 -848 997 0 
-845 -443 -144 0 
269 -507 -923 0 
-536 443 860 0 
967 -70 655 0 
964 -740 -89 0 
663 -995 -950 0 
-763 -538 -797 0 
542 -585 -684 0 
-850 270 731 0 
-870 980 933 0 
-180 629 -764 0 
-53 -635 399 0 
-739 311 -506 0 
-59 226 604 0 
210 137 209 0 
-223 -175 -620 0 
888 -263 693 0 
60 163 -188 0 
278 838 -259 0 
-393 198 -27 0 
353 -8 -725 0 
-41 705 968 0 
357 -238 864 0 
946 968 802 0 
-616 -537 142 0 
-576 -767 253 0 
-174 -841 859 0 
518 -963 815 0 
-654 -109 -717 0 
582 -223 106 0 
-820 -520 -885 0 
436 767 -737 0 
-94 -401 -557 0 
-58 -246 -709 0 
561 176 -239 0 
-709 158 356 0 
959 -145 -687 0 
-771 10 -293 0 
-19 -21 -805 0 
-523 -295 616 0 
-337 -677 -72 0 
-907 -551 549 0 
311 950 185 0 
963 688 -341 0 
-884 975 -972 0 
-595 77 -917 0 
695 400 -643 0 
-256 376 -211 0 
605 -516 186 0 
-319 617 -204 0 
686 573 -712 0 
596 450 -808 0 
289 -559 58 0 
-929 -714 132 0 
-344 796 699 0 
-762 737 825 0 
-316 -37 121 0 
809 -278 610 0 
-540 -106 181 0 
-465 -230 -679 0 
415 -965 -718 0 
213 -141 -437 0 
-689 635 684 0 
352 229 553 0 
-134 392 564 0 
415 -167 -968 0 
578 -8 -617 0 
-880 544 -616 0 
626 -633 -375 0 
-227 374 -174 0 
110 820 -693 0 
527 -991 -543 0 
-224 55 576 0 
285 249 486 0 
-53 402 452 0 
275 -231 419 0 
-767 355 60 0 
-1 -926 -133 0 
-37 -356 761 0 
-973 844 -941 0 
-146 -523 895 0 
-488 -426 808 0 
875 257 151 0 
-730 -66 -217 0 
