p cnf 1000 700
-638 326 -107 0 
-998 -272 -804 0 
-427 -886 191 0 
298 -566 118 0 
-816 -348 -274 0 
-453 -483 752 0 
768 184 -661 0 
-504 -703 -357 0 
51 833 702 0 
-859 -825 713 0 
-380 709 850 0 
913 196 629 0 
-808 -675 466 0 
-894 -896 -711 0 
330 879 -917 0 
-662 461 -110 0 
-101 279 -780 0 
133 -576 497 0 
949 -405 514 0 
440 -549 717 0 
407 -782 -594 0 
-322 -713 -963 0 
-961 -889 341 0 
355 -6 -907 0 
-828 1 982 0 
-4 -332 190 0 
-255 253 -388 0 
-919 381 -466 0 
686 -19 425 0 
383 972 -301 0 
-656 726 805 0 
759 -15 -30 0 
355 896 385 0 
-546 -896 -174 0 
501 463 -8 0 
-538 957 -297 0 
143 -671 -953 0 
572 -808 -998 0 
310 778 -497 0 
-178 314 -182 0 
-715 -643 -859 0 
488 -721 685 0 
340 598 686 0 
-168 -744 -698 0 
118 937 -403 0 
58 525 -122 0 
826 -258 -896 0 
284 -74 991 0 
-113 489 60 0 
155 371 -357 0 
178 179 792 0 
-30 -500 -840 0 
573 -906 -457 0 
-19 867 860 0 
-743 954 -951 0 
-488 -331 -939 0 
-287 -877 939 0 
365 511 822 0 
-186 590 -505 0 
-953 -253 499 0 
-572 922 -506 0 
-798 -382 855 0 
689 541 -669 0 
736 603 -498 0 
658 -216 -533 0 
-345 854 641 0 
-472 -509 -442 0 
649 -714 699 0 
412 453 60 0 
114 172 4 0 
-509 -950 -488 0 
-865 770 662 0 
29 535 -567 0 
951 -810 928 0 
-504 -534 72 0 
-995 990 632 0 
389 -366 -409 0 
517 -198 483 0 
-648 48 -707 0 
-587 -228 -219 0 
-86 387 541 0 
-331 679 -40 0 
-314 955 89 0 
-109 -593 -173 0 
28 -735 410 0 
261 -895 -745 0 
-969 83 214 0 
593 183 244 0 
4 482 -111 0 
-170 -819 -63 0 
-777 -727 419 0 
-971 586 78 0 
-757 727 -114 0 
8 -479 -241 0 
833 750 -48 0 
-720 -359 -290 0 
618 670 -122 0 
-293 822 450 0 
-47 -619 623 0 
630 -923 -813 0 
803 -731 138 0 
458 173 -183 0 
583 -739 -857 0 
-314 22 -552 0 
-669 -484 -603 0 
362 -965 -213 0 
-792 -421 -666 0 
901 448 -190 0 
-686 630 759 0 
-64 816 339 0 
-656 115 831 0 
3 834 403 0 
-967 273 763 0 
2 635 558 0 
197 -665 213 0 
-457 58 557 0 
-753 839 -679 0 
-842 -468 9 0 
-493 -40 -522 0 
166 253 322 0 
423 -700 -67 0 
11 181 -18 0 
320 -453 107 0 
-582 -388 547 0 
21 -634 -348 0 
4 -280 -869 0 
139 -425 -554 0 
-346 -821 850 0 
-608 -200 -790 0 
1000 413 513 0 
198 -242 -444 0 
-837 -702 -904 0 
727 49 764 0 
312 -395 576 0 
702 -994 -644 0 
-166 72 -168 0 
43 667 -490 0 
164 -508 418 0 
463 -805 -353 0 
-798 -439 -284 0 
813 -426 82 0 
-637 -327 -840 0 
94 80 286 0 
-344 -456 -336 0 
635 924 844 0 
253 220 94 0 
326 763 -656 0 
829 -505 -157 0 
-113 728 -677 0 
418 534 -269 0 
-44 430 -145 0 
756 377 220 0 
-116 -972 22 0 
-711 -303 -29 0 
-212 253 -140 0 
-99 -278 -397 0 
576 483 -347 0 
-624 386 -305 0 
-527 -517 -441 0 
125 -192 -724 0 
-260 474 -885 0 
-244 -43 -788 0 
-788 501 -540 0 
120 547 876 0 
109 -399 349 0 
728 91 741 0 
56 201 780 0 
-230 160 -333 0 
745 -889 842 0 
748 -851 -587 0 
-376 437 -760 0 
-679 -159 214 0 
543 -450 -317 0 
624 687 651 0 
-823 189 765 0 
583 557 -558 0 
387 -983 -390 0 
319 211 385 0 
921 873 -695 0 
-301 883 -30 0 
444 173 234 0 
115 981 -998 0 
23 660 -868 0 
903 -219 636 0 
957 116 -292 0 
275 614 436 0 
-416 -979 -599 0 
-284 -773 -615 0 
433 -655 237 0 
198 3 -342 0 
223 -413 -196 0 
-912 -572 664 0 
-173 -776 -856 0 
-246 955 330 0 
-114 -84 999 0 
-870 44 -730 0 
-950 -206 -165 0 
-734 295 -678 0 
776 -417 533 0 
757 -881 -863 0 
-83 -740 -245 0 
629 -127 -422 0 
-636 -59 -914 0 
-999 -789 853 0 
-465 -90 -635 0 
238 798 185 0 
248 278 347 0 
-370 31 -290 0 
494 651 42 0 
311 961 -835 0 
998 615 -690 0 
251 447 -728 0 
839 36 -11 0 
856 -149 -383 0 
277 615 467 0 
145 989 -810 0 
788 27 -810 0 
-517 254 406 0 
95 405 -847 0 
-812 -674 -982 0 
-296 -464 -889 0 
-885 -598 -190 0 
-487 60 769 0 
122 735 -180 0 
-815 -940 715 0 
487 78 847 0 
256 -794 551 0 
761 -756 -630 0 
580 -945 343 0 
-918 549 525 0 
896 -741 -501 0 
-139 -153 229 0 
305 10 841 0 
250 680 -938 0 
-197 -595 94 0 
247 -974 524 0 
864 41 -566 0 
356 226 111 0 
954 -28 -439 0 
-470 -772 -2 0 
405 -66 -454 0 
-912 319 -176 0 
197 278 -809 0 
-451 -263 -664 0 
913 -552 176 0 
-95 144 -812 0 
995 317 -846 0 
197 -44 -926 0 
