p cnf 1000 950
-588 -773 -947 0 
88 -308 312 0 
-504 -186 258 0 
-932 229 401 0 
-617 708 701 0 
138 757 395 0 
-721 -22 -51 0 
993 -307 436 0 
879 604 -330 0 
347 169 183 0 
-604 441 232 0 
-434 443 633 0 
596 910 -383 0 
-568 331 544 0 
-598 367 454 0 
-968 95 43 0 
-870 -829 -587 0 
833 211 -307 0 
-347 59 -631 0 
-374 754 -638 0 
940 784 920 0 
-845 -620 824 0 
338 285 460 0 
317 -766 -17 0 
286 -629 -357 0 
-812 796 -755 0 
-660 239 366 0 
-858 454 -895 0 
-714 521 -391 0 
267 278 -613 0 
-804 382 -940 0 
-998 434 -409 0 
946 -162 561 0 
-555 -886 -660 0 
-114 -349 -28 0 
-89 505 -842 0 
-563 -224 692 0 
100 869 292 0 
-253 -703 -604 0 
405 -2 186 0 
515 183 64 0 
154 -740 375 0 
-857 622 558 0 
-391 -144 -107 0 
431 762 859 0 
-262 -394 -719 0 
-770 -52 -709 0 
84 185 280 0 
112 -506 -284 0 
-603 -53 -497 0 
329 613 705 0 
268 -571 -29 0 
913 -779 -286 0 
586 974 572 0 
-250 -965 934 0 
-943 -711 62 0 
-503 -236 695 0 
-97 237 -28 0 
-146 -507 -699 0 
496 -907 796 0 
-332 411 -541 0 
-884 230 -989 0 
790 570 894 0 
45 428 -26 0 
984 5 -682 0 
-38 -714 -890 0 
-301 263 -260 0 
-906 618 -75 0 
531 -566 -805 0 
-536 -472 -586 0 
-936 -135 -630 0 
-910 780 -586 0 
557 856 604 0 
-535 -13 835 0 
887 -471 -460 0 
-763 -727 151 0 
-217 751 239 0 
121 216 608 0 
-488 921 -813 0 
-150 -269 801 0 
-457 -955 -479 0 
-681 -827 406 0 
676 -752 290 0 
269 -431 982 0 
661 -184 852 0 
459 -815 740 0 
582 -583 -571 0 
872 192 197 0 
990 -383 476 0 
-829 128 -798 0 
-759 -375 182 0 
-982 738 636 0 
38 -107 -223 0 
362 848 98 0 
-316 796 357 0 
-678 569 -136 0 
-63 144 262 0 
900 -965 685 0 
57 -761 -624 0 
872 -207 -381 0 
-751 -456 633 0 
445 -160 321 0 
-285 558 254 0 
160 -589 657 0 
-984 767 827 0 
-176 -290 909 0 
359 -513 -38 0 
295 -322 61 0 
-491 -653 127 0 
-473 -297 803 0 
-9 -631 -45 0 
661 581 -869 0 
-511 -220 295 0 
294 45 -435 0 
-267 -737 288 0 
-464 306 -544 0 
-26 77 -141 0 
695 -185 -928 0 
920 200 -777 0 
374 -342 309 0 
487 -254 378 0 
-804 713 -177 0 
-136 726 -957 0 
-575 -55 -916 0 
-511 279 -893 0 
-45 975 -745 0 
77 -680 131 0 
-660 -32 -333 0 
-793 -227 262 0 
-504 -550 794 0 
764 204 -555 0 
54 38 509 0 
-502 946 558 0 
614 -906 487 0 
-446 528 974 0 
-767 414 96 0 
925 -239 659 0 
767 752 -464 0 
-130 -500 -941 0 
-373 872 -896 0 
206 614 -742 0 
-984 -917 -965 0 
-761 87 180 0 
-584 345 -265 0 
-286 -582 883 0 
-993 685 999 0 
511 948 934 0 
-447 952 652 0 
53 -906 -27 0 
223 -420 152 0 
-201 -289 124 0 
-507 -611 260 0 
483 981 562 0 
154 -875 -190 0 
-510 917 509 0 
555 -819 -103 0 
-514 -425 -843 0 
-701 -633 -704 0 
791 -706 847 0 
411 207 -185 0 
830 411 829 0 
761 -417 962 0 
-736 990 -767 0 
602 -72 -169 0 
914 902 -288 0 
413 -187 -376 0 
619 965 -256 0 
-975 -5 981 0 
-410 972 -656 0 
-969 -669 -191 0 
309 510 304 0 
-991 909 916 0 
919 -923 -23 0 
-150 -819 -376 0 
10 888 925 0 
201 -571 812 0 
-410 -851 -842 0 
940 -705 521 0 
-95 -20 760 0 
843 -106 -8 0 
311 -346 -33 0 
-254 876 224 0 
-572 499 -497 0 
-458 -762 -675 0 
890 -503 -743 0 
732 -567 684 0 
-328 -966 924 0 
-622 430 418 0 
655 -451 961 0 
-485 140 169 0 
-985 959 -245 0 
-490 -233 -993 0 
-626 -316 -770 0 
-544 -217 35 0 
-650 -363 12 0 
432 -12 -830 0 
691 755 127 0 
-251 462 891 0 
818 33 292 0 
-472 -467 816 0 
68 -182 -133 0 
-340 -19 -22 0 
-682 366 -866 0 
-166 449 -496 0 
126 -373 764 0 
-735 431 352 0 
68 -269 -420 0 
-653 -28 89 0 
-790 446 980 0 
-572 179 -925 0 
200 79 382 0 
-959 -501 519 0 
771 -244 399 0 
-773 -307 -624 0 
-808 269 -554 0 
-145 541 233 0 
-406 95 706 0 
-222 -406 216 0 
-874 202 754 0 
354 -767 627 0 
958 52 -803 0 
-515 -740 945 0 
-844 984 156 0 
193 9 905 0 
918 720 -189 0 
671 255 -51 0 
-55 722 272 0 
-604 703 701 0 
-226 -433 563 0 
-538 -556 -442 0 
532 -488 -769 0 
113 267 318 0 
-69 -700 866 0 
-544 172 588 0 
23 -660 -840 0 
-168 420 -887 0 
-234 -642 540 0 
-84 -55 -273 0 
582 -251 -925 0 
