p cnf 1000 200
461 50 -509 0 
426 181 -670 0 
-543 -868 285 0 
60 768 186 0 
56 -757 53 0 
385 333 -593 0 
-245 388 -409 0 
-823 213 451 0 
646 574 -569 0 
187 -931 -137 0 
-191 -436 146 0 
924 -905 947 0 
524 681 -518 0 
-800 622 -747 0 
453 278 -97 0 
-361 -397 -290 0 
110 454 241 0 
650 -93 956 0 
958 788 915 0 
103 803 -527 0 
-708 12 -750 0 
-151 985 676 0 
-497 895 -10 0 
840 -776 -711 0 
-819 370 -871 0 
197 -14 -568 0 
-20 -820 -669 0 
185 -940 765 0 
-902 486 30 0 
354 488 835 0 
-89 144 -321 0 
990 386 -648 0 
595 589 255 0 
80 976 -867 0 
-977 -827 29 0 
-108 -696 818 0 
-703 181 -72 0 
-451 -430 -111 0 
-300 -154 -669 0 
401 47 -815 0 
-515 967 645 0 
-528 -516 523 0 
813 -984 -311 0 
-76 793 -830 0 
923 -592 -533 0 
660 -837 413 0 
-112 252 -420 0 
563 797 611 0 
33 22 80 0 
-772 891 -1 0 
752 227 705 0 
535 -202 340 0 
-969 -425 724 0 
-699 122 -7 0 
635 473 641 0 
-870 940 179 0 
727 -897 -12 0 
882 834 428 0 
20 -325 -811 0 
294 -975 -757 0 
-623 -876 649 0 
280 970 -924 0 
-880 64 297 0 
907 -523 -917 0 
264 651 -145 0 
496 -140 174 0 
452 -855 -908 0 
-531 -983 150 0 
655 808 118 0 
-978 -303 15 0 
753 187 -260 0 
-12 -229 487 0 
594 -647 301 0 
933 -635 -332 0 
301 -537 114 0 
16 -987 -647 0 
-710 -5 557 0 
-922 -694 -918 0 
637 -137 136 0 
-456 353 131 0 
-34 -908 317 0 
-829 -763 971 0 
-152 -812 784 0 
-454 -994 831 0 
-429 -94 -261 0 
433 6 283 0 
277 186 485 0 
-25 -564 -898 0 
-840 -739 -361 0 
-309 576 917 0 
561 753 618 0 
-324 805 467 0 
311 -225 835 0 
-588 418 -263 0 
607 -375 378 0 
905 -915 -107 0 
959 -405 -712 0 
76 780 -622 0 
-989 742 247 0 
-222 54 460 0 
-583 929 -340 0 
-243 254 -980 0 
994 442 412 0 
682 343 -46 0 
-515 965 -621 0 
646 839 955 0 
-335 -132 165 0 
-12 716 -256 0 
861 495 -401 0 
-380 259 -605 0 
-3 512 440 0 
79 -140 -732 0 
76 680 123 0 
-319 -147 -176 0 
697 -810 464 0 
41 136 -196 0 
-717 104 -387 0 
-346 -141 -565 0 
-334 688 943 0 
405 323 -32 0 
162 144 -311 0 
679 -500 921 0 
-567 -74 -333 0 
676 -307 172 0 
90 -432 -874 0 
-875 555 490 0 
-637 227 716 0 
-281 686 -340 0 
-141 362 -879 0 
-456 -38 -418 0 
-402 889 807 0 
-834 608 996 0 
-330 -364 958 0 
-504 401 286 0 
-805 -981 849 0 
-203 -912 -352 0 
147 -32 485 0 
531 666 -733 0 
524 -535 -563 0 
-94 83 358 0 
519 -721 717 0 
-94 -246 585 0 
-761 583 -311 0 
-124 706 372 0 
124 802 -715 0 
-432 -933 -283 0 
-40 -371 550 0 
-46 990 103 0 
-119 -17 34 0 
260 -450 -610 0 
165 759 -653 0 
-449 -224 147 0 
901 127 276 0 
847 -813 -576 0 
880 33 -255 0 
-148 -335 -778 0 
-351 -762 -463 0 
-347 -109 -319 0 
-829 -379 621 0 
893 -302 630 0 
276 -180 826 0 
789 973 353 0 
-938 -823 -997 0 
924 -724 324 0 
-467 802 -96 0 
147 -253 224 0 
87 -760 -686 0 
27 197 -58 0 
-385 -407 446 0 
-326 -106 -490 0 
-518 401 -187 0 
-304 -87 798 0 
-843 16 -186 0 
539 -928 -782 0 
531 366 -998 0 
496 -164 -573 0 
-965 -181 388 0 
-775 -220 675 0 
420 -39 484 0 
-88 -909 -960 0 
515 -800 -732 0 
990 571 826 0 
-663 -511 965 0 
257 835 -353 0 
-845 -862 933 0 
795 -702 -931 0 
-564 -117 -768 0 
-421 -748 -772 0 
-767 645 -873 0 
252 679 -857 0 
466 637 -592 0 
-598 785 29 0 
-345 70 607 0 
457 785 -28 0 
934 620 -541 0 
-724 878 -592 0 
-711 -789 -433 0 
-266 -942 -576 0 
405 -309 -798 0 
-817 -598 61 0 
