p cnf 1000 200
51 960 299 0 
-983 852 -774 0 
-353 740 1000 0 
-976 223 -824 0 
-251 -180 -823 0 
-219 774 -209 0 
380 -190 -607 0 
-112 -31 -305 0 
598 896 606 0 
-844 214 886 0 
-228 -713 114 0 
953 -235 663 0 
-15 -21 -517 0 
654 832 -845 0 
970 -977 954 0 
-893 379 880 0 
-978 -204 -27 0 
-515 338 740 0 
622 260 -415 0 
-53 -239 251 0 
-664 -546 118 0 
410 324 -249 0 
276 543 -45 0 
-534 -143 -690 0 
676 -282 -956 0 
14 843 208 0 
634 -322 263 0 
-565 350 72 0 
-183 -250 442 0 
-77 -143 -590 0 
546 830 948 0 
86 468 -219 0 
75 938 -408 0 
-995 -673 -467 0 
848 -632 -816 0 
179 -844 721 0 
229 515 -913 0 
155 -482 -702 0 
-701 -837 672 0 
-88 -191 -576 0 
639 -734 -759 0 
-498 558 713 0 
308 49 741 0 
-948 -547 -177 0 
-687 697 -729 0 
814 152 657 0 
457 -769 -803 0 
-210 -996 -470 0 
330 -536 -92 0 
-632 167 638 0 
430 -671 766 0 
8 -224 -254 0 
246 -96 939 0 
-262 -283 343 0 
-580 386 889 0 
-864 -382 480 0 
-64 23 -964 0 
-842 163 47 0 
-801 397 -201 0 
402 -797 -41 0 
-371 -843 334 0 
-163 -394 398 0 
-620 -865 -419 0 
-487 327 -816 0 
-734 -592 162 0 
-138 697 -908 0 
872 -909 740 0 
359 -240 798 0 
237 -117 826 0 
644 -955 848 0 
-734 -520 -192 0 
-575 -878 -884 0 
796 814 -495 0 
603 -565 309 0 
174 910 561 0 
-747 263 277 0 
52 297 -927 0 
-936 -494 -7 0 
-160 493 -759 0 
-52 -436 19 0 
-848 303 845 0 
-319 345 44 0 
-790 687 730 0 
421 640 -981 0 
552 82 -727 0 
-816 407 -302 0 
953 375 705 0 
605 302 901 0 
945 -253 -357 0 
-608 -938 -124 0 
-666 258 -674 0 
-9 -22 666 0 
-390 -487 720 0 
221 174 514 0 
-644 825 -752 0 
194 482 -883 0 
-918 -726 -892 0 
314 -294 150 0 
848 -807 -58 0 
336 482 889 0 
-361 825 -50 0 
-19 335 445 0 
621 -619 -557 0 
273 -926 -567 0 
31 914 224 0 
-666 691 781 0 
498 543 476 0 
151 959 915 0 
-443 562 -480 0 
697 -916 -364 0 
-843 363 883 0 
-543 739 808 0 
374 -219 -445 0 
62 378 880 0 
560 9 865 0 
711 -698 -524 0 
-236 -646 749 0 
129 666 -106 0 
261 -206 -243 0 
319 -568 -238 0 
414 756 420 0 
-557 801 -406 0 
-507 -277 -304 0 
-429 -786 -159 0 
-790 17 34 0 
591 -184 251 0 
-281 -619 201 0 
-936 877 -902 0 
-166 598 -458 0 
346 -561 -375 0 
-785 -219 -196 0 
-255 399 755 0 
88 -953 431 0 
-809 -155 259 0 
-36 741 -597 0 
943 -252 -11 0 
-264 631 -38 0 
-335 -60 897 0 
675 374 110 0 
370 -726 -592 0 
265 419 -735 0 
-596 -167 411 0 
469 723 -54 0 
987 713 81 0 
513 172 540 0 
-994 -690 -729 0 
-991 -590 918 0 
727 529 376 0 
960 87 -974 0 
831 -416 -15 0 
631 -635 -755 0 
892 -613 970 0 
641 -644 -4 0 
-446 870 426 0 
759 368 -468 0 
-471 427 -706 0 
113 -226 303 0 
332 -375 -647 0 
151 605 -116 0 
178 -107 928 0 
762 126 -586 0 
998 277 381 0 
-348 853 4 0 
-358 -657 -728 0 
72 52 -784 0 
-766 -240 356 0 
-437 -131 551 0 
231 -504 -909 0 
990 752 926 0 
195 926 -244 0 
984 148 216 0 
74 232 515 0 
-305 -917 -407 0 
-369 -477 347 0 
446 -440 -217 0 
-452 -416 206 0 
-472 -864 -118 0 
-251 -643 -346 0 
792 -893 -529 0 
729 -936 -255 0 
-674 330 -278 0 
998 -509 -39 0 
-729 -65 648 0 
-944 497 -869 0 
-827 -216 484 0 
713 -518 508 0 
714 -358 -273 0 
869 -913 -160 0 
606 618 941 0 
172 252 504 0 
742 -61 77 0 
-67 774 -819 0 
-311 582 -414 0 
414 340 -494 0 
437 -965 -722 0 
308 200 -191 0 
183 -623 928 0 
-730 770 -617 0 
49 852 -467 0 
602 993 940 0 
