p cnf 1000 900
510 415 48 0 
777 889 870 0 
-589 583 598 0 
293 182 -864 0 
822 607 785 0 
-256 -698 849 0 
-139 -50 251 0 
591 -628 -424 0 
-71 -388 634 0 
-509 947 900 0 
-358 -643 -997 0 
122 -687 911 0 
-895 -578 64 0 
-804 136 564 0 
736 -911 -858 0 
249 622 -942 0 
-109 -256 278 0 
904 408 464 0 
-236 155 774 0 
431 -775 -915 0 
8 -616 -282 0 
-329 565 -48 0 
699 275 728 0 
211 -287 -579 0 
806 -985 -441 0 
-313 918 225 0 
959 272 -276 0 
-939 853 174 0 
-142 524 -345 0 
765 66 -247 0 
-326 -810 -274 0 
-313 575 241 0 
-103 469 -362 0 
608 855 -640 0 
331 -122 1 0 
152 -694 -333 0 
765 -124 -492 0 
-46 -70 470 0 
-270 -844 -335 0 
-606 25 269 0 
133 421 818 0 
121 364 -289 0 
873 -887 -907 0 
-884 297 -305 0 
948 638 250 0 
85 923 204 0 
256 -338 -375 0 
881 594 707 0 
139 -639 -15 0 
-805 80 -874 0 
889 444 491 0 
-182 -656 -6 0 
717 560 21 0 
-144 863 -22 0 
-94 499 884 0 
340 514 199 0 
-414 -899 -431 0 
-979 -313 478 0 
-496 716 334 0 
-649 891 -66 0 
-235 943 -338 0 
-51 -812 -263 0 
-713 -604 402 0 
699 566 562 0 
-250 -109 206 0 
439 790 -126 0 
427 -709 571 0 
372 -942 979 0 
150 -235 -248 0 
-960 889 104 0 
-960 -534 -574 0 
-718 -621 148 0 
-169 -961 556 0 
5 -769 270 0 
926 290 -242 0 
319 125 346 0 
19 -748 -176 0 
-610 239 -380 0 
-167 102 -100 0 
9 -920 -78 0 
359 -683 793 0 
-669 -443 -592 0 
18 399 -168 0 
39 -318 333 0 
-218 -735 -626 0 
-986 -272 -894 0 
-860 893 202 0 
589 -713 -619 0 
383 468 -42 0 
60 46 -831 0 
-428 771 635 0 
-184 487 -34 0 
-516 60 -514 0 
-995 24 398 0 
-492 202 80 0 
941 -926 498 0 
579 71 546 0 
-293 -529 720 0 
-304 750 117 0 
894 945 -835 0 
321 240 200 0 
-201 -313 -278 0 
-598 -512 -952 0 
-788 900 -37 0 
939 590 -931 0 
-833 387 223 0 
716 -75 -373 0 
120 553 -654 0 
-953 213 -72 0 
45 460 -768 0 
-415 919 232 0 
982 580 525 0 
-965 992 -298 0 
-609 -793 414 0 
-456 758 -476 0 
356 389 488 0 
-495 -312 -985 0 
886 -149 -426 0 
65 -30 502 0 
-525 68 869 0 
912 -294 -81 0 
539 -185 637 0 
-452 835 -418 0 
-432 -63 -184 0 
-776 452 -970 0 
479 -314 -651 0 
898 -59 -253 0 
614 955 -356 0 
551 831 505 0 
-248 -120 -471 0 
318 -887 711 0 
-454 -833 654 0 
843 450 455 0 
610 -663 -965 0 
232 -327 708 0 
-403 -737 -729 0 
812 157 -878 0 
-265 314 -777 0 
810 643 413 0 
-315 720 -568 0 
-844 675 767 0 
74 -911 590 0 
740 870 -890 0 
724 706 -694 0 
-436 -214 862 0 
-199 69 -55 0 
180 751 -257 0 
