p cnf 1000 200
-581 218 -780 0 
-329 212 -436 0 
-394 -307 -26 0 
-281 894 -678 0 
157 317 -910 0 
151 -881 -97 0 
-381 680 -976 0 
-266 -955 -11 0 
56 -241 625 0 
265 672 -422 0 
351 -120 822 0 
-667 775 115 0 
537 -623 552 0 
197 -839 76 0 
302 211 412 0 
428 -479 -335 0 
-364 923 735 0 
88 -164 181 0 
-700 955 642 0 
-828 265 763 0 
-421 659 782 0 
-770 819 -136 0 
146 884 -906 0 
-753 146 -340 0 
498 678 263 0 
-247 687 -706 0 
-842 -647 -506 0 
-485 -985 -591 0 
170 260 -17 0 
507 861 -847 0 
843 739 384 0 
-123 -256 -39 0 
-613 867 -279 0 
-564 111 666 0 
-419 438 288 0 
-878 -436 384 0 
672 118 -429 0 
-384 238 282 0 
194 -205 663 0 
186 -752 -965 0 
-116 658 613 0 
-206 455 -124 0 
312 -768 937 0 
349 70 -943 0 
318 934 203 0 
395 273 -515 0 
773 137 -895 0 
793 -753 535 0 
-351 -952 -674 0 
-570 -371 832 0 
385 -140 -888 0 
433 835 -886 0 
187 739 208 0 
-143 723 -231 0 
772 950 998 0 
-418 738 636 0 
529 90 -459 0 
-265 -405 85 0 
-927 778 484 0 
-23 813 -37 0 
807 -784 742 0 
-974 916 868 0 
-295 773 -71 0 
-413 611 -559 0 
1000 -862 -102 0 
202 524 -867 0 
-97 -824 -986 0 
-461 154 -52 0 
-49 821 418 0 
-799 -276 958 0 
-111 -65 459 0 
752 -417 621 0 
-623 -33 -624 0 
781 853 -361 0 
89 -629 253 0 
216 -253 489 0 
770 -905 331 0 
887 11 -584 0 
-712 -951 -124 0 
-203 442 -683 0 
977 307 -208 0 
806 -239 -937 0 
765 -75 -111 0 
-712 -707 420 0 
-636 -991 -943 0 
-988 -405 853 0 
856 -385 559 0 
664 976 -807 0 
-447 503 193 0 
-577 -120 556 0 
-159 -396 -713 0 
-447 23 -954 0 
549 279 647 0 
66 -977 -723 0 
46 -667 567 0 
-415 -476 975 0 
-260 -571 979 0 
-480 -521 -401 0 
849 -724 -586 0 
-328 470 747 0 
-148 -157 463 0 
-427 -505 280 0 
762 725 308 0 
979 -772 449 0 
-187 -950 -817 0 
-967 -737 -78 0 
230 234 361 0 
492 840 952 0 
-86 -487 -276 0 
-205 487 -302 0 
31 121 -646 0 
489 -433 -657 0 
-933 107 -320 0 
324 433 -256 0 
-37 304 748 0 
623 -163 -708 0 
-967 -135 644 0 
-622 432 481 0 
-419 597 777 0 
579 -416 12 0 
479 -970 -85 0 
141 -489 -147 0 
705 -380 -344 0 
661 -50 699 0 
603 -577 277 0 
276 802 321 0 
552 579 -86 0 
804 -317 264 0 
-314 317 -444 0 
600 352 5 0 
218 -562 859 0 
688 918 837 0 
-215 -382 -501 0 
50 932 978 0 
295 -262 1 0 
-712 -151 -588 0 
-99 -541 -807 0 
-579 -158 904 0 
206 815 438 0 
-148 -354 -18 0 
-952 -139 -423 0 
-829 -572 -415 0 
345 30 -648 0 
-948 -601 831 0 
-649 196 -125 0 
990 -208 -136 0 
920 -776 938 0 
356 -210 411 0 
299 -155 368 0 
-646 -32 -586 0 
652 514 314 0 
545 753 -991 0 
198 -265 335 0 
221 907 -132 0 
-515 -703 635 0 
-346 -511 -266 0 
-757 647 508 0 
-246 -681 -305 0 
7 132 -961 0 
307 -273 -157 0 
-264 -412 859 0 
160 -68 814 0 
756 -293 -328 0 
-614 716 -75 0 
435 530 972 0 
739 -72 -88 0 
-758 -340 -9 0 
-261 24 -303 0 
-378 -251 -64 0 
-98 -709 462 0 
898 547 104 0 
584 754 282 0 
-339 897 -419 0 
903 -631 -764 0 
-19 -268 548 0 
683 -343 202 0 
-922 -879 839 0 
-397 -255 -520 0 
-877 502 -588 0 
325 -117 -768 0 
591 508 -660 0 
851 -80 541 0 
-702 -318 164 0 
-949 -704 541 0 
889 -715 -993 0 
-618 513 362 0 
-910 -857 -634 0 
-967 931 632 0 
145 655 -509 0 
316 -346 -707 0 
526 -690 -703 0 
-486 -671 -538 0 
908 -113 931 0 
768 -906 380 0 
-130 -171 694 0 
559 612 627 0 
-322 -200 158 0 
982 -730 595 0 
870 260 733 0 
18 -243 -261 0 
