p cnf 1000 400
180 -29 -979 0 
955 302 -239 0 
-496 609 674 0 
325 -784 -178 0 
349 -672 -252 0 
611 -143 -468 0 
667 -732 -904 0 
-127 902 428 0 
-154 -874 -577 0 
-461 651 -166 0 
396 716 -187 0 
-639 -122 549 0 
-607 -433 625 0 
284 -335 -860 0 
505 420 -29 0 
620 -537 -468 0 
-972 -313 144 0 
829 -991 88 0 
-52 11 477 0 
841 -147 -76 0 
292 -808 -453 0 
-24 -821 -765 0 
-25 -673 602 0 
162 -199 -238 0 
831 736 302 0 
-699 -392 -74 0 
829 818 -477 0 
-778 -409 904 0 
562 -895 -246 0 
58 -588 -496 0 
612 844 171 0 
-744 310 824 0 
-499 -563 -376 0 
96 -996 -732 0 
903 -93 231 0 
-358 -390 -58 0 
-578 -479 30 0 
-393 242 127 0 
-548 403 -37 0 
732 962 542 0 
-313 -795 -332 0 
518 -427 -54 0 
-455 83 913 0 
32 -741 -780 0 
-72 -980 -388 0 
-840 740 930 0 
76 -917 372 0 
133 -922 728 0 
-859 -383 -882 0 
-342 -13 295 0 
-39 -145 -491 0 
286 22 897 0 
-264 320 -213 0 
593 641 -861 0 
185 -156 178 0 
273 -625 717 0 
577 751 -711 0 
-35 847 -607 0 
-562 -220 759 0 
735 585 -443 0 
-821 766 596 0 
-303 708 -296 0 
-8 -660 346 0 
-968 -143 855 0 
-37 -701 -2 0 
631 -78 972 0 
290 -780 856 0 
-899 -249 -242 0 
-974 -920 -223 0 
312 185 -443 0 
28 165 733 0 
-747 105 -585 0 
-113 -84 177 0 
-610 264 592 0 
-112 -740 -1 0 
-146 277 -356 0 
-458 216 258 0 
-461 -829 -152 0 
440 909 -213 0 
850 -57 215 0 
281 788 673 0 
-500 -887 -804 0 
172 -138 -915 0 
-256 -475 -129 0 
344 650 -612 0 
-3 48 928 0 
-306 -270 -386 0 
-323 755 666 0 
-168 -867 -69 0 
525 -93 334 0 
-781 318 191 0 
846 -750 83 0 
375 551 836 0 
18 -813 171 0 
-973 810 491 0 
772 311 -286 0 
808 949 -627 0 
-933 971 603 0 
730 121 693 0 
-134 -646 -590 0 
123 249 80 0 
623 784 227 0 
-239 510 99 0 
445 -991 -596 0 
670 402 -721 0 
41 532 -323 0 
-895 738 -875 0 
-463 30 470 0 
968 -317 528 0 
464 -607 223 0 
-108 -325 818 0 
979 -132 873 0 
-258 889 575 0 
282 170 234 0 
-171 828 385 0 
-557 -342 554 0 
-853 -891 460 0 
-161 952 -41 0 
-233 869 -840 0 
-214 696 -365 0 
172 -792 -683 0 
344 760 853 0 
-317 491 971 0 
-278 -922 424 0 
-381 969 -284 0 
390 -896 -430 0 
-475 -176 514 0 
216 768 725 0 
-498 -756 -117 0 
297 171 50 0 
-606 -300 62 0 
801 195 170 0 
-8 -946 -329 0 
-631 -423 379 0 
-452 -982 -474 0 
14 -611 124 0 
220 -624 139 0 
620 409 961 0 
973 571 -667 0 
-206 443 354 0 
-235 -851 -668 0 
983 804 -545 0 
620 -614 257 0 
304 193 183 0 
352 -733 712 0 
-73 637 -123 0 
-765 923 711 0 
391 932 658 0 
775 457 636 0 
-75 -980 -825 0 
225 -777 746 0 
603 -896 769 0 
-88 196 -392 0 
-810 790 597 0 
-279 374 985 0 
212 -19 151 0 
713 129 817 0 
-716 847 498 0 
966 -961 -549 0 
-188 353 -788 0 
-40 386 -52 0 
-5 101 403 0 
877 -912 694 0 
834 -355 -48 0 
-74 -132 627 0 
694 -567 -465 0 
771 408 -902 0 
-640 -545 444 0 
957 480 -851 0 
-174 376 -757 0 
70 -120 -598 0 
169 -19 -449 0 
550 2 -556 0 
983 -722 -379 0 
-387 -129 536 0 
-397 -22 262 0 
-460 -387 992 0 
487 -350 591 0 
912 -757 444 0 
766 -382 -835 0 
-981 938 -625 0 
819 -260 -387 0 
-339 -888 128 0 
-868 -213 993 0 
-681 457 664 0 
138 -817 -118 0 
270 690 -349 0 
-255 -347 517 0 
-608 -916 136 0 
-844 126 -702 0 
295 465 -538 0 
-508 -425 27 0 
933 -555 -357 0 
240 -942 383 0 
280 344 -291 0 
378 -904 -924 0 
728 -173 948 0 
-994 -528 -71 0 
630 -379 127 0 
76 315 -121 0 
238 -258 -653 0 
-642 633 587 0 
952 -210 137 0 
-477 681 -383 0 
-623 728 -283 0 
-91 -766 -649 0 
804 -2 860 0 
380 981 -153 0 
-324 -156 235 0 
345 671 298 0 
-451 313 99 0 
-274 868 674 0 
-243 485 -31 0 
-129 97 -361 0 
303 -866 -806 0 
-683 -410 154 0 
734 104 175 0 
450 -643 -999 0 
-851 -564 -202 0 
181 847 66 0 
-556 -300 -19 0 
-899 580 45 0 
72 589 493 0 
748 -366 445 0 
-647 986 458 0 
-107 -634 395 0 
-211 -556 -608 0 
805 931 110 0 
-753 -735 551 0 
-937 380 955 0 
141 -19 256 0 
540 -720 133 0 
106 809 -621 0 
-682 -263 -242 0 
718 222 251 0 
664 917 -460 0 
778 316 -98 0 
-609 -614 -27 0 
-174 -386 994 0 
-920 958 25 0 
191 -324 -439 0 
-710 66 470 0 
-516 805 41 0 
643 523 182 0 
890 -35 -858 0 
-528 621 450 0 
-110 259 993 0 
555 -937 602 0 
866 984 886 0 
-810 -485 -854 0 
-640 752 200 0 
768 393 -516 0 
-262 867 -266 0 
100 157 436 0 
947 892 490 0 
-83 614 510 0 
-625 564 728 0 
738 -363 554 0 
-545 -540 -906 0 
-180 976 -301 0 
594 825 306 0 
-231 -494 -982 0 
-471 -825 -466 0 
848 709 769 0 
155 -264 -435 0 
-928 634 312 0 
-118 997 216 0 
-549 484 -734 0 
95 545 235 0 
-138 -977 604 0 
-568 -853 -400 0 
4 -891 242 0 
-778 903 503 0 
-772 -277 -857 0 
-775 -500 889 0 
-971 -118 -403 0 
-91 -334 -865 0 
-860 -748 -457 0 
-274 -428 -51 0 
-721 25 815 0 
396 761 400 0 
-72 937 193 0 
208 217 -171 0 
62 -861 862 0 
83 -816 -424 0 
70 739 -304 0 
942 -859 -868 0 
264 561 -345 0 
385 -735 -366 0 
494 63 -627 0 
871 399 -105 0 
-292 -532 758 0 
550 -375 228 0 
-268 -780 -888 0 
75 -488 -197 0 
-554 -561 -722 0 
209 -602 -313 0 
852 -535 777 0 
366 963 586 0 
167 852 -450 0 
-376 375 38 0 
91 467 416 0 
128 -983 987 0 
168 151 884 0 
