p cnf 1000 300
-319 -759 805 0 
388 -252 -242 0 
-61 -642 950 0 
-998 -16 -841 0 
622 302 -459 0 
143 -47 -779 0 
-344 49 -967 0 
-953 882 -707 0 
-344 818 897 0 
662 -118 -600 0 
626 706 -956 0 
868 545 409 0 
-728 741 -478 0 
792 88 797 0 
-180 -572 626 0 
-25 468 990 0 
317 -358 -673 0 
778 635 322 0 
401 -791 -748 0 
699 981 455 0 
-145 269 904 0 
-42 -308 780 0 
820 970 -588 0 
-955 367 95 0 
198 -350 -249 0 
458 154 -467 0 
289 35 -609 0 
677 -187 216 0 
-235 907 621 0 
490 482 569 0 
806 -423 630 0 
-461 670 398 0 
448 366 -10 0 
311 -196 -535 0 
70 -853 -316 0 
-159 724 -492 0 
733 645 216 0 
738 864 -680 0 
-379 72 -461 0 
371 -669 6 0 
809 542 396 0 
804 -792 465 0 
-659 -64 -123 0 
-114 372 693 0 
242 615 91 0 
741 690 947 0 
-894 -364 7 0 
-261 -105 869 0 
385 -779 -382 0 
759 721 663 0 
-306 -620 593 0 
773 -268 6 0 
763 424 497 0 
789 -873 20 0 
563 -567 455 0 
11 130 -419 0 
-622 -983 35 0 
-326 168 -190 0 
-368 -149 -167 0 
-579 66 519 0 
125 -310 752 0 
-286 -452 205 0 
-676 278 -854 0 
386 -898 -981 0 
773 415 867 0 
-942 825 -390 0 
747 691 -109 0 
973 631 857 0 
530 -887 647 0 
-539 695 -617 0 
-683 -560 625 0 
413 620 903 0 
993 560 -544 0 
-934 837 -507 0 
281 618 -904 0 
-317 -891 179 0 
-62 -850 -198 0 
-681 -399 -403 0 
957 -992 -315 0 
-206 -500 -672 0 
-437 317 -702 0 
-157 -480 430 0 
690 224 951 0 
263 57 811 0 
130 -246 515 0 
546 984 520 0 
192 -364 425 0 
141 363 193 0 
182 870 -319 0 
-120 841 778 0 
-835 459 -49 0 
-929 970 -962 0 
-507 -174 -772 0 
171 -289 -699 0 
183 -813 862 0 
-541 -909 -859 0 
924 -182 114 0 
-365 247 196 0 
59 -845 665 0 
-101 268 496 0 
-780 -805 542 0 
307 195 -718 0 
775 -480 944 0 
-241 -585 151 0 
-735 -297 -160 0 
848 -308 -898 0 
-194 684 123 0 
-205 154 100 0 
113 -902 -991 0 
-836 -109 506 0 
-471 -822 -395 0 
977 -902 -869 0 
-894 545 -972 0 
-851 512 463 0 
-809 215 205 0 
-572 -962 718 0 
-175 -646 -556 0 
-838 -646 340 0 
129 -943 -734 0 
829 760 521 0 
383 360 281 0 
-570 44 -842 0 
236 807 -164 0 
-615 455 -667 0 
875 -270 911 0 
-778 -409 23 0 
-227 -816 16 0 
-940 643 -207 0 
885 -594 425 0 
918 -880 261 0 
918 -138 -17 0 
700 967 969 0 
-436 -679 145 0 
804 -840 278 0 
-639 -92 -400 0 
-705 -518 -544 0 
-849 558 831 0 
-405 -303 961 0 
-782 -922 437 0 
695 432 -258 0 
-990 519 921 0 
970 207 868 0 
-110 -523 -356 0 
-534 -930 99 0 
-776 -232 -718 0 
919 678 -858 0 
970 370 -605 0 
565 -972 588 0 
649 449 -252 0 
398 861 -587 0 
251 -349 983 0 
-367 16 541 0 
248 237 -535 0 
-874 592 126 0 
-919 816 -187 0 
-904 99 -697 0 
-340 -277 -636 0 
456 859 329 0 
-85 -430 715 0 
778 427 25 0 
-821 -716 -283 0 
-728 -198 -40 0 
-702 -455 540 0 
-70 493 639 0 
-655 76 318 0 
-223 992 -287 0 
111 315 524 0 
288 821 -646 0 
-630 432 950 0 
-57 -91 -469 0 
315 -415 348 0 
-411 62 -801 0 
-29 820 778 0 
243 -611 -413 0 
-477 -432 -676 0 
-14 -221 568 0 
712 -61 -351 0 
623 -493 -774 0 
-141 -991 -758 0 
-774 770 721 0 
-699 205 76 0 
-86 685 -768 0 
827 385 838 0 
176 213 -839 0 
-817 -623 -363 0 
987 257 -188 0 
779 -968 -98 0 
-630 251 899 0 
975 748 629 0 
-35 306 170 0 
948 169 643 0 
-950 657 282 0 
671 482 411 0 
371 -265 166 0 
-624 663 -68 0 
156 649 -889 0 
-228 200 96 0 
-377 711 -294 0 
50 -573 787 0 
206 -576 170 0 
-547 -281 -428 0 
-604 872 317 0 
177 -129 -783 0 
247 -310 868 0 
804 -118 -262 0 
-726 -918 555 0 
-935 830 60 0 
479 290 -857 0 
-341 672 -428 0 
-473 -874 -592 0 
-558 -392 -743 0 
677 498 -853 0 
825 -833 -285 0 
55 -5 -655 0 
-753 755 301 0 
204 -638 -421 0 
173 -89 47 0 
-81 520 -538 0 
-148 938 939 0 
-598 -854 -236 0 
-759 689 -882 0 
-213 -625 -162 0 
69 -556 -299 0 
-539 956 377 0 
-897 -170 325 0 
-20 164 249 0 
-201 -375 882 0 
268 111 -218 0 
148 386 851 0 
-860 -319 910 0 
-323 745 -511 0 
-628 223 533 0 
-532 -381 737 0 
-121 -565 795 0 
895 -444 116 0 
236 642 356 0 
-769 -419 -505 0 
-101 756 -301 0 
-584 997 -166 0 
-592 73 -263 0 
-302 -727 -351 0 
-373 -173 36 0 
822 77 596 0 
664 -971 -839 0 
718 55 -697 0 
80 -931 766 0 
192 416 -858 0 
496 -426 -564 0 
-35 160 525 0 
487 673 -37 0 
-737 -786 -900 0 
575 -861 751 0 
411 -573 -901 0 
-588 907 374 0 
-666 -685 -318 0 
-302 -464 911 0 
-959 311 -46 0 
883 143 -526 0 
12 -388 926 0 
-755 172 644 0 
155 10 -361 0 
-503 384 495 0 
-469 -761 -182 0 
-810 -768 -849 0 
138 619 -324 0 
-234 14 129 0 
345 -249 -309 0 
-991 -199 81 0 
274 502 -398 0 
61 -102 150 0 
110 6 562 0 
947 73 472 0 
-245 58 -847 0 
469 29 607 0 
-997 329 -950 0 
-760 348 -225 0 
-668 -64 -684 0 
758 590 515 0 
-133 -926 -223 0 
468 338 -887 0 
-887 607 358 0 
-130 386 -440 0 
218 441 -361 0 
-417 -461 -74 0 
-87 692 97 0 
-32 204 -14 0 
-58 466 -421 0 
-640 -921 -916 0 
200 291 -183 0 
896 19 819 0 
930 -100 611 0 
465 933 256 0 
-652 682 866 0 
-369 417 -841 0 
427 160 940 0 
-538 718 -290 0 
30 -153 604 0 
-685 192 839 0 
-917 776 782 0 
940 674 -12 0 
