p cnf 1000 100
-342 636 -959 0 
884 -634 296 0 
275 844 -296 0 
677 -827 67 0 
-442 -664 -43 0 
-187 -146 405 0 
-659 543 -912 0 
997 -761 580 0 
622 199 448 0 
-111 164 -569 0 
648 222 -372 0 
-380 936 323 0 
-436 437 145 0 
621 -391 562 0 
-785 -529 -608 0 
955 -205 234 0 
909 -782 566 0 
301 519 278 0 
-152 194 576 0 
-91 -882 490 0 
-142 -250 -685 0 
-433 -794 776 0 
-353 830 -643 0 
-351 -889 268 0 
52 439 -879 0 
-496 351 593 0 
-941 -745 -775 0 
-650 517 72 0 
591 366 573 0 
-897 394 -209 0 
-538 686 -462 0 
908 -900 -238 0 
-85 588 -207 0 
4 -788 433 0 
-436 768 -646 0 
-523 88 -531 0 
-691 911 -933 0 
67 85 373 0 
246 708 452 0 
-816 661 -690 0 
-434 793 346 0 
-440 832 -573 0 
-753 -296 661 0 
818 -634 -120 0 
298 180 840 0 
-689 368 4 0 
-629 84 882 0 
-814 -786 -743 0 
-827 -306 690 0 
406 812 -48 0 
-395 -345 -594 0 
309 -619 638 0 
-11 743 -727 0 
-125 -320 -535 0 
135 -852 -4 0 
255 -109 -70 0 
965 -185 -148 0 
379 783 -593 0 
-679 -503 -211 0 
-524 -27 -300 0 
481 340 -816 0 
-533 943 518 0 
880 784 829 0 
-912 -892 900 0 
-796 719 -156 0 
-421 -624 213 0 
688 833 -623 0 
972 -349 -758 0 
116 -806 689 0 
-588 -761 349 0 
490 -41 -510 0 
-729 507 -118 0 
317 -892 886 0 
-645 933 847 0 
-404 -361 -616 0 
19 -717 -792 0 
-922 -143 -869 0 
-813 631 -50 0 
562 -261 744 0 
-322 659 -494 0 
-929 -830 -201 0 
-598 -785 921 0 
510 607 -485 0 
166 -488 469 0 
-405 610 919 0 
563 -777 -227 0 
914 -23 -578 0 
520 -19 882 0 
116 46 -910 0 
-301 -652 613 0 
-418 -280 -431 0 
-896 664 316 0 
-683 -986 -190 0 
761 532 676 0 
-909 414 60 0 
-516 -541 -649 0 
-18 -984 572 0 
-597 354 971 0 
-279 -319 989 0 
-442 -59 770 0 
