p cnf 1000 600
-387 985 796 0 
227 302 -238 0 
706 216 -41 0 
727 -348 160 0 
-813 -693 -51 0 
-933 677 456 0 
166 -680 -930 0 
99 -155 567 0 
942 -216 902 0 
-182 -634 717 0 
-772 532 -979 0 
912 -453 -813 0 
-828 -667 -72 0 
-745 -19 -458 0 
788 352 -293 0 
-743 -591 628 0 
-52 236 257 0 
552 -127 -833 0 
-595 -98 -762 0 
-933 -142 -353 0 
982 -240 -566 0 
-746 431 -830 0 
-864 -42 -598 0 
957 118 561 0 
-638 -3 338 0 
329 -986 695 0 
-432 509 65 0 
710 71 270 0 
-134 614 -425 0 
75 -703 -352 0 
795 -731 979 0 
-417 17 884 0 
-715 282 -377 0 
-502 -883 -14 0 
811 -193 -987 0 
296 9 -343 0 
-716 379 -248 0 
-338 -863 -670 0 
-747 332 -230 0 
-28 -218 -975 0 
-840 108 929 0 
-64 398 -487 0 
353 -395 -768 0 
-801 -458 -689 0 
636 92 660 0 
-901 -642 -427 0 
428 872 454 0 
-273 548 -136 0 
-218 843 417 0 
-265 -96 691 0 
-165 -420 531 0 
-445 -76 781 0 
-113 628 776 0 
481 -178 527 0 
756 -280 -285 0 
-390 211 821 0 
-82 528 432 0 
-830 -118 221 0 
-895 -157 -987 0 
-973 888 -711 0 
-496 971 -708 0 
-999 502 586 0 
625 -275 388 0 
-62 -882 273 0 
605 -465 689 0 
-405 561 633 0 
-932 125 371 0 
-920 -408 129 0 
724 103 379 0 
-209 -210 213 0 
795 -283 581 0 
-308 -975 -78 0 
-891 -56 -413 0 
65 384 -444 0 
-94 40 774 0 
-875 331 827 0 
933 492 -545 0 
112 502 -185 0 
-75 -270 -445 0 
-672 -778 364 0 
900 481 -408 0 
841 148 367 0 
682 -951 343 0 
-791 -803 677 0 
81 -310 19 0 
910 971 848 0 
66 -503 -128 0 
-437 -34 -746 0 
377 211 208 0 
414 664 -751 0 
186 -692 648 0 
-175 -244 -330 0 
-200 868 991 0 
448 -568 -304 0 
-510 40 271 0 
-182 -102 601 0 
490 71 101 0 
-433 898 -587 0 
794 -131 531 0 
-164 -352 -990 0 
370 506 -921 0 
567 360 257 0 
-134 -908 159 0 
-330 -396 138 0 
817 140 -208 0 
-3 -287 -717 0 
319 12 -554 0 
178 -440 -500 0 
466 634 -405 0 
-788 537 839 0 
-637 880 -268 0 
24 -287 548 0 
32 -15 -75 0 
-297 -431 -67 0 
301 -922 967 0 
522 902 -565 0 
-994 746 -617 0 
403 -64 -404 0 
-122 216 -821 0 
-520 671 -632 0 
-197 -676 -764 0 
-984 990 -187 0 
71 -328 969 0 
125 -143 -318 0 
-663 588 320 0 
929 -900 -648 0 
27 547 -920 0 
858 724 13 0 
-391 -605 -777 0 
-739 -935 369 0 
408 972 -82 0 
-994 -265 725 0 
961 -768 -143 0 
-267 -479 228 0 
-293 -816 -888 0 
-665 -606 -673 0 
224 -724 -383 0 
-743 796 497 0 
-525 916 521 0 
-135 196 -99 0 
-311 -60 -818 0 
-19 536 830 0 
39 481 -257 0 
-292 -18 -489 0 
-309 569 551 0 
908 728 -375 0 
954 -652 199 0 
976 -830 -131 0 
-15 -463 -792 0 
-386 -862 743 0 
987 165 -543 0 
552 -832 665 0 
327 -9 -43 0 
217 -812 -121 0 
-174 -272 -72 0 
-545 -35 202 0 
-821 -6 -407 0 
444 803 -640 0 
-58 137 549 0 
617 -609 -410 0 
902 -730 -395 0 
-479 -290 -304 0 
-762 651 960 0 
562 -216 -895 0 
62 -99 907 0 
122 -808 658 0 
348 209 359 0 
-233 789 59 0 
-269 -524 653 0 
-425 -569 46 0 
93 -748 -963 0 
-10 830 -622 0 
-763 -498 166 0 
-67 -348 176 0 
-233 -957 88 0 
-994 841 397 0 
377 -116 -337 0 
869 718 598 0 
323 -419 -872 0 
-615 991 -962 0 
493 326 351 0 
-236 422 -23 0 
-503 189 488 0 
882 -397 948 0 
20 119 -655 0 
-696 450 456 0 
77 -981 996 0 
317 682 706 0 
-711 807 -376 0 
-256 -25 502 0 
98 525 -338 0 
479 173 -810 0 
-947 -474 -36 0 
949 -538 552 0 
-591 756 -204 0 
-367 69 -316 0 
-169 -85 464 0 
295 156 9 0 
-727 281 -244 0 
-814 680 659 0 
-877 874 -671 0 
871 999 90 0 
792 678 -274 0 
-334 -11 -516 0 
717 -974 -718 0 
-321 -680 -88 0 
95 -495 116 0 
-692 -647 575 0 
426 845 861 0 
618 -668 869 0 
-726 -723 -772 0 
-224 -725 236 0 
375 -612 -290 0 
468 -25 585 0 
817 -701 -75 0 
-535 498 -738 0 
637 644 -356 0 
440 -416 655 0 
-529 565 107 0 
-629 75 -934 0 
140 678 -649 0 
597 -86 -789 0 
54 184 264 0 
-266 -51 -442 0 
-797 -568 184 0 
-782 470 -602 0 
-425 -709 -369 0 
141 -197 297 0 
-688 731 19 0 
-10 -577 228 0 
-773 -718 59 0 
-212 -963 214 0 
-529 322 757 0 
842 -343 -349 0 
-294 -732 839 0 
7 -83 553 0 
313 -787 751 0 
-565 -70 530 0 
-738 -919 -577 0 
-245 -100 936 0 
540 -76 -958 0 
337 783 503 0 
-279 600 -924 0 
-712 -263 -67 0 
592 -109 -506 0 
-117 646 593 0 
-882 631 515 0 
563 500 -22 0 
-174 583 -834 0 
-13 -521 -743 0 
-936 -461 969 0 
-60 -949 -909 0 
643 -788 134 0 
-833 926 381 0 
821 613 466 0 
274 150 39 0 
-249 420 -813 0 
238 175 16 0 
451 734 -393 0 
245 848 944 0 
-542 863 997 0 
421 -902 -220 0 
422 932 281 0 
-913 250 -167 0 
-904 476 721 0 
10 -655 344 0 
962 103 -906 0 
947 -672 -280 0 
-848 -331 -611 0 
-105 341 -580 0 
-442 798 407 0 
165 18 945 0 
-396 39 -711 0 
-991 -942 -1000 0 
-750 522 -434 0 
487 -385 -808 0 
203 806 359 0 
947 83 766 0 
-570 634 918 0 
-144 -194 653 0 
729 12 -669 0 
604 -672 -967 0 
94 810 -206 0 
-878 -483 -504 0 
669 -894 -700 0 
320 -144 -815 0 
-970 -446 -749 0 
86 -90 428 0 
291 -950 -593 0 
934 -661 632 0 
-943 -863 973 0 
-914 893 874 0 
676 623 -299 0 
297 -385 -728 0 
-213 864 986 0 
262 -718 -778 0 
-69 -960 -462 0 
-354 289 21 0 
645 928 -440 0 
-780 -690 -745 0 
724 -354 225 0 
439 -496 511 0 
454 109 -897 0 
122 -973 -652 0 
-602 287 -483 0 
351 460 -267 0 
-758 877 -495 0 
225 83 414 0 
713 74 460 0 
624 573 372 0 
-754 162 -430 0 
-76 -854 -666 0 
494 -589 210 0 
61 -222 24 0 
-592 541 457 0 
796 -346 -491 0 
233 72 851 0 
577 875 -761 0 
-29 -656 354 0 
90 -670 536 0 
373 -687 -456 0 
-409 511 -392 0 
-612 680 473 0 
-392 -981 -47 0 
310 -422 331 0 
967 -878 424 0 
-610 508 410 0 
880 532 974 0 
-874 -190 5 0 
-914 735 699 0 
-399 375 -825 0 
-709 490 87 0 
47 601 348 0 
580 422 236 0 
-606 -953 988 0 
-34 -160 -762 0 
-403 857 -618 0 
380 -181 36 0 
892 869 546 0 
-734 -465 -36 0 
203 759 505 0 
585 -215 905 0 
607 15 232 0 
-542 -287 -943 0 
-246 752 997 0 
484 -26 -761 0 
569 -325 905 0 
760 -34 -511 0 
303 -60 396 0 
820 -367 -742 0 
-350 507 -442 0 
513 -656 181 0 
-634 -54 -110 0 
-377 63 -223 0 
-743 -132 176 0 
359 -722 -124 0 
849 -188 -400 0 
254 -954 386 0 
-477 -160 -100 0 
214 -514 657 0 
695 -527 143 0 
-390 101 757 0 
-149 971 763 0 
-308 -618 -272 0 
-727 -867 -473 0 
536 390 417 0 
-508 321 840 0 
-1000 -367 366 0 
731 351 933 0 
507 986 428 0 
-52 710 -986 0 
-200 106 -636 0 
986 258 -71 0 
735 416 664 0 
990 350 921 0 
-468 -40 748 0 
286 984 921 0 
310 349 977 0 
-915 -72 152 0 
564 128 -415 0 
-761 530 64 0 
-978 -374 539 0 
-846 876 -109 0 
-801 -534 822 0 
-426 823 968 0 
-390 157 -321 0 
-778 61 147 0 
472 -426 241 0 
115 759 -645 0 
-327 -72 831 0 
833 918 -101 0 
-456 236 303 0 
108 -618 -397 0 
860 -284 447 0 
745 -168 314 0 
298 608 199 0 
-899 -198 -43 0 
209 7 416 0 
528 478 -138 0 
656 -538 541 0 
-846 -485 656 0 
-770 627 729 0 
472 -173 -195 0 
-214 221 300 0 
96 279 -762 0 
396 -842 -236 0 
-759 -556 -120 0 
-111 369 435 0 
876 494 530 0 
-474 143 -363 0 
952 -420 21 0 
296 842 174 0 
563 755 99 0 
-806 661 734 0 
800 -835 -892 0 
-942 929 997 0 
-846 -516 -691 0 
-447 105 103 0 
-853 -914 67 0 
808 981 83 0 
-50 -540 478 0 
-469 214 -252 0 
339 -459 -5 0 
-39 182 -963 0 
-523 -65 -14 0 
-81 -538 -207 0 
295 -8 466 0 
91 -505 92 0 
649 614 -938 0 
57 282 214 0 
-76 -317 778 0 
-724 -827 531 0 
524 705 -199 0 
-662 -346 -603 0 
-521 -874 187 0 
-888 390 173 0 
-932 710 -850 0 
-703 -883 990 0 
193 51 52 0 
-622 379 -230 0 
-450 185 594 0 
-834 -300 -679 0 
-771 94 931 0 
567 -435 365 0 
100 1000 306 0 
-708 46 443 0 
-970 -823 605 0 
-420 834 -638 0 
176 -156 -936 0 
-285 112 393 0 
-156 -932 471 0 
-810 -714 271 0 
129 -606 -677 0 
-9 593 850 0 
606 -138 485 0 
875 -596 -927 0 
-117 217 970 0 
589 -596 -999 0 
703 -251 -526 0 
585 -775 343 0 
-441 687 -573 0 
-406 281 -975 0 
650 251 -325 0 
949 -972 -490 0 
-325 622 148 0 
539 -343 733 0 
7 440 191 0 
-843 -591 -947 0 
-730 -418 -444 0 
188 443 120 0 
381 -224 -474 0 
-86 648 -706 0 
-127 278 -727 0 
835 -311 -399 0 
-453 499 61 0 
-575 657 396 0 
929 540 -205 0 
-190 781 604 0 
-806 893 866 0 
998 427 554 0 
449 -666 577 0 
-891 -242 149 0 
756 -122 428 0 
644 -627 -21 0 
400 -393 419 0 
969 -375 18 0 
-486 -881 -106 0 
849 -984 -826 0 
-243 351 -915 0 
-86 -659 619 0 
-316 -324 -136 0 
-751 183 -449 0 
799 238 -90 0 
-898 548 -122 0 
104 205 265 0 
-868 812 369 0 
685 -146 -947 0 
-809 640 -946 0 
-236 964 815 0 
-124 -400 261 0 
981 381 474 0 
651 -737 153 0 
-718 -987 -493 0 
-851 391 -748 0 
-792 -169 -742 0 
795 965 535 0 
-387 -453 -224 0 
596 -29 -592 0 
391 -831 660 0 
409 289 -778 0 
-957 323 658 0 
-532 693 278 0 
-782 828 -250 0 
-316 71 -617 0 
261 104 760 0 
980 -272 67 0 
-964 -819 774 0 
-658 -723 537 0 
-605 43 -662 0 
919 -531 571 0 
-610 733 246 0 
-361 -699 660 0 
982 773 692 0 
-38 728 -513 0 
878 -855 645 0 
701 -612 -330 0 
304 344 417 0 
191 854 420 0 
811 996 360 0 
312 467 -120 0 
-786 83 35 0 
-996 -324 -941 0 
241 -948 811 0 
937 -914 -90 0 
-959 106 622 0 
144 -39 -878 0 
-218 453 -95 0 
499 -179 939 0 
362 -157 353 0 
-134 -418 -699 0 
39 -804 -226 0 
-50 -335 799 0 
808 572 -481 0 
-546 -67 330 0 
134 -409 705 0 
-589 -47 612 0 
811 -576 -112 0 
861 947 310 0 
303 -55 -433 0 
559 -912 823 0 
-844 -164 65 0 
384 372 663 0 
770 543 -104 0 
-476 215 -926 0 
-368 -663 -942 0 
-394 387 -104 0 
-989 -470 -109 0 
-869 25 -800 0 
-117 -540 358 0 
550 353 -394 0 
-617 414 887 0 
-52 406 719 0 
882 -936 -413 0 
-78 316 -394 0 
-46 735 105 0 
-686 -524 133 0 
-160 -138 -330 0 
486 -891 326 0 
-12 -374 -872 0 
561 752 -478 0 
387 -150 809 0 
767 -887 195 0 
60 -212 194 0 
898 -58 -366 0 
-264 -205 517 0 
-699 414 744 0 
-260 -88 818 0 
200 26 625 0 
-33 943 -526 0 
-317 -532 -867 0 
46 -608 -506 0 
716 827 -478 0 
-988 36 66 0 
-520 -618 929 0 
-590 241 50 0 
-599 220 317 0 
-451 -644 -952 0 
-867 193 686 0 
-599 18 -5 0 
-872 654 774 0 
233 408 -852 0 
129 -97 -124 0 
-540 -122 765 0 
722 -325 -311 0 
-355 208 -57 0 
895 764 -170 0 
-763 711 -29 0 
279 544 197 0 
662 993 -822 0 
-430 756 148 0 
