p cnf 1000 800
-737 810 602 0 
-565 539 -777 0 
-817 -591 -971 0 
-781 -486 431 0 
650 233 -43 0 
-637 -752 922 0 
748 52 -118 0 
-510 490 726 0 
-252 -208 -7 0 
71 -431 -894 0 
91 490 943 0 
753 -860 -830 0 
692 999 382 0 
797 405 -361 0 
-83 381 -851 0 
526 152 724 0 
2 -439 -304 0 
-442 184 -331 0 
-992 -44 742 0 
-887 660 -9 0 
-308 -336 574 0 
995 233 -624 0 
-880 220 -782 0 
-605 -739 -649 0 
-751 599 -977 0 
-317 481 319 0 
838 -722 -270 0 
-626 522 -480 0 
706 548 -997 0 
377 -242 -401 0 
569 -245 573 0 
-297 -305 583 0 
-175 -925 -513 0 
-67 -870 -932 0 
-248 372 146 0 
4 182 -820 0 
997 -765 -122 0 
-16 -367 -368 0 
461 574 3 0 
70 865 802 0 
-386 526 -335 0 
-402 950 580 0 
539 -685 -558 0 
-447 -958 -560 0 
981 156 -823 0 
-959 -767 -143 0 
176 642 542 0 
-712 -75 -229 0 
318 310 903 0 
-546 175 -549 0 
854 -487 999 0 
-48 445 -57 0 
80 988 -615 0 
658 -888 654 0 
-756 298 -575 0 
-456 548 -706 0 
1000 -992 -412 0 
-511 461 -296 0 
353 88 418 0 
-40 99 -702 0 
652 -616 627 0 
-874 292 -319 0 
-714 745 846 0 
-468 -555 -58 0 
96 409 -776 0 
-689 -300 -332 0 
-238 601 -387 0 
-731 561 220 0 
725 -615 180 0 
103 507 -194 0 
-93 -886 -735 0 
555 178 565 0 
219 -98 -631 0 
-5 910 733 0 
491 -4 174 0 
-755 -381 -964 0 
-633 -792 327 0 
-614 647 -363 0 
416 -617 -232 0 
-954 920 -651 0 
-611 -214 308 0 
962 418 779 0 
29 669 588 0 
30 -766 181 0 
-649 379 -807 0 
-555 500 -598 0 
-547 40 -260 0 
-643 883 -116 0 
439 -685 -534 0 
-733 -4 -11 0 
-721 -72 -613 0 
-901 -377 119 0 
-317 766 -768 0 
-967 -574 446 0 
256 -40 -713 0 
-558 -206 805 0 
-117 479 695 0 
-235 658 -12 0 
457 308 -456 0 
394 785 -126 0 
561 -937 -680 0 
-468 328 -561 0 
420 -432 80 0 
720 -762 586 0 
-83 -238 -59 0 
334 -99 -490 0 
-546 622 986 0 
296 -152 89 0 
-5 400 595 0 
-601 477 -643 0 
583 98 137 0 
726 189 -88 0 
88 -982 186 0 
-857 -150 415 0 
-407 565 -466 0 
996 687 -676 0 
486 756 -483 0 
391 -344 -25 0 
-375 515 600 0 
-724 473 -772 0 
720 474 107 0 
222 -644 380 0 
-507 -904 -237 0 
-913 -440 342 0 
300 228 260 0 
825 915 -739 0 
903 711 -863 0 
498 733 -74 0 
190 336 219 0 
774 -6 -289 0 
360 422 87 0 
765 243 -547 0 
389 -918 158 0 
-641 659 -594 0 
-975 122 -864 0 
-102 40 -204 0 
113 119 989 0 
474 316 -15 0 
-941 -267 -936 0 
436 663 288 0 
-198 591 -48 0 
-365 -250 -541 0 
-786 793 781 0 
-306 -583 -201 0 
991 976 -402 0 
-63 174 -479 0 
685 -475 518 0 
-994 -987 334 0 
-524 973 360 0 
823 454 -645 0 
265 617 513 0 
706 759 -799 0 
-464 207 391 0 
-767 543 -13 0 
-799 766 -248 0 
699 657 -211 0 
-206 814 -23 0 
-752 -661 -324 0 
-559 540 721 0 
-850 -584 551 0 
-484 696 148 0 
582 527 -846 0 
-189 -636 -539 0 
647 -690 -954 0 
-911 -835 535 0 
-639 541 534 0 
950 -705 -732 0 
-245 -846 208 0 
125 -370 -863 0 
905 940 -598 0 
401 -316 833 0 
344 111 231 0 
-211 585 -769 0 
991 175 231 0 
-471 990 403 0 
-342 -239 -442 0 
-592 631 5 0 
-456 -899 -455 0 
-773 431 -811 0 
798 -550 563 0 
726 -589 -100 0 
-354 -761 -797 0 
519 379 183 0 
-808 788 688 0 
357 -955 -778 0 
417 742 499 0 
668 709 490 0 
-1000 -483 96 0 
-618 -830 250 0 
-838 -916 -797 0 
-749 -469 -660 0 
222 -106 -659 0 
720 -282 -588 0 
-504 -316 -727 0 
527 -622 -498 0 
466 956 221 0 
-397 164 -619 0 
-451 -312 83 0 
-989 -853 138 0 
-285 183 -857 0 
-315 -675 -949 0 
944 -372 -626 0 
-822 -994 -892 0 
313 465 -800 0 
-239 499 421 0 
865 729 714 0 
-844 772 -485 0 
600 129 474 0 
-376 -91 788 0 
-225 806 290 0 
-202 -177 -582 0 
