p cnf 1000 700
-84 358 -547 0 
-473 -672 -616 0 
931 398 -394 0 
-730 364 82 0 
-567 -284 599 0 
905 -380 -845 0 
910 52 -164 0 
832 -908 627 0 
510 515 451 0 
-507 394 -944 0 
56 330 -699 0 
990 -879 -341 0 
935 -970 -396 0 
640 -26 -352 0 
-788 21 -104 0 
46 491 -960 0 
-752 -459 452 0 
-734 -233 -701 0 
-790 901 -592 0 
-34 617 -592 0 
922 -13 65 0 
-192 -38 -970 0 
-996 176 559 0 
-238 186 420 0 
971 234 466 0 
378 -42 604 0 
-329 141 -634 0 
-22 90 -792 0 
-909 -877 -48 0 
646 485 -769 0 
-576 554 -465 0 
668 -318 -757 0 
-584 -507 543 0 
-552 -347 213 0 
378 -69 -179 0 
-682 -519 -788 0 
90 780 761 0 
-202 -187 346 0 
862 -850 -374 0 
307 362 -172 0 
-234 771 -23 0 
-813 -667 772 0 
313 347 191 0 
-585 -152 450 0 
-405 749 -70 0 
-577 -779 230 0 
-235 76 560 0 
-155 -429 -350 0 
-788 290 424 0 
-669 653 96 0 
734 245 548 0 
-370 -792 854 0 
-264 297 44 0 
304 -332 108 0 
-819 637 -627 0 
-361 -262 74 0 
823 588 -775 0 
563 -940 -233 0 
-482 828 160 0 
-934 736 197 0 
965 -148 -357 0 
-526 870 -556 0 
-698 -225 -318 0 
162 -999 -274 0 
-328 447 733 0 
-944 -426 -390 0 
906 -3 -798 0 
-459 -595 446 0 
-531 194 -740 0 
-802 651 119 0 
-628 818 -336 0 
-394 79 677 0 
-580 637 954 0 
529 779 -498 0 
87 -365 639 0 
471 114 -578 0 
-441 428 -760 0 
264 40 -880 0 
-890 41 -422 0 
-933 -874 138 0 
-215 598 -595 0 
612 214 -505 0 
-669 582 -169 0 
602 109 -439 0 
-789 100 999 0 
-647 649 778 0 
669 -51 -587 0 
892 -722 456 0 
-764 921 477 0 
909 -992 36 0 
-705 179 101 0 
-799 8 -666 0 
264 516 145 0 
715 682 588 0 
-23 -816 -73 0 
830 -326 -298 0 
