p cnf 1000 400
64 959 -406 0 
527 -425 -711 0 
-413 -451 -760 0 
-55 560 -105 0 
-184 680 -535 0 
-219 -586 -894 0 
962 -155 628 0 
691 708 279 0 
243 587 959 0 
452 -578 -66 0 
754 253 859 0 
-197 -234 606 0 
480 72 623 0 
161 -278 -900 0 
617 533 -24 0 
-940 -583 -840 0 
-338 -301 -512 0 
-97 -955 707 0 
708 9 810 0 
-243 -985 525 0 
-340 -513 391 0 
399 -606 -165 0 
478 -997 34 0 
-209 -446 463 0 
-33 -316 462 0 
16 -197 853 0 
990 -135 -415 0 
769 -681 464 0 
132 689 -573 0 
-113 -47 575 0 
13 -655 -997 0 
-166 625 -311 0 
397 999 -153 0 
523 -497 -169 0 
576 704 928 0 
-118 -436 -777 0 
-982 -614 -164 0 
231 -298 612 0 
-98 630 211 0 
722 483 974 0 
-387 437 867 0 
-86 684 229 0 
-914 828 -829 0 
-912 140 466 0 
834 -228 223 0 
-801 551 -766 0 
-862 -960 519 0 
956 86 -583 0 
-819 -356 -107 0 
-339 629 315 0 
-42 795 624 0 
-699 -448 12 0 
711 728 194 0 
-710 461 -767 0 
36 -743 832 0 
-477 938 -595 0 
-608 44 727 0 
-665 831 -543 0 
-295 124 -22 0 
-367 -862 -132 0 
-60 -340 457 0 
-129 113 -283 0 
-510 -723 -905 0 
-649 -729 595 0 
-222 -582 913 0 
-337 -403 -195 0 
-253 -776 117 0 
675 -177 -359 0 
-38 76 -971 0 
-78 386 -155 0 
963 -757 19 0 
-466 179 -101 0 
168 -591 -741 0 
-792 -409 877 0 
592 515 -397 0 
241 337 -713 0 
-537 -955 -853 0 
-476 520 -220 0 
406 -928 249 0 
533 216 -820 0 
118 -188 277 0 
878 -931 451 0 
862 146 -502 0 
-656 898 -344 0 
-803 -413 -895 0 
574 735 -495 0 
925 816 849 0 
263 -83 613 0 
-889 330 -435 0 
554 116 -398 0 
932 10 356 0 
-156 -344 -115 0 
-820 -550 564 0 
342 -289 264 0 
-525 -710 -708 0 
-830 -251 976 0 
-925 -160 462 0 
54 514 786 0 
-351 -965 -578 0 
-200 -119 -749 0 
-607 -217 -281 0 
530 -848 -822 0 
-806 718 -684 0 
-405 486 -637 0 
822 817 -359 0 
185 -762 619 0 
-335 -761 -555 0 
-841 -551 834 0 
213 881 -194 0 
770 -15 -163 0 
-815 -967 -758 0 
-499 -235 -291 0 
-571 -711 -259 0 
