p cnf 1000 700
-368 -102 183 0 
-798 64 -895 0 
-724 337 -90 0 
417 -565 -81 0 
852 766 764 0 
240 474 907 0 
-154 540 872 0 
-55 -903 877 0 
327 -231 547 0 
164 -113 256 0 
-359 -499 -41 0 
701 -713 -823 0 
-160 -168 -746 0 
1000 -67 -102 0 
778 -603 272 0 
-484 -732 -965 0 
410 944 -435 0 
-235 -872 212 0 
534 665 -352 0 
-646 636 839 0 
127 385 -294 0 
-740 -457 -614 0 
-815 -792 -473 0 
-471 123 310 0 
-10 960 -563 0 
182 151 -579 0 
-934 -16 633 0 
-295 -983 -47 0 
294 607 -347 0 
104 712 -616 0 
-433 802 -303 0 
-335 323 396 0 
-286 -265 655 0 
110 -141 92 0 
-707 -170 -913 0 
-735 463 758 0 
16 212 -792 0 
-22 -849 892 0 
-336 -977 5 0 
-828 -868 -638 0 
-34 -239 -384 0 
242 199 -907 0 
718 815 241 0 
832 -954 -259 0 
-62 71 -914 0 
913 -820 241 0 
280 730 -424 0 
807 634 482 0 
234 -569 225 0 
-473 -943 123 0 
-698 398 498 0 
873 -411 -341 0 
70 -890 7 0 
-1 -665 -43 0 
381 -537 54 0 
428 843 65 0 
-970 609 -821 0 
-687 -418 734 0 
-662 772 826 0 
529 852 629 0 
545 614 -873 0 
-955 724 -121 0 
-981 -193 -560 0 
-334 738 165 0 
-458 -687 195 0 
-220 995 -178 0 
-733 -900 496 0 
-657 203 742 0 
12 397 509 0 
118 372 -670 0 
-108 551 174 0 
-900 708 739 0 
-418 -643 -667 0 
591 483 -423 0 
266 -270 -209 0 
-155 980 423 0 
102 -520 998 0 
-73 351 -29 0 
-542 955 463 0 
701 -108 -165 0 
51 386 -455 0 
676 -846 -935 0 
-864 255 533 0 
-300 337 552 0 
-442 -92 -664 0 
-453 748 -715 0 
431 256 700 0 
-246 -210 256 0 
369 -96 832 0 
733 908 -613 0 
914 16 -865 0 
-244 -922 -320 0 
726 -371 -778 0 
758 140 -480 0 
649 -224 628 0 
-2 586 -806 0 
-126 534 915 0 
-730 -788 -629 0 
-625 465 387 0 
817 -232 887 0 
-881 632 63 0 
-71 607 427 0 
240 739 195 0 
344 -933 -855 0 
952 607 -171 0 
-895 -663 221 0 
-374 910 187 0 
-431 174 -918 0 
15 593 -450 0 
-383 -833 -49 0 
573 -567 601 0 
861 -585 262 0 
-419 146 559 0 
756 499 -607 0 
41 -985 787 0 
-472 -11 -309 0 
276 127 -763 0 
-549 529 329 0 
-399 -586 -905 0 
859 -963 -356 0 
-141 -48 -1000 0 
-861 794 822 0 
70 -456 -156 0 
795 -22 56 0 
-946 101 -193 0 
-749 169 -686 0 
565 -401 733 0 
376 -853 -831 0 
-881 -479 -902 0 
556 352 -742 0 
726 815 237 0 
-658 419 403 0 
891 -515 -847 0 
-671 628 -794 0 
-435 939 643 0 
-186 420 -119 0 
-265 -295 242 0 
807 -3 512 0 
-991 -944 608 0 
578 104 657 0 
-912 -287 914 0 
50 -591 947 0 
402 812 296 0 
318 -937 -403 0 
891 265 890 0 
-82 934 -350 0 
-49 -738 851 0 
-816 -1 -490 0 
-243 -229 -150 0 
-417 -191 162 0 
971 480 918 0 
895 647 110 0 
977 -498 928 0 
837 355 -122 0 
654 -805 338 0 
927 953 142 0 
829 -144 452 0 
250 649 -188 0 
-684 -759 378 0 
-196 -734 -878 0 
690 677 290 0 
-214 280 -669 0 
69 -655 124 0 
-539 774 450 0 
-136 77 56 0 
185 279 -103 0 
243 -432 -189 0 
410 629 230 0 
-979 244 480 0 
-139 227 -892 0 
-60 -418 132 0 
792 896 -246 0 
-636 -261 -770 0 
471 572 -754 0 
-446 871 28 0 
-145 166 -418 0 
-530 410 596 0 
230 666 -494 0 
204 451 687 0 
506 470 -173 0 
518 833 652 0 
472 -448 -344 0 
-885 -246 496 0 
292 54 857 0 
649 -102 -541 0 
-576 -375 -698 0 
-725 335 -952 0 
-819 24 252 0 
159 603 253 0 
860 810 461 0 
80 515 -449 0 
285 -240 804 0 
-742 -136 -233 0 
-895 -12 664 0 
259 -401 130 0 
549 -273 930 0 
686 297 347 0 
-792 -182 -236 0 
-669 -507 252 0 
852 -320 72 0 
-299 -217 -510 0 
-825 -948 846 0 
-208 309 708 0 
493 -231 -442 0 
445 286 -895 0 
-795 486 545 0 
174 -97 -13 0 
-434 -63 688 0 
-533 346 -371 0 
-10 182 -868 0 
764 682 53 0 
-273 284 624 0 
-484 425 -423 0 
816 345 178 0 
898 631 -597 0 
-379 985 -159 0 
-538 202 512 0 
342 466 572 0 
957 793 852 0 
-580 153 456 0 
-141 4 -850 0 
-272 -838 -906 0 
-359 117 820 0 
53 -662 76 0 
769 -116 -82 0 
-836 -202 -890 0 
-652 -827 -416 0 
-656 919 431 0 
230 391 879 0 
-988 807 -370 0 
211 826 925 0 
-671 6 -561 0 
127 336 -407 0 
877 81 622 0 
-647 -562 -409 0 
975 -536 785 0 
-280 -198 606 0 
426 950 -436 0 
785 -514 188 0 
860 477 333 0 
975 508 -586 0 
-960 -559 625 0 
-316 -985 671 0 
-418 -385 590 0 
800 413 525 0 
-297 531 -655 0 
-928 740 -426 0 
956 880 -411 0 
124 151 625 0 
-220 439 -690 0 
-952 -262 265 0 
-302 979 223 0 
-373 986 18 0 
984 -223 -807 0 
-23 -574 416 0 
-482 417 437 0 
649 -936 -80 0 
-614 -232 73 0 
863 817 -386 0 
624 -660 420 0 
148 -781 66 0 
-326 645 918 0 
-709 -990 -394 0 
-963 -275 -483 0 
735 -911 741 0 
-374 417 363 0 
-112 452 331 0 
-157 114 201 0 
840 738 -640 0 
-478 214 -85 0 
202 80 792 0 
-541 84 157 0 
-40 -61 -28 0 
-960 -867 -144 0 
678 420 -230 0 
-722 557 -601 0 
466 59 746 0 
-988 -366 887 0 
-976 973 -465 0 
-416 397 -185 0 
-420 887 -557 0 
-345 -867 -184 0 
-732 366 105 0 
164 -999 323 0 
6 -1000 -717 0 
925 -407 981 0 
234 112 212 0 
339 -235 717 0 
-143 -677 362 0 
-491 -412 917 0 
-750 -535 160 0 
-184 -990 905 0 
-311 -828 183 0 
-983 972 571 0 
-827 692 701 0 
358 81 -686 0 
41 611 -811 0 
835 661 387 0 
-226 -782 55 0 
-100 -387 -508 0 
-827 473 718 0 
943 846 -842 0 
275 400 896 0 
-230 442 857 0 
-629 -545 996 0 
-879 -980 -376 0 
-251 -577 -685 0 
-205 669 -891 0 
-45 -968 273 0 
-687 -624 -721 0 
-334 -568 187 0 
-639 -833 -261 0 
281 -531 507 0 
165 -714 -878 0 
233 -621 749 0 
238 975 810 0 
-854 56 893 0 
718 50 359 0 
944 -602 928 0 
836 380 -51 0 
731 -123 11 0 
-495 -542 116 0 
-810 448 -597 0 
903 -128 -781 0 
-364 93 110 0 
-118 970 302 0 
703 -120 -662 0 
796 -182 647 0 
631 -288 347 0 
-535 -586 172 0 
937 831 136 0 
-487 986 -446 0 
231 297 -716 0 
14 703 221 0 
451 864 -935 0 
-696 486 -477 0 
-876 90 132 0 
-829 -28 -648 0 
-326 988 -836 0 
-244 -551 812 0 
-2 212 367 0 
172 -979 71 0 
-748 384 -986 0 
-297 77 -311 0 
198 -877 -736 0 
797 290 -577 0 
-999 -194 657 0 
-574 669 -87 0 
580 661 -792 0 
-757 -920 420 0 
