p cnf 1000 500
-579 715 -132 0 
654 -883 -859 0 
-985 966 -818 0 
-782 118 35 0 
-916 609 -115 0 
-536 923 531 0 
-47 -886 -280 0 
541 -32 -285 0 
440 -126 -819 0 
351 584 -144 0 
-231 -287 171 0 
308 -477 -738 0 
351 356 -727 0 
12 994 297 0 
118 -838 -389 0 
468 -65 -663 0 
-842 -397 -160 0 
880 581 -116 0 
-869 796 126 0 
-562 -274 121 0 
-784 -605 699 0 
-847 101 218 0 
499 -80 397 0 
877 888 82 0 
321 -127 159 0 
805 611 -821 0 
792 -762 -775 0 
998 -956 372 0 
258 700 -822 0 
442 467 738 0 
-57 -506 977 0 
-452 11 943 0 
-420 -661 -937 0 
-783 -532 254 0 
-426 -303 843 0 
985 510 -231 0 
-384 98 -858 0 
375 663 -921 0 
145 749 291 0 
-508 -102 -33 0 
522 177 -625 0 
414 -930 602 0 
-290 853 725 0 
693 760 90 0 
359 853 587 0 
-268 608 -85 0 
-620 -290 -180 0 
402 -711 594 0 
-273 105 102 0 
42 75 -688 0 
-918 7 346 0 
-218 -606 -568 0 
-768 419 -73 0 
575 -108 899 0 
357 -832 -673 0 
90 -926 332 0 
118 -813 693 0 
-973 150 -131 0 
-264 838 737 0 
857 -903 981 0 
919 379 939 0 
240 328 972 0 
783 310 613 0 
-250 -716 306 0 
673 -607 944 0 
-643 132 -262 0 
82 506 748 0 
952 -75 -214 0 
-129 645 294 0 
797 208 -218 0 
816 -496 -891 0 
-557 -345 462 0 
-379 425 -159 0 
835 -408 -604 0 
330 -379 -720 0 
366 747 944 0 
362 -36 -833 0 
-891 -559 -561 0 
810 680 -725 0 
-613 873 -16 0 
275 -579 565 0 
451 878 4 0 
-456 543 -679 0 
840 481 89 0 
-664 606 436 0 
-49 411 -166 0 
-285 200 189 0 
-17 314 180 0 
-736 672 195 0 
-509 -347 317 0 
302 -103 113 0 
555 -81 544 0 
-703 303 727 0 
-232 -324 919 0 
353 872 572 0 
-291 133 -472 0 
-612 303 436 0 
240 -627 -823 0 
363 33 761 0 
-146 -137 722 0 
99 649 917 0 
-522 -99 -541 0 
673 638 758 0 
828 -924 -990 0 
-813 642 -451 0 
902 -471 86 0 
442 872 911 0 
89 -214 -80 0 
-704 -914 497 0 
-343 27 -634 0 
-506 -317 106 0 
177 857 571 0 
-230 -377 675 0 
389 -922 298 0 
-900 681 -600 0 
-365 -452 -949 0 
-626 -603 120 0 
-826 -889 -335 0 
259 -653 798 0 
959 597 -436 0 
-110 901 -816 0 
223 -306 784 0 
48 485 104 0 
-536 -443 -497 0 
767 -919 786 0 
-713 755 -753 0 
470 656 -293 0 
257 694 -562 0 
998 323 -615 0 
454 -35 617 0 
334 894 -388 0 
65 848 -732 0 
204 247 -653 0 
-651 739 310 0 
-341 -578 381 0 
124 -303 -599 0 
-292 -8 889 0 
-631 -947 -101 0 
411 587 -726 0 
-28 -36 262 0 
-416 -984 -375 0 
-572 -374 635 0 
-376 853 7 0 
-792 523 -175 0 
-700 216 -436 0 
548 613 -618 0 
-911 -813 -862 0 
-148 254 831 0 
-405 432 -530 0 
-253 440 -194 0 
-18 -317 -777 0 
748 -866 613 0 
-631 -615 -176 0 
736 506 -378 0 
-130 709 -129 0 
109 -40 321 0 
-811 -217 -13 0 
-297 -905 -508 0 
679 835 534 0 
82 -984 853 0 
44 -812 -225 0 
-189 394 508 0 
574 548 -600 0 
637 -412 -607 0 
742 703 -382 0 
-396 -302 -481 0 
848 -499 62 0 
689 717 -987 0 
226 589 -967 0 
-390 -264 -663 0 
-734 -56 -603 0 
966 336 -163 0 
883 5 943 0 
963 773 -578 0 
181 -669 -23 0 
-217 603 -214 0 
-304 -32 -260 0 
518 -779 992 0 
327 450 961 0 
138 174 363 0 
-690 -972 -607 0 
265 848 790 0 
-84 -745 -996 0 
-660 399 -244 0 
-955 -277 589 0 
-235 -950 -273 0 
-773 426 -668 0 
316 -960 -448 0 
984 -505 -556 0 
-340 366 16 0 
841 242 -671 0 
-916 -515 -243 0 
-79 -796 664 0 
815 -17 -520 0 
756 -355 42 0 
551 -836 -395 0 
-8 995 -841 0 
213 236 -291 0 
428 -188 155 0 
88 360 763 0 
969 -160 -200 0 
-616 -629 909 0 
642 874 -123 0 
606 -668 -116 0 
854 -501 -811 0 
879 -921 -503 0 
-225 901 -284 0 
-698 961 -742 0 
115 755 -745 0 
-840 362 467 0 
275 -443 990 0 
846 258 -495 0 
1000 -658 -275 0 
-756 -483 -211 0 
-302 208 367 0 
193 261 650 0 
-725 -39 263 0 
493 248 955 0 
-885 -722 -409 0 
-915 830 223 0 
895 -673 115 0 
-976 -38 -975 0 
-856 -131 -940 0 
810 -979 687 0 
332 -863 533 0 
-583 752 53 0 
985 -215 -503 0 
189 214 602 0 
204 -113 916 0 
846 -727 299 0 
-899 824 297 0 
783 308 230 0 
-670 -866 120 0 
-318 -156 -377 0 
705 -784 974 0 
457 -12 346 0 
164 -961 340 0 
56 95 859 0 
599 -888 -333 0 
-154 980 40 0 
905 71 504 0 
-705 -172 -894 0 
587 -173 149 0 
-351 253 203 0 
-926 -238 -278 0 
511 -392 -666 0 
492 428 -237 0 
-965 -526 -842 0 
-339 15 -266 0 
-962 -572 -336 0 
-113 -555 119 0 
-716 340 -513 0 
16 807 -657 0 
-533 53 -505 0 
767 642 722 0 
237 -801 -434 0 
304 817 88 0 
40 962 -888 0 
-373 -383 898 0 
836 -511 305 0 
-32 -479 620 0 
651 101 -268 0 
-977 513 93 0 
-556 -422 -376 0 
510 534 -391 0 
774 236 -627 0 
-808 345 -155 0 
-873 -440 -994 0 
-599 -543 761 0 
264 -489 -107 0 
750 -735 273 0 
-405 -526 51 0 
-617 -704 -989 0 
839 361 -463 0 
-300 -996 606 0 
-451 215 -681 0 
-183 -889 -778 0 
-392 346 -675 0 
960 350 720 0 
94 -274 -296 0 
-657 989 754 0 
645 358 -569 0 
-356 -544 -823 0 
-146 737 768 0 
239 -179 -62 0 
-769 -736 437 0 
-356 -57 918 0 
696 -722 750 0 
-852 -12 -475 0 
-807 642 287 0 
852 -30 948 0 
410 -939 -813 0 
487 -750 -220 0 
-376 -254 262 0 
-899 795 169 0 
246 998 379 0 
-94 -707 793 0 
474 -354 861 0 
-43 -121 89 0 
-116 -334 -605 0 
780 770 -667 0 
192 854 682 0 
-938 628 249 0 
730 -971 -531 0 
-714 -929 509 0 
-250 -492 -809 0 
-252 -170 -172 0 
-849 415 724 0 
-270 328 -272 0 
