p cnf 1000 500
895 -758 134 0 
-560 287 -624 0 
87 587 -107 0 
529 -566 -203 0 
-998 52 824 0 
-641 -223 277 0 
-394 496 -555 0 
606 -621 -594 0 
198 779 838 0 
-700 160 129 0 
75 -757 889 0 
948 621 553 0 
712 -395 -126 0 
-694 -289 -509 0 
-258 433 -438 0 
568 345 669 0 
-284 966 -434 0 
339 -279 843 0 
-858 -750 160 0 
-686 318 -562 0 
-286 59 115 0 
-402 -503 352 0 
-34 -442 149 0 
282 -188 971 0 
-758 -382 -138 0 
506 -135 143 0 
-225 -971 -152 0 
-894 -132 887 0 
441 -175 -381 0 
783 380 -768 0 
906 -474 -965 0 
395 793 263 0 
-289 549 -903 0 
-766 -456 -175 0 
-145 382 -664 0 
-22 259 -947 0 
75 -895 -218 0 
848 897 -164 0 
-558 -510 -543 0 
219 607 700 0 
760 616 -826 0 
-771 -351 -761 0 
892 -226 -182 0 
-516 -170 146 0 
461 353 670 0 
-305 -983 -708 0 
-29 -702 -679 0 
537 871 72 0 
-844 -485 -376 0 
128 517 526 0 
-855 403 77 0 
517 551 -359 0 
447 218 -506 0 
-375 128 228 0 
-715 -117 -708 0 
-108 -893 -611 0 
-912 47 -457 0 
-297 683 -679 0 
394 -795 -29 0 
-804 730 -474 0 
796 -160 3 0 
-658 192 643 0 
-896 -382 602 0 
-55 -442 967 0 
253 -189 -368 0 
240 597 -368 0 
-364 -707 942 0 
128 314 541 0 
-442 638 -47 0 
-738 -296 -548 0 
203 -730 751 0 
666 894 -269 0 
-16 -305 -893 0 
827 774 815 0 
-95 -270 373 0 
612 -328 -597 0 
-114 215 -42 0 
-155 -419 -485 0 
-164 -47 -977 0 
-277 -293 -425 0 
396 -611 -841 0 
447 322 1000 0 
-437 778 129 0 
503 157 712 0 
971 455 -355 0 
946 -703 524 0 
96 -753 570 0 
574 -349 4 0 
-882 268 604 0 
-982 -634 -953 0 
482 705 -462 0 
621 -215 632 0 
-880 -700 -183 0 
41 908 31 0 
-645 -444 -459 0 
-894 -745 -935 0 
-953 839 180 0 
-627 303 -732 0 
-663 -715 -858 0 
-816 529 -724 0 
-943 519 -700 0 
655 591 -659 0 
548 -112 -656 0 
