p cnf 1000 500
72 306 65 0 
205 -795 896 0 
917 566 861 0 
844 -404 -632 0 
-740 -501 -515 0 
267 -242 -530 0 
-522 557 6 0 
-77 -347 272 0 
881 280 -480 0 
580 -426 -852 0 
46 239 267 0 
-819 434 320 0 
-888 379 474 0 
606 401 415 0 
125 95 -650 0 
822 926 649 0 
-680 864 636 0 
520 -233 909 0 
-610 3 -572 0 
-430 478 -20 0 
443 201 -264 0 
135 42 -375 0 
595 686 -555 0 
992 -34 415 0 
-70 644 -22 0 
-142 -684 -143 0 
-940 -602 206 0 
901 -162 -207 0 
-199 750 -77 0 
303 308 -768 0 
626 242 -719 0 
667 321 262 0 
148 -704 135 0 
537 665 -438 0 
-622 211 734 0 
482 820 775 0 
-267 -193 -650 0 
-504 -91 832 0 
27 914 105 0 
366 -61 711 0 
138 703 -298 0 
770 -988 -523 0 
-604 531 416 0 
404 906 435 0 
-218 -911 137 0 
-152 -336 548 0 
-55 -94 95 0 
-63 -325 496 0 
824 406 834 0 
-858 665 -34 0 
687 291 -138 0 
-695 -52 -102 0 
-499 -678 -792 0 
-113 152 -382 0 
-638 -123 257 0 
-740 293 -226 0 
-352 -271 709 0 
-402 -710 552 0 
620 -220 -581 0 
-660 -869 956 0 
950 -81 -88 0 
-632 70 603 0 
-664 185 316 0 
80 962 312 0 
365 -769 474 0 
-320 -673 -11 0 
-472 80 -651 0 
-181 -381 -886 0 
-574 719 204 0 
-639 890 -28 0 
-526 -325 -202 0 
-132 608 964 0 
478 308 581 0 
-815 -161 139 0 
627 -464 226 0 
622 -339 -900 0 
-166 -991 861 0 
-96 205 99 0 
686 -620 -533 0 
370 -132 -639 0 
-100 -213 -402 0 
-673 701 807 0 
704 -194 -649 0 
-397 123 -345 0 
-137 731 -375 0 
-814 864 324 0 
455 -342 910 0 
719 341 -729 0 
-412 -50 143 0 
359 953 416 0 
606 790 -570 0 
-807 -76 -157 0 
193 477 774 0 
-482 596 766 0 
151 -937 424 0 
378 -124 422 0 
-341 -292 581 0 
-445 -287 273 0 
-723 -800 560 0 
7 909 -622 0 
-947 -899 -645 0 
-828 -46 -688 0 
-594 -210 -847 0 
-146 880 -12 0 
-220 -629 -912 0 
-162 669 962 0 
429 3 251 0 
-812 -585 992 0 
-191 -486 -723 0 
1000 -754 645 0 
382 -275 89 0 
-696 66 968 0 
697 -861 -258 0 
505 -427 667 0 
591 263 804 0 
-818 910 -708 0 
-814 249 888 0 
27 -631 -926 0 
593 152 -914 0 
-118 -408 -718 0 
142 -211 -782 0 
889 381 95 0 
992 909 -856 0 
280 1 506 0 
513 -532 -770 0 
-539 -173 -842 0 
-494 -373 -363 0 
-127 -347 -427 0 
-571 -639 -811 0 
-594 164 734 0 
430 -837 -313 0 
-386 -572 -973 0 
-874 -779 735 0 
870 -835 235 0 
-869 120 -411 0 
219 942 983 0 
612 455 245 0 
-865 651 591 0 
-69 450 420 0 
365 -17 -37 0 
-660 255 -959 0 
530 533 751 0 
834 964 -628 0 
390 411 933 0 
-465 -896 -583 0 
-777 -831 -90 0 
719 173 -307 0 
-124 -446 532 0 
-198 62 -630 0 
-886 314 -514 0 
853 -518 -336 0 
638 471 81 0 
-442 772 704 0 
611 -591 -604 0 
-152 -241 505 0 
249 829 -452 0 
-499 759 -138 0 
-742 209 801 0 
-694 -166 -273 0 
167 447 -775 0 
-236 745 -673 0 
-814 889 -24 0 
-272 -646 281 0 
-634 978 -777 0 
-277 54 -593 0 
866 533 913 0 
808 103 330 0 
449 -714 918 0 
-251 -96 -380 0 
-543 -828 -277 0 
-1 -29 360 0 
-673 986 548 0 
620 516 281 0 
150 -412 797 0 
-424 -989 421 0 
810 832 499 0 
-842 763 363 0 
616 -135 679 0 
73 301 -489 0 
-53 239 -500 0 
-653 -254 -704 0 
422 105 282 0 
514 -300 -483 0 
-411 -401 -669 0 
-848 467 718 0 
409 346 379 0 
-734 -438 425 0 
-676 -997 616 0 
974 -282 -45 0 
-648 -931 -136 0 
190 -892 -21 0 
637 -11 145 0 
401 113 116 0 
-390 472 -518 0 
909 -82 -220 0 
-996 -61 -863 0 
959 -563 -822 0 
-233 102 -469 0 
