p cnf 1000 400
-779 -550 277 0 
42 931 68 0 
-476 725 947 0 
-887 -835 -173 0 
-846 336 -584 0 
-604 -195 411 0 
-380 583 718 0 
-215 230 -670 0 
-454 -33 862 0 
-46 -13 -968 0 
746 462 594 0 
895 871 911 0 
568 319 483 0 
-743 -556 76 0 
-513 985 -988 0 
508 -984 -664 0 
-546 -477 -777 0 
69 559 -181 0 
-159 -209 311 0 
161 -589 22 0 
459 -306 358 0 
493 432 483 0 
-421 -375 135 0 
-48 532 -266 0 
739 -706 -208 0 
-990 -245 -754 0 
732 710 524 0 
899 832 -495 0 
-370 949 284 0 
491 -267 -403 0 
460 451 521 0 
-689 448 -528 0 
108 571 564 0 
567 -974 947 0 
-999 403 -440 0 
-332 641 88 0 
898 371 824 0 
648 117 -51 0 
898 -529 -153 0 
258 449 -38 0 
349 78 327 0 
621 -729 -283 0 
-613 -895 -426 0 
-380 -720 503 0 
911 834 -850 0 
373 431 -222 0 
-928 -282 815 0 
448 -540 -774 0 
-237 43 -506 0 
741 -209 -403 0 
-467 57 -889 0 
-113 790 -881 0 
-74 -986 -695 0 
-978 581 -973 0 
-605 -306 39 0 
-286 -380 -103 0 
804 691 -30 0 
-437 -395 -303 0 
-445 831 -952 0 
514 580 983 0 
728 -510 -806 0 
-964 538 812 0 
-756 -638 810 0 
-518 -167 -435 0 
-125 138 209 0 
-213 -446 149 0 
345 834 -534 0 
-356 -817 -703 0 
-290 -583 809 0 
103 62 -285 0 
-374 -828 -34 0 
-875 -659 -652 0 
-881 503 -519 0 
-250 -114 -634 0 
323 -447 674 0 
727 750 123 0 
582 316 -994 0 
845 559 471 0 
917 -972 -60 0 
816 -730 749 0 
284 8 38 0 
331 519 618 0 
656 967 -493 0 
-126 -281 -179 0 
685 -867 255 0 
-495 467 -383 0 
747 -563 -947 0 
717 -188 -524 0 
-272 -711 -106 0 
-372 439 -216 0 
-175 61 -625 0 
670 -556 203 0 
180 261 303 0 
-984 426 -169 0 
-683 186 169 0 
750 -90 120 0 
-900 -496 -481 0 
318 -138 -758 0 
427 184 -844 0 
100 750 409 0 
-95 590 -606 0 
-852 -923 -635 0 
172 418 -721 0 
787 981 -93 0 
971 864 50 0 
943 -618 -368 0 
-567 -596 717 0 
-419 340 937 0 
-149 -85 -167 0 
643 -771 -395 0 
-917 -913 781 0 
534 68 560 0 
574 -976 -965 0 
93 -68 -48 0 
-461 583 655 0 
-15 -311 -410 0 
279 79 -575 0 
-28 128 -250 0 
-851 243 -161 0 
-213 -480 773 0 
-688 -936 -975 0 
-318 418 -366 0 
83 -410 -640 0 
5 348 703 0 
-549 613 -242 0 
221 641 -337 0 
-787 41 684 0 
459 680 -887 0 
450 381 917 0 
-449 419 -936 0 
178 -979 -64 0 
-810 969 271 0 
999 -801 -804 0 
-328 -578 -333 0 
360 964 -258 0 
321 -333 820 0 
-551 -711 -80 0 
364 783 107 0 
37 91 -159 0 
-12 56 -227 0 
601 -298 -99 0 
982 378 992 0 
545 -22 -948 0 
-472 -344 -558 0 
868 -870 217 0 
-150 -636 398 0 
-587 -618 -296 0 
-463 456 -861 0 
-674 111 -449 0 
-841 20 297 0 
485 -597 -116 0 
301 125 -307 0 
-529 954 456 0 
-926 -328 -874 0 
-592 -614 207 0 
-445 655 146 0 
224 976 -163 0 
492 254 61 0 
695 -351 -895 0 
-576 814 461 0 
-33 559 -526 0 
785 216 -969 0 
-58 -506 -195 0 
135 -109 -494 0 
648 189 436 0 
-485 388 -4 0 
-743 -174 -142 0 
-331 992 133 0 
908 -259 359 0 
945 400 -596 0 
-390 -230 208 0 
-153 140 -677 0 
427 243 -74 0 
241 -470 797 0 
12 -738 990 0 
-480 305 61 0 
168 -463 345 0 
658 -966 150 0 
-226 -669 -239 0 
378 473 -203 0 
-749 -315 963 0 
927 429 -216 0 
365 864 794 0 
119 344 -568 0 
-73 502 797 0 
