p cnf 1000 200
-436 266 -492 0 
172 -577 342 0 
199 -788 903 0 
997 288 -563 0 
105 444 -381 0 
613 165 155 0 
53 495 113 0 
-192 -254 361 0 
-162 -251 444 0 
175 814 -292 0 
244 -735 583 0 
-522 -618 529 0 
-115 645 -558 0 
162 721 -191 0 
-824 973 647 0 
94 265 -481 0 
822 920 817 0 
460 -55 664 0 
-71 -700 -473 0 
-203 -939 6 0 
336 -502 -834 0 
-667 -613 565 0 
-68 263 581 0 
-939 -575 -438 0 
-569 518 165 0 
98 -524 -842 0 
391 7 221 0 
382 438 -237 0 
23 -370 -549 0 
-535 828 -389 0 
-864 -322 -31 0 
248 870 979 0 
129 535 -306 0 
166 501 -827 0 
-801 303 888 0 
415 153 327 0 
-234 -273 332 0 
21 993 485 0 
939 -451 -975 0 
484 646 469 0 
-264 -843 751 0 
-472 170 600 0 
-71 -208 518 0 
560 -696 456 0 
-750 -548 -379 0 
-152 -650 -149 0 
-338 506 507 0 
-945 -136 798 0 
135 264 -165 0 
455 -927 -568 0 
-923 541 857 0 
989 370 634 0 
-385 60 -208 0 
-977 -363 -207 0 
-686 83 -133 0 
-29 -810 761 0 
618 -582 -299 0 
700 792 -660 0 
101 74 621 0 
35 -648 -466 0 
-366 -355 -381 0 
951 859 -505 0 
-316 681 89 0 
-152 665 983 0 
-881 -295 -726 0 
-241 208 702 0 
4 -374 -905 0 
-206 -104 525 0 
45 530 571 0 
84 200 800 0 
207 574 -54 0 
545 -490 -237 0 
-138 -712 900 0 
324 4 331 0 
-923 622 -128 0 
-980 302 985 0 
246 933 322 0 
-786 443 -353 0 
-738 438 375 0 
-491 -456 -44 0 
-560 -480 789 0 
-244 664 426 0 
543 -555 -484 0 
530 -388 727 0 
712 394 -749 0 
252 -696 771 0 
-131 749 858 0 
808 436 -845 0 
922 -203 -529 0 
-277 219 -591 0 
-943 574 206 0 
-73 -120 -739 0 
-320 430 350 0 
-32 -788 -960 0 
-448 -749 85 0 
-798 -971 -720 0 
-515 -577 421 0 
886 383 680 0 
-665 663 739 0 
719 -281 167 0 
-631 859 321 0 
81 -285 -333 0 
-278 -703 -969 0 
325 36 803 0 
-497 633 881 0 
-500 -608 538 0 
332 -844 -978 0 
518 996 871 0 
423 -809 -720 0 
18 209 -959 0 
-188 75 263 0 
928 -219 -648 0 
-999 976 -383 0 
-355 925 -30 0 
-618 487 -713 0 
-284 285 502 0 
908 108 -479 0 
810 291 -450 0 
598 461 -697 0 
425 794 633 0 
89 745 -777 0 
749 -106 -298 0 
-854 -776 365 0 
-760 740 851 0 
751 580 -569 0 
995 -108 615 0 
41 -53 -565 0 
-62 739 847 0 
-564 828 111 0 
-362 50 -924 0 
-311 589 540 0 
-379 645 -405 0 
527 515 -538 0 
135 -555 -986 0 
444 -355 896 0 
393 448 494 0 
-482 902 -582 0 
-970 2 52 0 
-125 -701 501 0 
798 -300 -773 0 
185 231 -847 0 
-250 -651 -271 0 
568 306 88 0 
-932 -827 -360 0 
-926 -204 -199 0 
412 -334 330 0 
-584 -897 -339 0 
-372 -608 -401 0 
-510 886 952 0 
-474 -938 48 0 
-900 540 -464 0 
-689 97 983 0 
201 -351 887 0 
-378 -315 439 0 
100 -585 151 0 
-760 -532 544 0 
852 -774 912 0 
149 -698 66 0 
160 -988 197 0 
-732 741 716 0 
905 473 -143 0 
-61 260 993 0 
-540 281 113 0 
-773 809 -524 0 
259 655 -341 0 
-362 -887 6 0 
-282 820 -851 0 
624 -962 86 0 
-531 251 443 0 
185 540 271 0 
841 -344 -27 0 
-240 160 -744 0 
-510 551 299 0 
757 -307 752 0 
-315 -243 330 0 
-187 496 -118 0 
326 -391 988 0 
-277 26 13 0 
16 -765 -699 0 
872 146 -16 0 
-818 886 63 0 
-655 166 -943 0 
-612 -11 -774 0 
837 214 -100 0 
256 904 301 0 
-449 -58 -321 0 
-341 -940 -758 0 
-480 -965 648 0 
108 321 536 0 
-882 -151 626 0 
626 -506 -519 0 
508 -548 273 0 
-497 374 -729 0 
-922 -460 -113 0 
-374 -649 -481 0 
118 375 -451 0 
-623 -597 -624 0 
484 296 -325 0 
-146 -573 428 0 
825 -34 -843 0 
