p cnf 1000 800
511 659 -548 0 
985 700 -719 0 
-982 847 -999 0 
772 -568 -936 0 
582 762 613 0 
-935 -866 128 0 
-596 390 -217 0 
-151 -865 -953 0 
636 626 552 0 
-451 70 123 0 
902 -8 239 0 
584 709 277 0 
-389 -334 -636 0 
-702 423 523 0 
-393 201 -400 0 
876 321 293 0 
915 185 726 0 
913 -342 889 0 
-537 -410 249 0 
-836 -549 -806 0 
517 -515 -946 0 
399 -197 -911 0 
-421 962 -455 0 
-249 -736 44 0 
-36 535 180 0 
-393 -132 542 0 
773 -442 -275 0 
844 -169 250 0 
-572 -793 835 0 
399 -195 -6 0 
-410 857 -804 0 
24 -267 161 0 
-683 -955 -433 0 
-372 559 -966 0 
205 352 933 0 
-5 -706 -693 0 
152 465 406 0 
-417 186 -713 0 
-762 -231 962 0 
-627 -585 -588 0 
-475 979 10 0 
388 645 47 0 
-628 688 256 0 
-117 646 -336 0 
206 -363 -858 0 
-208 765 -255 0 
263 216 -684 0 
785 -1 267 0 
53 124 -921 0 
-276 -61 626 0 
676 -760 861 0 
-467 -748 -65 0 
-436 3 -160 0 
-247 22 306 0 
884 340 171 0 
242 526 -37 0 
573 208 436 0 
578 -61 426 0 
-217 464 -487 0 
771 -31 488 0 
979 -733 668 0 
-173 -640 -751 0 
535 -15 -299 0 
114 -771 -724 0 
635 172 378 0 
57 878 125 0 
948 922 224 0 
864 -903 -344 0 
227 -270 355 0 
-661 -647 604 0 
-995 940 -108 0 
553 -909 559 0 
684 -722 -935 0 
-900 -91 838 0 
712 -429 -757 0 
-125 711 -202 0 
713 881 785 0 
418 -866 249 0 
580 -30 445 0 
-197 -342 -217 0 
-683 -477 -739 0 
-457 -813 87 0 
636 -763 232 0 
-803 390 -636 0 
735 -215 830 0 
-351 321 -656 0 
718 866 -70 0 
-949 252 27 0 
255 -317 -296 0 
-803 687 -613 0 
602 660 300 0 
669 167 -862 0 
393 -849 262 0 
894 921 760 0 
-529 822 -450 0 
-617 -548 440 0 
-318 -471 711 0 
296 276 218 0 
-494 698 -991 0 
978 966 -238 0 
-589 427 950 0 
-774 -195 -555 0 
72 774 -189 0 
-464 973 587 0 
50 955 -292 0 
123 -785 691 0 
-579 270 644 0 
-900 -268 -296 0 
68 10 -28 0 
-514 -829 -272 0 
63 -37 -703 0 
660 787 598 0 
-222 -298 -897 0 
590 -423 -52 0 
426 -20 -15 0 
552 -871 -400 0 
91 -214 -123 0 
950 782 -21 0 
389 478 -448 0 
411 214 868 0 
-272 616 657 0 
-442 991 8 0 
-828 2 692 0 
559 -564 388 0 
-951 -1000 72 0 
118 440 -578 0 
263 -990 521 0 
-418 741 -309 0 
-385 -42 -508 0 
-307 -171 227 0 
-662 29 -336 0 
-582 -517 -604 0 
-616 994 -191 0 
712 -752 30 0 
