p cnf 1000 700
268 332 950 0 
612 -741 987 0 
120 -202 -182 0 
792 -149 854 0 
-264 124 196 0 
-787 -678 27 0 
-247 691 -787 0 
22 632 608 0 
956 -392 -808 0 
-639 -280 -302 0 
-780 876 19 0 
298 645 -55 0 
-924 -683 -502 0 
492 334 693 0 
34 662 -90 0 
-800 -247 153 0 
-246 -753 651 0 
589 537 264 0 
297 907 -818 0 
-496 -336 827 0 
647 -960 603 0 
-329 17 -768 0 
-652 990 -81 0 
-316 -459 -117 0 
-806 -751 742 0 
-420 210 476 0 
531 334 -444 0 
982 764 471 0 
-965 -421 40 0 
-215 -29 -624 0 
793 429 -351 0 
751 381 -651 0 
-316 -194 184 0 
349 -969 -595 0 
195 431 -363 0 
-968 871 -982 0 
-528 -60 704 0 
-989 593 -933 0 
-232 -292 137 0 
354 322 861 0 
-713 -223 -374 0 
-161 611 665 0 
-653 584 12 0 
945 -625 873 0 
-646 -133 489 0 
-307 466 667 0 
866 -779 96 0 
-694 -470 795 0 
353 -430 -448 0 
154 960 857 0 
-804 -584 966 0 
-529 -582 744 0 
574 -764 65 0 
735 -163 -61 0 
-806 665 18 0 
-229 585 586 0 
912 610 -202 0 
-44 456 650 0 
232 -216 739 0 
365 319 -694 0 
434 -718 -296 0 
-583 547 -896 0 
-268 -200 -181 0 
447 -659 -152 0 
785 741 -349 0 
-661 686 -461 0 
810 417 581 0 
443 -310 -611 0 
-737 -11 -992 0 
-678 63 -236 0 
125 184 677 0 
-660 -759 -302 0 
898 -198 -271 0 
-827 52 485 0 
-871 232 -539 0 
726 619 -958 0 
-150 -244 -674 0 
-514 -631 -127 0 
506 159 -552 0 
-334 605 562 0 
-368 -705 487 0 
249 -729 56 0 
22 -458 783 0 
134 844 -564 0 
225 383 894 0 
-439 -251 38 0 
692 389 657 0 
674 897 -7 0 
-952 -203 352 0 
455 564 -347 0 
486 127 574 0 
129 531 -321 0 
964 -272 678 0 
-607 702 -750 0 
863 408 693 0 
570 17 -479 0 
302 192 -954 0 
-232 412 -373 0 
-71 -207 -421 0 
-684 -298 470 0 
-704 -178 142 0 
-326 -609 311 0 
-325 -711 131 0 
-783 -143 93 0 
155 839 -233 0 
-238 279 948 0 
122 581 -463 0 
728 731 834 0 
899 -704 61 0 
808 280 -305 0 
-620 -743 -61 0 
74 821 718 0 
-304 635 -790 0 
258 419 -799 0 
-987 -358 514 0 
484 732 -103 0 
-113 -554 773 0 
-828 -651 343 0 
-897 974 662 0 
344 -597 706 0 
-148 -749 -307 0 
631 -754 45 0 
-833 936 41 0 
447 -403 -436 0 
-922 -861 656 0 
259 -450 -653 0 
953 -35 -273 0 
-294 -386 -429 0 
-643 403 -725 0 
-292 905 -934 0 
917 596 100 0 
535 633 -847 0 
-261 786 141 0 
672 772 -620 0 
634 423 -293 0 
-627 -325 -309 0 
170 -843 663 0 
-227 194 -666 0 
-588 -138 498 0 
299 -241 951 0 
-792 -462 -203 0 
-711 842 -722 0 
-998 -664 7 0 
-473 701 -936 0 
574 -462 275 0 
-672 -168 -332 0 
322 669 984 0 
-795 987 -639 0 
441 993 -149 0 
538 880 481 0 
242 -499 450 0 
548 -603 781 0 
-607 50 -65 0 
729 -817 -218 0 
-959 667 411 0 
-994 -739 803 0 
-343 474 -635 0 
-883 301 135 0 
-216 807 42 0 
878 -898 548 0 
654 877 658 0 
-721 -359 956 0 
-629 234 902 0 
115 -48 -806 0 
500 236 194 0 
-392 135 294 0 
977 326 -366 0 
-19 -369 -441 0 
907 -790 555 0 
-940 -592 324 0 
-507 823 -985 0 
340 -139 785 0 
-556 593 -601 0 
-15 -920 -681 0 
-285 -155 368 0 
-332 79 -287 0 
-117 965 -875 0 
866 -744 457 0 
-759 586 364 0 
965 144 587 0 
-560 332 639 0 
-919 661 -1000 0 
-274 -721 726 0 
-536 998 420 0 
747 -915 83 0 
110 -177 751 0 
599 561 37 0 
-730 -874 -485 0 
-388 837 253 0 
954 860 -395 0 
-577 -469 240 0 
-988 -594 302 0 
-669 -158 -472 0 
531 -685 851 0 
597 -1 -708 0 
-398 72 824 0 
-584 561 -356 0 
540 5 -707 0 
732 -371 884 0 
-867 -623 -382 0 
596 685 830 0 
431 623 -560 0 
-185 -76 -224 0 
-833 541 -291 0 
-175 -554 608 0 
208 821 502 0 
276 -574 -324 0 
14 703 -233 0 
-463 -793 568 0 
192 -469 946 0 
-943 214 979 0 
-849 389 -663 0 
-676 -897 709 0 
-222 -892 -463 0 
-100 -47 790 0 
487 -543 804 0 
-356 160 430 0 
556 517 995 0 
-758 -670 596 0 
-783 480 546 0 
-675 161 424 0 
672 -745 609 0 
-928 60 -119 0 
748 -715 78 0 
918 808 -170 0 
-510 -499 -380 0 
-197 527 493 0 
-349 937 258 0 
825 534 688 0 
-164 -839 317 0 
180 -625 391 0 
-635 -284 361 0 
-615 371 -969 0 
79 493 703 0 
6 -816 89 0 
-61 630 634 0 
111 -322 -201 0 
-952 -468 -853 0 
175 -383 780 0 
449 52 446 0 
-178 -537 643 0 
850 807 695 0 
723 363 -451 0 
-218 -449 194 0 
-950 528 -667 0 
852 55 -90 0 
403 644 -90 0 
868 -974 -157 0 
-757 158 612 0 
-734 930 897 0 
733 443 -176 0 
-258 -376 946 0 
-744 -526 716 0 
-553 -147 580 0 
116 -830 916 0 
480 371 83 0 
-75 -20 595 0 
204 537 903 0 
-418 -179 614 0 
-981 -780 354 0 
241 909 491 0 
-871 530 -184 0 
179 709 891 0 
229 507 536 0 
484 230 -965 0 
392 -181 -939 0 
797 -240 -565 0 
-122 290 173 0 
-732 -14 -227 0 
634 -678 102 0 
-960 -111 103 0 
168 -830 -128 0 
625 -642 278 0 
839 497 -83 0 
-352 -590 -405 0 
-187 -686 472 0 
-543 -296 997 0 
22 632 990 0 
-41 -443 512 0 
-841 -77 -549 0 
-450 -333 -140 0 
849 34 -763 0 
831 -223 430 0 
336 439 630 0 
472 -958 -144 0 
847 -584 86 0 
-592 -67 78 0 
-100 318 -321 0 
750 743 298 0 
387 980 -663 0 
-516 517 24 0 
-413 -829 665 0 
-473 972 -399 0 
-590 -570 -524 0 
208 899 181 0 
395 708 899 0 
-112 -754 328 0 
-93 -32 980 0 
375 -124 991 0 
408 20 89 0 
943 -528 294 0 
-981 218 691 0 
516 -392 -253 0 
-403 542 -706 0 
353 1 -57 0 
-960 -204 -521 0 
-80 -785 927 0 
461 591 -53 0 
545 769 595 0 
-271 -309 -202 0 
-885 -176 -597 0 
959 924 475 0 
548 972 392 0 
331 840 501 0 
335 365 -612 0 
858 953 269 0 
701 -948 -471 0 
-270 231 -320 0 
780 -894 574 0 
-191 155 836 0 
-885 -988 -620 0 
379 -891 538 0 
591 -365 273 0 
-655 -627 -732 0 
673 506 920 0 
-38 784 282 0 
218 -880 -807 0 
-599 524 669 0 
607 -194 11 0 
760 -529 861 0 
949 917 823 0 
-167 -670 -572 0 
-831 -43 756 0 
278 890 530 0 
-227 -259 257 0 
-580 156 816 0 
-64 583 607 0 
681 574 -626 0 
442 481 -831 0 
991 636 174 0 
117 481 -812 0 
859 -675 -38 0 
98 444 820 0 
-93 -747 796 0 
-102 -876 134 0 
-864 -614 -523 0 
-191 996 446 0 
641 -763 412 0 
611 -622 543 0 
775 622 278 0 
-650 415 -334 0 
375 163 566 0 
998 5 -47 0 
466 363 -180 0 
-53 133 -222 0 
-879 244 590 0 
197 799 -717 0 
-473 8 322 0 
653 759 -667 0 
-374 740 651 0 
-413 680 660 0 
-46 -930 410 0 
129 -431 -196 0 
-794 -877 221 0 
417 65 775 0 
340 912 -942 0 
357 -825 123 0 
809 -999 755 0 
439 -885 171 0 
551 -760 -757 0 
912 68 -856 0 
869 875 -922 0 
-197 495 -9 0 
619 296 -486 0 
-106 -12 -542 0 
-483 717 825 0 
489 -870 -872 0 
-430 669 367 0 
-701 -292 234 0 
608 -178 835 0 
-313 508 -335 0 
