p cnf 1000 100
x 224 -542 448 0 
x -473 353 -229 0 
x 778 -952 813 0 
x -549 520 65 0 
x -59 -860 914 0 
x -585 827 565 0 
x 63 42 306 0 
x 287 737 769 0 
x -811 -911 25 0 
x 72 -687 -683 0 
x -288 -876 615 0 
x 975 86 -834 0 
x -359 -692 -396 0 
x -800 -925 882 0 
x -93 -8 261 0 
x 618 680 -43 0 
x 46 -889 -651 0 
x 293 -234 -665 0 
x -488 277 938 0 
x 844 -909 777 0 
x -107 -195 -557 0 
x 771 827 -46 0 
x -860 911 85 0 
x -769 -725 876 0 
x -344 -380 -366 0 
x -103 798 -385 0 
x 236 -89 -969 0 
x 585 -476 -792 0 
x -58 -599 62 0 
x -577 161 -571 0 
x -303 -209 74 0 
x -199 -515 618 0 
x 393 -273 513 0 
x -503 308 103 0 
x 577 -483 727 0 
x 46 -19 -746 0 
x 229 486 316 0 
x -855 245 552 0 
x 566 305 -4 0 
x 958 -796 540 0 
x -866 175 -592 0 
x 108 -628 690 0 
x -424 -422 -644 0 
x 576 452 -317 0 
x 813 -351 -250 0 
x 482 -498 -586 0 
x 191 995 -748 0 
x 677 392 649 0 
x 928 -962 -607 0 
x -226 -556 -599 0 
x -165 -727 -287 0 
x -738 -815 645 0 
x -535 123 -480 0 
x -682 -288 -617 0 
x -949 340 -315 0 
x 327 -837 437 0 
x 97 -775 -635 0 
x 30 -823 -706 0 
x 526 903 925 0 
x -620 -562 -815 0 
x -825 -343 -326 0 
x -336 -866 590 0 
x -172 -585 -907 0 
x -973 -125 273 0 
x -518 -565 -249 0 
x -828 -46 -101 0 
x -239 399 906 0 
x -709 310 -530 0 
x 873 349 -495 0 
x 202 -430 775 0 
x -149 -293 886 0 
x -178 -690 966 0 
x 184 897 229 0 
x -841 -799 52 0 
x -381 825 -97 0 
x -924 933 198 0 
x 770 866 346 0 
x 893 -723 -809 0 
x 750 981 474 0 
x 147 -997 -84 0 
x 630 632 -700 0 
x 131 -563 -526 0 
x 798 -819 -134 0 
x -715 -200 -710 0 
x -186 -895 -415 0 
x -631 -557 -385 0 
x -675 -781 -579 0 
x 908 560 -264 0 
x -195 746 -41 0 
x -461 266 845 0 
x 299 -832 816 0 
x 111 -988 991 0 
x 861 612 987 0 
x -445 -991 851 0 
x -640 -482 370 0 
x -851 836 -868 0 
x -667 28 -254 0 
x 959 -322 -5 0 
x 720 -31 748 0 
x 834 12 652 0 
