p cnf 1000 800
x 785 778 947 0 
x -99 991 -430 0 
x -757 122 -821 0 
x 537 657 -75 0 
x -190 -313 371 0 
x 240 -455 225 0 
x 463 263 -352 0 
x 105 -981 -860 0 
x -455 802 356 0 
x -4 -913 -582 0 
x 470 -596 884 0 
x -887 331 414 0 
x -896 -632 -488 0 
x 348 -515 479 0 
x -802 499 792 0 
x 512 -145 651 0 
x -355 59 -202 0 
x 633 -29 311 0 
x 10 -793 712 0 
x 589 306 -485 0 
x 127 -183 -90 0 
x -250 -170 -72 0 
x -730 -228 -474 0 
x -810 557 249 0 
x 797 -249 353 0 
x 986 140 -801 0 
x -429 645 420 0 
x 23 -735 420 0 
x 586 -50 -852 0 
x 895 -956 696 0 
x -363 760 -963 0 
x -140 -691 -724 0 
x -347 -795 -484 0 
x -795 -863 -406 0 
x 593 711 -472 0 
x -211 -455 -658 0 
x -483 -718 114 0 
x 478 404 -574 0 
x 292 722 223 0 
x -524 252 192 0 
x 510 794 940 0 
x -179 812 -528 0 
x 878 311 338 0 
x 139 39 -909 0 
x 571 -543 -76 0 
x -39 -15 722 0 
x -562 -151 122 0 
x 13 -42 -198 0 
x 973 146 723 0 
x 911 -925 -537 0 
x 916 31 -101 0 
x -944 -51 547 0 
x -893 -937 -741 0 
x -443 -187 -86 0 
x 40 -404 -57 0 
x 535 -46 128 0 
x -575 -589 -970 0 
x 726 84 310 0 
x 634 295 -135 0 
x 463 -223 170 0 
x 342 -99 815 0 
x 650 619 60 0 
x 511 -515 -837 0 
x 325 44 637 0 
x -889 -615 309 0 
x 374 832 -384 0 
x 99 656 -943 0 
x 720 -945 -8 0 
x -697 -96 -732 0 
x -934 936 341 0 
x 94 -733 712 0 
x -646 891 563 0 
x 882 897 563 0 
x 757 -551 -161 0 
x -78 160 -729 0 
x -714 150 -179 0 
x 786 511 -416 0 
x -882 -782 -221 0 
x -478 -969 516 0 
x 582 -752 883 0 
x 894 -978 921 0 
x 537 -465 -647 0 
x -384 149 925 0 
x 189 -524 885 0 
x -345 -774 -717 0 
x -357 -704 -427 0 
x -529 -150 818 0 
x -429 -950 338 0 
x -439 -749 -791 0 
x 463 -735 407 0 
x 638 201 -691 0 
x 46 951 10 0 
x -601 -513 97 0 
x -696 -174 -692 0 
x -367 -642 706 0 
x -843 -682 648 0 
x -449 -371 -918 0 
x 3 -111 -540 0 
x -40 324 -298 0 
x -284 987 900 0 
x -714 213 781 0 
x 351 842 -853 0 
x 749 648 -531 0 
x -566 -171 664 0 
x 236 995 -708 0 
x -891 -239 936 0 
x 928 387 -566 0 
x -647 988 -317 0 
x -226 -431 -904 0 
x 543 -848 54 0 
x -403 128 -364 0 
x -19 764 -658 0 
x 267 -491 -204 0 
x -909 -990 -278 0 
x -905 -478 178 0 
x 809 979 170 0 
x -372 42 104 0 
x 97 -294 558 0 
x -111 118 -473 0 
x 546 385 964 0 
x 91 -621 -142 0 
x -887 -815 325 0 
x -15 300 845 0 
x 640 -589 942 0 
x 34 161 954 0 
x -465 -515 -448 0 
x -798 -554 -575 0 
x 145 212 -1000 0 
x 382 -426 -177 0 
x 664 624 754 0 
x 442 860 841 0 
x -538 -649 914 0 
x -467 -176 -116 0 
x 931 -469 -455 0 
x 94 163 -472 0 
x -818 -413 -523 0 
x 303 -871 751 0 
x 850 -629 -621 0 
x 843 -849 677 0 
x -872 -416 550 0 
x -910 -846 420 0 
x 862 -49 713 0 
x 203 -352 -424 0 
x -269 -593 -307 0 
x 305 -815 -161 0 
x 21 -858 179 0 
x 444 -620 -55 0 
x 111 -771 340 0 
x -182 -167 -430 0 
x 890 706 625 0 
x 513 -893 -295 0 
x -48 -337 -275 0 
x 438 -176 -886 0 
x 805 -583 245 0 
x 389 -10 -665 0 
x 91 566 -42 0 
x -857 -327 637 0 
x 20 512 -723 0 
x 800 -58 -326 0 
x -250 -520 687 0 
x -27 -442 287 0 
x 498 -863 -883 0 
x 928 555 -760 0 
x 880 -543 -360 0 
x 814 -840 -180 0 
x 121 930 426 0 
x -557 -511 -408 0 
x 41 -645 558 0 
x 943 663 -456 0 
x -267 -562 127 0 
x 416 -160 466 0 
x 278 285 -466 0 
x 745 -266 411 0 
x 766 899 379 0 
x 772 333 890 0 
x -596 831 -84 0 
x 362 866 -817 0 
x 922 -620 -508 0 
x -356 488 601 0 
x -172 -69 723 0 
x -862 568 856 0 
x 658 661 -967 0 
x 492 -882 -901 0 
x 924 386 -697 0 
x -147 -746 320 0 
x -693 -851 474 0 
x 992 104 -452 0 
x 734 548 247 0 
x -341 343 975 0 
x 761 249 -61 0 
x 337 705 -981 0 
x -821 926 533 0 
x -194 -888 672 0 
x -52 -136 809 0 
x -560 304 -590 0 
x -671 815 6 0 
x 148 886 124 0 
x -852 653 860 0 
x -366 -24 126 0 
x -380 212 867 0 
x -319 -260 -45 0 
x -264 -217 622 0 
x -194 -627 515 0 
x -353 -927 667 0 
x 900 -433 588 0 
x 462 -608 987 0 
x -708 844 439 0 
x 989 -592 -262 0 
x 204 258 436 0 
x -134 -106 583 0 
x 190 -56 -110 0 
x 394 -422 -817 0 
x -698 -399 394 0 
x 887 72 910 0 
x 861 428 953 0 
x 16 127 -443 0 
x 52 982 883 0 
x 750 -492 -43 0 
x -985 -393 -781 0 
x 14 591 -37 0 
x 286 -839 602 0 
x -776 873 714 0 
x 592 420 -799 0 
x -941 -305 -615 0 
x -528 928 403 0 
x 916 -506 265 0 
x 7 347 -123 0 
x 31 713 -488 0 
x -885 -799 744 0 
x -213 -298 41 0 
x 850 -853 -542 0 
x 5 488 92 0 
x 523 -950 -247 0 
x 437 133 -651 0 
x -341 351 79 0 
x -980 391 -476 0 
x 469 -864 304 0 
x 512 131 254 0 
x 273 -191 -618 0 
x 421 -383 -850 0 
x -528 488 824 0 
x 840 848 -805 0 
x 136 709 -723 0 
