p cnf 1000 300
x -445 741 -79 0 
x 344 822 291 0 
x -162 -462 -775 0 
x -552 449 -720 0 
x -126 768 909 0 
x -520 32 738 0 
x 741 964 -750 0 
x 406 376 -963 0 
x 139 -643 -740 0 
x 597 -954 -772 0 
x -721 -848 854 0 
x -272 834 94 0 
x -929 -226 -859 0 
x -369 6 -949 0 
x 188 987 519 0 
x -124 585 315 0 
x -585 -13 -695 0 
x -300 -980 337 0 
x 15 -639 -805 0 
x -593 -925 -221 0 
x 340 70 -131 0 
x -129 -84 -966 0 
x -12 -489 -479 0 
x -422 415 873 0 
x -502 356 -172 0 
x 235 -465 170 0 
x 218 -557 888 0 
x 779 745 -502 0 
x 573 963 -747 0 
x -445 549 -964 0 
x 141 -109 574 0 
x 393 379 -257 0 
x -972 -82 -488 0 
x -194 -155 -483 0 
x 120 227 -608 0 
x -481 410 751 0 
x 72 -210 -584 0 
x 850 52 23 0 
x -772 549 526 0 
x -8 951 601 0 
x -571 823 33 0 
x -337 -992 -948 0 
x 986 -227 -644 0 
x 740 -113 814 0 
x 104 786 274 0 
x 906 313 -885 0 
x 745 -242 -240 0 
x 737 -748 195 0 
x 476 717 -874 0 
x -369 1 731 0 
x 667 -973 176 0 
x -910 713 -892 0 
x -351 915 337 0 
x -558 -589 -765 0 
x 224 192 76 0 
x 776 -489 -744 0 
x -749 727 31 0 
x -301 -245 795 0 
x 790 775 -639 0 
x -626 130 472 0 
x 516 -161 844 0 
x 752 -828 124 0 
x -169 -799 802 0 
x -906 921 696 0 
x -445 666 21 0 
x 825 803 -984 0 
x -123 716 566 0 
x -111 744 -555 0 
x 567 -772 -182 0 
x -623 -150 -811 0 
x 499 876 799 0 
x -669 92 477 0 
x -29 -23 -871 0 
x -695 -631 367 0 
x 224 963 -119 0 
x -143 -231 1000 0 
x -772 -485 -655 0 
x 351 -852 -116 0 
x -12 546 451 0 
x 666 -543 -651 0 
x 648 401 97 0 
x -184 -28 580 0 
x 911 -481 652 0 
x 358 562 29 0 
x 217 419 -361 0 
x 59 -386 -711 0 
x -743 -924 -47 0 
x 232 26 153 0 
x -186 -752 851 0 
x -738 519 -249 0 
x 116 -83 -356 0 
x -520 341 403 0 
x 859 -791 826 0 
x -258 -728 727 0 
x -737 30 -572 0 
x -941 226 141 0 
x -926 -562 -880 0 
x -98 -535 24 0 
x 17 -187 956 0 
x 958 -902 697 0 
x 396 753 557 0 
x -613 526 -577 0 
x -171 57 928 0 
x 204 -869 970 0 
x -896 68 -824 0 
x 327 -134 -856 0 
x -712 -46 626 0 
x -282 -896 -244 0 
x -457 51 765 0 
x 131 553 -926 0 
x 412 -930 40 0 
x -336 601 140 0 
x 131 395 -124 0 
x -498 923 150 0 
x -503 222 564 0 
x -611 -608 819 0 
x 333 -213 435 0 
x -598 727 187 0 
x 615 482 -609 0 
x -966 357 -315 0 
x 171 -917 726 0 
x -265 -593 -556 0 
x -242 -374 -277 0 
x -21 -649 -333 0 
x -686 -43 -377 0 
x -452 -381 929 0 
x -119 -136 677 0 
x -434 -656 -403 0 
x 69 582 -609 0 
x 759 -11 -588 0 
x -7 762 -30 0 
x 789 892 -151 0 
x -638 21 -891 0 
x -117 -197 620 0 
x -473 -595 -831 0 
x -838 703 -343 0 
x 893 304 -816 0 
x 904 564 -276 0 
x 578 -137 83 0 
x -866 631 -200 0 
x -888 128 134 0 
x -176 -557 822 0 
x 862 -286 -712 0 
x 110 708 813 0 
x 759 -553 309 0 
x -481 166 -466 0 
x 183 136 -374 0 
x -396 -211 611 0 
x 929 457 -609 0 
x 572 720 -280 0 
x 365 90 505 0 
x -720 671 597 0 
x 705 609 865 0 
x -818 -296 903 0 
x 81 816 807 0 
x 863 795 -926 0 
x 600 -83 299 0 
x 264 153 240 0 
x 996 -636 -295 0 
x 65 -372 -788 0 
x 97 -823 14 0 
x 256 441 -250 0 
x 980 704 -864 0 
x -50 63 -227 0 
x 17 698 -467 0 
x -541 439 23 0 
x 988 140 913 0 
x -819 -704 -947 0 
x 645 -405 783 0 
x 910 -852 668 0 
x -804 -848 397 0 
x -510 582 -796 0 
x 593 342 841 0 
x -916 -329 289 0 
x -417 896 -369 0 
x -863 -301 326 0 
x 882 216 639 0 
x -317 -657 -794 0 
x -699 923 -66 0 
x -200 -938 -901 0 
x -833 -26 -977 0 
x 757 -551 62 0 
x -239 932 -871 0 
x -346 -118 -480 0 
x 568 -903 -764 0 
x 621 -486 -643 0 
x 373 536 474 0 
x -244 436 156 0 
x -43 308 -387 0 
x 379 -159 537 0 
x 494 -579 402 0 
x 736 -404 -433 0 
x -781 589 -799 0 
x -453 815 349 0 
x 121 704 1000 0 
x 441 -294 -392 0 
x -280 -623 168 0 
x -203 656 602 0 
x 661 -433 411 0 
x -64 -290 668 0 
x -162 -770 316 0 
x 856 144 131 0 
x -338 -296 -777 0 
x -185 -270 431 0 
x 485 461 283 0 
x 814 -184 -803 0 
x -282 -760 -700 0 
x 257 -584 -608 0 
x -109 688 -988 0 
x 49 -447 454 0 
x -453 694 361 0 
x 19 735 251 0 
x 745 -27 -596 0 
x -151 535 -731 0 
x -144 567 -90 0 
x -675 -136 -129 0 
x -308 456 -660 0 
x 19 427 -334 0 
x -336 702 -482 0 
x 658 -509 311 0 
x -742 984 -87 0 
x -521 353 -795 0 
x -277 -273 -72 0 
x -205 297 684 0 
x 778 -689 -74 0 
x -575 966 -387 0 
x -621 -967 764 0 
x 395 -515 -338 0 
x -787 -511 246 0 
x 271 253 -128 0 
x 771 288 -816 0 
x -618 68 482 0 
x 81 -101 770 0 
x 746 450 -802 0 
x 342 56 112 0 
x 69 -714 307 0 
x 396 -589 476 0 
x 572 165 -157 0 
x -280 437 938 0 
x -207 667 150 0 
x 726 985 -407 0 
x -484 755 -107 0 
x 372 723 223 0 
x 703 706 7 0 
x 113 -822 951 0 
x 259 34 -144 0 
x 587 -223 789 0 
x -599 -681 827 0 
x -671 -302 -292 0 
x 574 -95 -728 0 
x 985 516 513 0 
x -901 330 175 0 
x -823 -263 -561 0 
x 960 339 523 0 
x -935 384 930 0 
x 853 -774 294 0 
x -464 627 973 0 
x -174 -807 -848 0 
x -96 -626 -120 0 
x 921 -737 -367 0 
x 849 -815 344 0 
x 261 -233 184 0 
x -758 83 -154 0 
x -445 -156 -925 0 
x 306 -39 -855 0 
x -82 324 106 0 
x 48 597 380 0 
x -870 -873 -604 0 
x -185 196 -748 0 
x 68 157 -849 0 
x -945 261 -460 0 
x 144 88 120 0 
x -205 -702 62 0 
x 174 236 858 0 
x 40 316 490 0 
x -8 -433 360 0 
x -773 408 -681 0 
x -170 821 539 0 
x -727 542 505 0 
x -821 -345 402 0 
x 698 -909 -247 0 
x -577 -636 812 0 
x -916 446 -853 0 
x 42 900 897 0 
x 299 652 -233 0 
x -168 -905 -425 0 
x -729 325 301 0 
x 556 -398 842 0 
x -901 207 517 0 
x -537 -403 -684 0 
x 937 -635 -808 0 
x 710 -38 -36 0 
x -144 376 -614 0 
x -275 923 8 0 
x 733 521 179 0 
x 188 -220 -868 0 
x -272 888 688 0 
x -37 577 965 0 
x 504 -779 925 0 
x 673 -644 922 0 
