p cnf 1000 700
x 331 -917 80 0 
x 16 -80 -329 0 
x 914 -680 -204 0 
x -872 832 583 0 
x -209 667 -804 0 
x 150 -169 872 0 
x 623 37 415 0 
x 737 -269 809 0 
x 9 -787 -288 0 
x 230 -745 468 0 
x -298 841 281 0 
x -251 -825 745 0 
x 771 806 -459 0 
x 472 -106 -897 0 
x -908 424 276 0 
x 201 -72 -760 0 
x 241 -918 343 0 
x -192 -762 -234 0 
x -318 -418 -85 0 
x 957 -825 -408 0 
x 368 973 -208 0 
x -696 551 -341 0 
x 366 933 625 0 
x -367 -252 530 0 
x 517 -900 -214 0 
x 275 -854 -142 0 
x -262 -321 229 0 
x 255 -795 -981 0 
x -142 -789 -281 0 
x 296 185 269 0 
x 786 560 -840 0 
x 197 901 -1 0 
x 291 -341 -463 0 
x 477 27 -590 0 
x -317 91 -783 0 
x 234 -321 133 0 
x 335 179 290 0 
x 112 -90 996 0 
x 628 -132 700 0 
x -881 -897 -599 0 
x -173 915 214 0 
x 279 948 -356 0 
x -198 990 -869 0 
x -566 877 -297 0 
x -235 897 186 0 
x 927 -854 -810 0 
x 735 13 449 0 
x 650 -447 -864 0 
x 409 -390 -149 0 
x 468 762 457 0 
x -724 364 -358 0 
x -482 -238 -49 0 
x 357 780 -315 0 
x -320 -249 -765 0 
x -293 360 -951 0 
x 883 -69 -516 0 
x 213 304 -41 0 
x 65 691 38 0 
x -110 -301 759 0 
x -278 259 -597 0 
x 956 -313 857 0 
x 612 536 -224 0 
x 987 882 449 0 
x -948 530 -880 0 
x -351 946 5 0 
x 648 -146 -983 0 
x -168 844 -324 0 
x 796 -931 -100 0 
x 463 -872 615 0 
x 614 603 -41 0 
x 253 -831 851 0 
x 206 -513 395 0 
x -395 177 449 0 
x -863 -397 214 0 
x 831 -495 107 0 
x -324 -532 -821 0 
x 915 -548 -583 0 
x -29 341 501 0 
x 443 -224 316 0 
x 252 -235 265 0 
x 193 818 163 0 
x 124 -439 409 0 
x 225 94 901 0 
x 193 -386 448 0 
x 337 -376 432 0 
x -354 -525 431 0 
x -284 456 644 0 
x 759 224 -122 0 
x -596 -986 231 0 
x -376 202 -534 0 
x 444 -193 594 0 
x -600 -136 -890 0 
x -796 962 -391 0 
x -697 -774 323 0 
x 527 220 408 0 
x -683 -797 805 0 
x -624 -315 952 0 
x 375 625 -423 0 
x 504 -90 -25 0 
x -385 461 -495 0 
x -698 162 869 0 
x 145 -300 -844 0 
x 724 107 -917 0 
x -241 141 923 0 
x 47 -369 -852 0 
x -756 -200 464 0 
x -8 -710 -137 0 
x -799 -617 -610 0 
x -726 983 532 0 
x 616 699 393 0 
x 627 462 -192 0 
x 828 491 412 0 
x -500 442 -480 0 
x -145 -151 267 0 
x 22 483 313 0 
x 947 118 323 0 
x 450 35 -752 0 
x -985 647 -122 0 
x 576 -704 954 0 
x -601 -197 -717 0 
x 863 -882 -915 0 
x 732 -817 -405 0 
x -754 -436 -143 0 
x 440 618 912 0 
x 989 741 975 0 
x -500 -284 -20 0 
x 581 -344 -5 0 
x -340 -747 -925 0 
x 726 -96 -377 0 
x -178 -49 -54 0 
x -108 -369 -793 0 
x 811 943 -122 0 
x -205 151 675 0 
x -551 -623 964 0 
x -764 -969 76 0 
x 445 -276 501 0 
x 800 546 -770 0 
x -107 964 54 0 
x -154 11 211 0 
x -840 552 -371 0 
x 162 471 -613 0 
x -384 -484 106 0 
x -290 821 -447 0 
x -145 949 433 0 
x -908 -2 58 0 
x 18 238 -962 0 
x -769 -60 101 0 
x 556 439 -448 0 
x -741 -820 130 0 
x 622 -811 -186 0 
x -396 739 -755 0 
x 889 974 -922 0 
x -106 460 325 0 
x -447 -528 -993 0 
x -241 396 529 0 
x 151 568 863 0 
x -956 313 -799 0 
x -430 -158 -436 0 
x -418 -849 553 0 
x -567 315 -111 0 
x -51 -295 -533 0 
x -63 -159 -803 0 
x 960 417 2 0 
x 639 -510 -46 0 
x 994 43 61 0 
x -736 -828 -430 0 
x 628 96 70 0 
x 814 500 978 0 
x 315 208 116 0 
x 734 -626 -213 0 
x -452 -805 243 0 
x -505 -182 -843 0 
x 817 -668 404 0 
x 428 447 289 0 
x 934 -761 397 0 
x -819 506 -343 0 
x 215 986 -187 0 
x -871 -554 -367 0 
x 508 -214 -752 0 
x 82 537 381 0 
x -705 -884 158 0 
x -67 346 703 0 
x 241 976 861 0 
x 677 -59 -743 0 
x -598 709 -271 0 
x 776 -812 -122 0 
x 782 808 937 0 
x -235 12 654 0 
x 665 -18 909 0 
x 851 -31 239 0 
x 361 -674 -94 0 
x -868 -919 -276 0 
x 862 65 342 0 
x -747 -262 -961 0 
x -527 839 -32 0 
x -416 42 -916 0 
x 322 363 739 0 
