p cnf 1000 400
x 141 567 -311 0 
x 341 -688 -627 0 
x -406 165 41 0 
x 416 698 117 0 
x 71 685 -213 0 
x 56 -905 -875 0 
x -154 -717 460 0 
x -269 -524 -91 0 
x 677 -490 -141 0 
x -914 590 35 0 
x 804 300 226 0 
x 286 365 -406 0 
x -193 -357 -33 0 
x 993 549 574 0 
x 76 -466 26 0 
x 752 -521 978 0 
x -831 -208 595 0 
x -794 502 -815 0 
x 574 -887 -269 0 
x 883 420 323 0 
x 669 472 361 0 
x 522 -347 -142 0 
x -645 811 -40 0 
x -90 124 -658 0 
x -198 228 284 0 
x -521 465 -190 0 
x 159 -435 -985 0 
x -667 775 -902 0 
x -495 -657 -836 0 
x -512 -732 -49 0 
x 24 -782 345 0 
x -648 428 472 0 
x -685 884 319 0 
x 769 -1000 -653 0 
x -983 -228 -259 0 
x 79 753 -43 0 
x -842 -1 615 0 
x 236 -912 -669 0 
x -314 509 -223 0 
x 778 986 311 0 
x -75 587 153 0 
x -865 296 384 0 
x 45 -84 -448 0 
x -514 -204 -667 0 
x 875 -612 -770 0 
x 160 -937 787 0 
x 851 349 -367 0 
x 103 113 -907 0 
x 321 261 203 0 
x -72 870 892 0 
x -812 556 -30 0 
x 494 -488 -149 0 
x -305 -630 264 0 
x 401 888 454 0 
x 585 -311 -777 0 
x 689 -482 677 0 
x 104 -596 246 0 
x 319 -995 -739 0 
x -781 57 -82 0 
x -964 -521 -630 0 
x -706 681 -84 0 
x -201 404 896 0 
x 120 -895 -226 0 
x 617 -133 311 0 
x -962 -643 -102 0 
x 370 896 230 0 
x 668 23 113 0 
x 849 729 -275 0 
x 559 -541 443 0 
x 308 -931 -897 0 
x -950 -447 -477 0 
x 758 495 -381 0 
x 114 589 675 0 
x -451 865 -55 0 
x -943 639 -633 0 
x -217 971 -888 0 
x -354 411 873 0 
x 855 -560 899 0 
x -196 125 302 0 
x -707 17 824 0 
x 967 127 100 0 
x -915 -431 74 0 
x 985 -345 -756 0 
x -745 101 896 0 
x -933 -757 -639 0 
x 373 811 944 0 
x 193 563 -73 0 
x 598 643 -570 0 
x -48 574 275 0 
x -520 -423 -231 0 
x 911 484 690 0 
x -157 802 -501 0 
x -685 223 -221 0 
x -160 -366 602 0 
x -799 -551 -71 0 
x 157 964 987 0 
x -823 426 61 0 
x -745 -800 454 0 
x 94 372 171 0 
x -309 -263 -923 0 
x -633 -695 -380 0 
x -785 -855 980 0 
x -48 931 -570 0 
x 830 -848 -248 0 
x 612 -247 656 0 
x 971 -897 -930 0 
x 184 668 127 0 
x 874 -970 -826 0 
x -98 855 -572 0 
x -499 -831 927 0 
x 405 -859 180 0 
x -357 37 -153 0 
x -993 -162 -166 0 
x -280 747 361 0 
x 912 400 -805 0 
x -432 -802 -527 0 
x 983 435 578 0 
x 511 -80 -470 0 
x 858 835 578 0 
x 344 -721 -998 0 
x -166 896 122 0 
x 225 -370 -952 0 
x 237 -344 298 0 
x 229 -637 -611 0 
x 458 -677 -894 0 
x 840 -466 -484 0 
x 776 -241 362 0 
x 685 500 -678 0 
x -897 627 281 0 
x -305 494 -583 0 
x -114 -876 732 0 
x -195 405 -848 0 
x 659 780 768 0 
x -401 -370 -705 0 
x -827 157 325 0 
x 884 -561 897 0 
x -301 675 -140 0 
x 563 38 -861 0 
x 685 -174 -791 0 
x -157 17 236 0 
x -267 -774 -579 0 
x 190 -325 816 0 
x 680 208 744 0 
x -389 -344 -805 0 
x 541 -163 -100 0 
x -719 356 -730 0 
x -106 591 -435 0 
x 484 160 924 0 
x 500 798 417 0 
x 459 -52 535 0 
x -264 822 -507 0 
x -110 -950 -6 0 
x -313 604 902 0 
x 470 -565 -477 0 
x -655 -382 712 0 
x 148 924 -80 0 
x 62 58 -72 0 
x 5 793 391 0 
x -772 76 169 0 
x -662 390 -345 0 
x -683 488 364 0 
x -947 -822 806 0 
x 630 -147 -503 0 
x -768 -626 697 0 
x 217 841 -252 0 
x 434 918 10 0 
x -468 -647 -72 0 
x -739 -707 -859 0 
x -617 -594 178 0 
x -465 -151 775 0 
x -631 -14 876 0 
x 884 -135 -549 0 
x -564 973 -622 0 
x -265 44 616 0 
