p cnf 1000 200
x 157 -187 -129 0 
x 38 -61 244 0 
x 521 252 -732 0 
x -998 -434 -694 0 
x -77 433 783 0 
x 78 -288 950 0 
x -831 591 300 0 
x 635 106 -40 0 
x -409 867 121 0 
x 301 43 -877 0 
x -446 576 176 0 
x -82 723 -916 0 
x -369 -306 661 0 
x -826 733 432 0 
x 156 -980 281 0 
x 955 698 511 0 
x -826 -816 201 0 
x -664 205 246 0 
x 703 269 -315 0 
x -394 539 -2 0 
x -738 -751 -616 0 
x -774 -976 -574 0 
x 620 -728 307 0 
x -305 -502 -639 0 
x -634 560 -438 0 
x -887 -123 553 0 
x 997 93 -311 0 
x 550 723 685 0 
x -237 76 -700 0 
x -412 -545 443 0 
x 4 184 193 0 
x -555 -458 572 0 
x -302 -31 183 0 
x 753 -510 184 0 
x -599 464 499 0 
x -13 276 663 0 
x -214 -148 -129 0 
x 630 842 116 0 
x -854 -934 63 0 
x 442 -335 302 0 
x -751 94 -747 0 
x 41 -587 201 0 
x 244 792 164 0 
x 183 -530 -265 0 
x -644 -8 34 0 
x -983 330 -764 0 
x 641 -72 528 0 
x -554 -589 -557 0 
x -885 -526 -557 0 
x -987 -611 -169 0 
x 314 -546 920 0 
x -93 -220 -877 0 
x 542 -220 420 0 
x -947 -744 11 0 
x 581 275 73 0 
x 554 927 418 0 
x -739 729 -261 0 
x -617 849 581 0 
x 93 -213 784 0 
x 125 -547 716 0 
x -159 -34 147 0 
x 187 -295 -888 0 
x 996 746 274 0 
x 259 -408 -324 0 
x 564 -512 100 0 
x 699 -472 624 0 
x 225 303 724 0 
x -533 -849 255 0 
x 722 -867 184 0 
x 188 -923 -232 0 
x 5 -32 345 0 
x 872 728 10 0 
x -395 425 -497 0 
x -729 -503 -415 0 
x -834 714 471 0 
x -724 -610 -108 0 
x -749 -552 -304 0 
x -265 -319 807 0 
x -140 -770 31 0 
x 488 39 170 0 
x 217 901 -269 0 
x 76 29 -298 0 
x -302 671 -399 0 
x 115 -355 -602 0 
x -663 797 -351 0 
x -996 625 -216 0 
x 437 617 737 0 
x 280 821 323 0 
x 79 -38 806 0 
x -27 240 -611 0 
x -369 539 573 0 
x -374 10 -389 0 
x 450 -92 709 0 
x 93 -361 642 0 
x -208 262 633 0 
x 637 -280 -807 0 
x 300 577 423 0 
x 776 349 102 0 
x 453 -396 254 0 
x -697 -861 221 0 
x -824 -371 -202 0 
x -138 -613 -543 0 
x -824 -589 -450 0 
x 763 465 -630 0 
x 390 -388 16 0 
x 90 -669 -698 0 
x -804 55 249 0 
x -156 -440 172 0 
x 663 438 -882 0 
x -132 -817 -625 0 
x 235 103 -4 0 
x 780 538 -888 0 
x -701 828 162 0 
x 272 -408 -193 0 
x 933 918 -91 0 
x -246 105 -979 0 
x -343 242 -348 0 
x -647 303 936 0 
x -399 412 -232 0 
x 593 214 -995 0 
x 27 100 310 0 
x 168 527 72 0 
x 175 500 105 0 
x -299 6 -371 0 
x -889 976 643 0 
x -986 -166 792 0 
x 754 629 253 0 
x 787 -696 520 0 
x 446 659 -206 0 
x 205 519 -587 0 
x -152 -961 -314 0 
x 338 -206 744 0 
x -41 706 -643 0 
x -670 262 -125 0 
x 920 290 646 0 
x 399 -37 -479 0 
x 766 -962 -65 0 
x 532 370 -411 0 
x -250 646 489 0 
x -645 767 883 0 
x 302 -141 500 0 
x -236 -187 -246 0 
x -550 -908 803 0 
x 711 917 755 0 
x -822 -790 -718 0 
x -239 -814 -734 0 
x 161 -727 311 0 
x 390 -76 89 0 
x 113 564 -7 0 
x 405 80 -41 0 
x 640 -109 -424 0 
x 892 -640 -869 0 
x -587 283 344 0 
x -279 557 301 0 
x -948 813 14 0 
x 382 -53 -992 0 
x -838 -460 570 0 
x -691 760 280 0 
x 202 827 -577 0 
x 473 -887 -124 0 
x 215 -134 -369 0 
x 338 -790 470 0 
x -800 698 -936 0 
x -163 898 -645 0 
x -640 885 -288 0 
x -460 -181 -198 0 
x 229 -661 -532 0 
x -694 489 590 0 
x 147 408 -314 0 
x 282 873 -91 0 
x -231 -441 -123 0 
x -227 -585 -987 0 
x 623 -156 -242 0 
x 273 813 211 0 
x 71 867 850 0 
x -991 -558 -135 0 
x -411 -465 610 0 
x 584 451 752 0 
x 708 -581 437 0 
x 138 -612 -303 0 
x -20 190 252 0 
x -301 985 -471 0 
x -302 -900 325 0 
x 935 742 371 0 
x -353 866 676 0 
x 223 -583 -262 0 
x 102 832 427 0 
x 774 -162 -99 0 
x -555 710 -144 0 
x -631 -766 -1 0 
x -30 -236 922 0 
x -434 -502 -37 0 
x 939 -949 -421 0 
x -178 -885 -669 0 
x 483 -296 22 0 
x 909 -940 -465 0 
x 576 -269 -110 0 
x -853 -213 189 0 
x 517 -667 -208 0 
x -950 616 -418 0 
