p cnf 1000 600
x 242 420 -481 0 
x 775 554 -421 0 
x -100 -571 -856 0 
x -484 843 -814 0 
x 143 478 -57 0 
x -229 -640 -477 0 
x -174 -685 -194 0 
x -57 736 727 0 
x 121 700 -781 0 
x 101 748 -546 0 
x 222 637 17 0 
x -989 -564 -810 0 
x -517 398 379 0 
x -452 -874 -450 0 
x -728 -782 683 0 
x 538 608 82 0 
x -358 -993 -281 0 
x 659 494 -339 0 
x -54 -167 541 0 
x 423 -898 -337 0 
x 693 709 302 0 
x -328 241 -303 0 
x 679 -815 -350 0 
x 818 39 -745 0 
x 877 -657 -245 0 
x -559 -440 -669 0 
x 416 601 483 0 
x 710 140 660 0 
x -755 -874 -414 0 
x 520 -538 176 0 
x 902 -958 920 0 
x -428 92 -363 0 
x 903 683 928 0 
x -122 617 573 0 
x 778 926 -719 0 
x 852 -251 123 0 
x 84 345 541 0 
x 417 -554 98 0 
x 854 -746 -575 0 
x -765 -19 358 0 
x 846 -958 907 0 
x 615 778 -27 0 
x -952 750 808 0 
x -451 -835 -134 0 
x -793 383 117 0 
x -412 -82 155 0 
x 80 -921 26 0 
x 921 -495 830 0 
x -110 -805 502 0 
x -104 -458 44 0 
x -638 267 -967 0 
x 724 -510 228 0 
x -494 -888 -448 0 
x 579 658 -127 0 
x 727 -858 318 0 
x -35 -548 -491 0 
x -870 -732 387 0 
x -1000 -172 -931 0 
x -342 273 -949 0 
x -605 632 904 0 
x -242 49 -291 0 
x -641 -110 202 0 
x 968 -656 -595 0 
x -479 597 316 0 
x 215 -87 485 0 
x -233 -883 -10 0 
x -103 225 -729 0 
x -339 251 -693 0 
x -431 -825 -165 0 
x -374 -238 893 0 
x -353 -58 483 0 
x -742 -287 723 0 
x -704 714 -868 0 
x -394 -845 -645 0 
x -490 343 191 0 
x 876 821 732 0 
x -689 -876 822 0 
x 519 998 -798 0 
x -878 738 -799 0 
x -639 -835 588 0 
x -86 -99 969 0 
x 728 315 889 0 
x 562 -932 -955 0 
x -16 479 -554 0 
x 587 -617 9 0 
x -361 487 776 0 
x -161 793 -779 0 
x 726 -276 -55 0 
x 924 539 200 0 
x 344 47 32 0 
x 631 580 894 0 
x 776 973 372 0 
x -670 -525 -369 0 
x -569 460 540 0 
x 494 -416 -83 0 
x 387 -697 -961 0 
x -124 171 -886 0 
x -55 832 16 0 
x -318 142 998 0 
x -818 -344 -449 0 
x 378 502 -201 0 
x 704 210 27 0 
x 340 297 -530 0 
x 301 -849 823 0 
x -814 531 608 0 
x -932 482 -750 0 
x 979 -234 842 0 
x -685 416 891 0 
x 545 579 18 0 
x 878 528 -555 0 
x -263 556 -983 0 
x -945 363 -435 0 
x 818 415 939 0 
x 83 -254 789 0 
x -670 101 -816 0 
x 180 854 544 0 
x -849 -941 -81 0 
x -318 -173 729 0 
x 8 -136 -547 0 
x 823 -387 -688 0 
x 522 92 -739 0 
x -629 796 -630 0 
x 724 -154 -745 0 
x 988 -64 392 0 
x 418 -751 -970 0 
x 419 923 149 0 
x 881 36 727 0 
x -49 -349 609 0 
x -124 531 -833 0 
x -136 -880 172 0 
x 704 -318 -870 0 
x -990 -178 449 0 
x 492 -740 -611 0 
x 853 -903 -532 0 
x -194 -650 987 0 
x -926 742 -8 0 
x -434 -341 879 0 
x 947 768 -449 0 
x 911 529 -393 0 
x 707 -788 598 0 
x 946 482 802 0 
x -253 35 447 0 
x -986 -155 -547 0 
x -553 -637 99 0 
x 892 -977 -26 0 
x 71 286 433 0 
x 108 437 833 0 
x -400 -21 -447 0 
x 655 -975 -2 0 
x -425 -452 707 0 
x -58 -298 -895 0 
x -868 -349 427 0 
x -951 -811 -503 0 
x 303 -77 -421 0 
x -165 -265 200 0 
x 182 -960 -602 0 
x 339 -530 -725 0 
x 786 867 79 0 
x 318 -215 196 0 
x -361 505 -570 0 
x -154 925 945 0 
x 841 -69 928 0 
x 860 127 719 0 
x 280 -907 -739 0 
x 258 -148 228 0 
x 74 -521 -376 0 
x -839 -769 -677 0 
x 437 -988 205 0 
x 339 340 -305 0 
