p cnf 1000 200
x -896 -921 -425 0 
x -457 916 -538 0 
x 798 -607 469 0 
x 827 -109 -26 0 
x -392 861 770 0 
x -360 673 -320 0 
x -250 953 757 0 
x -199 -693 -685 0 
x -746 -994 555 0 
x -227 -669 -104 0 
x 705 -130 360 0 
x -180 -966 -784 0 
x 475 -810 789 0 
x 409 -219 -599 0 
x -296 791 -266 0 
x 988 504 664 0 
x -987 473 -343 0 
x -400 954 -940 0 
x 168 828 -799 0 
x -489 57 304 0 
x 543 730 301 0 
x 26 -194 728 0 
x -924 -62 115 0 
x 186 -568 319 0 
x -621 283 -422 0 
x -358 957 757 0 
x -519 -763 -966 0 
x -199 -151 996 0 
x -811 48 -390 0 
x -108 -712 -915 0 
x -649 468 993 0 
x -709 706 -321 0 
x 147 -606 -352 0 
x -435 -504 -626 0 
x -36 66 -799 0 
x -182 553 55 0 
x 931 643 480 0 
x 965 -799 -902 0 
x -378 -683 757 0 
x -54 374 -431 0 
x 681 -243 -387 0 
x 122 961 -107 0 
x -594 -40 268 0 
x 375 -317 409 0 
x 709 -954 105 0 
x 115 -219 774 0 
x -811 31 43 0 
x -774 -814 -603 0 
x -428 -971 -719 0 
x 252 -382 209 0 
x -681 -274 251 0 
x -34 927 -725 0 
x 322 -176 -585 0 
x 171 84 640 0 
x -361 -112 -273 0 
x 287 -903 -784 0 
x -966 226 -717 0 
x 110 722 -677 0 
x 545 14 801 0 
x -655 -533 -910 0 
x -228 538 -234 0 
x -442 9 292 0 
x -86 -927 -412 0 
x -708 979 289 0 
x -652 17 859 0 
x 347 838 300 0 
x -700 958 -729 0 
x 307 -383 951 0 
x 65 110 136 0 
x 266 -307 716 0 
x -209 -253 -116 0 
x 724 -26 880 0 
x -952 259 601 0 
x 992 -288 -159 0 
x -208 -310 798 0 
x -4 -595 213 0 
x -818 231 968 0 
x 886 -92 -235 0 
x -691 523 -424 0 
x -133 -400 -763 0 
x 568 176 -413 0 
x 417 -803 431 0 
x 566 590 -761 0 
x 689 626 181 0 
x -437 418 574 0 
x -408 56 227 0 
x -322 798 -752 0 
x 308 -242 -466 0 
x 251 498 -254 0 
x -137 953 328 0 
x -909 -824 346 0 
x 887 -683 -56 0 
x 778 -560 736 0 
x -953 50 -563 0 
x -542 303 -145 0 
x -10 -34 -769 0 
x 546 -431 -708 0 
x 771 -57 -903 0 
x -509 -139 -669 0 
x 377 240 500 0 
x 118 -477 -774 0 
x -727 -922 -424 0 
x 599 825 -549 0 
x -166 504 -293 0 
x -700 393 225 0 
x 99 -72 176 0 
x 434 -528 453 0 
x -889 871 190 0 
x 733 -265 379 0 
x -894 54 -667 0 
x 946 194 -549 0 
x -60 555 181 0 
x 568 901 627 0 
x -71 14 -507 0 
x 827 885 459 0 
x 967 -248 102 0 
x 903 -767 -573 0 
x -803 139 768 0 
x -416 382 -427 0 
x 20 -332 -842 0 
x 748 -7 196 0 
x 630 -305 247 0 
x -860 889 -994 0 
x -348 -117 -573 0 
x -875 -161 84 0 
x 104 -356 -859 0 
x -689 752 21 0 
x -243 788 -489 0 
x 487 948 15 0 
x -465 423 905 0 
x 231 372 271 0 
x -29 -409 536 0 
x -41 311 173 0 
x 830 -572 -696 0 
x -255 382 921 0 
x 87 79 -214 0 
x 713 350 -211 0 
x -254 557 475 0 
x -472 -577 391 0 
x 378 124 -155 0 
x -450 248 -914 0 
x 117 11 -679 0 
x 263 -256 703 0 
x 953 -882 75 0 
x -253 288 -571 0 
x -536 82 450 0 
x 460 816 335 0 
x 333 309 -683 0 
x -350 246 -483 0 
x -191 -143 708 0 
x 651 452 85 0 
x -538 292 -591 0 
x 279 783 525 0 
x 670 694 643 0 
x -443 416 -772 0 
x -360 -696 909 0 
x 61 -230 -758 0 
x -494 814 -112 0 
x -808 -298 110 0 
x 886 -182 -468 0 
x 109 -681 -208 0 
x 569 -737 884 0 
x 518 -736 463 0 
x 147 -515 84 0 
x 793 -306 -302 0 
x 757 -803 685 0 
x 326 906 -10 0 
x 330 427 185 0 
x -19 983 488 0 
x 869 85 -825 0 
x -457 -940 -101 0 
x 805 -986 -879 0 
x 73 991 -747 0 
x 175 -405 324 0 
x -984 643 -218 0 
x -672 -894 140 0 
x -808 -299 -123 0 
x -313 -255 -234 0 
x -607 -827 -971 0 
x -564 -483 -656 0 
x -131 56 68 0 
x -433 -254 243 0 
x -526 680 609 0 
x -23 -436 692 0 
x -921 -210 59 0 
x 704 917 981 0 
x -369 70 981 0 
x -467 -162 -352 0 
x -427 39 246 0 
x -937 984 -52 0 
x 445 -426 -16 0 
x -96 605 -856 0 
x 644 736 -921 0 
x 308 344 95 0 
x -787 804 932 0 
x -664 329 -778 0 
x 869 506 -129 0 
x -260 830 -434 0 
x 881 -161 -720 0 
x -600 -19 -430 0 
