p cnf 1000 500
x 397 266 91 0 
x 706 70 340 0 
x -671 -239 842 0 
x -297 445 -463 0 
x -351 -954 501 0 
x 28 380 413 0 
x 264 911 241 0 
x -395 -441 116 0 
x -107 970 -902 0 
x 180 258 519 0 
x -605 -635 729 0 
x 128 -450 -698 0 
x -828 -207 -943 0 
x -800 -408 642 0 
x 620 -981 312 0 
x 620 -412 -233 0 
x 516 -971 -486 0 
x 913 360 3 0 
x -362 189 -767 0 
x -66 80 -190 0 
x -493 907 489 0 
x 937 723 8 0 
x -515 -272 -680 0 
x 929 -357 503 0 
x -525 591 -685 0 
x 124 -934 169 0 
x 689 -929 -129 0 
x -730 73 536 0 
x 720 -60 111 0 
x 355 40 -614 0 
x 377 52 272 0 
x -369 -700 332 0 
x -593 91 289 0 
x 53 446 -922 0 
x 219 458 -778 0 
x 828 -394 -153 0 
x 326 -303 489 0 
x 68 771 576 0 
x 53 241 -900 0 
x 58 665 993 0 
x 706 -15 690 0 
x 493 787 586 0 
x 733 664 -214 0 
x 682 -902 -404 0 
x 73 443 -95 0 
x 96 990 76 0 
x 757 -678 -743 0 
x -929 794 -283 0 
x -836 400 926 0 
x -158 -222 -70 0 
x 884 -901 -457 0 
x -69 -310 -580 0 
x -424 538 -200 0 
x -471 -291 472 0 
x 641 933 49 0 
x -622 -668 -196 0 
x -171 279 -688 0 
x 10 981 950 0 
x 275 180 164 0 
x -705 885 -361 0 
x 227 -40 -26 0 
x 860 -517 -307 0 
x 383 626 -704 0 
x 349 -345 -99 0 
x -784 76 -952 0 
x -182 889 352 0 
x -400 881 418 0 
x -383 -461 -42 0 
x -45 -825 -467 0 
x 621 -534 761 0 
x 449 590 -441 0 
x -97 705 292 0 
x 282 212 -407 0 
x 64 -673 821 0 
x 299 719 -47 0 
x -36 -209 582 0 
x 615 858 -107 0 
x 860 463 977 0 
x -337 35 518 0 
x -910 -811 815 0 
x -284 -822 591 0 
x 504 -387 -334 0 
x -944 -641 -766 0 
x 726 176 -857 0 
x -718 519 739 0 
x 110 696 -527 0 
x -676 886 -40 0 
x 691 620 -542 0 
